Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE68576,"A probabilistic generative model for quantification of DNA modifications enables analysis of demethylation pathways","Methylation profiling by high throughput sequencing","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68576/suppl",26975309,,"Tarmo Äijö","Jan 01, 2016"
GSE68636,"Sphere-Derived Multipotent Progenitor Cells Obtained From Human Oral Mucosa Are Enriched in Neural Crest Cells.","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68636/suppl",26582909,,"Shigehiro Abe","Jan 01, 2016"
GSE68874,"Delayed Cardiomyocyte Response to Total Body Particle Radiation Exposure – Identification of Regulatory Gene Network [iron]","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68874/suppl",26408534,,"Matthew Coleman","Jan 01, 2016"
GSE68875,"Delayed Cardiomyocyte Response to Total Body Particle Radiation Exposure – Identification of Regulatory Gene Network [proton]","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68875/suppl",26408534,,"Matthew Coleman","Jan 01, 2016"
GSE68876,"Delayed Cardiomyocyte Response to Total Body Particle Radiation Exposure - Identification of Regulatory Gene Network","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68876/suppl",26408534,,"Matthew Coleman","Jan 01, 2016"
GSE69056,"Gene expression data from mouse tracheal epithelial cells isolated before and 48hrs after SO2 injury","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69056/suppl",26811382,,"Xia Gao","Jan 01, 2016"
GSE69057,"Gene expression data from mouse tracheal mesenchymal cells before and 48hrs after SO2 injury","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69057/suppl",26811382,,"Xia Gao","Jan 01, 2016"
GSE69058,"Gene expression data from mouse tracheal cells before and 48hrs after SO2 injury","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69058/suppl",26811382,,"Xia Gao","Jan 01, 2016"
GSE69249,"Genome-wide analysis of enzalutamide- and/or olaparib-responsive gene expression in prostate cancer cells","Expression profiling by array","Homo sapiens",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69249/suppl",,,"Likun Li","Jan 01, 2016"
GSE69252,"Gene expression profiling in NK cells of patients infected with Leishmania mexicana","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69252/suppl",27031998,,"Ivan Imaz-Rosshandler","Jan 01, 2016"
GSE69303,"1,25(OH)2D3 time course in THP-1 cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",35,,"TDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69303/suppl",26715761,,"Carsten Carlberg","Jan 01, 2016"
GSE69485,"The impact of oxygen availability on yeast survival in stationary phase.","Expression profiling by array","Saccharomyces cerevisiae",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69485/suppl",,,"Jean-Marc Daran","Jan 01, 2016"
GSE69573,"QS wild type and Aldh1a1-/- preadipocytes 2015","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69573/suppl",,,"Lianbo Yu","Jan 01, 2016"
GSE69670,"MicroRNA expression profile in non-alcoholic fatty liver disease","Non-coding RNA profiling by array;Expression profiling by RT-PCR","Mus musculus;Rattus norvegicus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69670/suppl",,,"Kinya Okamoto","Jan 01, 2016"
GSE69717,"Changes in exosomal circulating microRNAs in grazing cattle","Non-coding RNA profiling by array","Bos taurus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69717/suppl",26308447,,"Susumu Muroya","Jan 01, 2016"
GSE69833,"mTORC inhibition of neuroblastoma SK-N-BE(2)c cells cultured under hypoxic conditions","Expression profiling by array","Homo sapiens",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69833/suppl",,,"Kristoffer von Stedingk","Jan 01, 2016"
GSE70025,"Oncogenic CARMA1 couples NF-κB and β-Catenin signaling in diffuse large B cell lymphomas","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70025/suppl",26776161,,"Michael Grau","Jan 01, 2016"
GSE70320,"Cytokeratin-19 positivity is acquired along cancer progression and does not predict cell origin in rat hepatocarcinogenesis (I)","Expression profiling by array","Rattus norvegicus",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70320/suppl",26452031,,"AMEDEO COLUMBANO","Jan 01, 2016"
GSE70321,"Cytokeratin-19 positivity is acquired along cancer progression and does not predict cell origin in rat hepatocarcinogenesis (II)","Expression profiling by array","Rattus norvegicus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70321/suppl",26452031,,"AMEDEO COLUMBANO","Jan 01, 2016"
GSE70322,"Cytokeratin-19 positivity is acquired along cancer progression and does not predict cell origin in rat hepatocarcinogenesis","Expression profiling by array","Rattus norvegicus",33,,,,26452031,,"AMEDEO COLUMBANO","Jan 01, 2016"
GSE70543,"shRNA knockdown of the transcription factor NFYA in H322 and HCT116","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70543/suppl",,,"DILETTA DOLFINI","Jan 01, 2016"
GSE70588,"ADAR2 affects mRNA coding sequence edits but not gene expression or splicing in vivo","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70588/suppl",26669816,SRP060438,"Allissa A Dillman","Jan 01, 2016"
GSE70686,"ChIP-seq of circadian transcription factors in MLL-AF9 leukemia cell lines","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",22,,"BW;GFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70686/suppl",27058663,SRP060606,"Carl G de Boer","Jan 01, 2016"
GSE70732,"A comprehensive examination of dynamic gene expression changes in the mouse brain during pregnancy and the postpartum period","Expression profiling by high throughput sequencing","Mus musculus",72,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70732/suppl",26596646,SRP060648,"Michelle Arbeitman","Jan 01, 2016"
GSE70790,"Molecular Characterization of Spontaneously Transformed Epithelial Murine Colon Cell Lines as a Model of Human Colorectal Neoplasia (CGH)","Genome variation profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70790/suppl",,,"Hesed Maria Padilla-Nash","Jan 01, 2016"
GSE70883,"Gene expression analyses of HB9-GFP D2 mMN cultures following Pbx1 exon 7 inclusion","Expression profiling by high throughput sequencing","Mus musculus",8,,"FPKM_TRACKING","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70883/suppl",26705333,SRP061079,"Chia-ho Lin","Jan 01, 2016"
GSE70923,"Expression data from xenograft in BALB/c 6-wk-old nude mice with PC3 prostate cancer cells stably expressing PML or a vector control after treatment of the mice with palbociclib","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70923/suppl",27206849,,"Mathieu Vernier","Jan 01, 2016"
GSE70985,"Splicing analyses of 46C mNPCs following PTBP depletion","Other","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70985/suppl",26705333,SRP061227,"Chia-ho Lin","Jan 01, 2016"
GSE71075,"Splicing analyses of 46C mESCs following PTBP depletion","Other","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71075/suppl",,SRP061311,"Chia-ho Lin","Jan 01, 2016"
GSE71079,"Splicing analyses of mESCs, mNPCs, and mMNs","Other","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71079/suppl",26705333,SRP061313,"Chia-ho Lin","Jan 01, 2016"
GSE71080,"eHSP70 promotes osteogenesis of hMSCs through activating ERK signaling pathway","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71080/suppl",26608032,,"Erman Chen","Jan 01, 2016"
GSE71150,"Gene expression profiling of L-540, SUP-HD1, KM-H2 and L-428 Hodgkin lymphoma cell lines after in vitro and in vivo treatment with the dual PI3K/ERK inhibitor AEZS-136 [2 hours]","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71150/suppl",,,"Giuliano Giuseppe Stirparo","Jan 01, 2016"
GSE71178,"Ptpb1 iCLIP in 46C mESCs and mNPCs","Other","Mus musculus",2,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71178/suppl",26705333,SRP061384,"Chia-ho Lin","Jan 01, 2016"
GSE71179,"The splicing regulator PTBP1 controls the activity of the transcription factor Pbx1 during neuronal differentiation","Expression profiling by high throughput sequencing;Other","Mus musculus",30,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71179/suppl",26705333,,"Chia-ho Lin","Jan 01, 2016"
GSE71357,"The genomes of the ancestral species of peanut - a remarkable case of living archaeology","Methylation profiling by high throughput sequencing","Arachis duranensis;Arachis ipaensis",2,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71357/suppl",26901068,SRP061615,"Chad E. Niederhuth","Jan 01, 2016"
GSE71792,"Characterization of the gene expression profile of porcine iPS-like cells derived by two reprogramming techniques from translocated t(Y;14) fibroblasts","Expression profiling by array","Sus scrofa",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71792/suppl",,,"Herve Acloque","Jan 01, 2016"
GSE71818,"Cholesterol chemostat M. smegmatis","Expression profiling by array","Mycobacterium smegmatis str. MC2 155",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71818/suppl",,,"Michael Berney","Jan 01, 2016"
GSE71939,"Expression data of SHSY5Y cells after cocaine exposure","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71939/suppl",26506053,,"Noelia Fernandez-Castillo","Jan 01, 2016"
GSE71984,"Microarray analysis of the deletion of transcription regulator SurR in the hyperthermophilic archaeon Thermococcus kodakarensis","Expression profiling by array","Thermococcus kodakarensis",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71984/suppl",,,"Ryota Hidese","Jan 01, 2016"
GSE71996,"Repeated monthly epicutaneous challenges with diphenylcyclopropenone (DPCP).","Expression profiling by array","Homo sapiens",65,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71996/suppl",,,"Kristian Fredløv Mose","Jan 01, 2016"
GSE72016,"Mouse-specific skin and blood transcriptional responses after intradermal administration of flagellin","Expression profiling by array","Mus musculus",49,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72016/suppl",26003491,,"Hans-Joachim Mollenkopf","Jan 01, 2016"
GSE72068,"Gene expression response to HBV infection in PHH","Expression profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72068/suppl",26565721,,"Hector Hernandez-Vargas","Jan 01, 2016"
GSE72096,"Genome-wide analysis reveals conserved transcriptional responses downstream of resting potential change in Xenopus embryos, axolotl regeneration, and human mesenchymal cell differentiation [axolotl data]","Expression profiling by array","Ambystoma mexicanum",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72096/suppl",,,"Christopher Martyniuk","Jan 01, 2016"
GSE72097,"Genome-wide analysis reveals conserved transcriptional responses downstream of resting potential change in Xenopus embryos, axolotl regeneration, and human mesenchymal cell differentiation [frog data]","Expression profiling by array","Xenopus laevis",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72097/suppl",,,"Christopher Martyniuk","Jan 01, 2016"
GSE72098,"Genome-wide analysis reveals conserved transcriptional responses downstream of resting potential change in Xenopus embryos, axolotl regeneration, and human mesenchymal cell differentiation [human data]","Expression profiling by array","Homo sapiens",12,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72098/suppl",,,"Christopher Martyniuk","Jan 01, 2016"
GSE72099,"Genome-wide analysis reveals conserved transcriptional responses downstream of resting potential change in Xenopus embryos, axolotl regeneration, and human mesenchymal cell differentiation","Expression profiling by array","Ambystoma mexicanum;Homo sapiens;Xenopus laevis",24,,"CEL;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72099/suppl",,,"Christopher Martyniuk","Jan 01, 2016"
GSE72270,"TCDD-induced hepatic transcriptomic responses in transgenic AHR-variant mice","Expression profiling by array","Mus musculus",60,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72270/suppl",,,"Stephenie Prokopec","Jan 01, 2016"
GSE72347,"Molecular Characterization of Spontaneously Transformed Epithelial Murine Colon Cell Lines as a Model of Human Colorectal Neoplasia (expression)","Expression profiling by array","Mus musculus",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72347/suppl",,,"Hesed Maria Padilla-Nash","Jan 01, 2016"
GSE72349,"Molecular Characterization of Spontaneously Transformed Epithelial Murine Colon Cell Lines as a Model of Human Colorectal Neoplasia","Expression profiling by array;Genome variation profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72349/suppl",,,"Hesed Maria Padilla-Nash","Jan 01, 2016"
GSE72431,"Self-maintenance of rat C6 glioma stem cells (GSCs) by their non-GSC progenies","Expression profiling by array","Rattus norvegicus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72431/suppl",26822103,,"Kouichi Tabu","Jan 01, 2016"
GSE72470,"We performed gene expression profiles of human bronchoalveolar epithelial cells (HBEC) transduced with GFP labeled murine focal adhesion kinase (PMX-Purom-GFP-mFAK) or GFP control empty vector counterpart (PMX-Purom-GFP-empty)","Expression profiling by array","Homo sapiens",4,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72470/suppl",27220963,,"Jerfiz D Constanzo","Jan 01, 2016"
GSE72767,"Effects of miRNA sponge/decoy-mediated reduction of miR-15 family activity on the transcriptome of B cell precursors","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72767/suppl",,,"Sebastian Herzog","Jan 01, 2016"
GSE72952,"RNA-seq from animals treated with RNAi against prp-8, prp-6, and prp-31","Expression profiling by high throughput sequencing","Caenorhabditis elegans",11,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72952/suppl",26490224,SRP063616,"Julián Cerón","Jan 01, 2016"
GSE72959,"To identify genes responsive to treatment with the HIF2a inhibitor PT2399","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72959/suppl",,,"William G Kaelin, Jr.","Jan 01, 2016"
GSE72990,"Cells with Surface Expression of CD133highCD71low are Enriched for Colony-Forming Progenitor Cells in the Adult Murine Pancreas","Expression profiling by high throughput sequencing","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72990/suppl",,SRP063662,"Xiwei Wu","Jan 01, 2016"
GSE73030,"Genome-wide expression analysis of xylogenesis -related genes in Eucalyptus tereticornis","Expression profiling by array","Eucalyptus;Eucalyptus tereticornis",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73030/suppl",,,"Genotypic technology","Jan 01, 2016"
GSE73106,"Expression profiling of PEG induced water stress responsive genes in Eucalyptus grandis","Expression profiling by array","Eucalyptus;Eucalyptus grandis",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73106/suppl",,,"Genotypic technology","Jan 01, 2016"
GSE73385,"Expression data fom human capillary network-derived cells before and after adipogenic differentation, and after chronic  adenylate cyclase activation of differentiated cells","Expression profiling by array","Homo sapiens",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73385/suppl",26808348,,"Silvia Corvera","Jan 01, 2016"
GSE73556,"Expression data from Glioma-Initiating Cells (GICs) cultured under hypoxia and normoxia","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73556/suppl",26766590,,"Xiao-Fan Wang","Jan 01, 2016"
GSE73574,"Hypothalamic reprogramming by sperm microRNA","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73574/suppl",26483456,SRP064318,"Ali B Rodgers","Jan 01, 2016"
GSE73594,"Effects of Kielin/Chordin-like Protein (KCP) in Mouse Liver","Expression profiling by array","Mus musculus",19,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73594/suppl",27514479,,"Greg Dressler","Jan 01, 2016"
GSE73651,"Comprehensive gene expression analysis of a MESP1-progenitor derived cardiac lineage","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73651/suppl",,,"Sabine Den Hartogh","Jan 01, 2016"
