Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE64105,"Transcriptional response of Streptococcus pneumoniae D39 to ascorbic acid","Expression profiling by array","Streptococcus pneumoniae D39",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64105/suppl",25717320,,"Sulman Shafeeq","Jan 21, 2015"
GSE64106,"Impact of ulaR2 delation on the transcriptome of Streptococcus pneumoniae D39 in the presence of ascorbic acid","Expression profiling by array","Streptococcus pneumoniae D39",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64106/suppl",25717320,,"Sulman Shafeeq","Jan 21, 2015"
GSE64107,"Ascorbic acid-dependent gene expression in Streptococcus pneumoniae and the activator function of the transcriptional regulator UlaR2.","Expression profiling by array","Streptococcus pneumoniae D39",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64107/suppl",25717320,,"Sulman Shafeeq","Jan 21, 2015"
GSE65056,"In plants, decapping prevents RDR6-dependent production of small interfering RNAs from endogenous mRNAs","Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",10,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65056/suppl",25694514,SRP052548,"Alexis Maizel","Jan 21, 2015"
GSE65073,"Deconvolving the recognition of DNA shape from sequence","Other;Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65073/suppl",25843630,SRP052569,"Harmen J Bussemaker","Jan 21, 2015"
GSE65097,"Epigenome profiling reveals significant DNA demethylation of interferon signature genes in lupus neutrophils","Methylation profiling by array","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65097/suppl",25638528,,"Jonathan Daniel Wren","Jan 21, 2015"
GSE65111,"Genome-wide prediction and analysis of yeast RNase III-dependent snoRNA processing signals","Expression profiling by array","Saccharomyces cerevisiae",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65111/suppl",15798187,,"Sherif Abou Elela","Jan 21, 2015"
GSE65114,"Expression data from colonic mucosal biopsies from healthy controls and patients with active ulcerative colitis","Expression profiling by array","Homo sapiens",28,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65114/suppl",,,"Aine C Balfe","Jan 21, 2015"
GSE65124,"Haploinsufficiency of Hedgehog interacting protein causes increased emphysema induced by cigarette smoke through network rewiring","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65124/suppl",25763110,,"Jarrett Morrow","Jan 21, 2015"
GSE65152,"Comparative transcriptomic profiling of breast-milk isolated total somatic cells from women with mastitis following the consumption of a probiotic containing a Lactobacillus salivarius PS2 strain","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65152/suppl",,,"María-Teresa García-Conesa","Jan 21, 2015"
GSE27277,"Effect of Pro- and anti-inflammatory lipids in intracellular survival and killing of mycobacteria","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27277/suppl",,,"Jonathon Blake","Jan 20, 2015"
GSE36308,"Identification of novel susceptibility factors in Arabidopsis towards necreotrophic fungal pathogens.","Expression profiling by array","Arabidopsis thaliana",18,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36308/suppl",,,"Juan Carlos Oliveros","Jan 20, 2015"
GSE39420,"Gene expression profile of sporadic and PSEN1 early-onset Alzheimer’s Disease","Expression profiling by array","Homo sapiens",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39420/suppl",23369545,,"Anna Antonell","Jan 20, 2015"
GSE43698,"Muscle from patients with mitochondrial myopathies and congenital muscular dystrophies versus normal human muscle","Expression profiling by array","Homo sapiens",29,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43698/suppl",24484525,,"Susana Kalko","Jan 20, 2015"
GSE46673,"Candidatus pelagibacter ubique HTCC1062 requires 4-amino-5-hydroxymethyl-2-methylpyrimidine, an abundant thiamine precursor in the sea","Expression profiling by array","Candidatus Pelagibacter sp. HTCC7211;Candidatus Pelagibacter ubique HTCC1002;Candidatus Pelagibacter ubique HTCC1062",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46673/suppl",,,"Paul Carini","Jan 20, 2015"
GSE50858,"Towards a reference human platelet transcriptome: evaluation of inter-individual correlations and of its relationship with a platelet proteome","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50858/suppl",24524654,,"Leonard C. Edelstein","Jan 20, 2015"
GSE52812,"Gene Expression Analysis of PDAC tumors","Expression profiling by array","Mus musculus",15,GDS5820;GDS5821;GDS5822,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52812/suppl",24856586,,"Valerie LeBleu","Jan 20, 2015"
GSE53578,"A vlincRNA participates in senescence maintenance by relieving H2AZ mediated repression at the INK4 locus","Expression profiling by genome tiling array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53578/suppl",25601475,,"Estelle Nicolas","Jan 20, 2015"
GSE54412,"Investigation of the role of histone modification propagating activity of GLP","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",40,,"BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54412/suppl",25637356,SRP035460,"Zhuqiang Zhang","Jan 20, 2015"
GSE54979,"Targeting EZH2 methyltransferase activity in ARID1A mutated cells as a synthetic lethal therapeutic strategy","Expression profiling by array","Homo sapiens",9,GDS5816,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54979/suppl",25686104,,"Louise C Showe","Jan 20, 2015"
GSE55217,"Stress-induced endogenous siRNAs targeting regulatory intron sequences in Brachypodium","Non-coding RNA profiling by high throughput sequencing","Brachypodium distachyon",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55217/suppl",25480817,SRP038703,"Hsiao-Lin V. Wang","Jan 20, 2015"
GSE56429,"Base-resolution maps of 5-formylcytosine and 5-carboxylcytosine reveal genome-wide DNA demethylation dynamics","Methylation profiling by high throughput sequencing","Mus musculus",8,,"BEDGRAPH;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56429/suppl",25591929,SRP040775,"Dali Han","Jan 20, 2015"
GSE56749,"Genome-wide maps of the effect of antimicrobial compounds in P. putida DOT-T1E","Expression profiling by high throughput sequencing","Pseudomonas putida DOT-T1E",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56749/suppl",25581266,SRP041128,"Carlos Molina-Santiago","Jan 20, 2015"
GSE57317,"Gene expression profiles of patients with multiple myeloma who have been treated previously","Expression profiling by array","Homo sapiens",55,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57317/suppl",25079174,,"Christoph J Heuck","Jan 20, 2015"
GSE57411,"Genomic profiling of DNA methyltransferases reveals a role for DNMT3B in genic methylation","Methylation profiling by high throughput sequencing","Mus musculus",6,,"TAB","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57411/suppl",25607372,SRP041760,"Dirk Schuebeler","Jan 20, 2015"
GSE57412,"Genomic profiling of DNA methyltransferases reveals a role for DNMT3B in genic methylation","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",15,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57412/suppl",25607372,SRP041761,"Dirk Schuebeler","Jan 20, 2015"
GSE57514,"Transcriptome profile of oocytes expressing a catalytically inactive knock-in allele of Ago2","Expression profiling by high throughput sequencing","Mus musculus",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57514/suppl",25695507,SRP041835,"Paula Stein","Jan 20, 2015"
GSE58117,"MtDASH Gain and loss of function mutants","Expression profiling by array","Medicago sativa;Medicago truncatula;Sinorhizobium meliloti",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58117/suppl",25492260,,"Jerome Verdier","Jan 20, 2015"
GSE58257,"Gene expression profiling of HepG2 cells exposed to Endosulfan","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58257/suppl",26615145,,"Dr. saravana devi","Jan 20, 2015"
GSE58684,"Defining CD4 T Cell Memory by the Epigenetic Landscape of CpG DNA Methylation [Affymetrix]","Expression profiling by array","Homo sapiens",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58684/suppl",25576597,,"Daniel Salomon","Jan 20, 2015"
GSE59201,"Gene expression changes during retinal development and rod specification.","Expression profiling by array","Mus musculus",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59201/suppl",25678762,,"Fiona Catherine Mansergh","Jan 20, 2015"
GSE59846,"Defining CD4 T Cell Memory by the Epigenetic Landscape of CpG DNA Methylation [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59846/suppl",25576597,SRP045052,"Daniel Salomon","Jan 20, 2015"
GSE59858,"Defining CD4 T Cell Memory by the Epigenetic Landscape of CpG DNA Methylation [Bisulfite-Seq]","Methylation profiling by high throughput sequencing","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59858/suppl",25576597,SRP045051,"Daniel Salomon","Jan 20, 2015"
GSE59860,"Defining CD4 T Cell Memory by the Epigenetic Landscape of CpG DNA Methylation","Expression profiling by array;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",58,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59860/suppl",25576597,,"Daniel Salomon","Jan 20, 2015"
GSE63131,"Expression data from the Arabidopsis with freezing treatment following the inhibitors of DNA methylation and histone deacetylation","Expression profiling by array","Arabidopsis thaliana",10,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63131/suppl",,,"Yuan Song","Jan 20, 2015"
GSE64577,"Track normalization and averaging of bislufite-seq DNA methylation data across various cell and tissue types","Methylation profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens",8,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64577/suppl",,,"Ian Fingerman","Jan 20, 2015"
GSE64974,"Identification of early response genes to Pratylenchus coffeae in resistant ramie by digital gene expression analysis","Expression profiling by high throughput sequencing","Boehmeria nivea",2,,"FA;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64974/suppl",,SRP052234,"Yongting Yu","Jan 20, 2015"
GSE65049,"Track normalization and averaging of H3K4me3 ChIP-seq data across various cell and tissue types.","Genome binding/occupancy profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens",21,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65049/suppl",,,"Ian Fingerman","Jan 20, 2015"
GSE65050,"Track normalization and averaging of epigenetic features across various cell and tissue types derived from Roadmap Epigenomic datasets","Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens",29,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65050/suppl",,,"Ian Fingerman","Jan 20, 2015"
GSE65074,"Gene expression classifier in papillary thyroid carcinoma: validation and application of a classifier for prognostication","Expression profiling by array","Homo sapiens",38,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65074/suppl",,,"Jan Alsner","Jan 20, 2015"
GSE65077,"Role of the Transcription Factor, Erg, in Chondrocyte Fate Determination during Knee Joint Formation","Expression profiling by array","Mus musculus",8,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65077/suppl",,,"mark christopher howard","Jan 20, 2015"
GSE65090,"The Integrator complex controls the termination of transcription at diverse classes of gene targets","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",11,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65090/suppl",,SRP052587,"Xiaolin Wu","Jan 20, 2015"
GSE42442,"Drosophila miR-277 controls branched-chain amino acid catabolism and affects lifespan","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42442/suppl",23669073,SRP017271,"Klaus Förstemann","Jan 19, 2015"
GSE45290,"Transposon defense by endo-siRNAs, piRNAs and somatic pilRNAs: Roles of Loqs-PD and R2D2","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45290/suppl",24454776,SRP019784,"Klaus Förstemann","Jan 19, 2015"
GSE49314,"Gene expression of T follicular helper (TFH) cells 6 h after ICOS-L blockade","Expression profiling by array","Mus musculus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49314/suppl",25646266;19265543,,"Pawel Durek","Jan 19, 2015"
GSE60450,"Transcriptome analysis of luminal and basal cell subpopulations in the lactating versus pregnant mammary gland","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60450/suppl",25730472,SRP045534,"Gordon K Smyth","Jan 19, 2015"
GSE62744,"Transcriptome analysis of 5 red Italian grapevine varieties during berry development","Expression profiling by high throughput sequencing","Vitis vinifera",60,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62744/suppl",25490918;26450706,SRP049306,"Mélanie Massonnet","Jan 19, 2015"
GSE62907,"The inactive X chromosome is epigenetically unstable and transcriptionally labile in breast cancer","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other;Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",39,,"BEDGRAPH;CEL;FPKM_TRACKING;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62907/suppl",25653311,,"Ronan Chaligné","Jan 19, 2015"
GSE63452,"Knock-in of PIK3CA-H1047R into MCF-10A","Expression profiling by high throughput sequencing","Homo sapiens",25,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63452/suppl",25583473,SRP050036,"Jonathan Ross Hart","Jan 19, 2015"
GSE64009,"Transcriptome analyses of dBRWD3 mutant, and dBRWD3, yem double mutant brain","Expression profiling by high throughput sequencing","Drosophila melanogaster",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64009/suppl",25666827,SRP050988,"June-Tai Wu","Jan 19, 2015"
GSE64334,"PW1/Peg3 expression regulates the key properties that determine mesoangioblast stem cell competence","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64334/suppl",25751651,,"Giulio Pavesi","Jan 19, 2015"
GSE65078,"Genetic Variation, Not Cell Type of Origin, Underlies Regulatory Differences in iPSCs [Methylation]","Methylation profiling by genome tiling array","Homo sapiens",24,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65078/suppl",26812582,,"Nicholas E Banovich","Jan 19, 2015"
GSE65079,"Genetic Variation, Not Cell Type of Origin, Underlies Regulatory Differences in iPSCs","Expression profiling by array;Methylation profiling by genome tiling array","Homo sapiens",48,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65079/suppl",26812582,,"Nicholas E Banovich","Jan 19, 2015"
GSE65080,"To detect change of gene expression after knock-down of hormone receptor in hepatocellular carcinoma cell line [miRNA]","Non-coding RNA profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65080/suppl",,,"Hui zhen Nie","Jan 19, 2015"
GSE65081,"To detect change of gene expression after knock-down of hormone receptor in hepatocellular carcinoma cell line","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",4,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65081/suppl",,,"Hui zhen Nie","Jan 19, 2015"
GSE35173,"Development of mRNA and lincRNA expression signatures of MEFs deficient in ER stress mediators for tunicamycin treatment","Expression profiling by array","Mus musculus",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35173/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE35174,"Development of miRNA expression signatures of MEFs deficient in a ER stress mediator XBP1 for tunicamycin treatment","Non-coding RNA profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35174/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE35175,"Development of miRNA expression signatures of MEFs deficient in a ER stress mediator ATF4 for tunicamycin treatment","Non-coding RNA profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35175/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE35176,"Development of miRNA expression signatures of MEFs deficient in a ER stress mediator ATF6a for tunicamycin treatment","Non-coding RNA profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35176/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE35177,"Development of miRNA expression signatures of MEFs deficient in a ER stress mediator ATF6b for tunicamycin treatment","Non-coding RNA profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35177/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE35209,"Development of mRNA and miRNA expression signatures of MEFs deficient in ER stress mediators for tunicamycin treatment","Expression profiling by array;Non-coding RNA profiling by array","Mus musculus",96,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35209/suppl",,,"Seiichi Oyadomari","Jan 18, 2015"
GSE57965,"mRNA expression data from adenoma, gene modified, and colorectal cancer organoid.","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57965/suppl",25706875,,"Shoichi Date","Jan 18, 2015"
GSE59200,"Cytosine methylation data generated by HELP-tagging from human osteosarcoma biopsy samples","Methylation profiling by high throughput sequencing","Homo sapiens",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59200/suppl",25531418,SRP044153,"Jeremy Rosenblum","Jan 18, 2015"
GSE64474,"Effect of mifepristone on gene expression in Drosophila","Expression profiling by high throughput sequencing","Drosophila melanogaster",18,,"DIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64474/suppl",25614682,SRP051510,"John Tower","Jan 18, 2015"
GSE65063,"Reciprocal interaction of Wnt and RXR-α pathways in hepatocyte development and hepatocellular carcinoma","Expression profiling by array","Mus musculus",11,GDS5818,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65063/suppl",25738607,,"Jinyu Li","Jan 17, 2015"
GSE65064,"Transcriptomic analysis of prefrontal medial cortex, hippocampus and nucleus accumbens of alcohol-preferring and nonpreferring rats","Expression profiling by array","Rattus norvegicus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65064/suppl",,,"Adrian Mateusz Stankiewicz","Jan 17, 2015"
GSE65071,"Plasma profiling of miRNAs in human specimens from osteosarcoma patients.","Expression profiling by RT-PCR","Homo sapiens",35,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65071/suppl",25784290,,"Chad Creighton","Jan 17, 2015"
GSE43523,"Global gene expression of nasal epithelial cells in patients with seasonal allergic rhinitis","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43523/suppl",,,"Emiko Noguchi","Jan 16, 2015"
GSE53104,"Gene expression signature of carcinoma cell response to extracellular matrix","Expression profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53104/suppl",25646088,,"Kenneth M. Yamada","Jan 16, 2015"
GSE54136,"Transcriptome profiling of untreated and doxycycline-treated HeLa/TO-SmN","Expression profiling by high throughput sequencing","Homo sapiens",2,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54136/suppl",,SRP035464,"Chin Li","Jan 16, 2015"
GSE54180,"Genome-wide sequencing of small RNAs of Echinococcus granulosus shows microRNAs may be involved life cycle stage development and differentiation","Non-coding RNA profiling by high throughput sequencing","Echinococcus granulosus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54180/suppl",25168356,SRP034671,"Yun Bai","Jan 16, 2015"
GSE56318,"Lenti-miR Library SW620, Pre vs Post Intrahepatic Selection","Non-coding RNA profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56318/suppl",25601461,,"Jia Min Loo","Jan 16, 2015"
GSE56319,"Lenti-miR Library WiDR, Pre vs Post Intrahepatic Selection","Non-coding RNA profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56319/suppl",25601461,,"Jia Min Loo","Jan 16, 2015"
GSE59267,"microRNA profiling of normal testes and testicular germ cell tumors using deep sequencing approach","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59267/suppl",28471449,,"Deniz Mahmut Ozata","Jan 16, 2015"
GSE62974,"RNA sequencing (RNA-SEQ) of EPAS1 knockdown by siRNA in endothelial cells","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62974/suppl",25569234,SRP049514,"Jun Zhu","Jan 16, 2015"
GSE63041,"Identification of genes suppressed by miR-483-5p and miR-551a in a colon cancer cell-line","Expression profiling by array","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63041/suppl",25601461,,"Jia Min Loo","Jan 16, 2015"
GSE63201,"Identification of genes suppressed by miR-483-5p and miR-551a in a colon cancer cell-line (study 2)","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63201/suppl",25601461,,"Jia Min Loo","Jan 16, 2015"
GSE63585,"Transcriptomics of cold stress in alligatorweed (Alternanthera philoxeroides)","Expression profiling by high throughput sequencing","Alternanthera philoxeroides",6,,"FASTA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63585/suppl",,SRP050214,"Liu Dasheng","Jan 16, 2015"
GSE63872,"Human Promoters Are Intrinsically Directional","Other","Homo sapiens",2,,"BED;BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63872/suppl",25639469,SRP050563,"Scott Allen Lacadie","Jan 16, 2015"
GSE64757,"Zinc Finger Protein 407 (ZFP407) Regulates Insulin-Stimulated Glucose Uptake and Glucose Transporter 4 (Glut4) mRNA","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64757/suppl",25596527,SRP051775,"David Buchner","Jan 16, 2015"
