Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE49473,"A Genomics-Based Analysis of Relative Potencies of Dioxin-Like Compounds in Primary Rat Hepatocytes","Expression profiling by array","Rattus norvegicus",115,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49473/suppl",24046277,,"Craig Rowlands","Jan 01, 2014"
GSE49579,"Identification of miRNAs and Their Target Genes in Peach (Prunus persica L.) Using High-Throughput Sequencing and Degradome Analysis","Non-coding RNA profiling by high throughput sequencing;Other","Prunus persica",4,,"FA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49579/suppl",24236092,SRP028542,"Zhihong Gao","Jan 01, 2014"
GSE49700,"Bisulfite-Seq and RNA-seq profiling of truffle (Tuber melanosporum)","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Tuber melanosporum",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49700/suppl",,SRP028655,"Pao-Yang Chen","Jan 01, 2014"
GSE49788,"S. coelicolor, Control (untreated) Vs Ciprofloxacin treated","Expression profiling by array","Streptomyces coelicolor;Streptomyces coelicolor A3(2)",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49788/suppl",,,"Sarika Mehra","Jan 01, 2014"
GSE49845,"miR-34 regulates JARID1A expresion (SK-N-BE2)","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49845/suppl",,,"JUN YANG","Jan 01, 2014"
GSE49854,"miR-34 regulates JARID1A expresion (NB1691)","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49854/suppl",,,"JUN YANG","Jan 01, 2014"
GSE49870,"HOT regions are CpG dense promoters in C. elegans and humans","Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans",4,,"BED;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49870/suppl",24653213,SRP028813,"Przemyslaw Aleksander Stempor","Jan 01, 2014"
GSE49884,"microRNA expression profile in HEK293T cells infected with Chikungunya virus","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49884/suppl",,,"Dr. Ritu Kulshreshtha","Jan 01, 2014"
GSE49897,"HIF knockdowns in human hematopoietic stem cells","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49897/suppl",24095676,,"Richard James Mitter","Jan 01, 2014"
GSE49948,"Eimeria falciformis infection of the mouse caecum identifies opposing roles of IFNg-regulated host pathways for the parasite development","Expression profiling by array","Mus musculus",12,,"TXT;XML","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49948/suppl",24368565,,"Hans-Joachim Mollenkopf","Jan 01, 2014"
GSE49957,"Transcriptome analysis to elucidate puffing disorder in Citrus","Expression profiling by array","Citrus sinensis",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49957/suppl",24467900,,"Abhaya M Dandekar","Jan 01, 2014"
GSE49997,"Validating the Impact of a Molecular Subtype in Epithelial Ovarian Cancer (EOC) on Progression Free and Overall Survival","Expression profiling by array","Homo sapiens",204,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49997/suppl",22497737,,"Dietmar Pils","Jan 01, 2014"
GSE50059,"Endothelin2 signaling in the neural retina promotes the endothelial tip cell state and inhibits angiogenesis","Expression profiling by array","Mus musculus",8,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50059/suppl",24043815,,"Amir Rattner","Jan 01, 2014"
GSE50069,"Comparison of transcriptional profiling between insecticide-resistant (SP) and -susceptible (SMK) strains of Aedes aegypti","Expression profiling by array","Aedes aegypti",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50069/suppl",,,"Shinji Kasai","Jan 01, 2014"
GSE50138,"Lentiviral shRNA knockdown of PTK7 in lung adenocarcinoma cell lines NCI-H1299 and NCI-H2009","Expression profiling by array","Homo sapiens",8,GDS5391,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50138/suppl",24654231,,"Dedeepya Vaka","Jan 01, 2014"
GSE50384,"Comparison of transcriptomes in five varieties of citrus fruit","Expression profiling by array","Citrus limon;Citrus reticulata;Citrus sinensis;Citrus x paradisi",45,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50384/suppl",24467900,,"Abhaya M Dandekar","Jan 01, 2014"
GSE50405,"Role of epigenetic modifiers on the bovine fibroblast innate immune response","Expression profiling by array","Bos taurus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50405/suppl",24268632,,"David E Kerr","Jan 01, 2014"
GSE50426,"Expression Data from E16.5 hearts from WT and FOG-2R3K5A siblings","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50426/suppl",,,"Eric Svensson","Jan 01, 2014"
GSE50434,"Comparative Transcriptional Profiling of Human Merkel cells and Merkel Cell Carcinoma","Expression profiling by array","Homo sapiens",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50434/suppl",,,"Nicolas Mouchet","Jan 01, 2014"
GSE50436,"Gene expression data from murine mDC and pDC","Expression profiling by array","Mus musculus",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50436/suppl",24529375,,"Amaya I Wolf","Jan 01, 2014"
GSE50670,"Ablation of coactivator Med1 regulates bulge keratinocyte stem cells and accelerates epidermal regeneration after injury [skin wound]","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50670/suppl",,,"Yuko Oda","Jan 01, 2014"
GSE50671,"Ablation of coactivator Med1 regulates bulge keratinocyte stem cells and accelerates epidermal regeneration after injury [10wk skin]","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50671/suppl",,,"Yuko Oda","Jan 01, 2014"
GSE50672,"Ablation of coactivator Med1 regulates bulge keratinocyte stem cells and accelerates epidermal regeneration after injury [10wk keratinocyte]","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50672/suppl",,,"Yuko Oda","Jan 01, 2014"
GSE50673,"Ablation of coactivator Med1 regulates bulge keratinocyte stem cells and accelerates epidermal regeneration after injury.","Expression profiling by array","Mus musculus",18,,,,,,"Yuko Oda","Jan 01, 2014"
GSE50758,"Gene expression from pericytes and endothelial cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50758/suppl",,,"Klemens Vierlinger","Jan 01, 2014"
GSE50815,"Hepatocyte Nuclear Factors 4a and 1a (Hnf4a and Hnf1a) Regulate Kidney Developmental Expression of Drug-Metabolizing Enzymes and Drug Transporters","Genome binding/occupancy profiling by high throughput sequencing","Rattus norvegicus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50815/suppl",24038112,SRP029914,"Gleb Martovetsky","Jan 01, 2014"
GSE51076,"SigX ECF sigma factor deletion mutant expression profile in Pseudomonas aeruginosa in M9 minimal medium (M9G)","Expression profiling by array","Pseudomonas aeruginosa",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51076/suppl",24260387,,"Sylvie Chevalier","Jan 01, 2014"
GSE51104,"Genome-wide gene expression analysis of Cirh1a heterozygote state on early embryo in mice","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51104/suppl",,,"Andrea Richter","Jan 01, 2014"
GSE51127,"microRNA expression profile of wogonin treatment in HNSCC cell lines","Expression profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51127/suppl",,,"Naohiko Seki","Jan 01, 2014"
GSE51129,"microRNA expression profile of hypopharyngeal squamous cell carcinoma","Expression profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51129/suppl",,,"Naohiko Seki","Jan 01, 2014"
GSE51167,"Dermal Wound Transcriptomic Responses to Infection with Pseudomonas aeruginosa versus Klebsiella pneumoniae","Expression profiling by array","Oryctolagus cuniculus",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51167/suppl",,,"Tsute Chen","Jan 01, 2014"
GSE51206,"p38a-dependent gene expression in keratinocytes","Expression profiling by array","Mus musculus",4,GDS5335,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51206/suppl",24662766,,"Jin Mo Park","Jan 01, 2014"
GSE51230,"Glomerulonephritis in BXSB/MpJ-Yaa mice","Expression profiling by array","Mus musculus",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51230/suppl",24477164,,"Junpei Kimura","Jan 01, 2014"
GSE51373,"Gene expression data from high grade serous ovarian cancer","Expression profiling by array","Homo sapiens",28,GDS4950,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51373/suppl",24237932,,"Madhuri Koti","Jan 01, 2014"
GSE51409,"PAO1 gene expression at 22°C and 37°C in Lysogeny broth","Expression profiling by array","Pseudomonas aeruginosa;Pseudomonas aeruginosa PAO1",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51409/suppl",,,"Mariette Barbier","Jan 01, 2014"
GSE51427,"Eye-Specific Gene Expression following Embryonic Ethanol Exposure in Zebrafish: Roles for Heat Shock Factor 1","Expression profiling by array","Danio rerio",9,GDS5357,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51427/suppl",24355176,,"Deborah Lynn Stenkamp","Jan 01, 2014"
GSE51436,"Expression data from rhesus macaque tongue","Expression profiling by array","Macaca mulatta",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51436/suppl",24312248,,"Michael George","Jan 01, 2014"
GSE51438,"Expression data from rhesus macaque tongue epithelium","Expression profiling by array","Macaca mulatta",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51438/suppl",24312248,,"Michael George","Jan 01, 2014"
GSE51439,"Expression data from human oral epithelial cell line","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51439/suppl",24312248,,"Michael George","Jan 01, 2014"
GSE51445,"Transcription profiling reveals potential mechanisms of dysbiosis in the oral microbiome of rhesus macaques with chronic untreated SIV infection","Expression profiling by array","Homo sapiens;Macaca mulatta",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51445/suppl",24312248,,"Michael George","Jan 01, 2014"
GSE51474,"rpl24b/WT polysome loading and transcript levels (Arabidopsis thaliana)","Expression profiling by array;Other","Arabidopsis thaliana",18,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51474/suppl",24377433,,"Albrecht G von Arnim","Jan 01, 2014"
GSE51480,"PAB/WT polysome loading and transcript levels (Arabidopsis thaliana)","Expression profiling by array;Other","Arabidopsis thaliana",22,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51480/suppl",24377433,,"Albrecht G von Arnim","Jan 01, 2014"
GSE51494,"Molecular and physiological adaptations of Lactococcus lactis at near-zero growth rates","Expression profiling by array","Lactococcus lactis",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51494/suppl",25344239;25636846,,"Michiel Wels","Jan 01, 2014"
GSE51561,"Comparison of the molecular profiles of human embryonic and isogenic induced pluripotent stem cells. [Agilent]","Expression profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51561/suppl",24374290,,"Kory R Johnson","Jan 01, 2014"
GSE51582,"ChIP-seq investigation of H-NS of Escherichia coli grown in the presence and absence of an antibiotic ""Bicyclomycin"", a potential inhibitior of transcription termination factor rho.","Genome binding/occupancy profiling by high throughput sequencing","Escherichia coli str. K-12 substr. MG1655",8,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51582/suppl",,SRP031906,"Deepti Chandraprakash","Jan 01, 2014"
GSE51660,"Biphasic euchromatin-to-heterochromatin transition  on the KSHV genome following de novo infection","Genome binding/occupancy profiling by genome tiling array","Homo sapiens;Human herpesvirus 8 type M",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51660/suppl",24367262,,"Clifford G. Tepper","Jan 01, 2014"
GSE51747,"Comparison of the molecular profiles of human embryonic and isogenic induced pluripotent stem cells. [Illumina]","Methylation profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51747/suppl",24374290,,"Kory R Johnson","Jan 01, 2014"
GSE51748,"Comparison of the molecular profiles of human embryonic and isogenic induced pluripotent stem cells.","Expression profiling by array;Methylation profiling by array","Homo sapiens",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51748/suppl",24374290,,"Kory R Johnson","Jan 01, 2014"
GSE51840,"microRNAs profiling in hippocampal cells of mouse with Sound-induced Seizure","Non-coding RNA profiling by array","Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid gammaherpesvirus 4;Mus musculus;Mus musculus cytomegalovirus 2;Rattus norvegicus",35,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51840/suppl",,,"Khalid A. Abnaof","Jan 01, 2014"
GSE51841,"microRNAs profiling in hippocampal cells of mouse with Pilocarpine-induced Status Epilepticus (SE)","Non-coding RNA profiling by array","Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid gammaherpesvirus 4;Mus musculus;Mus musculus cytomegalovirus 2;Rattus norvegicus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51841/suppl",,,"Khalid A. Abnaof","Jan 01, 2014"
GSE51842,"microRNAs profiling in hippocampal cells of Self-Sustaining Status Epilepticus (SSSE) mouse model","Non-coding RNA profiling by array","Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid gammaherpesvirus 4;Mus musculus;Mus musculus cytomegalovirus 2;Rattus norvegicus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51842/suppl",,,"Khalid A. Abnaof","Jan 01, 2014"
GSE51882,"Early Mouse Hepatic Stellate Cell Activation","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51882/suppl",24358328,,"Inge Mannaerts","Jan 01, 2014"
GSE51950,"Effects of BRD4 inhibition in AML","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51950/suppl",24435446,,"Kapil Bhalla","Jan 01, 2014"
GSE52002,"An Ribonuclease T2 Family Protein Modulates Acinetobacter baumannii Abiotic Surface Colonization","Expression profiling by array","Acinetobacter baumannii",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52002/suppl",,,"Paul Dunman","Jan 01, 2014"
GSE52041,"SRA/SET domain-containing proteins link RNA polymerase V occupancy to DNA methylation","Non-coding RNA profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Arabidopsis thaliana",18,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52041/suppl",24463519,SRP032514,"Christopher Joel Hale","Jan 01, 2014"
GSE52145,"A comparision of the transcriptional profiles of the Muscle from cattle raised outdoors on pasture versus indoors on high dietary supplement","Expression profiling by array","Bos taurus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52145/suppl",27654331,,"Marion Teresa Ryan","Jan 01, 2014"
GSE52160,"Tolerance to acetic acid is improved by mutations of the TATA-binding protein gene","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",4,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52160/suppl",24761971,SRP032768,"In-Geol Choi","Jan 01, 2014"
GSE52215,"Profiling of single murine bronchioalveolar stem cells","Expression profiling by array","Mus musculus",29,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52215/suppl",24391845,,"Bernhard Polzer","Jan 01, 2014"
GSE52263,"Expression Data from E. faecalis V583 under exposure to 10ug/ml vancomycin","Expression profiling by array","Enterococcus faecalis;Enterococcus faecalis V583",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52263/suppl",,,"Neuza Teixeira","Jan 01, 2014"
GSE52308,"Expression data from H358","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52308/suppl",24302555,,"Megan Salt","Jan 01, 2014"
GSE52317,"Parsing the roles of transcription factors Gata4 and Gata6 in adult cardiac hypertrophic responses","Expression profiling by array","Mus musculus",12,GDS4782,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52317/suppl",24391969,,"Bruce J Aronow","Jan 01, 2014"
GSE52424,"Gene expression from Prep1-ablated mice","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52424/suppl",24216763,,"Timo Kanzleiter","Jan 01, 2014"
GSE52472,"Non-canonical TSSs of TEs alter gene structure and expression in Drosophila melanogaster","Expression profiling by high throughput sequencing","Drosophila melanogaster",5,,"GFF3;TAB","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52472/suppl",,SRP033102,"Matthias Zytnicki","Jan 01, 2014"
GSE52541,"microRNA profiling in pediatric AML","Expression profiling by RT-PCR","Homo sapiens",90,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52541/suppl",24270738,,"Maarten Fornerod","Jan 01, 2014"
