Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE30079,"Genetic toxicology and toxicogenomic analysis of 3 cigarette smoke condensates in vitro reveals few differences between high and low tar brands","Expression profiling by array","Mus musculus",66,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30079/suppl",22431010,,"Andrew Williams","Apr 02, 2012"
GSE32512,"Hyperglycemia and a Common Variant of GCKR Are Associated with the Levels of Eight Amino Acids in 9,371 Finnish Men","Expression profiling by array","Homo sapiens",204,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32512/suppl",22553379;23557707,,"Mete Civelek","Apr 02, 2012"
GSE33117,"Genomic profiling of 19 renal cell carcinoma samples from patients with end-stage renal disease","Genome variation profiling by array","Homo sapiens",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33117/suppl",22145865,,"Toru Inoue","Apr 02, 2012"
GSE35064,"SNP data from 12 childhood adrenocortical tumors from outside Brazil","Genome variation profiling by SNP array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35064/suppl",22539591,,"Eric Letouzé","Apr 02, 2012"
GSE35066,"SNP array profiling of childhood adrenocortical tumours reveals distinct pathways of tumourigenesis and highlights candidate driver genes","Genome variation profiling by SNP array","Homo sapiens",31,,,,22539591,,"Eric Letouzé","Apr 02, 2012"
GSE35149,"Virulence regulator EspR of Mycobacterium tuberculosis is a nucleoid-associated protein","Genome binding/occupancy profiling by high throughput sequencing","Mycobacterium tuberculosis",3,,"BED;BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35149/suppl",22479184,SRP010364,"Benjamin Blasco","Apr 02, 2012"
GSE35284,"Gene expression in C57BL/6 mice intratracheally instilled with Printex 90 carbon black nanoparticles","Expression profiling by array","Mus musculus",97,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35284/suppl",22461453,,"Andrew Williams","Apr 02, 2012"
GSE35491,"miR-206 integrates multiple components of differentiation pathways to control the transition from growth to differentiation in rhabdomyosarcoma cells (Illumina)","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35491/suppl",22541669,,"Janet M. Young","Apr 02, 2012"
GSE35606,"miR-206 integrates multiple components of differentiation pathways to control the transition from growth to differentiation in rhabdomyosarcoma cells (miRNA)","Non-coding RNA profiling by array","Anopheles gambiae;Apis mellifera;Arabidopsis thaliana;Ateles geoffroyi;Bombyx mori;Bos taurus;Caenorhabditis briggsae;Caenorhabditis elegans;Canis lupus familiaris;Danio rerio;Drosophila melanogaster;Drosophila pseudoobscura;Gallid alphaherpesvirus 2;Gallus gallus;Glycine max;Gorilla gorilla;Homo sapiens;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Lagothrix lagotricha;Lemur catta;Macaca mulatta;Macaca mulatta polyomavirus 1;Macaca nemestrina;Macacine gammaherpesvirus 4;Medicago truncatula;Monodelphis domestica;Murid gammaherpesvirus 4;Mus musculus;Oryza sativa;Ovis aries;Pan paniscus;Pan troglodytes;Physcomitrella patens;Pongo pygmaeus;Populus trichocarpa;Rattus norvegicus;Saccharum officinarum;Saguinus labiatus;Schmidtea mediterranea;Sorghum bicolor;Sus scrofa;Takifugu rubripes;Tetraodon nigroviridis;Xenopus laevis;Xenopus tropicalis;Zea mays",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35606/suppl",22541669,,"Janet M. Young","Apr 02, 2012"
GSE35921,"miR-206 integrates multiple components of differentiation pathways to control the transition from growth to differentiation in rhabdomyosarcoma cells","Expression profiling by array;Non-coding RNA profiling by array","Anopheles gambiae;Apis mellifera;Arabidopsis thaliana;Ateles geoffroyi;Bombyx mori;Bos taurus;Caenorhabditis briggsae;Caenorhabditis elegans;Canis lupus familiaris;Danio rerio;Drosophila melanogaster;Drosophila pseudoobscura;Gallid alphaherpesvirus 2;Gallus gallus;Glycine max;Gorilla gorilla;Homo sapiens;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Lagothrix lagotricha;Lemur catta;Macaca mulatta;Macaca mulatta polyomavirus 1;Macaca nemestrina;Macacine gammaherpesvirus 4;Medicago truncatula;Monodelphis domestica;Murid gammaherpesvirus 4;Mus musculus;Oryza sativa;Ovis aries;Pan paniscus;Pan troglodytes;Physcomitrella patens;Pongo pygmaeus;Populus trichocarpa;Rattus norvegicus;Saccharum officinarum;Saguinus labiatus;Schmidtea mediterranea;Sorghum bicolor;Sus scrofa;Takifugu rubripes;Tetraodon nigroviridis;Xenopus laevis;Xenopus tropicalis;Zea mays",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35921/suppl",22541669,,"Janet M. Young","Apr 02, 2012"
GSE36025,"Long RNA-seq from ENCODE/Cold Spring Harbor Lab","Expression profiling by high throughput sequencing","Mus musculus",30,,"BAM;BEDRNAELEMENTS;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36025/suppl",25413365;25582907,SRP012040,"ENCODE DCC","Apr 02, 2012"
GSE36170,"Pulmonary miRNA expression in C57BL/6 Bom Tac mice (dams) intratracheally instilled with Printex 90 carbon black nanoparticles","Non-coding RNA profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36170/suppl",22461453,,"Andrew Williams","Apr 02, 2012"
GSE36171,"Pulmonary miRNA expression in C57BL/6 non-pregnant female mice intratracheally instilled with Printex 90 carbon black nanoparticles","Non-coding RNA profiling by array","Mus musculus",33,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36171/suppl",22461453,,"Andrew Williams","Apr 02, 2012"
GSE36199,"Pulmonary miRNA expression in C57BL/6 mice intratracheally instilled with Printex 90 carbon black nanoparticles","Non-coding RNA profiling by array","Mus musculus",41,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36199/suppl",22461453,,"Andrew Williams","Apr 02, 2012"
GSE13200,"Estrogen Regulates the JNK1 Genomic Localization Program in Breast Cancer Cells to Control Gene Expression and Cell Growth","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",12,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13200/suppl",22446103,,"W. Lee Kraus","Apr 01, 2012"
GSE18466,"Small RNAs in the Physcomitrella dcl4 mutant","Non-coding RNA profiling by high throughput sequencing","Physcomitrella patens",2,,"FA","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18466/suppl",22511605,SRP002324,"Michael J Axtell","Apr 01, 2012"
GSE18804,"Expression data from in vitro-induced non-hypoxic tumour associated macrophages (TAMs)","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18804/suppl",,,"Yurai Okaji","Apr 01, 2012"
GSE20922,"Gene expression comparison between the murine T-cell hybridoma 6-13-64 ICOS(-) population and ICOS(+) population","Expression profiling by array","Mus musculus",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20922/suppl",22585681,,"Ryo Abe","Apr 01, 2012"
GSE22887,"Dynamic gene expression of two Caenorhabditis elegans wild type strains (N2 and CB4856)","Expression profiling by array","Caenorhabditis elegans",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22887/suppl",22670229,,"Ana Viñuela","Apr 01, 2012"
GSE25861,"Altered Gene Expression Profile of Microvascular Endothelium in Placentas from IUGR/Preeclamptic Pregnancies","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25861/suppl",22264586,,"Brian Joseph Cox","Apr 01, 2012"
GSE26244,"Expression data from cytoplasmic hybrid (cybrid) and rho0 cells","Expression profiling by array","Homo sapiens",54,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26244/suppl",21765942,,"Seungwoo Hwang","Apr 01, 2012"
GSE28085,"Expression data from the mouse liver with constitutively active NF-kB","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28085/suppl",,,"Karlheinz Holzmann","Apr 01, 2012"
GSE28086,"Glucosylceramide fed mice skin before SDS treatment (0d), after SDS treatment (2d)","Expression profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28086/suppl",,,"Ritsuro Ideta","Apr 01, 2012"
GSE28201,"DNA Microarray Analysis Approach for Unraveling the Ischemic Mouse Brain Transcriptome","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28201/suppl",22015461,,"RANDEEP RAKWAL","Apr 01, 2012"
GSE28387,"Fetal blood transcriptome in maternal anti-fetal rejection","Expression profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28387/suppl",,,"Adi Tarca","Apr 01, 2012"
GSE28458,"Array comparative genomic hybridization analysis reveals a limited number of genomic alterations in familial adenomatous polyposis-associated and sporadic desmoid tumors","Genome variation profiling by genome tiling array","Homo sapiens",55,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28458/suppl",,,"Els Robanus-Maandag","Apr 01, 2012"
GSE29017,"Expression data from Xenopus endoderm at stage 15 following four hours of Ngn3-GR overexpression","Expression profiling by array","Xenopus laevis",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29017/suppl",22121111,,"Marko Horb","Apr 01, 2012"
GSE29372,"gene profiling of turnip crinkle virus (tcv) sirna-Gene profiling of Turnip Crinkle Virus (TCV) siRNA in A.thaliana","Expression profiling by array","Arabidopsis thaliana",48,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29372/suppl",,,"Soubigou-Taconnat Ludivine","Apr 01, 2012"
GSE29585,"Female- and male-specific transcriptomic and epigenetic placental signatures in response to a maternal high fat diet in mice","Expression profiling by array","Mus musculus",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29585/suppl",23144842,,"Jean-Philippe Jais","Apr 01, 2012"
GSE29660,"RNA-sequencing of TGF-ß1-driven gene expression in human kidney cell line","Expression profiling by high throughput sequencing","Homo sapiens",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29660/suppl",22266139,SRP006912,"Melissa J Morine","Apr 01, 2012"
GSE29878,"Sequential Reprogramming Leads to a Specific Hepatic Expression Pattern during Mouse Bone Marrow Derived Hepatocyte Formation In Vivo","Expression profiling by array","Mus musculus",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29878/suppl",22457803,,"Ramón García-Escudero","Apr 01, 2012"
GSE30036,"Reshaping of the maize transcriptome by domestication","Expression profiling by array","Zea mays;Zea mays subsp. parviglumis",94,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30036/suppl",22753482;22660546,,"Nathan M Springer","Apr 01, 2012"
GSE30085,"Dietary alleviation of maternal obesity and diabetes: increased resistance to diet-induced obesity transcriptional and epigenetic signatures","Expression profiling by array","Mus musculus;Rattus norvegicus",19,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30085/suppl",23826145,,"Jean-Philippe Jais","Apr 01, 2012"
GSE30644,"Microarray analysis of a multiple myeloma cell line, MM1S, treated with adenosine A2A and Beta-2 Adrenergic Receptor agonists in combination with dexamethasone","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30644/suppl",22474168,,"Winnie F Tam","Apr 01, 2012"
GSE31249,"Global impact of protein arginine phosphorylation on the physiology of Bacillus subtilis","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31249/suppl",22517742,,"Ulrike Mäder","Apr 01, 2012"
GSE31339,"Affymetrix SNP array data for Monoclonal Gammopathies samples","Genome variation profiling by SNP array","Homo sapiens",84,,"CEL;CNCHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31339/suppl",,,"Maria Eugenia Sarasquete","Apr 01, 2012"
GSE31587,"Expression data of Arabidopsis thaliana (Ler accession) phytochrome phyABCDE quintuple mutant and phyABDE quadruple mutant in response to red light, and their comparison to WT expression data","Expression profiling by array","Arabidopsis thaliana",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31587/suppl",23302690,,"Wei Hu","Apr 01, 2012"
GSE31598,"Expression data from directly induced neural stem cells","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31598/suppl",22467474,,"Kenji Yoshida","Apr 01, 2012"
GSE31751,"Regulation of gene expression by mir-493","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31751/suppl",22373578,,"koji okamoto","Apr 01, 2012"
GSE32093,"Expression data from E12.5 embryonic kidneys isolated from wild-type and Ret-deficient mice","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32093/suppl",,,"Sanjay K. Nigam","Apr 01, 2012"
GSE32386,"Expression profiling of murine neuroblastoma in transgenic mice","Expression profiling by array","Mus musculus",13,GDS4621,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32386/suppl",22764207,,"Alexander Schramm","Apr 01, 2012"
GSE33138,"Gene expression of Tg 3×FLAG-Nanos2-deltaN10 mouse male gonad","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33138/suppl",,,"Rie Saba","Apr 01, 2012"
GSE33241,"Novel targets of the CbrAB/Crc carbon catabolite control system revealed by transcript abundance in Pseudomonas aeruginosa [BSM]","Expression profiling by array","Pseudomonas aeruginosa;Pseudomonas aeruginosa PAO1",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33241/suppl",23115619,,"Sylvain Pradervand","Apr 01, 2012"
GSE33244,"Novel targets of the CbrAB/Crc carbon catabolite control system revealed by transcript abundance in Pseudomonas aeruginosa [LB]","Expression profiling by array","Pseudomonas aeruginosa;Pseudomonas aeruginosa PAO1",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33244/suppl",23115619,,"Sylvain Pradervand","Apr 01, 2012"
GSE33245,"Novel targets of the CbrAB/Crc carbon catabolite control system revealed by transcript abundance in Pseudomonas aeruginosa.","Expression profiling by array","Pseudomonas aeruginosa;Pseudomonas aeruginosa PAO1",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33245/suppl",23115619,,"Sylvain Pradervand","Apr 01, 2012"
GSE33409,"Abscission layer (AL) at the base of flower in rice using laser micro-dissection: NIL(qSH1) AL vs. Nipponbare AL, NIL(qSH1) AL vs. NIL(qSH1) upper region of AL, and NIL(qSH1) AL vs. NIL(qSH1) lower region of AL","Expression profiling by array","Oryza sativa",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33409/suppl",,,"Saeko Konishi-Sugita","Apr 01, 2012"
GSE33525,"FREP3 is a determinant of resistance to schistosome infection in snails (part 2)","Expression profiling by array","Biomphalaria glabrata",20,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33525/suppl",,,"Michelle A. Forys","Apr 01, 2012"
GSE33692,"Progression of ductal carcinoma in situ to invasive breast cancer","Expression profiling by array","Homo sapiens",45,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33692/suppl",22134623,,"Adam Ertel","Apr 01, 2012"
GSE33979,"Novel roles for Klf1 in regulating the erythroid transcriptome revealed by mRNA-seq","Expression profiling by high throughput sequencing","Mus musculus",6,,"BAM","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33979/suppl",22835905,SRP009464,"Michael Robert Tallack","Apr 01, 2012"
GSE33983,"Array comparative genomic hybridization in oral cavity (head and neck) squamous cell carcinoma","Genome variation profiling by genome tiling array","Homo sapiens",31,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33983/suppl",,,"Luc GT Morris","Apr 01, 2012"
GSE34063,"Clonal Analysis for Identification of Molecular Pathways with Potential Therapeutic Implications in of Rare Gastrointestinal and Endocrine Cancers","Genome variation profiling by genome tiling array","Homo sapiens",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34063/suppl",,,"Michael Thomas Barrett","Apr 01, 2012"
GSE34125,"Expression data from murine beta thalassemia erythroblasts","Expression profiling by array","Mus musculus",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34125/suppl",22427201,,"Mitchell J Weiss","Apr 01, 2012"
GSE34793,"The General Transcription Factor TAF7 is Essential for Embryonic Development but Not Essential for the Survival or Differentiation of Mature T Cells (MEF data)","Expression profiling by array","Mus musculus",65,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34793/suppl",22411629,,"Dinah Singer","Apr 01, 2012"
GSE34795,"The General Transcription Factor TAF7 is Essential for Embryonic Development but Not Essential for the Survival or Differentiation of Mature T Cells (T cell data)","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34795/suppl",,,"Dinah Singer","Apr 01, 2012"
GSE34796,"The General Transcription Factor TAF7 is Essential for Embryonic Development but Not Essential for the Survival or Differentiation of Mature T Cells","Expression profiling by array","Mus musculus",67,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34796/suppl",,,"Dinah Singer","Apr 01, 2012"
GSE34808,"A transcriptomic analysis of the response of Saccharomyces cerevisiae to increases in NADPH oxidation [2009]","Expression profiling by array","Saccharomyces cerevisiae",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34808/suppl",22805527,,"Sylvie Dequin","Apr 01, 2012"
GSE34809,"A transcriptomic analysis of the response of Saccharomyces cerevisiae to increases in NADPH oxidation [2010]","Expression profiling by array","Saccharomyces cerevisiae",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34809/suppl",22805527,,"Sylvie Dequin","Apr 01, 2012"
GSE34810,"A transcriptomic analysis of the response of Saccharomyces cerevisiae to increases in NADPH oxidation","Expression profiling by array","Saccharomyces cerevisiae",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34810/suppl",22805527,,"Sylvie Dequin","Apr 01, 2012"
GSE34827,"Real-time quantitative PCR analysis of 88 microRNAs involved in human cell differentiation and development  in normal fibroblasts stimulated with exogenous TGF-β1 and systemic sclerosis (SSc) dermal fibroblasts","Expression profiling by RT-PCR","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34827/suppl",22379029,,"Noritoshi Honda","Apr 01, 2012"
GSE34843,"HDAC inhibitors promote the pro-myogenic activity of Sca1-positive interstitial cells in regenerating dystrophic muscles","Expression profiling by array","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34843/suppl",,,"Roy M Williams","Apr 01, 2012"
GSE34903,"Gene expression profiles of tumor-associated macrophages (TAMs) overexpressing miR-511-3p","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34903/suppl",22832163,SRP010190,"Camilla Stormo","Apr 01, 2012"
GSE34958,"Cellular and molecular characterization of the impact of laboratory setup on bovine in vitro embryo production","Expression profiling by array","Bos taurus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34958/suppl",,,"Claude Robert","Apr 01, 2012"
GSE35025,"Transcriptome Analysis Of Bovine Expanded Blastocysts Produced In Vivo Vs In Vitro Sof Opu","Expression profiling by array","Bos taurus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35025/suppl",,,"Claude Robert","Apr 01, 2012"
GSE35132,"Genome-wide analysis of EGR2/SOX10 binding in myelinating peripheral nerve","Genome binding/occupancy profiling by high throughput sequencing","Rattus norvegicus",8,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35132/suppl",22492709,SRP010355,"John Svaren","Apr 01, 2012"
GSE35161,"Sindbis virus induces the production of a novel class of endogenous siRNAs in Aedes aegypti mosquitoes","Non-coding RNA profiling by high throughput sequencing","Aedes aegypti",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35161/suppl",22458920,SRP010394,"Zach N. Adelman","Apr 01, 2012"
GSE35217,"Gene expression in Solenopsis invicta, Solenopsis richteri and hybrids","Expression profiling by array","Solenopsis invicta;Solenopsis invicta x Solenopsis richteri;Solenopsis richteri",140,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35217/suppl",22548254,,"Lino Ometto","Apr 01, 2012"
GSE35229,"Expression data from patient iPSC","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35229/suppl",23290139,,"Leng Han","Apr 01, 2012"
