Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE101048,"Temporal response of Mycobacterium tuberculosis H37Rv to vitamin C exposure.","Expression profiling by array","Mycobacterium tuberculosis H37Rv",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101048/suppl",,,"Genotypic technology","Jan 31, 2018"
GSE101097,"A regulatory circuitry between the Gria2 mRNA and miR-409/miR-495 is altered in mESC-derived motor neurons carrying an ALS-associated FUS mutation","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",15,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101097/suppl",,SRP111475,"Pietro Laneve","Jan 31, 2018"
GSE101742,"Estrogen regulated genes in BCK4 tumors","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101742/suppl",,,"Britta Jacobsen","Jan 31, 2018"
GSE102102,"PacBio sequencing of Cp/Wp-driven transcripts from B95-8 LCLs","Other","Homo sapiens",2,,"BED;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102102/suppl",,SRP114483,"Bryan Cullen","Jan 31, 2018"
GSE102155,"Mitotically associated long non-coding RNA, MANCR regulates cell cycle in triple negative breast cancer cells ","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102155/suppl",29378907,SRP114671,"Joe R Boyd","Jan 31, 2018"
GSE103470,"Tet2 orchestrates dynamics of hydroxy-methylation and chromatin state during cell reprogramming","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",35,,"BEDGRAPH;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103470/suppl",,,"Thomas Graf","Jan 31, 2018"
GSE103520,"Transcriptome-wide response to synthetic chromatin protein PcTF: Breast Cancer","Expression profiling by high throughput sequencing","Homo sapiens",27,,"DIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103520/suppl",,SRP117021,"Karmella Haynes","Jan 31, 2018"
GSE103531,"SILAC identifies LAD1 as an oncogenic filamin binder regulating actin dynamics in response to EGF and marking aggressive breast tumors","Expression profiling by high throughput sequencing","Homo sapiens",12,,,,,SRP117048,"Yehoshua Enuka","Jan 31, 2018"
GSE104162,"SALP, a new NGS library construction method especially useful for the high-throughput characterization of chromatin openness states","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",11,,"BIGWIG;BW;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104162/suppl",,SRP118718,"Jian Wu","Jan 31, 2018"
GSE104190,"Expression data from PolyIC treated EndoC-ßH1 cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104190/suppl",,,"Masaya OSHIMA","Jan 31, 2018"
GSE104195,"Expression data from SOX9 overexpressing EndoC-ßH1 cells","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104195/suppl",,,"Masaya OSHIMA","Jan 31, 2018"
GSE104196,"Viral like infection induces Human β cell dedifferentiation","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104196/suppl",,,"Masaya OSHIMA","Jan 31, 2018"
GSE104293,"The methylome of DDR genes and benefit from RT or TMZ in IDH mutant low grade glioma treated in EORTC 22033","Methylation profiling by array","Homo sapiens",132,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104293/suppl",,,"Pierre Bady","Jan 31, 2018"
GSE104805,"Unexpected conformational variations of the human centromeric chromatin complex","Other","Homo sapiens",35,,"BED;BEDGRAPH;FASTA;RTF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104805/suppl",,SRP119745,"Jorja Henikoff","Jan 31, 2018"
GSE106099,"Human Feto-placental Arterial and Venous Endothelial Cells are Differentially Programmed by Gestational Diabetes Mellitus Resulting in Cell-specific Barrier Function","Methylation profiling by genome tiling array","Homo sapiens",30,,"IDAT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106099/suppl",,,"Silvija Cvitic","Jan 31, 2018"
GSE106369,"The histone acetyl-tranferase MOF is required for metabolic function in the liver .","Expression profiling by high throughput sequencing","Mus musculus",6,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106369/suppl",,SRP123068,"Aaron David denDekker","Jan 31, 2018"
GSE107951,"The AP-1 -BATF and -BATF3 module is essential for growth, survival and TH17/ILC3 skewing of anaplastic large cell lymphoma","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107951/suppl",,,"Michael Grau","Jan 31, 2018"
GSE107989,"PKCα-LSD1-NF-κB Signaling Cascade Is Crucial for Epigenetic Control of the Inflammatory Response [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107989/suppl",,SRP126577,"Dongha Kim","Jan 31, 2018"
GSE108015,"PKCα-LSD1-NF-κB Signaling Cascade Is Crucial for Epigenetic Control of the Inflammatory Response","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",20,,,,,,"Dongha Kim","Jan 31, 2018"
GSE108020,"Single-cell RNA-seq of mouse dopaminergic neurons informs candidate gene selection for sporadic Parkinson's disease","Expression profiling by high throughput sequencing","Mus musculus",473,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108020/suppl",,SRP126648,"Loyal A Goff","Jan 31, 2018"
GSE108168,"Gene Expression profile of brain in SCI rat by MSC intravenous transplantation.","Expression profiling by array","Rattus norvegicus",14,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108168/suppl",,,"Tsutomu Oshigiri","Jan 31, 2018"
GSE108532,"Effect of ablation of the alternative NF-kB pathway on the regulatory T cell (Treg) transcriptome","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108532/suppl",,SRP127568,"Yenkel Grinberg-Bleyer","Jan 31, 2018"
GSE108707,"Epigenetic dysregulation of the Drp1 binding partners MiD49 and MiD51 increases mitotic mitochondrial fission and promotes pulmonary arterial hypertension: mechanism and therapeutic implications","Expression profiling by array","Homo sapiens;synthetic construct",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108707/suppl",,,"Stephen Archer","Jan 31, 2018"
GSE108972,"PEST-domain-enriched tyrosine phosphatase and glucocorticoids as regulators of mast cell signalling","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108972/suppl",,SRP128580,"Andrew Cato","Jan 31, 2018"
GSE109050,"Genome-wide maps of chromatin state in pluripotent and lineage-committed cells","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109050/suppl",,SRP128739,"Jing Fang","Jan 31, 2018"
GSE109287,"Expression data from bone marrow derived macrophages (BMDMs) in Wild Type and NICcA","Expression profiling by high throughput sequencing","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109287/suppl",,SRP131039,"Junlong Zhao","Jan 31, 2018"
GSE109609,"Genome-wide investigation of pentatricopeptide repeat (PPR) gene family in poplar and their expression analysis in response to biotic and abiotic stresses","Expression profiling by high throughput sequencing","Populus trichocarpa",7,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109609/suppl",,SRP131250,"Haitao Xing","Jan 31, 2018"
GSE109830,"MYR1-dependent effectors are the major drivers of a host cell’s early response to Toxoplasma including counteracting MYR1-independent effects","Expression profiling by high throughput sequencing","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109830/suppl",,,"Adit Naor","Jan 31, 2018"
GSE109833,"Global gene expression profile of primary cultured keratinocytes with or without stimulation","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109833/suppl",,,"Chen Dong","Jan 31, 2018"
GSE109834,"The microglial reaction signature revealed by RNAseq from individual mice","Expression profiling by high throughput sequencing","Mus musculus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109834/suppl",,,"Helene Hirbec","Jan 31, 2018"
GSE109836,"Gene expression profiling from high-fat medium (HFM)-treated and growth medium (GM)-treated Sk-hep1 cells","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109836/suppl",,,"WEI-JIA LUO","Jan 31, 2018"
GSE109848,"CHD6 transcriptome","Expression profiling by array","Homo sapiens",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109848/suppl",,,"Jose M. Franco-Zorrilla","Jan 31, 2018"
GSE109868,"Expression data of plasma microRNA from the healthy children and children who diagnosed with acute lymphoblastic leukemia","Other","Homo sapiens",12,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109868/suppl",,,"Qian Jiang","Jan 31, 2018"
GSE109879,"High-throughput sequencing  identify miRNAs involved in exosomes of MDA-MB-231 cocultivated with or without mature 3T3-L1","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",1,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109879/suppl",,,"Wu Qi","Jan 31, 2018"
GSE109882,"Gene expression profiles from mouse pancreatic islets at ZT8 or ZT20","Expression profiling by array","Mus musculus",10,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109882/suppl",,,"Lefebvre Philippe","Jan 31, 2018"
GSE109895,"Resident effector memory Tregs of the uterus regulate trophic functions during mouse early pregnancy","Expression profiling by high throughput sequencing","Mus musculus",16,,"TAB;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109895/suppl",,,"Felipe Leal Valentim","Jan 31, 2018"
GSE79380,"Integrated transcriptional analysis unveils the dynamics of cellular differentiation in the developing mouse hippocampus","Expression profiling by high throughput sequencing","Mus musculus",21,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79380/suppl",29273784,SRP071973,"giovanni iacono","Jan 30, 2018"
GSE80149,"Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ARRAY]","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80149/suppl",29379199,,"James Bradner","Jan 30, 2018"
GSE80150,"Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP_RX]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",21,,"BEDGRAPH;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80150/suppl",29379199,SRP073113,"James Bradner","Jan 30, 2018"
GSE80151,"Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",40,,"WIG;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80151/suppl",29379199,SRP073110,"James Bradner","Jan 30, 2018"
GSE80152,"Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [ATAC-seq]","Other","Homo sapiens",5,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80152/suppl",29379199,SRP073111,"James Bradner","Jan 30, 2018"
GSE80153,"Enhancer invasion shapes MYCN dependent transcriptional amplification in neuroblastoma [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",49,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80153/suppl",29379199,SRP073112,"James Bradner","Jan 30, 2018"
GSE86407,"MYC favors the onset of tumorigenesis by inducing epigenetic reprogramming of mammary epithelial cells towards a stem cell-like state [microarray]","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86407/suppl",,,"Alessio Zippo","Jan 30, 2018"
GSE86412,"MYC favors the onset of tumorigenesis by inducing epigenetic reprogramming of mammary epithelial cells towards a stem cell-like state [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",15,,,,,SRP084394,"Alessio Zippo","Jan 30, 2018"
GSE86416,"MYC favors the onset of tumorigenesis by inducing epigenetic reprogramming of mammary epithelial cells towards a stem cell-like state","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Homo sapiens",33,,,,,,"Alessio Zippo","Jan 30, 2018"
GSE91018,"Genome-wide RELA binding sites in response to 5 microbial stimuli in Detroit562 cells [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",19,,"BED;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91018/suppl",,SRP094746,"Lisa Borghini","Jan 30, 2018"
GSE91019,"Gene expression response to 5 microbial stimuli in Detroit562 cells [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",14,,"DIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91019/suppl",,SRP094747,"Lisa Borghini","Jan 30, 2018"
GSE91020,"Variation of genome-wide NF-kappa B RELA binding sites in response to different microbial stimuli","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",33,,"DIFF;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91020/suppl",,,"Lisa Borghini","Jan 30, 2018"
