Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE47777,"Whole genome expression data comparison between WT and Cebpg-/- MEFs.","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47777/suppl",23775115,,"Peter F Johnson","Jun 30, 2013"
GSE48134,"Designed Oligooxopiperazines as Modulators of Hypoxia-Inducible Factor Signaling","Expression profiling by array","Homo sapiens",15,GDS5067,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48134/suppl",24821806,,"Bogdan Olenyuk","Jun 30, 2013"
GSE48178,"tiling hen2 and mtr4-HEN2 is a cofactor of the nuclear exosome in Arabidopsis","Expression profiling by genome tiling array","Arabidopsis thaliana",16,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48178/suppl",,,"sandrine balzergue","Jun 30, 2013"
GSE48279,"Balloon injury-induced gene expression in common carotid arteries of wistar rat","Expression profiling by array","Rattus norvegicus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48279/suppl",,,"Dong ye Li","Jun 29, 2013"
GSE48310,"Gene Expression in Whole Blood of Atopic Eczema and Healthy Children at 4 years","Expression profiling by RT-PCR","Homo sapiens",124,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48310/suppl",,,"M. Carmen López-Sabater","Jun 29, 2013"
GSE48377,"Affymetrix SNP array data for breast cancer samples","Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48377/suppl",,,"Edison Liu","Jun 29, 2013"
GSE48405,"Human plasma: circulating microRNA after acute resistance exercise","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48405/suppl",23923026,,"Takayuki Akimoto","Jun 29, 2013"
GSE48407,"Effect of wood block enrichment on gene expression data in rat liver and spleen following treatment with cyclophosphamide for 5 days","Expression profiling by array","Rattus norvegicus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48407/suppl",,,"Amy Ditewig","Jun 29, 2013"
GSE48409,"The metabolic niche of a prominent sulfate-reducing human gut bacterium [1]","Expression profiling by high throughput sequencing","Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Desulfovibrio piger GOR1;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium] rectale ATCC 33656",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48409/suppl",23898195,SRP026386,"Federico E Rey","Jun 29, 2013"
GSE48410,"Determination of Sigma 54 reglons in Bacillus thuringiensis HD73 strain","Expression profiling by array","Bacillus thuringiensis",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48410/suppl",,,"Fuping Song","Jun 29, 2013"
GSE48411,"Reprogramming of mouse somatic cells into pluripotent stem cells using a combination of small molecules","Expression profiling by array","Mus musculus",8,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48411/suppl",,,"Seungkwon You","Jun 29, 2013"
GSE48415,"The gene sml0013 of Synechocystis sp. strain PCC 6803 encodes for a novel subunit of the NDH1 complex that is ubiquitous distributed among cyanobacteria.","Expression profiling by array","Synechocystis sp. PCC 6803",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48415/suppl",24089436,,"Jens Georg","Jun 29, 2013"
GSE48416,"The hierarchy of transition metal homeostasis: Iron controls manganese accumulation in a unicellular cyanobacterium.","Expression profiling by array","Synechocystis sp. PCC 6803",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48416/suppl",25261790,,"Jens Georg","Jun 29, 2013"
GSE48417,"Identification of microRNAs dysregulated in cellular senescence driven by endogenous genotoxic stress","Non-coding RNA profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48417/suppl",23852002,,"Saleem A Khan","Jun 29, 2013"
GSE48425,"Dynamic Expression of Imprinted Genes Associates with Maternally Controlled Nutrient Allocation during Maize Endosperm Development","Expression profiling by high throughput sequencing","Zea mays",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48425/suppl",24058158,SRP026399,"Xiangfeng Wang","Jun 29, 2013"
GSE30754,"Genomic Characterization of Bladder Cancer Cell Lines using CGH Arrays","Genome variation profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30754/suppl",,,"Francesco Acquadro","Jun 28, 2013"
GSE34137,"Multicolor miRNA fluorescence in situ hybridization for tumor differential diagnosis","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34137/suppl",23728175,SRP010129,"Neil Renwick","Jun 28, 2013"
GSE40115,"Classifications within Molecular Subtypes Enables Identification of BRCA1/BRCA2 Mutation Carriers by RNA Tumor Profiling","Expression profiling by array","Homo sapiens",275,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40115/suppl",23704984,,"Martin Jakob Larsen","Jun 28, 2013"
GSE41742,"Expression changes between loricrin knockout and wildtype P0","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41742/suppl",23237955,,"Dennis R. Roop","Jun 28, 2013"
GSE44959,"CLIP-seq of S. cerevisiae Drn1-TAP and Dbr1-TAP","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",4,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44959/suppl",24919400,SRP019249,"Jay R. Hesselberth","Jun 28, 2013"
GSE45132,"The developmental life cycle of the enteric parasite Entamoeba invadens: transcriptome analysis reveals a crucial role for phospholipase D in stage conversion","Expression profiling by high throughput sequencing","Entamoeba invadens",14,,"FPKM_TRACKING;GTF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45132/suppl",23889909,SRP019260,"Gretchen Marie Ehrenkaufer","Jun 28, 2013"
GSE45562,"Time course experiment of 17β-estradiol (E2) treatment in the zebrafish","Expression profiling by array","Danio rerio",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45562/suppl",23767875,,"Amit Cohen","Jun 28, 2013"
GSE46249,"Physiological change under OsHV-1 contamination in Pacific oyster Crassostrea gigas through massive mortality events on fields","Expression profiling by array","Crassostrea gigas",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46249/suppl",23987141,,"christophe lelong","Jun 28, 2013"
GSE46433,"Promoter directionality is controlled by U1 snRNP and polyadenylation signals","Expression profiling by high throughput sequencing;Other","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46433/suppl",23792564,SRP021541,"Xuebing Wu","Jun 28, 2013"
GSE48027,"Host directed activity of Pyrazinamide in Mycobacterium tuberculosis infection","Expression profiling by array","Mus musculus",16,GDS4967,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48027/suppl",24015316,,"Selvakumar Subbian","Jun 28, 2013"
GSE48181,"Impact of sucrose on the tolerance of phenanthrene-phytoremediation","Expression profiling by array","Arabidopsis thaliana",44,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48181/suppl",,,"Soubigou-Taconnat Ludivine","Jun 28, 2013"
GSE48332,"Microarray gene expression analysis of mouse fetal liver erythroblasts after plek2 knockdown","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48332/suppl",,,"Peng Ji","Jun 28, 2013"
GSE48348,"Gene Expression profiling in healthy population samples","Expression profiling by array","Homo sapiens",734,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48348/suppl",24013639,,"Tonu Esko","Jun 28, 2013"
GSE38295,"Integrated Genetic and Epigenetic Analysis of Childhood ALL Reveals a Synergistic Role for Structural and Epigenetic Lesions In Determining Disease Phenotype [186 samples]","Methylation profiling by genome tiling array","Homo sapiens",186,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38295/suppl",23921123,,"Charles G Mullighan","Jun 27, 2013"
GSE38961,"Gene expression of LDS-OECs","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38961/suppl",25116393,,"Thomas Streichert","Jun 27, 2013"
GSE41758,"The Lin28b-let-7-Hmga2 axis determines the higher self-renewal potential of fetal haematopoietic stem cells","Expression profiling by array","Mus musculus",8,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41758/suppl",23811688,,"Connie Eaves","Jun 27, 2013"
GSE42055,"Genome-wide analysis of mRNA expression differences from various stem cell enriched sub-populations of mouse mammary epithelial cells","Expression profiling by array","Mus musculus",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42055/suppl",23947835,,"carl virtanen","Jun 27, 2013"
GSE42195,"Leishmania donovani amastigotes: Nelfinavir (NFV)-sensitive (control) vs Nelfinavir-resistant [Comparative Genomic Hybridization (DNA) profiling]","Genome variation profiling by array","Leishmania;Leishmania donovani",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42195/suppl",,,"Frederic Raymond","Jun 27, 2013"
GSE42196,"Leishmania donovani amastigotes: Nelfinavir (NFV)-sensitive (control) vs Nelfinavir-resistant [RNA expression profiling]","Expression profiling by array","Leishmania;Leishmania donovani",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42196/suppl",,,"Frederic Raymond","Jun 27, 2013"
GSE42197,"Leishmania donovani amastigotes: Nelfinavir (NFV)-sensitive (control) vs Nelfinavir-resistant","Genome variation profiling by array;Expression profiling by array","Leishmania;Leishmania donovani",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42197/suppl",,,"Frederic Raymond","Jun 27, 2013"
GSE42923,"FGF Signaling Inhibition in ESCs Drives Rapid Genome-wide Demethylation to the Epigenetic Ground State of Pluripotency","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42923/suppl",23850245,SRP017572,"Felix Krueger","Jun 27, 2013"
GSE43246,"Gene expression profilling of six species of Brassica and early four generation of resynthesized B. napus (F1-F4)","Expression profiling by high throughput sequencing","Brassica carinata;Brassica juncea;Brassica napus;Brassica nigra;Brassica oleracea;Brassica rapa",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43246/suppl",,SRP017725,"Jinjin Jiang","Jun 27, 2013"
GSE43748,"Transcriptional profiles of psychostimulant reinforcement in rats","Expression profiling by array","Rattus norvegicus",63,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43748/suppl",23783774,,"Minsoo Noh","Jun 27, 2013"
GSE43909,"AGO-PAR-CLIP of DG75 and BCBL-1","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",4,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43909/suppl",24668909,SRP018317,"Florian Erhard","Jun 27, 2013"
GSE44420,"BACH2 mediates negative selection and p53-dependent tumor suppression at the pre-B cell receptor checkpoint.","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44420/suppl",24277074;23852341,SRP018803,"Huimin Geng","Jun 27, 2013"
GSE44860,"Integrated Genetic and Epigenetic Analysis of Childhood ALL Reveals a Synergistic Role for Structural and Epigenetic Lesions In Determining Disease Phenotype [194 samples]","Methylation profiling by genome tiling array","Homo sapiens",194,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44860/suppl",23921123,,"Charles G Mullighan","Jun 27, 2013"
GSE44862,"Integrated Genetic and Epigenetic Analysis of Childhood ALL Reveals a Synergistic Role for Structural and Epigenetic Lesions In Determining Disease Phenotype","Methylation profiling by genome tiling array","Homo sapiens",380,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44862/suppl",23921123,,"Charles G Mullighan","Jun 27, 2013"
GSE45167,"Ultra-deep profiling of alternatively spliced Drosophila Dscam isoforms by circularization-assisted multi-segment sequencing","Other","Drosophila melanogaster",10,,"TAB;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45167/suppl",23792425,SRP019276,"Andreas Gogol-Döring","Jun 27, 2013"
GSE45655,"Lytic infection of Lactococcus lactis by bacteriophages Tuc2009 and c2 trigger alternative transcriptional host responses","Expression profiling by array","Lactococcus lactis subsp. cremoris UC509.9;Lactococcus phage Tuc2009;Lactococcus virus c2",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45655/suppl",23728817,,"Aldert Zomer","Jun 27, 2013"
GSE45975,"Bach2 represses effector programmes to stabilize Treg-mediated immune homeostasis","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"RPKM;TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45975/suppl",23728300,SRP020940,"Golnaz Vahedi","Jun 27, 2013"
GSE46362,"Expression data from ETV6-RUNX1-positive Reh leukemic cells after overexpression of miR-125b, miR-100 and miR-99a levels in different combinations","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46362/suppl",23915977,,"Farhad Akbari Moqadam","Jun 27, 2013"
GSE46706,"Expression data generated from post-mortem human brain tissue originating from neurologically and neuropathologically control individuals","Expression profiling by array","Homo sapiens",2462,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46706/suppl",24519379;24264146;25174004;26728570,,"Mina Ryten","Jun 27, 2013"
GSE46902,"FANCD2 Activates Transcription of TAp63 and Suppresses Tumorigenesis","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46902/suppl",23806336,SRP022589,"eunmi Park","Jun 27, 2013"
GSE47711,"Characterization of the molecular interplay between Moraxella catarrhalis and human respiratory tract epithelial cells: Expression response of human phanryngeal epithelial Detroit 562 cells to adherent Moraxella catarrhalis strain BBH18","Expression profiling by array","Homo sapiens",12,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47711/suppl",23936538,,"Hester Bootsma","Jun 27, 2013"
GSE47870,"Characterization of the molecular interplay between Moraxella catarrhalis and human respiratory tract epithelial cells: Expression Moraxella catarrhalis strain BBH18 during adherence to human phanryngeal epithelial Detroit 562 cells","Expression profiling by array","Moraxella catarrhalis;Moraxella catarrhalis BBH18",11,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47870/suppl",23936538,,"Hester Bootsma","Jun 27, 2013"
GSE48289,"Homo sapiens Ewing sarcoma cell line RD-ES: Negative control vs. HDGF knockdown","Expression profiling by array","Homo sapiens",1,,"LSR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48289/suppl",,,"yang yang","Jun 27, 2013"
GSE48305,"Orchestrated intron retention regulates normal granulocyte differentiation [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",5,,"GTF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48305/suppl",23911323,SRP026331,"william ritchie","Jun 27, 2013"
GSE48306,"Orchestrated intron retention regulates normal granulocyte differentiation [Affymetrix arrays]","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48306/suppl",23911323,,"william ritchie","Jun 27, 2013"
GSE48307,"Orchestrated intron retention regulates normal granulocyte differentiation","Expression profiling by high throughput sequencing;Expression profiling by array","Homo sapiens;Mus musculus",11,,"CEL;GTF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48307/suppl",23911323,,"william ritchie","Jun 27, 2013"
GSE48308,"Overexpression of androgen receptor enhances the binding of the receptor to the chromatin in prostate cancer","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",13,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48308/suppl",21909140,SRP026332,"Janne Seppälä","Jun 27, 2013"
GSE48311,"Time-dependent changes in gene expression after endotoxinic challenge followed by LR12-scrambled or LR12 treatment.","Expression profiling by array","Homo sapiens;Macaca fascicularis",56,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48311/suppl",,,"Marc Derive","Jun 27, 2013"
GSE48312,"Comparison of gene expression in wild type Drosophila testes with various meiotic arrest mutants","Expression profiling by array","Drosophila melanogaster",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48312/suppl",23754955,,"Helen White-Cooper","Jun 27, 2013"
GSE48315,"Expression data comparing dp53R-shSCR and dp53R-shARF mouse embryonic fibroblasts","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48315/suppl",24726362,,"Jason Dean Weber","Jun 27, 2013"
GSE48316,"Detection of Bacillus anthracis DNA in complex soil and air samples using next-generation sequencing [NimbleGen Array data]","Other","Bacillus anthracis str. Ames;synthetic construct",24,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48316/suppl",,,"Kevin McLoughlin","Jun 27, 2013"
GSE48329,"Interleukin-17 mediated paracrine network promote tumor resistance to anti-angiogenic therapy","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48329/suppl",,,"Zhaoshi Jiang","Jun 27, 2013"
GSE48343,"Pruning of the adipocyte cistrome by hematopoietic master regulator PU.1 (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",5,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48343/suppl",23775123,SRP026349,"Joanna R DiSpirito","Jun 27, 2013"
GSE48344,"Pruning of the adipocyte cistrome by hematopoietic master regulator PU.1 (expression)","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48344/suppl",23775123,,"Joanna R DiSpirito","Jun 27, 2013"
GSE48345,"Pruning of the adipocyte cistrome by hematopoietic master regulator PU.1","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Mus musculus",13,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48345/suppl",23775123,,"Joanna R DiSpirito","Jun 27, 2013"
GSE48365,"S-adenosylmethionine modifies cocaine-induced DNA methylation and increases locomotor sensitization in mice","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48365/suppl",23684129,,"Kaili Anier","Jun 27, 2013"
GSE29304,"Gene expression profile analysis of inducible melanotic and amelanotic melanoma in mice","Expression profiling by array","Mus musculus",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29304/suppl",23173060,,"Kevin Lebrigand","Jun 26, 2013"
GSE31192,"Molecular Signature of Pregnancy Associated Breast Cancer (PABC)","Expression profiling by array","Homo sapiens",33,GDS4766,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31192/suppl",23479404,,"Jihye Kim","Jun 26, 2013"
GSE33779,"Environmental and facility conditions promote singular gravity responses of transcriptome during Drosophila metamorphosis","Expression profiling by array","Drosophila melanogaster",90,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33779/suppl",23806134,,"Raúl Herranz","Jun 26, 2013"
GSE33801,"Environmental and simulation facility conditions can modulate a behavioral-driven altered gravity response of Drosophila imagoes transcriptome","Expression profiling by array","Drosophila melanogaster",50,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33801/suppl",,,"Raúl Herranz","Jun 26, 2013"
GSE33803,"Environmental and simulation facility conditions can modulate gravity response of Drosophila transcriptome","Expression profiling by array","Drosophila melanogaster",140,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33803/suppl",23806134,,"Raúl Herranz","Jun 26, 2013"
GSE38942,"VSL#3 protects against development of visceral pain in the neonatal maternal separation model: A whole genome microarray study","Expression profiling by array","Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38942/suppl",23691109,,"Stefano Fiorucci","Jun 26, 2013"
GSE41540,"Genes induced after BDV infection in Sprague Dawley and Lewis rats","Expression profiling by array","Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41540/suppl",23793543,,"Martin Schwemmle","Jun 26, 2013"
