Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE56007,"Expression data from control, Rb KO and Rb/Myc DKO tissues (villi and crypts)","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56007/suppl",26192440,,"Gustavo W. Leone","Jul 20, 2015"
GSE56008,"Genome-wide identification of E2f3 and Myc DNA binding sites in normal and Rb-deficient intestines","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56008/suppl",26192440,SRP040279,"Gustavo W. Leone","Jul 20, 2015"
GSE56009,"E2f and Myc transcriptional programs and chromatin binding landscapes in the small intestines","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",56,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56009/suppl",26192440,,"Gustavo W. Leone","Jul 20, 2015"
GSE59767,"N6-adenosine methylation in miRNAs","Non-coding RNA profiling by high throughput sequencing;Other","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59767/suppl",25723394,SRP044847,"Ludger Klein-Hitpass","Jul 20, 2015"
GSE60031,"Transcriptional profiles of embryonic stem cell derived gastrointestinal tissue.","Expression profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60031/suppl",,,"Takaaki K Noguchi","Jul 20, 2015"
GSE61220,"Analysis Of The TGFb-Induced Program In Primary Airway Epithelial Cells Shows Essential Role Of NF-kB/RelA Signaling Network In Type II Epithelial Mesenchymal Transition","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61220/suppl",26187636,SRP046376,"Allan R Brasier","Jul 20, 2015"
GSE62217,"Small RNA Solexa sequencing of Chinese sacred lotus (Nelumbo nucifera Gaertn.)","Non-coding RNA profiling by high throughput sequencing","Nelumbo nucifera",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62217/suppl",25469507,SRP048806,"Yun Zheng","Jul 20, 2015"
GSE63317,"Genome-wide ChIP-seq binding profiles and linked gene expression arrays [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BED;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63317/suppl",26126967,SRP049827,"Evangelia Diamanti","Jul 20, 2015"
GSE63890,"Characterization of mouse histone H3 variants","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",66,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63890/suppl",26388943,,"Yasuyuki Ohkawa","Jul 20, 2015"
GSE67191,"Comparative transcriptomics of Central Asian Vitis vinifera accessions reveals distinct defense strategies against powdery mildew","Expression profiling by high throughput sequencing","Vitis vinifera;Vitis vinifera subsp. sylvestris",96,,"FASTA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67191/suppl",,SRP056465,"Dario Cantu","Jul 20, 2015"
GSE67259,"Robust In Vitro Induction of Human Germ Cell Fate from Pluripotent Stem Cells","Expression profiling by high throughput sequencing","Homo sapiens;Macaca fascicularis;Mus musculus",74,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67259/suppl",26189426,SRP056527,"Yukihiro Yabuta","Jul 20, 2015"
GSE68431,"Chaperoning 5S RNA assembly by structural probing","Other","Saccharomyces cerevisiae BY4741",2,,"SGR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68431/suppl",26159998,SRP057843,"Simon Lebaron","Jul 20, 2015"
GSE68611,"RC3H1 posttranscriptionally regulates A20 mRNA and modulates the activity of the IKK/NF-kB pathway [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68611/suppl",26170170,SRP058191,"Markus Landthaler","Jul 20, 2015"
GSE69153,"RC3H1 posttranscriptionally regulates A20 mRNA and modulates the activity of the IKK/NF-kB pathway","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",13,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69153/suppl",26170170,,"Markus Landthaler","Jul 20, 2015"
GSE69708,"Generation of Cynomolgus Monkey Chimeric Fetuses Using Embryonic Stem cells","Expression profiling by high throughput sequencing","Macaca fascicularis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69708/suppl",26119236,SRP059292,"Tianqing Li","Jul 20, 2015"
GSE69825,"Biomarker discovery: Quantification of microRNAs and other small non-coding RNAs using next generation sequencing","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",71,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69825/suppl",26130076,SRP059434,"Juan Pablo Lopez","Jul 20, 2015"
GSE70375,"Whole genome tomato transcriptional response to tomato-adapted and non-adapted Tetranychus urticae herbivory","Expression profiling by array","Solanum lycopersicum",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70375/suppl",26211543,,"Vladimir Zhurov","Jul 20, 2015"
GSE70552,"Single-cell analysis reveals a stem cell program in human metastatic breast cancer cells (PDX mice - cancer cells)","Expression profiling by RT-PCR","Homo sapiens",1022,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70552/suppl",26416748,,"Devon Lawson","Jul 20, 2015"
GSE70554,"Single-cell analysis reveals a stem cell program in human metastatic breast cancer cells (Human patients - mammary cells)","Expression profiling by RT-PCR","Homo sapiens",271,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70554/suppl",26416748,,"Devon Lawson","Jul 20, 2015"
GSE70555,"Single-cell analysis reveals a stem cell program in human metastatic breast cancer cells","Expression profiling by RT-PCR","Homo sapiens",1293,,,,26416748,,"Devon Lawson","Jul 20, 2015"
GSE70584,"MYB36 regulates the transition from proliferation to differentiation in the Arabidopsis root","Expression profiling by high throughput sequencing","Arabidopsis thaliana",12,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70584/suppl",26371322,SRP060432,"Louisa M Liberman","Jul 20, 2015"
GSE70953,"MicroRNA profiling in Atlantic killifish (Fundulus heteroclitus)","Non-coding RNA profiling by high throughput sequencing","Fundulus heteroclitus",4,,"BED;FASTA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70953/suppl",,SRP061198,"Neelakanteswar Aluru","Jul 20, 2015"
GSE70987,"Genomic evidence for the Pleistocene and Recent population history of Native Americans","Genome variation profiling by SNP array","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70987/suppl",26198033,,"Mait Metspalu","Jul 20, 2015"
GSE49258,"Identify differentially expressed genes between two development stages in Xuhuai goat skeletal muscle through RNA-Sequencing","Expression profiling by high throughput sequencing","Capra hircus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49258/suppl",,SRP028266,"Yanhong Wang","Jul 19, 2015"
GSE49260,"Discovery of novel and differentially expressed microRNAs between fetal and six month old skeletal muscle in goat","Non-coding RNA profiling by high throughput sequencing","Capra hircus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49260/suppl",,SRP028267,"Yanhong Wang","Jul 19, 2015"
GSE59613,"Genome-wide expression profiling reveals dominant roles of the cob in maize ear development and low nitrogen response at the silking stage","Expression profiling by high throughput sequencing","Zea mays",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59613/suppl",26136266,SRP044671,"Renyi Liu","Jul 19, 2015"
GSE59621,"A Non-Canonical Nuclear Activity Triggered by Small RNAs and Argonaute Proteins in Human Cells","Expression profiling by high throughput sequencing","Homo sapiens",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59621/suppl",,SRP044673,"Francesc Lopez","Jul 19, 2015"
GSE63874,"High-throughput sequencing of DNA G-quadruplex structures in the human genome","Other","Homo sapiens",4,,"BED;BEDGRAPH;TDF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63874/suppl",26192317,SRP050569,"Giovanni Marsico","Jul 19, 2015"
GSE65327,"Comparative analysis of transcriptional profiles of adult Schistosoma japonicum from different laboratory animals and the natural host, water buffalo","Expression profiling by array","Schistosoma japonicum",24,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65327/suppl",26285138,,"Shuai Liu","Jul 19, 2015"
GSE67196,"Distinct brain transcriptome profiles in c9orf72-associated and sporadic ALS","Expression profiling by high throughput sequencing","Homo sapiens",53,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67196/suppl",26192745,SRP056477,"Hu Li","Jul 19, 2015"
GSE59576,"ATM deficiency in the absence of T cells promotes the development of NF-kB-dependent B cell lymphomas [Gene Expression]","Expression profiling by array","Mus musculus",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59576/suppl",26400962,,"Jordi Camps","Jul 18, 2015"
GSE59577,"ATM deficiency in the absence of T cells promotes the development of NF-kB-dependent B cell lymphomas [aCGH]","Genome variation profiling by array;Genome variation profiling by genome tiling array","Mus musculus",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59577/suppl",26400962,,"Jordi Camps","Jul 18, 2015"
GSE59578,"ATM deficiency in the absence of T cells promotes the development of NF-kB-dependent B cell lymphomas","Expression profiling by array;Genome variation profiling by array;Genome variation profiling by genome tiling array","Mus musculus",46,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59578/suppl",26400962,,"Jordi Camps","Jul 18, 2015"
GSE64404,"Comparative genome analysis of grapevine trunk pathogens reveals distinctive expansion of gene families associated with cell wall degradation, secondary metabolism, and induction of cell death","Expression profiling by high throughput sequencing","Phaeoacremonium minimum",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64404/suppl",26084502,SRP051409,"Dario Cantu","Jul 18, 2015"
GSE71032,"Codon usage influences the local rate of translation elongation to regulate co-translational protein folding","Expression profiling by high throughput sequencing;Other","Neurospora crassa",8,,"BED;FA;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71032/suppl",26321254,SRP061262,"Yunkun Dang","Jul 18, 2015"
GSE71036,"Developmental expression profile of Dictyostelium discoideum: wild type (AX2) and polyketide synthase knock-out mutants","Expression profiling by array","Dictyostelium discoideum AX2",112,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71036/suppl",,,"Bharat Ravi Iyengar","Jul 18, 2015"
GSE71038,"The effect of mitochondrial uncoupling in murine skin samples using Keratin 5-UCP3 trangenic model","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71038/suppl",26310111,,"Edward Mills","Jul 18, 2015"
GSE71043,"Expression profile of plasma microRNAs in esophageal cancer","Non-coding RNA profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71043/suppl",,,"Juan Liao","Jul 18, 2015"
GSE71049,"Genetic heritage of the Balto-Slavic speaking populations: a synthesis of autosomal, mitochondrial and Y-chromosomal data","Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",70,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71049/suppl",,,"Mait Metspalu","Jul 18, 2015"
GSE71055,"Effect of furan on transcriptomic and gene-specific DNA methylation changes in the livers of Fischer 344 rats in a two-year carcinogenicity study","Expression profiling by array","Rattus norvegicus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71055/suppl",,,"Volodymyr Tryndyak","Jul 18, 2015"
GSE71068,"Yeast Whole Genome Analysis - Wild-Type vs kap108∆ cells","Expression profiling by array","Saccharomyces cerevisiae",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71068/suppl",26888869,,"Ken Belanger","Jul 18, 2015"
GSE71070,"Treatment of prostate cancer cells with S-adenosylmethionine leads to genomewide alterations of transcription profiles","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71070/suppl",,SRP061292,"Gabriela Salinas-Riester","Jul 18, 2015"
GSE39436,"MicroRNA profiling and discovery by deep sequencing cord blood from Down syndrome fetuses","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39436/suppl",,SRP014443,"Wuxian Li","Jul 17, 2015"
GSE39488,"Gene expression changes in venous segments of overflowing arteriovenous fistulae","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39488/suppl",,,"Yasuhiro Hashimoto","Jul 17, 2015"
GSE57353,"Genome-wide DNA hypomethylation and RNA:DNA hybrid accumulation in Aicardi-Goutières syndrome","Other;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",33,,"BED;TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57353/suppl",26182405,SRP041718,"Yoong Wearn Lim","Jul 17, 2015"
GSE58267,"Genomic and functional characterization of human T cell responses to co-stimulation with an agonistic anti-CD27 mAb, 1F5 (Varlilumab)","Expression profiling by array","Homo sapiens",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58267/suppl",26500773,,"Venky Ramakrishna","Jul 17, 2015"
GSE65764,"H3K36 methylation promotes longevity by enhancing transcriptional fidelity [Yeast RNA-Seq]","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",52,,"BW;FA","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65764/suppl",26159996,SRP053370,"Gregory Donahue","Jul 17, 2015"
GSE65765,"H3K36 methylation promotes longevity by enhancing transcriptional fidelity [Worm RNA-Seq]","Expression profiling by high throughput sequencing","Caenorhabditis elegans",4,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65765/suppl",26159996,SRP053371,"Gregory Donahue","Jul 17, 2015"
GSE65766,"H3K36 methylation promotes longevity by enhancing transcriptional fidelity [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",36,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65766/suppl",26159996,SRP053374,"Gregory Donahue","Jul 17, 2015"
GSE65767,"H3K36 methylation promotes longevity by enhancing transcriptional fidelity","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans;Saccharomyces cerevisiae",92,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65767/suppl",26159996,,"Gregory Donahue","Jul 17, 2015"
GSE65787,"Evidence from mRNA-Sequencing that Acute Olanzapine Infusion is Initiating a Skeletal Muscle Fiber Type Transition In Rat Gastrocnemius","Expression profiling by high throughput sequencing","Rattus norvegicus",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65787/suppl",25893406,SRP053407,"Yuka Imamura Kawasawa","Jul 17, 2015"
GSE68281,"Identification of MicroRNAs Targeting to a Specific mRNA Loci","Other","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68281/suppl",26062558,,"Xiaoping Su","Jul 17, 2015"
GSE70114,"Genome-wide analysis of gene expression in the cervical spinal cord of a mouse model of atopic dermatitis","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70114/suppl",26193341,,"Miho Shiratori-Hayashi","Jul 17, 2015"
GSE70970,"Comprehensive microRNA profiling of Nasopharyngeal Carinoma Specimens","Non-coding RNA profiling by array","Homo sapiens",263,,"RCC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70970/suppl",25738365,,"Jeff Bruce","Jul 17, 2015"
GSE70984,"Expression data from quadriceps of utrn+/-;mdx mice treated with spironolactone plus lisinopril compared to untreated","Expression profiling by array","Mus musculus",6,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70984/suppl",26178166,,"Jill Rafael-Fortney","Jul 17, 2015"
GSE70997,"Genome-wide bisulfite sequencing reveals enhancer as main target of DNA methyltion in neural conversion [Bisulfite-seq]","Methylation profiling by high throughput sequencing","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70997/suppl",,SRP061229,"Gang Liu","Jul 17, 2015"
GSE71020,"Expression data from DNMT3A in human gastric cancer","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71020/suppl",,,"He Cui","Jul 17, 2015"
GSE71021,"Endothelin-Mediated Changes in Gene Expression in Isolated Purified Rat Retinal Ganglion Cells","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71021/suppl",26397462,,"Shaoqing He","Jul 17, 2015"
GSE71025,"Minocycline counter regulates the global pro-inflammatory response in microglia and protects from retinal degeneration","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71025/suppl",26576678,SRP061252,"Thomas Langmann","Jul 17, 2015"
GSE71033,"Integrative analyses of human reprogramming reveal dynamic nature of induced pluripotency [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",43,,"TDF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71033/suppl",26186193,SRP061264,"Shannan J Ho Sui","Jul 17, 2015"
GSE71035,"Integrative analyses of human reprogramming reveal dynamic nature of induced pluripotency [shRNA]","Other","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71035/suppl",26186193,SRP061265,"Shannan J Ho Sui","Jul 17, 2015"
GSE71037,"Fetal microglial in vitro phenotype depends on prior in vivo inflammation","Expression profiling by high throughput sequencing","Ovis aries",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71037/suppl",26300730,SRP061267,"Martin G Frasch","Jul 17, 2015"
GSE23202,"Expression data from Williams-Beuren Syndrome ES cell line (ESSP9)","Expression profiling by array","Mus musculus",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23202/suppl",,,"Victoria Campuzano","Jul 16, 2015"
GSE39186,"Effect of TET1 and TET3 overexpression on the transcriptome of HEK293 cells","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39186/suppl",26186463,,"Bernhard Horsthemke","Jul 16, 2015"
GSE58840,"Gene Expression in Taxol Resistance SKOV3 Cells (I)","Expression profiling by array","Homo sapiens",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58840/suppl",25460502,,"Ching-Kuey Chuck Chao","Jul 16, 2015"
GSE58877,"Gene Expression in Taxol Resistance SKOV3 Cells (II)","Expression profiling by array","Homo sapiens",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58877/suppl",25460502,,"Ching-Kuey Chuck Chao","Jul 16, 2015"
GSE58878,"Gene Expression in Taxol Resistance SKOV3 Cells","Expression profiling by array","Homo sapiens",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58878/suppl",25460502,,"Ching-Kuey Chuck Chao","Jul 16, 2015"
