Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE94062,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [RNA polymerase ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94062/suppl",29036586,SRP097756,"Yehoshua Enuka","Sep 24, 2017"
GSE94063,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone","Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by genome tiling array;Expression profiling by high throughput sequencing","Homo sapiens",92,,"IDAT;TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94063/suppl",29036586,,"Yehoshua Enuka","Sep 24, 2017"
GSE94282,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [methylation I]","Methylation profiling by genome tiling array","Homo sapiens",21,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94282/suppl",29036586,,"Yehoshua Enuka","Sep 24, 2017"
GSE94350,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [methylation II]","Methylation profiling by genome tiling array","Homo sapiens",18,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94350/suppl",29036586,,"Yehoshua Enuka","Sep 24, 2017"
GSE94374,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [HCT RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",8,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94374/suppl",29036586,SRP098688,"Yehoshua Enuka","Sep 24, 2017"
GSE94406,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [H3K27Ac ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",17,,"TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94406/suppl",29036586,SRP098729,"Yehoshua Enuka","Sep 24, 2017"
GSE94408,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [IMR90_MCF7_RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94408/suppl",29036586,SRP098730,"Yehoshua Enuka","Sep 24, 2017"
GSE95358,"In vitro procedures exacerbate chromosome instability in early cleavage stage embryos","SNP genotyping by SNP array","Bos taurus",236,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95358/suppl",29040498,,"Masoud Zamani Esteki","Sep 24, 2017"
GSE102355,"Epigenetic mechanisms underlie the crosstalk between growth factors and a steroid hormone [GR ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102355/suppl",29036586,SRP115019,"Yehoshua Enuka","Sep 24, 2017"
GSE80344,"Gene expression profiling of Erlotinib sensitive and resistant human non small cell lung cancer (NSCLC) cell lines","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80344/suppl",29262566,,"Giovina Ruberti","Sep 23, 2017"
GSE87155,"Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and CsDML OX Transcriptomes","Expression profiling by high throughput sequencing","Populus tremula x Populus alba",3,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87155/suppl",28810288,SRP090215,"Daniel Conde","Sep 23, 2017"
GSE87298,"Regulation and role of the pro-apoptotic transcription factor CHOP in Idiopathic Pulmonary Fibrosis","Expression profiling by array","Mus musculus",102,,,,,,"Jochen Wilhelm","Sep 23, 2017"
GSE87366,"Decreased Fgf8 gene dosage on gene expression","Expression profiling by high throughput sequencing","Mus musculus",20,,"TAB","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87366/suppl",,SRP090476,"Benedikt Hallgrimsson","Sep 23, 2017"
GSE96966,"RNA-seq analysis comparing normal mouse melanocyte stem cells to the melanoma tumor derived from them upon Braf:Pten mutations","Expression profiling by high throughput sequencing","Mus musculus",5,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96966/suppl",,SRP102365,"Qi Sun","Sep 23, 2017"
GSE98236,"Biocompatibility assessment of functionalized magnetic mesoporous silica nanoparticles in human HepaRG cells","Expression profiling by array","Homo sapiens",71,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98236/suppl",28937306,,"Odette Prat","Sep 23, 2017"
GSE99969,"Thiol-linked alkylation for the metabolic sequencing of RNA [Primer Extension Assays]","Other","synthetic construct",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99969/suppl",28945705,SRP109168,"Brian Reichholf","Sep 23, 2017"
GSE99970,"Thiol-linked alkylation for the metabolic sequencing of RNA [SLAM-seq pulse/chase labeling in wildtype mES cells]","Expression profiling by high throughput sequencing","Mus musculus",27,,"BED;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99970/suppl",28945705,SRP109169,"Brian Reichholf","Sep 23, 2017"
GSE99971,"Thiol-linked alkylation for the metabolic sequencing of RNA [RNA-seq and Cap-seq of wildtype mES cells]","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99971/suppl",28945705,SRP109170,"Brian Reichholf","Sep 23, 2017"
GSE99972,"Thiol-linked alkylation for the metabolic sequencing of RNA [Transcriptional output measurement by SLAM-seq in wildtype mES cells]","Expression profiling by high throughput sequencing","Mus musculus",6,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99972/suppl",28945705,SRP109171,"Brian Reichholf","Sep 23, 2017"
GSE99973,"Thiol-linked alkylation for the metabolic sequencing of RNA [SLAM-seq in wildtype and Xpo5 knockout mES cells]","Expression profiling by high throughput sequencing","Mus musculus",18,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99973/suppl",28945705,SRP109172,"Brian Reichholf","Sep 23, 2017"
GSE99974,"Thiol-linked alkylation for the metabolic sequencing of RNA [SLAM-seq in wildtype and Mettl3 knockout mES cells]","Expression profiling by high throughput sequencing","Mus musculus",18,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99974/suppl",28945705,SRP109093,"Brian Reichholf","Sep 23, 2017"
GSE99975,"Thiol-linked alkylation for the metabolic sequencing of RNA [Transcriptional inhibition by Actinomycin D]","Expression profiling by high throughput sequencing","Mus musculus",18,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99975/suppl",28945705,SRP109094,"Brian Reichholf","Sep 23, 2017"
GSE99976,"Thiol-linked alkylation for the metabolic sequencing of RNA [Small RNA sequencing in wildtype and Xpo5 knockout mES cells]","Non-coding RNA profiling by high throughput sequencing","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99976/suppl",28945705,SRP109096,"Brian Reichholf","Sep 23, 2017"
GSE99977,"Thiol-linked alkylation for the metabolic sequencing of RNA [SLAM-seq of wildtype mES cell RNA +/- iodoacetamide treatment]","Expression profiling by high throughput sequencing","Mus musculus",6,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99977/suppl",28945705,SRP109095,"Brian Reichholf","Sep 23, 2017"
GSE99978,"Thiol-linked alkylation for the metabolic sequencing of RNA","Expression profiling by high throughput sequencing;Other;Non-coding RNA profiling by high throughput sequencing","Mus musculus;synthetic construct",141,,"TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99978/suppl",28945705,,"Brian Reichholf","Sep 23, 2017"
GSE104064,"RNAseq data on HDAC Class IIa inhibitor (CHDI-00390576) dosed Q175 mice.","Expression profiling by high throughput sequencing","Mus musculus",160,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104064/suppl",,SRP118346,"Jeff Aaronson","Sep 23, 2017"
GSE104086,"RNAseq data on HDAC Class IIa inhibitor (CHDI-00390576) dosed R6/2 mice.","Expression profiling by high throughput sequencing","Mus musculus",160,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104086/suppl",,SRP118401,"Jeff Aaronson","Sep 23, 2017"
GSE104128,"Effects of two weeks of intermittent hypoxia on liver and adipose tissue in lean mice,","Expression profiling by array","Mus musculus",31,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104128/suppl",,,"veronique PELLOUX","Sep 23, 2017"
GSE104148,"Characterization of rubella-specific humoral immunity following two doses of MMR vaccine using proteome microarray technology","Protein profiling by protein array","Homo sapiens;Rubella virus vaccine strain RA27/3",150,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104148/suppl",29145521,,"Gregory A. Poland, M.D.","Sep 23, 2017"
GSE104150,"Association of miR-197-5p, a circulating biomarker for heart failure, with myocardial fibrosis and adverse cardiovascular events among patients with stage C or D heart failure","Non-coding RNA profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104150/suppl",,,"Tong Liu","Sep 23, 2017"
GSE104159,"Genome-wide map of RNA polymerase occupancy of Salmonella enterica cells during cytosolic Mg2+ limitation.","Genome binding/occupancy profiling by high throughput sequencing","Salmonella enterica subsp. enterica serovar Typhimurium",3,,"TAB","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104159/suppl",,SRP118712,"Mauricio Henriques Pontes","Sep 23, 2017"
GSE104160,"Transcript profiling of Candida albicasn gtr1/gtr1 mutant","Expression profiling by array","Candida albicans",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104160/suppl",,,"Gary P. Moran","Sep 23, 2017"
GSE104165,"miRNA profiling in gallbladder carcinoma","Non-coding RNA profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104165/suppl",,,"Justo Lorenzo Bermejo","Sep 23, 2017"
GSE73578,"Anti-leukemic effects of glucocorticoids in childhood acute lymphoblastic leukemia: conserved transcriptional pathway to cell cycle arrest but not to cell death","Expression profiling by array","Homo sapiens",133,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73578/suppl",,,"Johannes Rainer","Sep 22, 2017"
GSE81371,"Effects of Pre-freeze and Thaw Times on Gene Expression Profiles Using the PAXgene® Blood RNA System","Expression profiling by array","Homo sapiens",72,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81371/suppl",,,"Dan Baker","Sep 22, 2017"
GSE85232,"Generation of intestinal progenitor cells from mouse fibroblasts","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85232/suppl",28943029,,"Atsushi Suzuki","Sep 22, 2017"
GSE87169,"Genome-wide maps of H3K4me3 and H3K27me3 in SATB1-depleted breast cancer cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",6,,"BEDGRAPH;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87169/suppl",27697109,SRP090230,"Hyoung-Pyo Kim","Sep 22, 2017"
GSE87210,"High-throughput Sequencing Reveals Differential expression of MicroRNAs during intestine regeneration of sea cucumber Apostichopus japonicus","Non-coding RNA profiling by high throughput sequencing","Apostichopus japonicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87210/suppl",,SRP090288,"Lina Sun","Sep 22, 2017"
GSE89233,"Fundamental molecular bases for differential transcriptional programs of top leaves during grain-filling in rice","Expression profiling by high throughput sequencing","Oryza sativa Japonica Group",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89233/suppl",28821707,SRP092175,"Hyobin Jeong","Sep 22, 2017"
GSE90092,"Gene expression in the embryonic endolymphatic sac of E13.5, E14.5, E16.5 and E17.5 Slc26a4Δ/+ and Slc26a4Δ/Δ mice","Expression profiling by array","Mus musculus",24,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90092/suppl",,,"Philine Wangemann","Sep 22, 2017"
GSE92522,"Transcriptional architecture of synaptic communication delineates cortical GABAergic neuron identity","Expression profiling by high throughput sequencing","Mus musculus",46,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92522/suppl",28942923,SRP095282,"Anirban Paul","Sep 22, 2017"
GSE92549,"Identification and analysis of brown planthopper-responsive microRNAs in the resistant and susceptible rice plants","Non-coding RNA profiling by high throughput sequencing","Oryza sativa",6,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92549/suppl",28821824,SRP095335,"Yan Wu","Sep 22, 2017"
GSE92567,"Dynamic host-pathogen interactions in pathogen-challenged chicken embryo fibroblasts cells with Marek’s Disease Virus using 3’ end enriched RNA-seq","Expression profiling by high throughput sequencing","Gallus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92567/suppl",28819105,SRP095346,"Jie Li","Sep 22, 2017"
GSE93570,"Chromatin State and Binding of Lhx2 and Ebf in Olfactory Sensory Neurons","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",38,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93570/suppl",28933695,SRP096660,"Kevin Monahan","Sep 22, 2017"
GSE93625,"Human colon cancer SW480 cells: stably transfected with vector control and LRP16 treated with or without etoposide","Non-coding RNA profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93625/suppl",28820388,,"Xiaolei Li","Sep 22, 2017"
GSE93768,"Tumor suppression via inhibition of SWI/SNF complex-dependent NF-kappaB activation [A549 subset]","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93768/suppl",28924147,,"Kazuyoshi Kobayashi","Sep 22, 2017"
GSE93769,"Tumor suppression via inhibition of SWI/SNF complex-dependent NF-kappaB activation [HeLaS3 subset]","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93769/suppl",28924147,,"Kazuyoshi Kobayashi","Sep 22, 2017"
GSE93770,"Tumor suppression via inhibition of SWI/SNF complex-dependent NF-kappaB activation","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93770/suppl",28924147,,"Kazuyoshi Kobayashi","Sep 22, 2017"
GSE94906,"Integrated analysis of miRNA and mRNA expression profiles in genetically improved farmed tilapia (GIFT, Oreochromis niloticus) liver exposed to high temperature stress","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Oreochromis niloticus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94906/suppl",28821885,SRP099810,"jun qiang","Sep 22, 2017"
GSE95217,"Expression data of Frankia sp. strain CcI6 under salt stress, osmotic stress, and control conditions (no salt/osmotic stress)","Expression profiling by high throughput sequencing","Frankia sp. CcI6",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95217/suppl",28821232,SRP100556,"Louis S Tisa","Sep 22, 2017"
GSE96086,"Regulation of gene expression by S. aureus and GAS (S. pyogenes) in murine bone marrow-derived dendritic cells (BMDC)","Expression profiling by high throughput sequencing","Mus musculus",9,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96086/suppl",,SRP101728,"Daniel De Carvalho","Sep 22, 2017"
GSE96997,"Investigating global transcript dynamics in mitotically arrested budding yeast cells","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",144,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96997/suppl",28934013,,"Steven B Haase","Sep 22, 2017"
GSE97097,"Ubiquitin-like processing of the conserved splicing regulator Sde2 promotes telomeric silencing and genome stability","Expression profiling by array","Schizosaccharomyces pombe",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97097/suppl",,,"Jeffrey A Pleiss","Sep 22, 2017"
GSE97270,"Genome-wide identification and expression profiling of long non-coding RNAs in the auditory and vestibular systems","Expression profiling by high throughput sequencing","Mus musculus",12,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97270/suppl",28819115,SRP102813,"Igor Ulitsky","Sep 22, 2017"
GSE97957,"MicroRNA expression in a phosphaturic mesenchymal tumour","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",1,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97957/suppl",28932769,SRP105809,"Irina Mohorianu","Sep 22, 2017"
GSE98155,"The BvgAS-dependent regulon of Bordetella pertussis","Expression profiling by high throughput sequencing","Bordetella pertussis",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98155/suppl",29018122,SRP105177,"Deborah M Hinton","Sep 22, 2017"
GSE99056,"MAPKs control the expression of a novel gene set that defines de activation of human anti-inflammatory macrophages","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99056/suppl",,,"Ángel L Corbí","Sep 22, 2017"
GSE99313,"Genome-wide analysis of YAP and TFCP2 down-regulated genes in liver cancer cells","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99313/suppl",,SRP108056,"Weisheng Zheng","Sep 22, 2017"
GSE99314,"Genome-wide analysis of YAP and TFCP2 binding DNA in liver cancer cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",9,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99314/suppl",,SRP108060,"Weisheng Zheng","Sep 22, 2017"
GSE99315,"Genome-wide analysis of YAP and TFCP2 occupancy and regulated expression in liver cancer cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",18,,"BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99315/suppl",,,"Weisheng Zheng","Sep 22, 2017"
GSE99666,"Function of human CD141+ DC and CD1c+ DC in a humanized mouse model in vivo","Expression profiling by array","Homo sapiens",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99666/suppl",28878767,,"Kristen Radford","Sep 22, 2017"
GSE100340,"Expression data from MDS patients with der(1;7)(q10;p10)","Expression profiling by array","Homo sapiens",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100340/suppl",28720763,,"Tongtong Zhang","Sep 22, 2017"
GSE100615,"Gene expression profiling of Pml wt and Pml KO mice liver after fasted 6h","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100615/suppl",28931625,,"Michiko Kawakita","Sep 22, 2017"
GSE100616,"Gene expression profiling of Pml wt and Pml KO mice liver with acetaminophen (apap) overdose (300mg/kg) i.p.","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100616/suppl",28931625,,"Michiko Kawakita","Sep 22, 2017"
GSE100617,"PML is a ROS sensor activating p53 upon oxidative stress","Expression profiling by array","Homo sapiens;Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100617/suppl",28931625,,"Michiko Kawakita","Sep 22, 2017"
GSE101655,"Deep sequencing of transcript levels in pluripotent stem cells and their differentiated derivatives in all three germ layers","Expression profiling by high throughput sequencing","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101655/suppl",,SRP113012,"Stephen Dalton","Sep 22, 2017"
GSE103642,"PML is a ROS sensor activating p53 upon oxidative stress","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103642/suppl",28931625,,"Michiko Kawakita","Sep 22, 2017"
GSE104096,"Epidermal growth factor receptor expression licenses T helper-2 cells to function in a T cell receptor-independent fashion","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104096/suppl",29045902,SRP118470,"Michal Mokry","Sep 22, 2017"
GSE104099,"Circular RNAs of the nucleophosmin (NPM1) gene in acute myeloid leukemia","Expression profiling by array","Homo sapiens",45,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104099/suppl",28971903,,"Lars Bullinger","Sep 22, 2017"
GSE104100,"Traumatic brain injury in Drosophila causes retention of long introns.","Expression profiling by high throughput sequencing","Drosophila melanogaster",8,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104100/suppl",,SRP118479,"Douglas Ruden","Sep 22, 2017"
GSE104107,"Effect of blood product - derived Cell Free Nucleic Acids (CFNA) on peripheral mononuclear cells gene regulation","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104107/suppl",,,"Mylene Docquier","Sep 22, 2017"
GSE104108,"Effect of Cell Free Nucleic Acids (CFNA) extracted from blood products (red blood cells, plasma, platelets) on macrophage/dendritic cells gene regulation","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104108/suppl",,,"Mylene Docquier","Sep 22, 2017"
GSE104109,"Effect of cell free nucleic acids extracted from blood products on human leukocytes gene regulation: mononuclear cells and macrophages","Expression profiling by array","Homo sapiens",47,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104109/suppl",,,"Mylene Docquier","Sep 22, 2017"
GSE104113,"Identification of Human Juvenile Chondrocyte-specific factors","Expression profiling by array","Homo sapiens",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104113/suppl",,,"Nidhi Bhutani","Sep 22, 2017"
GSE61955,"Host transcriptome analysis of Aspergillus fumigatus infection in Airway Epithelial Cells","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61955/suppl",,SRP048565,"Reinhard Laubenbacher","Sep 21, 2017"
GSE74492,"Glycosylation-related gene expression in the mucus-secreting gastrointestinal cell line HT29-MTX-E12 in response to infection by Helicobacter pylori","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74492/suppl",29085225,,"Michael Cairns","Sep 21, 2017"
GSE83602,"Effect of vaccine administration routes on responses to a Bordetella pertussis outer membrane vesicle vaccine - lung","Expression profiling by array","Mus musculus",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83602/suppl",28930286,,"Jeroen Pennings","Sep 21, 2017"
GSE83603,"Effect of vaccine administration routes on responses to a Bordetella pertussis outer membrane vesicle vaccine - lymph nodes","Expression profiling by array","Mus musculus",48,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83603/suppl",28930286,,"Jeroen Pennings","Sep 21, 2017"
