Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE93739,"Anti-inflammatory Chromatinscape Associated with Clinically Relevant Timing of Glucocorticoid Treatment","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",30,,"BEDGRAPH;CSV;FPKM_TRACKING","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93739/suppl",28801231,,"Songjoon Baek","Aug 08, 2017"
GSE94049,"mRNA profiling after Inhibition of the lncRNA Ntep","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94049/suppl",29099486,,"Julia Beermann","Aug 08, 2017"
GSE94891,"Gemcitabine induced TIMP-1 attenuates therapy response and promotes tumour growth and liver metastasis in pancreatic cancer","Expression profiling by array","Homo sapiens",12,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94891/suppl",28765154,,"Ruud van Stiphout","Aug 08, 2017"
GSE95589,"A noncoding function of TYRP1 mRNA promotes melanoma growth","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95589/suppl",28991221,SRP100949,"Kevin Lebrigand","Aug 08, 2017"
GSE97325,"RocA regulates gene expression in serotype M1 group A Strep (GAS, aka S. pyogenes)","Expression profiling by high throughput sequencing","Streptococcus pyogenes",3,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97325/suppl",28808155,SRP102928,"Paul Sumby","Aug 08, 2017"
GSE98683,"Atrazine Induced Epigenetic Transgenerational Inheritance of Disease, Lean Phenotype and Sperm Epimutation Pathology Biomarkers","Methylation profiling by high throughput sequencing","Rattus norvegicus",80,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98683/suppl",28931070,SRP106669,"Michael K Skinner","Aug 08, 2017"
GSE100588,"PPARγ in DCs and T cells drives pathogenic type-2 effector responses in lung inflammation","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100588/suppl",,SRP110660,"Manfred Kopf","Aug 08, 2017"
GSE101893,"Regulation of gene expression in serotype M1 group A Strep (GAS, aka S. pyogenes) by RocA","Expression profiling by high throughput sequencing","Streptococcus pyogenes",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101893/suppl",28808155,SRP113596,"Paul Sumby","Aug 08, 2017"
GSE102298,"Regulation of autophagy, NF-kB signaling and cell viability by miR-124 in KRAS mutant mesenchymal-like NSCLC cells","Expression profiling by RT-PCR","Homo sapiens",6,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102298/suppl",28900044,,"Anurag Singh","Aug 08, 2017"
GSE102303,"Novel Insights into RNA Regulatory Function of MOV10 in Mammalian Germ Cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",9,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102303/suppl",,SRP114934,"Suwen Tian","Aug 08, 2017"
GSE102322,"E. coli BW25113 azide treated vs untreated cells","Expression profiling by array","Escherichia coli CFT073;Escherichia coli K-12;Escherichia coli O157:H7 str. EDL933;Escherichia coli O157:H7 str. Sakai;Escherichia coli str. K-12 substr. MG1655",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102322/suppl",,,"Damon Huber","Aug 08, 2017"
GSE102340,"lncRNA profiles in colorectal cancer","Non-coding RNA profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102340/suppl",28918047,,"Jiaxin Lin","Aug 08, 2017"
GSE57286,"Expression data from Arabidopsis thaliana under mild oxidative stress elicited by methyl viologen and stress induced by the limited availability of phosphate","Expression profiling by array","Arabidopsis thaliana",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57286/suppl",28894456,,"Atsushi Fukushima","Aug 07, 2017"
GSE84087,"The function of OsbHLH068 is partially redundant with its homolog, AtbHLH112, in the regulation of the salt stress response but has opposite functions to control flowering in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84087/suppl",28631168,,"Vicki Hsieh-Feng","Aug 07, 2017"
GSE84490,"RRBS and RNA-seq profiling of maize shoot and tassel primordium","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Zea mays",6,,"CGMAP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84490/suppl",28854962,SRP078923,"Fei-Man Hsu","Aug 07, 2017"
GSE85532,"RNASeq comparing Thpok and LRF-deficient Tregs to Control","Expression profiling by high throughput sequencing","Mus musculus",9,,"BEDGRAPH;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85532/suppl",28754678,SRP081443,"Margaret C Cam","Aug 07, 2017"
GSE86111,"Time course profiling of IEC and total colonic tissue transcriptome in T.mu colonized animals","Expression profiling by high throughput sequencing","Mus musculus",40,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86111/suppl",27716507,SRP083074,"El-ad David Amir","Aug 07, 2017"
GSE93918,"Gene expression patterns after chronic clozapine in wild type mice and HDAC2 conditional knock-outs","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93918/suppl",28783139,SRP097585,"Mario de la Fuente Revenga","Aug 07, 2017"
GSE93931,"Oxidative stress elicits a rapid and global RNA polymerase II transcriptional response in human cells [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",36,,"BED;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93931/suppl",28977633,SRP097610,"David Price","Aug 07, 2017"
GSE94443,"The Transcriptome of the Didelphys virginiana Opossum Kidney OK Proximal Tubule Cell Line","Expression profiling by high throughput sequencing","Didelphis virginiana",1,,"BEDGRAPH;FA;GTF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94443/suppl",,SRP098764,"Uma Chandran","Aug 07, 2017"
GSE94595,"Divergent co-transcriptomes of different host cells infected with Toxoplasma gondii reveal cell type-specific host-parasite interactions","Expression profiling by high throughput sequencing","Mus musculus",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94595/suppl",28775382,SRP098978,"Carsten Lueder","Aug 07, 2017"
GSE94939,"Transcriptome of IL-19 negative and IL-19 positive macrophages.","Expression profiling by high throughput sequencing","Mus musculus",8,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94939/suppl",28864472,SRP099851,"Florian Geier","Aug 07, 2017"
GSE95295,"RNA-Sequencing of RCAS(A) and RCAS(A)-Wnt9a infected basilar papillas to identify genes acting downstream of Wnt9a","Expression profiling by high throughput sequencing","Gallus gallus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95295/suppl",28821654,SRP100633,"Donna M Fekete","Aug 07, 2017"
GSE95425,"Cell-type specific gene programs of the normal human nephron define kidney cancer subtypes","Expression profiling by array","Homo sapiens",53,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95425/suppl",,,"David Lindgren","Aug 07, 2017"
GSE96581,"CP190 and CTCF mediated enhancer blocking is augmented by SUMOylation","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",8,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96581/suppl",,SRP101848,"Marek Bartkuhn","Aug 07, 2017"
GSE98075,"Interactions between effector-triggered immunity (ETI) and pattern-triggered immunity (PTI) in an Arabidopsis dde2 ein2 pad4 sid2 mutant","Expression profiling by high throughput sequencing","Arabidopsis thaliana",60,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98075/suppl",28811287,SRP104760,"Fumiaki Katagiri","Aug 07, 2017"
GSE100027,"Hit-and-run epigenetic editing prevents senescence entry in primary breast cells from healthy donors [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100027/suppl",29133799,SRP109188,"Emily Saunderson","Aug 07, 2017"
GSE100184,"Hit-and-run epigenetic editing prevents senescence entry in primary breast cells from healthy donors [EPIC methylation]","Methylation profiling by genome tiling array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100184/suppl",29133799,,"Emily Saunderson","Aug 07, 2017"
GSE100208,"Hit-and-run epigenetic editing prevents senescence entry in primary breast cells from healthy donors [EPIC methylation 2]","Methylation profiling by genome tiling array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100208/suppl",29133799,,"Emily Saunderson","Aug 07, 2017"
GSE100209,"Hit-and-run epigenetic editing prevents senescence entry in primary breast cells from healthy donors","Methylation profiling by genome tiling array;Expression profiling by high throughput sequencing","Homo sapiens",19,,,,29133799,,"Emily Saunderson","Aug 07, 2017"
GSE100740,"Oxidative stress elicits a rapid and global RNA polymerase II transcriptional response in human cells [PRO-Seq]","Other","Homo sapiens",2,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100740/suppl",28977633,SRP110984,"David Price","Aug 07, 2017"
GSE100742,"Oxidative stress elicits a rapid and global RNA polymerase II transcriptional response in human cells","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",38,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100742/suppl",28977633,,"David Price","Aug 07, 2017"
GSE101746,"DAN (NBL1) promotes collective neural crest migration by restraining uncontrolled invasion","Expression profiling by high throughput sequencing","Gallus gallus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101746/suppl",28811280,SRP113306,"Madelaine Gogol","Aug 07, 2017"
GSE102281,"Different molecular complexes that mediate transcriptional induction and repression by FoxP3","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",11,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102281/suppl",28892470,SRP114907,"CBDM Lab","Aug 07, 2017"
GSE102293,"Enhanced Inflammatory Transcriptome in the Granulosa Cells of Women With Polycystic Ovarian Syndrome","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102293/suppl",27228368,,"JoAnne Richards","Aug 07, 2017"
GSE102330,"Characterization of microRNAs of Beta macrocarpa and their responses to Beet necrotic yellow vein virus infection [miRNA array]","Non-coding RNA profiling by array","Beta macrocarpa",3,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102330/suppl",,,"Junying Liu","Aug 07, 2017"
GSE102331,"Characterization of microRNAs of Beta macrocarpa and their responses to Beet necrotic yellow vein virus infection","Non-coding RNA profiling by array;Non-coding RNA profiling by high throughput sequencing","Beta macrocarpa",5,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102331/suppl",,,"Junying Liu","Aug 07, 2017"
GSE102345,"Whole tumor RNA-sequencing and deconvolution reveal a clinically-prognostic PTEN/PI3K-regulated glioma transcriptional signature","Expression profiling by high throughput sequencing","Mus musculus",67,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102345/suppl",28881745,SRP114994,"Peter A Sims","Aug 07, 2017"
GSE85266,"RNA-Seq analysis of Kdm6bf/f and Col2a1-CreERT2;Kdm6bf/f primary chondrocytes","Expression profiling by high throughput sequencing","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85266/suppl",28314754,SRP081021,"JUN DAI","Aug 06, 2017"
GSE90674,"Single embryo analysis of monozygotic twin blastocysts of the mouse respecting pair associations","Expression profiling by array","Mus musculus",25,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90674/suppl",28811525,,"Michele Boiani","Aug 06, 2017"
GSE94050,"Single cell analysis of sister blastomeres of 2-cell mouse embryos respecting pair associations","Expression profiling by array","Mus musculus",20,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94050/suppl",28811525,,"Michele Boiani","Aug 06, 2017"
GSE60068,"Expression data from innate and conventional CD8+ T cell populations from naïve CXCR3-GFP Reporter mice","Expression profiling by array","Mus musculus",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60068/suppl",,,"Steve Oghumu","Aug 05, 2017"
GSE60091,"Early fruit abscission is associated with the IAA14/SLR-ARF7 signaling cascade in pedicels of self-abscising apple","Expression profiling by high throughput sequencing","Malus domestica",2,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60091/suppl",,SRP045255,"Seong Heo","Aug 05, 2017"
GSE72520,"Self-patterning of rostral-caudal neuroectoderm requires dual role of Fgf signaling for localized Wnt antagonism","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72520/suppl",29109536,,"NOZOMU TAKATA","Aug 05, 2017"
GSE102135,"Gene expression profiles of mice BMDCs treated with Nitidine Chloride or vehicle following LPS stimulation","Expression profiling by array","Mus musculus",4,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102135/suppl",,,"niao Yang","Aug 05, 2017"
GSE102256,"Combined analysis of oligonucleotide microarray data from transgenic and knockout mice identifies direct SREBP target genes [MG_U74Av2]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102256/suppl",14512514,,"J Christopher Corton","Aug 05, 2017"
GSE102257,"Combined analysis of oligonucleotide microarray data from transgenic and knockout mice identifies direct SREBP target genes [MG_U74Bv2]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102257/suppl",14512514,,"J Christopher Corton","Aug 05, 2017"
GSE102258,"Combined analysis of oligonucleotide microarray data from transgenic and knockout mice identifies direct SREBP target genes [MG_U74Cv2]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102258/suppl",14512514,,"J Christopher Corton","Aug 05, 2017"
GSE102259,"Combined analysis of oligonucleotide microarray data from transgenic and knockout mice identifies direct SREBP target genes","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102259/suppl",14512514,,"J Christopher Corton","Aug 05, 2017"
GSE102260,"Genome analysis of gene expression by THP-1 macrophage during Brucella abortus wild type and mutant strains infection","Expression profiling by array","Homo sapiens",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102260/suppl",,,"Soojin Shim","Aug 05, 2017"
GSE102285,"Transcriptome analysis of tumors from Olfactory neuroblastoma patients","Expression profiling by array","Homo sapiens",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102285/suppl",,,"anatole ghazalpour","Aug 05, 2017"
GSE60050,"Gene expression alteration in Dnmt3aKO-Idh2 mutant double mutant HSPCs","Expression profiling by high throughput sequencing","Mus musculus",19,,"DIFF;FPKM_TRACKING","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60050/suppl",,SRP045223,"Margaret Goodell","Aug 04, 2017"
GSE60054,"Global methylation alteration in Dnmt3aKO-Idh2 mutant double mutant HSPCs","Methylation profiling by high throughput sequencing","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60054/suppl",,SRP045226,"Margaret Goodell","Aug 04, 2017"
GSE60055,"Mutual potentiation of Dnmt3a loss-of-function and Idh2 neomorphic mutations in malignant hematopoiesis","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",34,,"FPKM_TRACKING;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60055/suppl",,,"Margaret Goodell","Aug 04, 2017"
GSE85555,"Critical roles of mTORC1 and mTORC2 kinase signaling and glucose metabolism in follicular helper T cell differentiation","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85555/suppl",27637146,,"Geoffrey Neale","Aug 04, 2017"
GSE86974,"RNA-seq of mitotic and meiotic cells from Drosophila testis","Expression profiling by high throughput sequencing","Drosophila melanogaster",12,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86974/suppl",28190776,SRP089963,"Zhaohui Wang","Aug 04, 2017"
GSE89106,"Targeting Mycobacterium tuberculosis Sensitivity to Thiol Stress at Acidic pH Kills the Bacterium and Potentiates Antibiotics","Expression profiling by high throughput sequencing","Mycobacterium tuberculosis CDC1551",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89106/suppl",28781126,SRP091985,"Robert B. Abramovitch","Aug 04, 2017"
GSE89108,"Integrative analysis of translatome and transcriptome of adipocytes","Expression profiling by high throughput sequencing","Mus musculus",24,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89108/suppl",28720757,SRP091987,"David Reid","Aug 04, 2017"
GSE89513,"Effect of TLR2 coactivation on Naïve CD4+ T cells  differentiation and function","Expression profiling by array","Mus musculus",18,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89513/suppl",28665005,,"Ahmad Faisal Karim","Aug 04, 2017"
GSE90857,"Expression data from Staphylococcus aureus MR23 treated with norgestimate","Expression profiling by array","Staphylococcus aureus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90857/suppl",,,"Yutaka Yoshii","Aug 04, 2017"
GSE90936,"Repression by PRDM13 is critical for generating precise neuronal identity (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",6,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90936/suppl",28850031,SRP094631,"Jane E Johnson","Aug 04, 2017"
GSE90937,"Repression by PRDM13 is critical for generating precise neuronal identity (RNA-Seq)","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90937/suppl",28850031,SRP094632,"Jane E Johnson","Aug 04, 2017"
