Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE38205,"Expression data for inbred mouse brains","Expression profiling by array","Mus musculus",25,GDS4351,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38205/suppl",22869728,,"Sarah Lloyd","Sep 04, 2012"
GSE38298,"RNA sequencing revealed novel actors of the acquisition of drug resistance in Candida albicans","Expression profiling by high throughput sequencing","Candida albicans",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38298/suppl",22897889,SRP013422,"sophie lemoine","Sep 04, 2012"
GSE38487,"Unraveling the KNOTTED1 regulatory network in maize meristems","Expression profiling by high throughput sequencing","Zea mays",20,,"DIFF;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38487/suppl",22855831,SRP013564,"Maria Katherine Mejia Guerra","Sep 04, 2012"
GSE38956,"A microRNA network regulates expression and biosynthesis of CFTR and CFTR-ΔF508.","Expression profiling by array","Homo sapiens",12,GDS4255,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38956/suppl",22853952,,"Shyam Ramachandran","Sep 04, 2012"
GSE39010,"Expression data from Arabidopsis petioles in early stage dense canopy","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39010/suppl",22908260,,"Ronald Pierik","Sep 04, 2012"
GSE39161,"Unraveling the KNOTTED1 regulatory network in maize meristems (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Zea mays",6,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39161/suppl",22855831,SRP014143,"Maria Katherine Mejia Guerra","Sep 04, 2012"
GSE39203,"A role for Fkbp6 and the chaperone machinery in piRNA amplification and transposon silencing","Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Bombyx mori;Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39203/suppl",22902560,SRP014173,"Ramesh Pillai","Sep 04, 2012"
GSE39881,"Lgr5+ve stem cells in nephrogenesis","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39881/suppl",22999937,,"Rogier Versteeg","Sep 04, 2012"
GSE40420,"Robust 4C-seq data analysis to screen for regulatory DNA interactions","Other","Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40420/suppl",22961246,SRP015352,"Gilad Landan","Sep 04, 2012"
GSE40530,"Yeast_FLO8_MSS11_Deletions_LowN ","Expression profiling by array","Saccharomyces cerevisiae",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40530/suppl",23268448,,"Anuj Kumar","Sep 04, 2012"
GSE40599,"POLIISER5 and POLIISER2 ChIP-Seq in mutant RNAi LID Drosophila Melanogaster","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",4,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40599/suppl",22904080,SRP015369,"David Rossell","Sep 04, 2012"
GSE32945,"Mapping of the HUWE1 duplication at Xp11.22 in eight unrelated XLID patients","Genome variation profiling by genome tiling array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32945/suppl",22840365,,"Wouter Van Delm","Sep 03, 2012"
GSE37106,"Transcriptome analysis of ddm1 Arabidopsis mutant, epiRIL98 and epiRIL202","Expression profiling by genome tiling array","Arabidopsis thaliana",3,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37106/suppl",22988127,,"Vincent Colot","Sep 03, 2012"
GSE37284,"Methylome analysis of 123 epiRILs, WT and ddm1 mutant aerial part","Methylation profiling by genome tiling array","Arabidopsis thaliana",125,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37284/suppl",22988127,,"Vincent Colot","Sep 03, 2012"
GSE37285,"Methylome analysis of epiRIL344 BC1-S1 to BC1-S6  aerial part","Methylation profiling by genome tiling array","Arabidopsis thaliana",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37285/suppl",22988127,,"Vincent Colot","Sep 03, 2012"
GSE39400,"Expression signature in peripheral blood cells for molecular diagnosis of head and neck squamous cell carcinoma","Expression profiling by array","Homo sapiens",39,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39400/suppl",23034102,,"Daoud Sie","Sep 03, 2012"
GSE39973,"Structural, functional and molecular analysis of the effects of aging in the small intestine and colon of C57BL/6J mice [Colon data]","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39973/suppl",22929163,,"Guido Hooiveld","Sep 03, 2012"
GSE39974,"Structural, functional and molecular analysis of the effects of aging in the small intestine and colon of C57BL/6J mice [Small Intestine data]","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39974/suppl",22929163,,"Guido Hooiveld","Sep 03, 2012"
GSE39975,"Structural, functional and molecular analysis of the effects of aging in the small intestine and colon of C57BL/6J mice","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39975/suppl",22929163,,"Guido Hooiveld","Sep 03, 2012"
GSE23941,"Leptin dependent control of testosterone regulated hepatic lipid metabolism","Expression profiling by array","Rattus norvegicus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23941/suppl",,,"Carolina Gustavsson","Sep 02, 2012"
GSE31425,"BT549 cells with control or NFIL3 shRNA treatment","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31425/suppl",,,"Megan Erin Keniry","Sep 02, 2012"
GSE31426,"HEK293 cells with control or NFIL3 shRNA treatment","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31426/suppl",,,"Megan Erin Keniry","Sep 02, 2012"
GSE31427,"Diminishment of NFIL3 by shRNA in HEK293 and BT549 cells","Expression profiling by array","Homo sapiens",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31427/suppl",,,"Megan Erin Keniry","Sep 02, 2012"
GSE35406,"Expression data from primary mouse keratinocytes derived from keratinocyte-specific MED1 null mouse and control littermate","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35406/suppl",22931914,,"Takeshi Nakajima","Sep 02, 2012"
GSE18033,"Transcriptomics-based characterization of smoking and cessation effects in mouse muscle","Expression profiling by array","Mus musculus",56,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18033/suppl",,,"Guanghui Hu","Sep 01, 2012"
GSE22293,"Engineering endochondral ossification using Sonic Hedgehog for bone regeneration","Expression profiling by array","Homo sapiens",6,GDS4482,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22293/suppl",22388744,,"Carsten Sticht","Sep 01, 2012"
GSE23983,"Short-term exposure to effluent from bulk drug industries","Expression profiling by array","Rattus norvegicus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23983/suppl",,,"Erik Kristiansson","Sep 01, 2012"
GSE24070,"PACAP and TNF regulate discrete population of genes in bovine chromaffin cells","Expression profiling by array","Bos taurus",15,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24070/suppl",,,"Babru Bahan Samal","Sep 01, 2012"
GSE26764,"Gene expression profiling of miR-regulated genes in proliferating C2C12","Expression profiling by array","Mus musculus",29,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26764/suppl",23027903,,"Gabriele Bucci","Sep 01, 2012"
GSE27565,"Expression data from electrically-altered larval Drosophila LNvs","Expression profiling by array","Drosophila melanogaster",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27565/suppl",,,"Marc Ruben","Sep 01, 2012"
GSE28810,"Genes regulated by has-mir-31 in glioma cell line","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28810/suppl",22089331,,"Biaoyang Lin","Sep 01, 2012"
GSE30774,"Iron excess limits HHIPL2 gene expression and decreases osteoblastic activity in human MG-63 cells","Expression profiling by array","Homo sapiens",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30774/suppl",22237814,,"DOYARD Mathilde","Sep 01, 2012"
GSE30876,"Retinoic Acid-Induced DR2 Alu Transcripts in Stem Cells Generate Functional Small RNAs that Mediate Target mRNA Degradation","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30876/suppl",23064648,SRP007565,"MICHAEL G ROSENFELD","Sep 01, 2012"
GSE30934,"miRNA gene expression profiles from osteosarcoma samples and cell lines","Non-coding RNA profiling by array","Homo sapiens",32,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30934/suppl",,,"Satoshi Kondo","Sep 01, 2012"
GSE31569,"Insights into the transcriptomics of polyphagy: Bemisia tabaci adaptability to phenylpropanoids involves coordinated expression of defense and metabolic genes","Expression profiling by array","Bemisia tabaci",6,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31569/suppl",,,"Michal Alon","Sep 01, 2012"
GSE31768,"Expression & polysome association in pluripotent human embryonic stem cells","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31768/suppl",22836355,,"Natali Molotski","Sep 01, 2012"
GSE31984,"Genome-wide copy number analysis for occult lymph node metastasis in oral squamous cell carcinoma","SNP genotyping by SNP array;Genome variation profiling by SNP array","Homo sapiens",60,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31984/suppl",,,"Ken Miyaguchi","Sep 01, 2012"
GSE32103,"Expression data from mice mammary glands from Elf5 knockout (KO) and wildtype controls","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32103/suppl",23086238,,"SATRAJIT SINHA","Sep 01, 2012"
GSE32174,"microRNA profiling in duodenal ulcer disease caused by Helicobacter pylori infection in a Western population.","Non-coding RNA profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32174/suppl",22524533,,"Juanjo Lozano","Sep 01, 2012"
GSE32467,"Expression data from wildtype and unc-37 mutant A-class motor neurons in C. elegans","Expression profiling by array","Caenorhabditis elegans",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32467/suppl",17289921,,"William Clay Spencer","Sep 01, 2012"
GSE33240,"Expression analysis of Phytophthora infestans isolates 06_3928A and NL07434 during potato infection 2-4 days post-inoculation","Expression profiling by array","Phytophthora infestans;Solanum lycopersicum",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33240/suppl",,,"Liliana Maria Cano","Sep 01, 2012"
GSE33324,"Cachexia-inducible Transforming growth factor-beta1 stimulated Clone-22 D4 controls acute hepatic lipid homeostasis.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33324/suppl",23307490,,"Carsten Sticht","Sep 01, 2012"
GSE33433,"Comparison of mouse epithelial tumor initiating cells to mesenchymal tumor initiating cells generated by EMT","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33433/suppl",22961723,,"Roy M Williams","Sep 01, 2012"
GSE34332,"EST sequencing and microarray analysis of the floral transcriptome of Eustoma grandiflorum","Expression profiling by array","Eustoma exaltatum subsp. russellianum",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34332/suppl",,,"Saneyuki Kawabata","Sep 01, 2012"
GSE34641,"Sperm mRNA transcripts are indicators of sub-chronic low dose testicular injury in the Fischer 344 rat ","Expression profiling by array","Rattus norvegicus",77,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34641/suppl",22952946,,"Sara Pacheco","Sep 01, 2012"
GSE34770,"ChIP-on-chip from murine myeloid cell line M1 and virus-induced myeloid leukemia cell lines for H3K4me3, H3K9/14ac, H3K4me1, H3K27me3, H3K9me3 and CTCF","Genome binding/occupancy profiling by array","Mus musculus",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34770/suppl",22811527,,"Junfang Zhang","Sep 01, 2012"
GSE34787,"Use of Pleiotropy to Model Genetic Interactions in a Population","Expression profiling by array","Saccharomyces cerevisiae",96,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34787/suppl",23071457,,"Gregory Carter","Sep 01, 2012"
GSE34802,"Early infection of poplar leaves by the rust pathogen Melampsora larici-populina","Expression profiling by array","Populus trichocarpa;Populus trichocarpa x Populus deltoides",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34802/suppl",,,"Annegret Kohler","Sep 01, 2012"
GSE34978,"Formaldehyde and Epigenetic Alterations: MicroRNA Changes in the Nasal Epithelium of Nonhuman Primates","Non-coding RNA profiling by array","Homo sapiens;Macaca fascicularis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34978/suppl",23322811,,"Rebecca Catherine Fry","Sep 01, 2012"
GSE35018,"Otiwi1-interacting RNAs at four time points during Oxytricha conjugation","Non-coding RNA profiling by high throughput sequencing","Sterkiella histriomuscorum",4,,"FA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35018/suppl",23217708,SRP010263,"Wenwen Fang","Sep 01, 2012"
GSE35501,"Noise in rpoS expression determines cellular permissiveness for horizontal transfer of an Integrative and Conjugative Element","Expression profiling by array","Pseudomonas knackmussii",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35501/suppl",22807690,,"Jan Roelof van der Meer","Sep 01, 2012"
GSE35558,"Rapid estrogen receptor signaling is essential for the protective effects of estrogen against vascular injury","Expression profiling by array","Mus musculus",4,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35558/suppl",22997253,,"Gavin R. Schnitzler","Sep 01, 2012"
GSE35605,"Global transcriptional analysis of S. mutans sugar transporters in biofilm","Expression profiling by array","Streptococcus mutans;Streptococcus mutans UA159",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35605/suppl",,,"Dragana Ajdic","Sep 01, 2012"
GSE35618,"Molecular analysis of a tomato OGDH antisense line","Expression profiling by array","Solanum lycopersicum",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35618/suppl",22751214,,"Marc Lohse","Sep 01, 2012"
GSE35711,"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [CF_S1S3_5Auto_20CF_10HC]","Expression profiling by array","Homo sapiens",49,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35711/suppl",22972474,,"Martin Hessner","Sep 01, 2012"
GSE35712,"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [H1N1_S5_5Pre_5D0]","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35712/suppl",22972474,,"Martin Hessner","Sep 01, 2012"
GSE35713,"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes","Expression profiling by array","Homo sapiens",203,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35713/suppl",22972474,,"Martin Hessner","Sep 01, 2012"
GSE35716,"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [Pneu_S3S24_10Pneu_4HC]","Expression profiling by array","Homo sapiens",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35716/suppl",22972474,,"Martin Hessner","Sep 01, 2012"
GSE35725,"Transcriptional Signatures as a Disease-Specific and Predictive Inflammatory Biomarker for Type 1 Diabetes [T1D_114]","Expression profiling by array","Homo sapiens",114,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35725/suppl",22972474;24760139,,"Martin Hessner","Sep 01, 2012"
GSE35745,"Expression analysis with Phospholipase C over expression","Expression profiling by array","Saccharomyces cerevisiae",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35745/suppl",,,"Genotypic technology","Sep 01, 2012"
GSE35750,"Expression analysis of Salmonella typhimurium LT2 TA100 upon exposure to C60","Expression profiling by array","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35750/suppl",22511527,,"Dawn E Hancock","Sep 01, 2012"
GSE35911,"Reversal of Aberrant Cancer Methylome and Transcriptome upon Direct Reprogramming of Lung Cancer Cells [Expression]","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35911/suppl",22912920,,"Jason Lai","Sep 01, 2012"
GSE35912,"Reversal of Aberrant Cancer Methylome and Transcriptome upon Direct Reprogramming of Lung Cancer Cells [Methylation]","Methylation profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35912/suppl",22912920,,"Jason Lai","Sep 01, 2012"
GSE36304,"affy_tour_2010_21-Assessing drought stress transcriptomics in Helianthus annus in field cultures","Expression profiling by array","Helianthus annuus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36304/suppl",23056196,,"stephanie huguet","Sep 01, 2012"
GSE36353,"Genome wide DNA Methylation analysis of benign and malignant adrenocortical tumors","Methylation profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36353/suppl",22733721,,"Annabelle Fonseca","Sep 01, 2012"
GSE36410,"The effect of blood on Fusobacterium nucleatum","Expression profiling by array","Fusobacterium nucleatum;Fusobacterium nucleatum subsp. nucleatum ATCC 25586",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36410/suppl",24896093,,"Justin Merritt","Sep 01, 2012"
GSE36528,"Expression analyses in Drosophila young virgin female ovary","Expression profiling by array","Drosophila melanogaster",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36528/suppl",23884443,,"Alexey A Soshnev","Sep 01, 2012"
GSE36667,"Gene expression profiles of induced pluripotent stem cells from centenarians","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36667/suppl",22848530,,"Takuya Yagi","Sep 01, 2012"
GSE36741,"In vivo and in vitro investigations of heterozygous nebulin knock-out mice reveal similarities with mild human form of nemaline myopathy [miRNA]","Non-coding RNA profiling by array","Mus musculus;synthetic construct",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36741/suppl",,,"Carsten Sticht","Sep 01, 2012"
GSE36743,"In vivo and in vitro investigations of heterozygous nebulin knock-out mice reveal similarities with mild human form of nemaline myopathy [mRNA]","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36743/suppl",,,"Carsten Sticht","Sep 01, 2012"
GSE36745,"In vivo and in vitro investigations of heterozygous nebulin knock-out mice reveal similarities with mild human form of nemaline myopathy","Non-coding RNA profiling by array;Expression profiling by array","Mus musculus;synthetic construct",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36745/suppl",,,"Carsten Sticht","Sep 01, 2012"
GSE36857,"Goldengate Methylation analysis: Ewing Sarcoma","Methylation profiling by array","Homo sapiens",146,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36857/suppl",23024594,,"Scott Borinstein","Sep 01, 2012"
GSE36858,"5- AZA treatment of EWS cell lines","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36858/suppl",23024594,,"Scott Borinstein","Sep 01, 2012"
GSE36859,"Ewing Sarcoma","Expression profiling by array;Methylation profiling by array","Homo sapiens",158,,,,23024594,,"Scott Borinstein","Sep 01, 2012"
GSE36946,"MicroRNA Profiling of Surgical Myectomy Tissue from Patients with Hypertrophic Cardiomyopathy","Non-coding RNA profiling by array","Homo sapiens",127,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36946/suppl",,,"Virginia Bartleson Hebl","Sep 01, 2012"
GSE36961,"Transcriptome Profiling of Surgical Myectomy Tissue from Patients with Hypertrophic Cardiomyopathy","Expression profiling by array","Homo sapiens",145,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36961/suppl",,,"Virginia Bartleson Hebl","Sep 01, 2012"
GSE36973,"Gene expression profiling of MCF-7 cells treated with 6-shogaol","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36973/suppl",,,"Chee-Onn Leong","Sep 01, 2012"
GSE37009,"MCF10A cells expressing HER2 and HER3 and grown in three-dimensional cultures","Expression profiling by array","Homo sapiens",8,GDS4359,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37009/suppl",23062209,,"Tim Roloff","Sep 01, 2012"
GSE37179,"Expression data from infected with Neisseria gonorrhoeae (GC) and uninfected bone marrow derived macrophages from wild type (C67BL/6) and Nod2 knock out mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37179/suppl",23884094,,"Nikolaos Mavrogiorgos","Sep 01, 2012"
GSE37631,"Human Pluripotent Cell Derived Endothelial Cell Characterization","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37631/suppl",23079999,,"Deepak Srivastava","Sep 01, 2012"
GSE37695,"Poly(A) RNA profiling upon Gld2 knockdown in cultured hippocampal neurons","Expression profiling by array","Rattus norvegicus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37695/suppl",22727665,,"Timothy P Fitzgibbons","Sep 01, 2012"
GSE38111,"Global transcriptome analysis of tarani (tni)","Expression profiling by array","Arabidopsis thaliana",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38111/suppl",25711708,,"Genotypic technology","Sep 01, 2012"
GSE38315,"Gene expression analysis of granulosa cells from Fzd1 WT and KO mice","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38315/suppl",22954793,,"Derek Boerboom","Sep 01, 2012"
GSE38689,"Genome-wide copy number variant analysis in inbred lines of chickens with different susceptibility to Marek’s disease","Genome variation profiling by genome tiling array","Gallus gallus",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38689/suppl",23390598,,"Juan Luo","Sep 01, 2012"
