Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE3282,"Induction of dnTCF-4 in Ls174T CRC cells","Expression profiling by array","Homo sapiens",4,,,,12408868,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3283,"Adaptation to famine","Expression profiling by array","Escherichia coli",4,,,,12374860,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3285,"Characteristic genome rearrangements in experimental evolution","Genome variation profiling by array","Saccharomyces cerevisiae",45,,,,12446845,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3286,"Drosophila Life Cycle","Expression profiling by array","Drosophila melanogaster",162,,,,12351791,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3287,"Unfertilized eggs","Expression profiling by array","Drosophila melanogaster",4,,,,12351791,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3288,"Eyes absent mutant adults","Expression profiling by array","Drosophila melanogaster",4,,,,12351791,,"Stanford Microarray Database (SMD)","Sep 10, 2005"
GSE3265,"RNA Abundance  in E. coli","Expression profiling by array","Escherichia coli",4,,,,12119387,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3267,"mRNA decay in E. coli","Expression profiling by array","Escherichia coli",12,,,,12119387,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3268,"Squamous Lung Cancer, Paired Samples","Expression profiling by array","Homo sapiens",10,GDS1312,,,16188928,,"Shinichiro Wachi","Sep 09, 2005"
GSE3269,"Physical mapping of genes in somatic cell radiation hybrids by comparative genomic hybridization to cDNA microarrays","Genome variation profiling by array","Homo sapiens",2,,,,12093373,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3270,"Cordycepin time course: Identification of unstable transcripts","Expression profiling by array","Arabidopsis thaliana",6,,,,12167669,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3271,"Mast Cell Activation","Expression profiling by array","Homo sapiens",6,GDS1520,,,12079505,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3272,"Mouse response to H. pylory","Genome variation profiling by array","Helicobacter pylori",33,,,,12105196,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE3273,"Chitin elicitation timecourse","Expression profiling by array","Arabidopsis thaliana",12,,,,,,"Stanford Microarray Database (SMD)","Sep 09, 2005"
GSE2154,"Micromass Time Course","Expression profiling by array","Mus musculus",15,GDS1865,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2154/suppl",16135533,,"Claudine James","Sep 08, 2005"
GSE2387,"Comparison between Control and POAG","Expression profiling by array","Homo sapiens",2,,,,16723463,,"Sanjoy K Bhattacharya","Sep 08, 2005"
GSE3262,"wnt in human embryonic carcinoma cells","Expression profiling by array","Homo sapiens",5,,,,12095419,,"Stanford Microarray Database (SMD)","Sep 08, 2005"
GSE2885,"PA2384 and iron starvation in P. aeruginosa","Expression profiling by array","Pseudomonas aeruginosa",12,GDS1910,,,17889392,,"Robert Geffers","Sep 07, 2005"
GSE3243,"C2C12 myoblast vs myotube","Expression profiling by array","Homo sapiens;Mus musculus",6,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3243/suppl",,,"Ontario Genomics Innovation Centre (OGIC)","Sep 07, 2005"
GSE3244,"Muscle Satellite Cells: MyoD and p53 genes","Expression profiling by array","Mus musculus",25,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3244/suppl",16275751,,"Ontario Genomics Innovation Centre (OGIC)","Sep 07, 2005"
GSE3245,"MyoD, Myf5, myogenin, or hrGFP expressed in 2C5/7 myoD-/-;myf5-/- fibroblast cells","Expression profiling by array","Mus musculus",12,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3245/suppl",16275751,,"Ontario Genomics Innovation Centre (OGIC)","Sep 07, 2005"
GSE3248,"Contribution of Nuclear and Extranuclear PolyQ to Neurological Phenotypes in Mouse Models of Huntington’s Disease","Expression profiling by array","Mus musculus",48,GDS2169,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3248/suppl",16183657,,"Andrew Strand","Sep 07, 2005"
GSE2686,"Gene expression in trout hepatocellular carcinoma","Expression profiling by array","Oncorhynchus mykiss",12,,,,16141433,,"Susan C. Tilton","Sep 06, 2005"
GSE2126,"Drosophila melanogaster mutation accumulation lines","Expression profiling by array","Drosophila melanogaster",96,,,,16281035,,"Scott A Rifkin","Sep 04, 2005"
GSE2919,"Transcriptome profiling of dark grown photoreceptor mutants of Arabidopsis.","Expression profiling by array","Arabidopsis thaliana",4,GDS1703,,,16024587,,"Maria Agustina Mazzella","Sep 04, 2005"
GSE3002,"Transcriptome profiling of dark grown photoreceptor mutants seedlings of Arabidopsis  ATH1","Expression profiling by array","Arabidopsis thaliana",4,GDS1702,,,16024587,,"Maria Agustina Mazzella","Sep 04, 2005"
GSE3038,"ATH1 Transcriptome profiling of dark grown photoreceptor mutants seedlings of Arabidopsis","Expression profiling by array","Arabidopsis thaliana",8,GDS1704,,,16024587,,"Maria Agustina Mazzella","Sep 04, 2005"
GSE2832,"Improved statistical analysis of budding yeast TAG microarrays","Genome variation profiling by array","Saccharomyces cerevisiae",5,,,,16166654,,"Brian D. Peyser","Sep 02, 2005"
GSE3008,"Small RNA identification in Arabidopsis thaliana using modified MPSS","Expression profiling by MPSS","Arabidopsis thaliana",4,,,,16141074,,"Blake C. Meyers","Sep 02, 2005"
GSE3226,"Changes in pituitary gene expression between embryonic day 17 and post-hatch day 3.","Expression profiling by array","Gallus gallus",6,GDS1951,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3226/suppl",16493019,,"Tom Eric Porter","Sep 02, 2005"
GSE3227,"Global gene expression profiling during pituitary thyrotroph, somatotroph, and lactotroph differentiation.","Expression profiling by array","Gallus gallus",16,GDS1952,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3227/suppl",16493019,,"Tom Eric Porter","Sep 02, 2005"
GSE1565,"Ezh2 deficiency in double negative thymocytes","Expression profiling by array","Mus musculus",6,,,,,,"Agnes Viale","Sep 01, 2005"
GSE1566,"Ezh2 deficient T-cell","Expression profiling by array","Mus musculus",6,GDS2717,,,15882624,,"Agnes Viale","Sep 01, 2005"
GSE1786,"Vastus lateralis biopsies from healthy trained and sedentary males","Expression profiling by array","Homo sapiens",24,GDS1340,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1786/suppl",16260967,,"Shlomit Radom-Aizik","Sep 01, 2005"
GSE1815,"The Influence of Interferon Gamma on Gene Expression in Normal Human Bronchial Epithelial Cells","Expression profiling by array","Homo sapiens",36,GDS1256,,,15985639,,"James Shelhamer","Sep 01, 2005"
GSE2445,"Heart Transplant Rejection Profiling in Peripheral Blood","Expression profiling by array","Homo sapiens",285,,,,16433769,,"Expression Diagnostics","Sep 01, 2005"
GSE2687,"Gene expression patterns accompanying a dietary shift in Drosophila","Expression profiling by array","Drosophila melanogaster",18,,,,,,"Therese Ann Markow","Sep 01, 2005"
GSE2706,"TLR agonists on human dendritic cells","Expression profiling by array","Homo sapiens",21,GDS1249,,,15995707,,"Francesco Bertoni","Sep 01, 2005"
GSE2746,"DMEM treated WT and PKBa -/- MEFs","Expression profiling by array","Mus musculus",36,GDS1784,,,16478789,,"Edward Oakeley","Sep 01, 2005"
GSE2770,"Transcriptional profiles of Th cells induced to polarize to Th1 or Th2 direction in the presence or absence of TGFbeta","Expression profiling by array","Homo sapiens",102,GDS1290,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2770/suppl",14607935,,"Riikka Johanna Lund","Sep 01, 2005"
GSE2788,"RETRACTED BY AUTHORS","Expression profiling by array","Mus musculus",14,,,,17301810;20703210,,"Michaela Long Tsai","Sep 01, 2005"
GSE2912,"Molecular classification of multiple myeloma","Expression profiling by array","Homo sapiens",50,GDS1284,,,16129847,,"Luca Agnelli","Sep 01, 2005"
GSE2929,"Populus homeobox gene ARK1 overexpression","Expression profiling by array","Populus tremula x Populus alba;Populus trichocarpa",8,,,,,,"Andrew Groover","Sep 01, 2005"
GSE2954,"Single-nucleosome mapping of histone modifications in S. cerevisiae","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",64,,,,16122352,,"Oliver Rando","Sep 01, 2005"
GSE3223,"Comparison of Gene Expression Profiles of J1 ES and J1 EB Cells.","Expression profiling by array","Mus musculus",12,GDS2905;GDS2906,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3223/suppl",,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3224,"Comparison of C212 Myoblasts Infected with a Retrovirus Expressing Pax7d or an Empty Virus (puro)","Expression profiling by array","Mus musculus",9,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3224/suppl",18066051,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3230,"Embryonic Skeletal Myoblasts","Expression profiling by array","Homo sapiens",6,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3230/suppl",,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3231,"V6.5 Embryonic Stem Cell and Embryoid Body Time Course","Expression profiling by array","Mus musculus",66,GDS2671;GDS2672,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3231/suppl",17394647,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3232,"DR4 Control for J1, R1 and V6.5 ES","Expression profiling by array","Mus musculus",6,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3232/suppl",,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3233,"Mouse R1 ES cell SAGE library","Expression profiling by SAGE","Mus musculus",1,,,,,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE3239,"A Compendium of Microarrays for Normal Human Cell Cultures","Expression profiling by array","Homo sapiens",61,GDS1402,,,,,"Adam Mark Papallo","Sep 01, 2005"
GSE3241,"Sca1-CD45 sorted bone marrow","Expression profiling by array","Mus musculus",22,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3241/suppl",,,"Ontario Genomics Innovation Centre (OGIC)","Sep 01, 2005"
GSE2565,"Phosgene exposure in the mouse lung","Expression profiling by array","Mus musculus",104,GDS1244,"CEL;CHP;EXP;RPT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2565/suppl",16300373,,"James F Dillman","Aug 31, 2005"
GSE2785,"How different diets alter skeletal muscle in pig","Expression profiling by array","Homo sapiens;Sus scrofa",8,,,,,,"Alberto Pallavicini","Aug 31, 2005"
GSE3105,"Effect of small RNA RyhB on global iron use in Escherichia coli","Expression profiling by array","Escherichia coli;Escherichia coli K-12",12,GDS1494,,,16199566,,"Eric Masse","Aug 31, 2005"
GSE3186,"Pombe_44k_ChIP-on-chip","Genome binding/occupancy profiling by genome tiling array","Schizosaccharomyces pombe",18,,,,15976807,,"Shiv Grewal","Aug 31, 2005"
GSE3187,"Schizosaccharomyces pombe clr4 expression","Expression profiling by array","Schizosaccharomyces pombe",2,,,,15976807,,"Shiv Grewal","Aug 31, 2005"
GSE3215,"Gene Expression for fetal kidneys of hyper insulinemia induced intrauterine growth restriction  rat model","Expression profiling by array","Rattus norvegicus",10,GDS2361,,,16923994,,"Yoav M Smith","Aug 31, 2005"
GSE3237,"Role of antigenic drive in pathogenesis of MALT lymphoma","Expression profiling by array","Mus musculus",29,,,,16127158,,"Stanford Microarray Database (SMD)","Aug 31, 2005"
GSE3214,"High-throughput screen for genes predominantly expressed in the ICM of mouse blastocysts by whole mount in situ hybridiz","Expression profiling by array","Mus musculus",6,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3214/suppl",16325481,,"Minoru S.H. Ko","Aug 30, 2005"
GSE3204,"Profile of cultured skin substitute relative to constituent keratinocytes and fibroblasts and in relation to normal skin","Expression profiling by array","Homo sapiens",16,GDS1505,,,16354201,,"Bruce J Aronow","Aug 29, 2005"
GSE3208,"Distinction between serous tumors of low malignant potential and serous carcinomas","Expression profiling by array","Homo sapiens",23,,,,15721412,,"Stanford Microarray Database (SMD)","Aug 27, 2005"
GSE3209,"The Campylobacter jejuni stringent response controls specific stress survival and virulence-associated phenotypes","Expression profiling by array","Campylobacter jejuni",12,,,,15773975,,"Stanford Microarray Database (SMD)","Aug 27, 2005"
GSE3211,"Relation of Gene Expression Phenotype to Immunoglobulin Mutation Genotype in B Cell Chronic Lymphocytic Leukemia","Expression profiling by array","Homo sapiens",102,,,,11733578,,"Stanford Microarray Database (SMD)","Aug 27, 2005"
GSE2138,"Colon cancer profiling","Expression profiling by array;Methylation profiling by array","Homo sapiens",40,,,,16247484,,"Hiroyuki Mano","Aug 26, 2005"
GSE2804,"Early dexamethasone-inducible genes in M-1 Cortical Collecting Cells","Expression profiling by array","Mus musculus",10,,,,,,"Djikolngar Maouyo","Aug 26, 2005"
GSE2854,"Comparison of Rostral and Caudal murine neocortex at E11.5","Expression profiling by array","Mus musculus",10,,,,16079153,,"Stephen Sansom","Aug 26, 2005"
GSE2855,"Comparison of Rostral and Caudal murine neocortex at E13.5","Expression profiling by array","Mus musculus",12,,,,16079153,,"Stephen Sansom","Aug 26, 2005"
GSE2856,"Comparison of Rostral, Middle, and Caudal E13.5 murine neocortex","Expression profiling by array","Mus musculus",18,,,,16079153,,"Stephen Sansom","Aug 26, 2005"
GSE2857,"Comparison of gene expression in FGFR1 heterozygous and null E12.5 murine telencephalons","Expression profiling by array","Mus musculus",9,,,,16079153,,"Stephen Sansom","Aug 26, 2005"
GSE2858,"Comparison of gene expression in Peg1 wild type and null murine telencephalons","Expression profiling by array","Mus musculus",6,,,,16079153,,"Stephen Sansom","Aug 26, 2005"
GSE3197,"MATT mapping of Transposon insertions sites of strain G27 GPS-cat library","Genome variation profiling by array","Helicobacter pylori",43,,,,15547264,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3198,"Cj1223c Mutant vs. Overexpressed, Time Course","Expression profiling by array","Campylobacter jejuni",8,,,,15554967,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3199,"Host and non-host pathogens elicit different jasmonate/ethylene responses in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",24,,,,15546348,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3200,"Post-Transcriptional Role for the Yeast Paf1-RNA Polymerase II Complex is Revealed by Identification of Primary Targets","Expression profiling by array","Saccharomyces cerevisiae",11,GDS1550;GDS1551,,,16246724,,"Judith A. Jaehning","Aug 26, 2005"
GSE3201,"Gene expression diversity among Mycobacterium tuberculosis clinical isolates","Expression profiling by array","Mycobacterium tuberculosis",48,GDS1552,,,15632420,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3205,"Homeostatic Adjustment and Metabolic Remodeling in Glucose-limited Yeast Cultures Time Course 1","Expression profiling by array","Saccharomyces cerevisiae",13,,,,15758028,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3206,"Homeostatic Adjustment and Metabolic Remodeling in Glucose-limited Yeast Cultures Time Course 2","Expression profiling by array","Saccharomyces cerevisiae",7,,,,15758028,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE3207,"Genetic diversity study for Entamoeba strains","Genome variation profiling by array","Entamoeba histolytica",21,,,,15755913,,"Stanford Microarray Database (SMD)","Aug 26, 2005"
GSE1707,"Characterization of three reflux-induced esophageal tumor cell","Expression profiling by array","Rattus norvegicus",6,GDS2229,"TIFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1707/suppl",17320581,,"Irene Kim","Aug 25, 2005"
GSE1709,"STS107 T-cell activation at 1g vs. vg","Expression profiling by array","Homo sapiens",12,GDS2035,"CEL;EXP;RPT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1709/suppl",16210397,,"Jim Boonyaratanakornkit","Aug 25, 2005"
GSE3170," Barley single feature polymorphisms and drought stress gene expression","Expression profiling by array","Hordeum vulgare",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3170/suppl",16118260,,"xinping cui","Aug 25, 2005"
GSE3189,"Novel genes associated with malignant melanoma but not benign melanocytic lesions","Expression profiling by array","Homo sapiens",70,GDS1375,,,16243793,,"Tim Jatkoe","Aug 25, 2005"
GSE3190,"Response of Saccharomyces cerevisiae to a rapid transfer from a fermentable to a nonfermentable carbon source.","Expression profiling by array","Saccharomyces cerevisiae",3,,,,11154278,,"Stanford Microarray Database (SMD)","Aug 25, 2005"
GSE3192,"Partially degraded RNA from bladder washing is a suitable sample for studying gene expression profiles of bladder cancer","Expression profiling by array","Homo sapiens",16,,,,16815626,,"Moises Burset Albareda","Aug 25, 2005"
GSE3193,"Breast Tumor Clinical Implications","Expression profiling by array","Homo sapiens",85,,,,11553815,,"Stanford Microarray Database (SMD)","Aug 25, 2005"
GSE3194,"Host cell gene expression late during cytomegalovirus infection","Expression profiling by array","Homo sapiens",12,GDS1530,,,15479839,,"Stanford Microarray Database (SMD)","Aug 25, 2005"
GSE1702,"The SUCAST catalogue","Expression profiling by array","Saccharum officinarum",54,,,,16106750,,"Renato Vicentini","Aug 24, 2005"
GSE1803,"Prion infected ScN2a and GT1","Expression profiling by array","Mus musculus",11,,,,15896347,,"Martin Irmler","Aug 24, 2005"
GSE3173,"Identification of novel transcriptional networks in response to the treatment D3T (3H-1, 2-dithiole-3-thione) ","Expression profiling by array","Rattus norvegicus",8,GDS1484,,,16317079,,"Yong Huang","Aug 24, 2005"
GSE3179,"Detection of Transposon Mutants That Cannot Survive in Macrophages and Mice.","Expression profiling by array","Salmonella enterica subsp. enterica serovar Typhimurium",12,,,,16113260,,"Stanford Microarray Database (SMD)","Aug 24, 2005"
GSE3180,"Yeast Membrane Bound Polysome","Expression profiling by array","Saccharomyces cerevisiae",1,,,,10802657,,"Stanford Microarray Database (SMD)","Aug 24, 2005"
GSE3182,"Two yeast forkhead genes regulate the cell cycle and pseudohyphal growth","Expression profiling by array","Saccharomyces cerevisiae",26,,,,10894548,,"Stanford Microarray Database (SMD)","Aug 24, 2005"
GSE3183,"Human Airway Hyperresponsiveness","Expression profiling by array","Homo sapiens",15,GDS2852,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3183/suppl",,,"Eric Hoffman","Aug 24, 2005"
GSE3184,"Murine Airway Hyperresponsiveness","Expression profiling by array","Mus musculus",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3184/suppl",,,"Eric Hoffman","Aug 24, 2005"
GSE3185,"Human Glioblastoma","Expression profiling by array","Homo sapiens",20,GDS2853,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3185/suppl",12702575,,"Eric Hoffman","Aug 24, 2005"
