Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE72383,"New insight into a host-pathogen interaction unveiled by transcriptomics response of the global insect pest Plutella xylostella to a fungal pathogen","Expression profiling by high throughput sequencing","Plutella xylostella",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72383/suppl",27043942,SRP062895,"Chu ZhenJian","Apr 06, 2016"
GSE72712,"Syncytiotrophoblast generation from human pluripotent stem cells","Expression profiling by high throughput sequencing","Homo sapiens",4,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72712/suppl",27051068,SRP063333,"Toshihiko Ezashi","Apr 06, 2016"
GSE73016,"Primary human trophoblast from term placenta","Expression profiling by high throughput sequencing","Homo sapiens",18,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73016/suppl",27051068,SRP063885,"Toshihiko Ezashi","Apr 06, 2016"
GSE73017,"Comparison of syncytiotrophoblast differentiated from human pluripotent stem cells and that derived from primary cytotrophoblast recovered from term placentae","Expression profiling by high throughput sequencing","Homo sapiens",22,,,,27051068,,"Toshihiko Ezashi","Apr 06, 2016"
GSE73323,"Next generation sequencing of Pseudomonas aruginosa PAO1 in the presence of Free Nitrous Acid stress","Expression profiling by high throughput sequencing","Pseudomonas aeruginosa",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73323/suppl",27116299,SRP063996,"Shuhong Gao","Apr 06, 2016"
GSE73711,"RNA sequencing of e15.5 pancreas from Wild Type, Blinc1-/- and Blinc+/- mice.","Expression profiling by high throughput sequencing","Mus musculus",9,,"CSV;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73711/suppl",26944677,SRP064433,"Lori Sussel","Apr 06, 2016"
GSE76110,"Transcriptomics Responses to Hypoxia and Ketamine in Ovine Fetal Cerebral Cortex","Expression profiling by array","Ovis aries",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76110/suppl",27033443,,"Charles Evans Wood","Apr 06, 2016"
GSE76348,"GATA3 induces human T cell commitment following Notch-induced T-lineage specification (expression)","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76348/suppl",27048872,,"Inge Van de Walle","Apr 06, 2016"
GSE76349,"Gene expression signature predicts induction treatment response and clinical outcome in adult Colombian patients with B-acute lymphoblastic leukemia","Expression profiling by array","Homo sapiens",92,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76349/suppl",27044543,,"Jovanny Zabaleta","Apr 06, 2016"
GSE77065,"Genoma-wide analysis of pro- and anti-inflammatory activation states in embryonic stem cell-derived microglia","Expression profiling by array;Expression profiling by high throughput sequencing","Mus musculus",41,,,,26959607,,"Joachim Schultze","Apr 06, 2016"
GSE77342,"4C-seq data and Pho and Ph, H3K27me3 and Engrailed ChIP-seq data in wildtype and PRE-deleted third instar Drosophila larval brains and disks","Genome binding/occupancy profiling by high throughput sequencing;Other","Drosophila melanogaster",35,,"TDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77342/suppl",27146892;27001825,,"sandip de","Apr 06, 2016"
GSE77461,"R-spondin 1 and noggin facilitate expansion of resident stem cells from non-damaged gallbladders.","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77461/suppl",26993089,,"Thanos Halazonetis","Apr 06, 2016"
GSE77474,"Intestinal myofibroblast vs skin fibroblast","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77474/suppl",27036009,,"Jenny Wilding","Apr 06, 2016"
GSE77778,"Protracted NP95 binding to hemimethylated DNA disrupts SETDB1-mediated proviral silencing [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77778/suppl",27151458,SRP069861,"Takaho A. Endo","Apr 06, 2016"
GSE77794,"Uncoupling X chromosome number from sex determination separates contribution of sex and X dose to sex-biased gene expression in C. elegans","Expression profiling by high throughput sequencing","Caenorhabditis elegans",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77794/suppl",27356611,SRP069872,"Sevinc Ercan","Apr 06, 2016"
GSE78780,"Nrf2 bindng in C2C12 myotubes","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",3,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78780/suppl",27044864,SRP070990,"Akira Uruno","Apr 06, 2016"
GSE79216,"Primary human microvascular endothelial cell transcriptome (microRNA) response to wild type MERS-CoV (icMERS-CoV EMC2012)","Non-coding RNA profiling by array","Homo sapiens",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79216/suppl",,,"Natalie Heller","Apr 06, 2016"
GSE79286,"Transcriptome Profile of CYC2 K.O. and WT during meiosis in Tetrahymena thermophila","Expression profiling by high throughput sequencing","Tetrahymena thermophila",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79286/suppl",27008457,SRP072928,"Xiaoyuan Song","Apr 06, 2016"
GSE79861,"ATXN7L3 And ENY2 Coordinate Activity Of Multiple H2B Deubiquitinases Important For Cellular Proliferation And Tumor Growth [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79861/suppl",27132940,SRP072918,"Sharon Roth Dent","Apr 06, 2016"
GSE79922,"Effect of milk intake on circulating PBMC miRNAs of adult humans","Expression profiling by RT-PCR","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79922/suppl",27158459,,"Kenneth W Witwer","Apr 06, 2016"
GSE79924,"Gene expression profiling of selenophosphate synthetase 2 knockdown in Drosophila melanogaster","Expression profiling by array","Drosophila melanogaster",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79924/suppl",26824785,,"Yan Zhang","Apr 06, 2016"
GSE79931,"Transcriptional profiling of Ppr1 gain of function mutant Candida albicans strains","Expression profiling by array","Candida albicans",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79931/suppl",,,"Walters Aji Tebung","Apr 06, 2016"
GSE79932,"Activation of Wnt/β-catenin Signaling Blocks Monocyte-Macrophage Differentiation Through Antagonizing PU.1-Targeted Gene Transcription","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79932/suppl",,,"Yong Huang","Apr 06, 2016"
GSE79933,"Regulation of microRNA expression by rifampin in human hepatocytes","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79933/suppl",23935064,SRP072870,"Hai Lin","Apr 06, 2016"
GSE79938,"Expression data of Human Decidual NK cells, Peripheral blood, CD56Bright NK cells and CD56Dim NK cells on HGU133A arrays","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79938/suppl",20172608,,"N/A N/A","Apr 06, 2016"
GSE79939,"Expression data of Human Decidual NK cells, Peripheral blood, CD56Bright NK cells and CD56Dim NK cells on HGU133B arrays","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79939/suppl",20172608,,"N/A N/A","Apr 06, 2016"
GSE79940,"Expression data of Human Decidual NK cells and Peripheral bood NK cells analyzed with two Affymetrix array platforms","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79940/suppl",20172608,,"N/A N/A","Apr 06, 2016"
GSE79960,"Effect of milk intake on circulating plasma miRNAs of adult humans","Expression profiling by RT-PCR","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79960/suppl",27158459,,"Kenneth W Witwer","Apr 06, 2016"
GSE79966,"ATXN7L3 And ENY2 Coordinate Activity Of Multiple H2B Deubiquitinases Important For Cellular Proliferation And Tumor Growth [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79966/suppl",27132940,SRP072917,"Sharon Roth Dent","Apr 06, 2016"
GSE79967,"ATXN7L3 And ENY2 Coordinate Activity Of Multiple H2B Deubiquitinases Important For Cellular Proliferation And Tumor Growth","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79967/suppl",27132940,,"Sharon Roth Dent","Apr 06, 2016"
GSE79978,"A large microRNA cluster on chromosome 19 is a transcriptional hallmark of WHO type A and AB thymomas","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79978/suppl",26766736,SRP072933,"Milan Radovich","Apr 06, 2016"
GSE79983,"miRNA profiles in livers with different mass deficits after partial hepatectomy and miR-106b~25 cluster accelerating hepatocyte proliferation in rats","Non-coding RNA profiling by array","Rattus norvegicus",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79983/suppl",,,"Zhikun Liu","Apr 06, 2016"
GSE80002,"Transcriptome analysis of Escherichia coli during dGTP Starvation","Expression profiling by array","Escherichia coli;Escherichia coli str. K-12 substr. MG1655",90,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80002/suppl",27002130,,"NIEHS Microarray Core","Apr 06, 2016"
GSE56309,"Endothelial to Mesenchymal Transition","Expression profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56309/suppl",27340017,,"Gaurav Pandey","Apr 05, 2016"
GSE65862,"Transcriptomic response in colon of rat with increased dietary protein content","Expression profiling by array","Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65862/suppl",26843585,,"Weiyun Zhu","Apr 05, 2016"
GSE67577,"CARD9 impacts colitis by altering gut microbiota metabolism of tryptophan into aryl hydrocarbon receptor ligands","Expression profiling by array","Mus musculus",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67577/suppl",27158904,,"Bruno LAMAS","Apr 05, 2016"
GSE68147,"Anterior Heart Field (AHF)-conditional Mef2c Knockout","Expression profiling by high throughput sequencing","Mus musculus",8,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68147/suppl",26811383,SRP057560,"Deepak Srivastava","Apr 05, 2016"
GSE70920,"The chromatin remodeler ATRX binds to atypical chromatin domains at the 3’ exons of ZNF genes to preserve H3K9me3 enrichment","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"BED;BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70920/suppl",27029610,SRP061171,"Emily Bernstein","Apr 05, 2016"
GSE71679,"Effect of Smyd1 conditional knockout on gene expression in skeletal muscle","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71679/suppl",26935107,SRP061950,"M. David Stewart","Apr 05, 2016"
GSE71746,"Role of GEMC1 controls the MCC transcriptional program","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71746/suppl",26933123,,"Camille Stephan Otto Attolini","Apr 05, 2016"
GSE72056,"Single cell RNA-seq analysis of melanoma","Expression profiling by high throughput sequencing","Homo sapiens",4645,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72056/suppl",27124452,,"Itay Tirosh","Apr 05, 2016"
GSE72077,"Gene expression in RAW264.7 cells infected with VSV and HSV-1","Expression profiling by array","Mus musculus",3,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72077/suppl",,,"Taoyong Chen","Apr 05, 2016"
GSE72910,"Exploiting Temporal Collateral Sensitivity in Tumor Clonal Evolution","Expression profiling by high throughput sequencing","Mus musculus",10,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72910/suppl",26924578,SRP063569,"Boyang Zhao","Apr 05, 2016"
GSE73753,"Expression data of endothelial cells from mouse hindbrain and genetic Wnt-medulloblastoma and Shh-medulloblastoma mouse models","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73753/suppl",27050100,,"David Finkelstein","Apr 05, 2016"
GSE74841,"H3K36ac is an evolutionary conserved histone modification that marks active genes in plants","Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",29,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74841/suppl",26764380,SRP066007,"Minerva Susana Trejo Arellano","Apr 05, 2016"
GSE75487,"Determination of a comprehensive alternative splicing regulatory network and the combinatorial regulation by key factors during Epithelial-to-Mesenchymal Transition [EMT.time course]","Expression profiling by high throughput sequencing","Homo sapiens",24,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75487/suppl",27044866,SRP066794,"Yi Xing","Apr 05, 2016"
GSE75489,"Determination of a comprehensive alternative splicing regulatory network and the combinatorial regulation by key factors during Epithelial-to-Mesenchymal Transition [ESRP KD]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75489/suppl",27044866,SRP066789,"Yi Xing","Apr 05, 2016"
GSE75491,"Determination of a comprehensive alternative splicing regulatory network and the combinatorial regulation by key factors during Epithelial-to-Mesenchymal Transition [RBM47 KD]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75491/suppl",27044866,SRP066793,"Yi Xing","Apr 05, 2016"
GSE75492,"Determination of a comprehensive alternative splicing regulatory network and the combinatorial regulation by key factors during Epithelial-to-Mesenchymal Transition","Expression profiling by high throughput sequencing","Homo sapiens",36,,,,27044866,,"Yi Xing","Apr 05, 2016"
GSE76197,"miRNA profiling during fracture repair","Non-coding RNA profiling by array","Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76197/suppl",27058875,,"Michael Hadjiargyrou","Apr 05, 2016"
GSE77077,"Control of progenitor cell positioning and organ patterning during embryogenesis","Expression profiling by high throughput sequencing","Danio rerio",4,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77077/suppl",27088892,SRP068774,"Katsiaryna Tarbashevich","Apr 05, 2016"
GSE77557,"Affymetrix SNP6.0 array data for EBF1-PDGFRB rearranged acute lymphoblastic leukemia","Genome variation profiling by SNP array","Homo sapiens",11,,"CEL;CNCHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77557/suppl",26872634,,"Claire Joanne Schwab","Apr 05, 2016"
GSE78065,"TRIBE : Hijacking an RNA-editing enzyme to identify cell-specific targets of RNA-binding proteins","Other","Drosophila melanogaster",41,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78065/suppl",27040499,SRP070519,"Aoife McMahon","Apr 05, 2016"
GSE78206,"H3K4me3 ChIP in multiple myeloma MM1S cells in the presence and absence of KDM5-C70","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",8,,"BEDGRAPH;GAPPEDPEAK","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78206/suppl",27214403,SRP070701,"Udo Oppermann","Apr 05, 2016"
GSE79744,"Expression data 550cGy vs 0cGy KSL","Expression profiling by array","Mus musculus",12,,"CEL;CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79744/suppl",,,"Xiao Yan","Apr 05, 2016"
GSE79887,"Transcriptional profiling of IL-10 producing vs non producing human TFR2 cells","Expression profiling by array","Homo sapiens",6,,"CEL;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79887/suppl",,,"Pablo Fernandez De Canete Nieto","Apr 05, 2016"
GSE79894,"Regular physical activity followed by detraining increases the sensitivity of global gene expression to acute exercise stress","Expression profiling by array","Rattus norvegicus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79894/suppl",,,"Jon-Philippe K. Hyatt","Apr 05, 2016"
GSE79900,"Transcriptome response after addition of individual agonists of TLR4 (MPLA) and NOD2 (MDP) receptors to THP-1 cells or its combination","Expression profiling by array","Homo sapiens",8,,"CEL;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79900/suppl",,,"Amir Tukhvatulin","Apr 05, 2016"
GSE79906,"Gene Expression of brain cortex microvessels in two rat models of acute liver failure (ALF)","Expression profiling by array","Rattus norvegicus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79906/suppl",,,"Teresa García-Lezana","Apr 05, 2016"
GSE79910,"An 18 gene expression-based score classifier predicts the clinical outcome in stage 4 neuroblastoma","Expression profiling by array","Homo sapiens",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79910/suppl",27188717,,"Mario Capasso","Apr 05, 2016"
GSE79919,"Gene expression of dysfunctional CD8+ T cells from the tumor microenvironment","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79919/suppl",28115575,,"Jason B Williams","Apr 05, 2016"
GSE49241,"Gene expression in haematopoietic stem and progenitor cells from Gata1-EGFP reporter mouse bone marrow","Expression profiling by array","Mus musculus",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49241/suppl",27043410,,"Supat Thongjuea","Apr 04, 2016"
GSE60475,"Gene body methylation patterns in Daphnia are associated with gene family size","Methylation profiling by high throughput sequencing","Daphnia magna;Daphnia pulex",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60475/suppl",27017526,SRP045564,"Jana Asselman","Apr 04, 2016"
GSE61242,"Epigenetic assimilation in the aging human brain","Methylation profiling by array","Homo sapiens",76,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61242/suppl",27122015,,"Art Petronis","Apr 04, 2016"
GSE63410,"Essential role of formyl peptide receptor 1 in anthracycline-based anticancer chemotherapy","Expression profiling by array","Mus musculus",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63410/suppl",26516201,,"Joachim Schultze","Apr 04, 2016"
GSE64297,"Transcriptional Regulationand Chromatin Dynamics inHuman Epithelial Cell Differentiation (CAGE)","Expression profiling by high throughput sequencing","Homo sapiens",1,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64297/suppl",27050947,SRP051321,"Luca Petiti","Apr 04, 2016"
GSE64298,"Transcriptional Regulationand Chromatin Dynamics in Human Epithelial Cell Differentiation (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",7,,"BED;NARROWPEAK","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64298/suppl",27050947,SRP051322,"Luca Petiti","Apr 04, 2016"
GSE64299,"Transcriptional Regulationand Chromatin Dynamics inHuman Epithelial Cell Differentiation (expression)","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64299/suppl",27050947,,"Luca Petiti","Apr 04, 2016"
GSE64328,"Transcriptional Regulationand Chromatin Dynamics inHuman Epithelial Cell Differentiation","Expression profiling by array;Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",20,,"BED;CEL;NARROWPEAK","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64328/suppl",27050947,,"Luca Petiti","Apr 04, 2016"
GSE64866,"C.glutamicum Δpup mutant senses a stronger iron limitation than the wild type.","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Corynebacterium glutamicum ATCC 13032;Escherichia coli;Gluconobacter oxydans",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64866/suppl",27078093,,"Tino Polen","Apr 04, 2016"
GSE67249,"Expression data from MCF7 cells","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67249/suppl",,,"Yajun Liang","Apr 04, 2016"
GSE68713,"Propogation of anxiety-traits through the maternal line via parallel and segregated gametic and non-gametic epigenetic mechanisms","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",18,,"TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68713/suppl",,SRP058175,"Shifra Liba Klein","Apr 04, 2016"
GSE68830,"Long-range chromosome interactions mediated by cohesin shape circadian gene expression [4C]","Other","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68830/suppl",27135601,SRP058293,"Yichi Xu","Apr 04, 2016"
GSE68831,"Long-range chromosome interactions mediated by cohesin shape circadian gene expression [RNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68831/suppl",27135601,SRP058292,"Yichi Xu","Apr 04, 2016"
GSE68832,"Long-range chromosome interactions mediated by cohesin shape circadian gene expression","Expression profiling by high throughput sequencing;Other;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68832/suppl",27135601,,"Yichi Xu","Apr 04, 2016"
GSE69654,"Chromosomal deletions linked to p53 loss of heterozygosity promote cancer through p53-independent mechanisms","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69654/suppl",26982726,SRP059237,"Yu Liu","Apr 04, 2016"
GSE69787,"Transcriptome and Micronome analysis of OPLL","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69787/suppl",26868491,SRP059380,"Chen Xu","Apr 04, 2016"
GSE69809,"Silencing of pericentric heterochromatin associated with SIRT6-dependent H3K18 deacetylation protects against mitotic errors and cellular senescence","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69809/suppl",,SRP059418,"Yuanxin Xi","Apr 04, 2016"
GSE70156,"Nuclear Transfer nTreg model reveals fate-determining TCRbeta and peripheral nTreg precursors","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70156/suppl",27044095,SRP059777,"Oktay Kirak","Apr 04, 2016"
GSE72311,"Refining mouse annotations via targeted RNA sequencing","Expression profiling by high throughput sequencing","Mus musculus",16,,"GTF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72311/suppl",27197243,SRP062777,"Giovanni Bussotti","Apr 04, 2016"
