Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE52014,"Microarray analysis of miRNAs involved in Porcine Alveolar Macrophages at the early stage of porcine reproductive and respiratory syndrome virus infection [LCS_miRPig_17]","Non-coding RNA profiling by array","Sus scrofa",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52014/suppl",,,"Li Dengyun","Nov 01, 2013"
GSE52015,"Microarray analysis of miRNAs involved in Porcine Alveolar Macrophages at the early stage of porcine reproductive and respiratory syndrome virus infection","Non-coding RNA profiling by array","Sus scrofa",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52015/suppl",,,"Li Dengyun","Nov 01, 2013"
GSE19768,"UV-B regulation of microRNAs in maize","Non-coding RNA profiling by array","Arabidopsis thaliana;Brassica napus;Glycine max;Gossypium hirsutum;Medicago truncatula;Oryza sativa;Physcomitrella patens;Pinus taeda;Populus trichocarpa;Saccharum officinarum;Selaginella moellendorffii;Solanum lycopersicum;Sorghum bicolor;Triticum aestivum;Vitis vinifera;Zea mays",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19768/suppl",24494230,,"Paula Casati","Oct 31, 2013"
GSE31108,"Effects of Blnk reconstitution in BCR-ABL1 driven pre-B cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31108/suppl",,,"Markus Müschen","Oct 31, 2013"
GSE32991,"Dynamic transcriptomes during human erythroid differentiation and development","Expression profiling by high throughput sequencing","Homo sapiens",4,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32991/suppl",24121002,SRP008931,"yadong yang","Oct 31, 2013"
GSE33376,"Rapid Transcriptome Changes Induced by Excess Chromium in Rice Roots","Expression profiling by array","Oryza sativa",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33376/suppl",,,"Tsai-Lien Huang","Oct 31, 2013"
GSE34239,"Murine Ba/F3 Cells: Ba/F3 cells expressing wild type JAK2 (WT cells) vs. Ba/F3 cells expressing JAK2 V617F mutant (VF cells)","Expression profiling by array","Mus musculus",1,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34239/suppl",23300995,,"Satoshi Kondo","Oct 31, 2013"
GSE34297,"Expression data from skin of mice treated subcutaneously with TGF-beta, IL-13 or TSLP for 7 days","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34297/suppl",23335246,,"Romy B Christmann","Oct 31, 2013"
GSE42825,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (validation)","Expression profiling by array","Homo sapiens",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42825/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42826,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (test)","Expression profiling by array","Homo sapiens",102,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42826/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42827,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (pneumonia treated)","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42827/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42830,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (training)","Expression profiling by array","Homo sapiens",95,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42830/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42831,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer (sarcoidosis)","Expression profiling by array","Homo sapiens",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42831/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42832,"Microarray study using whole blood and purified leucocyte populations from healthy controls and patients with tuberculosis or sarcoidosis with tuberculosis and sarcoidosis","Expression profiling by array","Homo sapiens",90,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42832/suppl",23940611,,"Chloe Bloom","Oct 31, 2013"
GSE42834,"Human whole blood microarray study to compare patients with tuberculosis, sarcoidosis, pneumonia, and lung cancer","Expression profiling by array","Homo sapiens",356,,,,23940611,,"Chloe Bloom","Oct 31, 2013"
GSE44737,"MBD3 localization by ChIP-seq","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",6,,"BED;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44737/suppl",24385926,SRP018926,"Takashi Shimbo","Oct 31, 2013"
GSE44773,"DamID for MBD3 in human breast cancer cell lines [Promoter_Arrays]","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",4,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44773/suppl",,,"Deepak Mav","Oct 31, 2013"
GSE44774,"DamID for MBD3 in human breast cancer cell lines [Tiling Arrays]","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44774/suppl",,,"Deepak Mav","Oct 31, 2013"
GSE44776,"DamID for MBD3 in human breast cancer cell lines","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",10,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44776/suppl",24385926,,"Deepak Mav","Oct 31, 2013"
GSE45138,"Zfp322a regulates mouse ES cell pluripotency and enhances reprogramming efficiency [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",2,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45138/suppl",24550733,SRP019261,"Qiang Wu","Oct 31, 2013"
GSE45139,"Zfp322a regulates mouse ES cell pluripotency and enhances reprogramming efficiency [Expression]","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45139/suppl",,,"Qiang Wu","Oct 31, 2013"
GSE45140,"Zfp322a regulates mouse ES cell pluripotency and enhances reprogramming efficiency","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Mus musculus",6,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45140/suppl",,,"Qiang Wu","Oct 31, 2013"
GSE45589,"Transcriptomic analysis of SH-SY5Y cells in response to enterovirus type 71 infection","Expression profiling by array","Homo sapiens",2,,"LSR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45589/suppl",,,"li juan","Oct 31, 2013"
GSE47096,"The effect on gene expression by p53 family members and the knockdown of AKR1B10","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47096/suppl",24140838,,"Masashi Idogawa","Oct 31, 2013"
GSE47620,"Illumina  Human1Mv1_C array CGH on NCI-60 cancer cell lines","Genome variation profiling by SNP array","Homo sapiens",65,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47620/suppl",,,"Sudhir Varma","Oct 31, 2013"
GSE47795,"RNA Polymerase-II-generated DNA supercoils destabilize nucleosomes","Genome binding/occupancy profiling by high throughput sequencing;Other","Drosophila melanogaster",25,,"BED;RTF;TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47795/suppl",24317489,SRP025235,"Jorja Henikoff","Oct 31, 2013"
GSE48568,"Agilent-013282 array CGH on NCI-60 cancer cell lines","Genome variation profiling by array","Homo sapiens",129,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48568/suppl",,,"Sudhir Varma","Oct 31, 2013"
GSE48862,"Deep sequencing of the porcine endometrial transcriptome on day 12 of pregnancy","Expression profiling by high throughput sequencing","Sus scrofa",8,,"GTF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48862/suppl",24174570,SRP027378,"Stefan Michael Bauersachs","Oct 31, 2013"
GSE49033,"Expression data from IgE+ and IgG1+ B lymphocytes in mice infected with Nippostrongylus brasiliensis","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49033/suppl",24218137,,"Michael Poidinger","Oct 31, 2013"
GSE49078,"Stable pausing by RNA polymerase II provides an opportunity to target and integrate regulatory signals","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",9,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49078/suppl",24184211,SRP028120,"Karen Adelman","Oct 31, 2013"
GSE49244,"Abiraterone acetate and di-n-butyl phthalate (DBP) response in a human fetal testis xenograft bioassay","Expression profiling by array","Homo sapiens",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49244/suppl",24284787,,"Daniel James Spade","Oct 31, 2013"
GSE49419,"Microarray Analysis of Tomato's Early and Late Wound Response Reveals New Regulatory Targets for Leucine Aminopeptidase A","Expression profiling by array","Solanum lycopersicum;Solanum tuberosum",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49419/suppl",,,"Linda Lee Walling","Oct 31, 2013"
GSE49545,"Regulation of onco and tumor suppressor miRNA by mTORC1 inhibitor PRP-1 in human chondrosarcoma","Other","Homo sapiens",6,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49545/suppl",24178909,,"BIJU ISSAC","Oct 31, 2013"
GSE49980,"The transcriptomic response of rat hepatic stellate cells to endotoxin: implications for hepatic inflammation and immune regulation","Expression profiling by array","Rattus norvegicus",11,GDS5251;GDS5252,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49980/suppl",24349206,,"Stephen Alan Kenneth Harvey","Oct 31, 2013"
GSE50226,"Gene expression data from 1833 cells and 1833 cells depleted of BACH1 mRNA expression","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50226/suppl",,,"Marsha Rosner","Oct 31, 2013"
GSE50777,"Transcriptomes of isolated rice gametes characterized by deep sequencing:  Evidence for distinct sex-dependent chromatin and epigenetic states before fertilization","Expression profiling by high throughput sequencing","Oryza sativa Japonica Group",9,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50777/suppl",24215296,SRP029890,"Venkatesan Sundaresan","Oct 31, 2013"
GSE50803,"Expression of SUDHL-1 cell line treated by ALK inhibitors","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50803/suppl",24218456,,"Wasik A Mariusz","Oct 31, 2013"
GSE51059,"Transcriptome analysis of a clinical phase Ia Mycobacterium bovis BCG vaccination study (sex and age matched European (Caucasian) males, 25-35 years, performed in Germany)","Expression profiling by array","Homo sapiens",74,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51059/suppl",,,"Hans-Joachim Mollenkopf","Oct 31, 2013"
GSE51060,"Transcriptome analysis of a clinical phase Ib Mycobacterium bovis BCG vaccination study (sex and age matched African males, 25-35 years, performed in South-Africa)","Expression profiling by array","Homo sapiens",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51060/suppl",,,"Hans-Joachim Mollenkopf","Oct 31, 2013"
GSE51097,"Effects of MBD3 depletion on nucleosome occupancy in MCF-7 cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",4,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51097/suppl",24385926,SRP030210,"Takashi Shimbo","Oct 31, 2013"
GSE51553,"Genomic and Proteomic Analyses of Prdm5 Reveal Interactions with Insulator Binding Proteins in Embryonic Stem Cells (RNA-seq)","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51553/suppl",24043305,SRP032317,"Raffaele A Calogero","Oct 31, 2013"
GSE51732,"Epigenetic silencing of noncoding RNA nc886 provokes oncogenes during esophageal tumorigenesis","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51732/suppl",25004084,,"Sangbae Kim","Oct 31, 2013"
GSE51779,"Identification of anther expressing genes in cotton (Gossypium hirsutum)","Expression profiling by array","Gossypium arboreum;Gossypium barbadense;Gossypium hirsutum;Gossypium raimondii",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51779/suppl",,,"Pradeep Kumar Burma","Oct 31, 2013"
GSE51784,"Whi3 RIP-Chip","Expression profiling by array","Saccharomyces cerevisiae",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51784/suppl",24386402,,"Ying Cai","Oct 31, 2013"
GSE51809,"Heterochronic meiotic misexpression in an interspecific yeast hybrid","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae;Saccharomyces cerevisiae x Saccharomyces paradoxus;Saccharomyces paradoxus",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51809/suppl",24608322,SRP032309,"Devjanee Swain Lenz","Oct 31, 2013"
GSE51816,"Genomic and Proteomic Analyses of Prdm5 Reveal Interactions with Insulator Binding Proteins in Embryonic Stem Cells (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51816/suppl",24043305,SRP032422,"Raffaele A Calogero","Oct 31, 2013"
GSE51870,"High-resolution “tiling” expression data for Zymomonas mobilis ZM4","Expression profiling by genome tiling array","Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821",5,,"FTR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51870/suppl",25112473,,"Morgan N Price","Oct 31, 2013"
GSE51886,"Deep sequencing of HetR-bound DNA reveals novel HetR targets in Anabaena sp. strain PCC 7120","Genome binding/occupancy profiling by high throughput sequencing","Nostoc sp. PCC 7120",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51886/suppl",25278209,SRP032373,"James W Golden","Oct 31, 2013"
GSE51887,"Dietary cholesterol supplementation to a plant-based diet for Atlantic salmon","Expression profiling by array","Oncorhynchus mykiss;Salmo salar",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51887/suppl",24635969,,"Aleksei Krasnov","Oct 31, 2013"
GSE51888,"Effects on expression profile of acute congestive heart failure (ACHF) patients monocytes by treatment with conventional drugs.","Expression profiling by array","Homo sapiens",11,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51888/suppl",,,"Mirko Pesce","Oct 31, 2013"
GSE51889,"Human breast cancer cells: parental v.s lapatinib-resistant clone","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51889/suppl",24216290,,"Wei-Chien Huang","Oct 31, 2013"
GSE51908,"miRNA expression data from normal and Malignant hematopoietic cells","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",190,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51908/suppl",25368993,,"Amol Carl Shetty","Oct 31, 2013"
GSE51909,"Expression data from 205432- or 206381-treated BE(2)-C cells","Expression profiling by array","Homo sapiens",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51909/suppl",25031353,,"David Miller","Oct 31, 2013"
GSE51926,"Genomic and Proteomic Analyses of Prdm5 Reveal Interactions with Insulator Binding Proteins in Embryonic Stem Cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",16,,,,24043305,,"Raffaele A Calogero","Oct 31, 2013"
GSE51934,"Expression data from cell lines treated with enavatuzumab and human IgG1 control","Expression profiling by array","Homo sapiens",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51934/suppl",,,"Josue Samayoa","Oct 31, 2013"
GSE51960,"Tmod3-/- mouse fetal liver compared with wild type","Expression profiling by array","Mus musculus",6,GDS4827,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51960/suppl",24159174,,"Velia Fowler","Oct 31, 2013"
GSE51963,"H3K4me3(ab8580 lot1).BG3.CTCF_RNAi","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",4,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51963/suppl",,,"DCC modENCODE","Oct 31, 2013"
GSE51964,"SU(HW)-HB.Kc","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",4,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51964/suppl",,,"DCC modENCODE","Oct 31, 2013"
GSE51965,"H3K27me1.BG3","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",4,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51965/suppl",,,"DCC modENCODE","Oct 31, 2013"
GSE51966,"H3K27me1.Kc","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",4,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51966/suppl",,,"DCC modENCODE","Oct 31, 2013"
GSE51967,"H3K79me3 (Abcam ab2621 lot 1).Kc.Affy 2","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",4,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51967/suppl",,,"DCC modENCODE","Oct 31, 2013"
GSE22545,"Mammary gland development: cross-species analysis of the mammary gland transcriptome in pregnant or lactating wild type female Sprague Dawley rats.","Expression profiling by array","Mus musculus;Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22545/suppl",24288657,,"Sergio Manuel Encarnación","Oct 30, 2013"
GSE27020,"Identification and validation of a multigene predictor of recurrence in primary laryngeal cancer.","Expression profiling by array","Homo sapiens",109,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27020/suppl",23950933,,"elena fountzilas","Oct 30, 2013"
GSE37860,"Intrauterine growth restriction is associated with cardiac ultrastructural and gene expression changes related to the energetic metabolism in a rabbit model","Expression profiling by array","Oryctolagus cuniculus",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37860/suppl",24097427;25402351,,"Francisco García García","Oct 30, 2013"
GSE39172,"Enhancers of Polycomb 1 & 2 in normal and leukaemic haematopoiesis","Expression profiling by array","Mus musculus",18,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39172/suppl",24166297,,"Tim C Somervaille","Oct 30, 2013"
GSE40156,"Transcript atlases reveal that artery tertiary lymphoid organs but not secondary lymphoid organs control key steps of atherosclerosis T cell immunity in aged apoe-/- mice.","Expression profiling by array","Mus musculus",65,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40156/suppl",26445797,,"Andreas Johann Richard Habenicht","Oct 30, 2013"
GSE41583,"Spatial Compartmentalization at the Nuclear Periphery Characterized by Genome-wide Mapping","Other;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BED;BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41583/suppl",23987233,SRP016116,"Jie Yao","Oct 30, 2013"
GSE41944,"affy_tour_2012-02-Study of sunflower seed dormancy by translatome analysis","Expression profiling by array","Helianthus annuus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41944/suppl",,,"caius jose","Oct 30, 2013"
GSE42529,"High-throughput 3D screening reveals differences in drug sensitivities between culture models of JIMT1 breast cancer cells.","Expression profiling by array","Homo sapiens",12,GDS5310,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42529/suppl",24194875,,"Vesa Hongisto","Oct 30, 2013"
GSE43409,"RORγt+ Innate lymphoid cells transcriptomes after aNKp44 and cytokine stimulation","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43409/suppl",23791642,,"Johannes Meisig","Oct 30, 2013"
GSE45966,"High-resolution mapping of the spatial organization of Caulobacter crescentus chromosome by chromosome conformation capture in conjunction with next-generation sequencing (Hi-C)","Other","Caulobacter vibrioides CB15",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45966/suppl",24158908,SRP020913,"TUNG BA KHANH LE","Oct 30, 2013"
GSE47583,"Gene expression analysis of MCF7 breast cancer cells cultured as xenografts, in two dimensional cultures, in polyHEMA anchorage independent three dimansional cell culture models and in Matrigel three dimensional cultures.","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47583/suppl",24194875,,"Vesa Hongisto","Oct 30, 2013"
GSE50476,"Comparative xylose metabolism among the ascomycetes C. albicans, S. stipitis and S. cerevisiae","Expression profiling by array","Candida albicans;Candida albicans SC5314;Saccharomyces cerevisiae",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50476/suppl",24236198,,"Daniel Dignard","Oct 30, 2013"
GSE51257,"Functional heterogeneity of cancer-associated fibroblasts from human colon tumors shows specific prognostic gene expression signature","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51257/suppl",24052018,,"Cristina Pena","Oct 30, 2013"
GSE51388,"Intra-MZ pair discordance and longitudinal variation of whole-genome scale DNA methylation in adults","Methylation profiling by genome tiling array","Homo sapiens",60,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51388/suppl",,,"Na Zhang","Oct 30, 2013"
GSE51592,"A comprehensive study to understand the effects of climate warming, simulated by soil transplant, on soil microbial community and its feedback responses","Genome variation profiling by array","Bacteria;uncultured bacterium",54,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51592/suppl",,,"Zhao Mengxin","Oct 30, 2013"
GSE51635,"Stem Cell Quiescence acts as a tumor suppressor mechanism in hair follicle initiated squamous tumors","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51635/suppl",24335650,,"William Lowry","Oct 30, 2013"
GSE51700,"Expression analysis of LncRNA in Tongue Squamous Cell Carcinoma (TSCC) and matched nonmalignant tissues (NC)","Non-coding RNA profiling by array","Homo sapiens",18,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51700/suppl",,,"Ling-fei Jia","Oct 30, 2013"
GSE51775,"Association of CREB3L1 with promoters in MDA-MB-435 cells","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",1,,"GFF;PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51775/suppl",24126059,,"Deborah Anderson","Oct 30, 2013"
