Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE34766,"Suppression of Progenitor Differentiation Requires the Long Non-Coding RNA ANCR [lincRNA 391k Tiling Array V2]","Non-coding RNA profiling by genome tiling array","Homo sapiens",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34766/suppl",22302877,,"Kun Qu","Jan 01, 2012"
GSE34767,"Suppression of Progenitor Differentiation Requires the Long Non-Coding RNA ANCR","Non-coding RNA profiling by genome tiling array;Expression profiling by array","Homo sapiens",10,,"CEL;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34767/suppl",22302877,,"Kun Qu","Jan 01, 2012"
GSE34792,"Low Expression of SP1 has a Different Effect on Intestinal-type compared to Diffuse-type Gastric Adenocarcinoma","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34792/suppl",,,"Young kee shin","Jan 01, 2012"
GSE7959,"Inhibition of MYCN by a PNA anti-gene in alveolar rhabdomyosarcoma","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7959/suppl",22065083,,"Andrea Pession","Dec 31, 2011"
GSE15412,"Yeast response to the DNA damaging beta-lapachone","Expression profiling by array","Saccharomyces cerevisiae",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15412/suppl",25590579,,"Jose Gadea","Dec 31, 2011"
GSE21043,"Gene expression differences between the brachial and femoral artery of the Rapacz HC swine","Expression profiling by array","Sus scrofa",30,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21043/suppl",21505098,,"Martin Bahls","Dec 31, 2011"
GSE21144,"Gene expression in CD8α+ SPDCs and CD8α- SPDCs","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21144/suppl",,,"Satoshi Uematsu","Dec 31, 2011"
GSE21148,"adt08-01_upp-Trancriptome analysis of the Arabidopsis upp-1/2 mutants","Expression profiling by array","Arabidopsis thaliana",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21148/suppl",,,"Soubigou-Taconnat Ludivine","Dec 31, 2011"
GSE21208,"Gene expression profiling of neural stem cells and their neuronal progeny reveals IGF2 as a regulator of adult hippocampal neurogenesis","Expression profiling by array","Mus musculus",9,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21208/suppl",22399759,,"Oliver Bracko","Dec 31, 2011"
GSE21229,"Mussel (Mytilus galloprovincialis) digestive gland tissue: Control vs. Nickel, Chlorpyrifos and their mixture.","Expression profiling by array","Mytilus galloprovincialis",17,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21229/suppl",21496282,,"Francesco Dondero","Dec 31, 2011"
GSE21245,"Genome-wide analysis of matched microRNA-mRNA time-course data after androgen injection to prostate cancer LNCaP cell line","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21245/suppl",,,"Wenjuan Mo","Dec 31, 2011"
GSE21559,"Gene expression profile of murine cutaneous melanoma after systemic treatment with tumor necrosis factor (TNF) associated or not with melphalan (MEL).","Expression profiling by array","Mus musculus",36,,,,,,"Renato David Puga","Dec 31, 2011"
GSE21586,"Gene expression profile of classical Hodgkin lymphoma according to Epstein-Barr infection status","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21586/suppl",,,"Renato David Puga","Dec 31, 2011"
GSE21651,"Differential expression for salt and drought stress","Expression profiling by array","Oryza sativa",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21651/suppl",,,"Vandna Rai","Dec 31, 2011"
GSE21935,"Comparison of post-mortem tissue from Brodman Brain BA22 region between schizophrenic and control patients","Expression profiling by array","Homo sapiens",42,GDS4522,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21935/suppl",21538462,,"Julie Huxley-Jones","Dec 31, 2011"
GSE22255,"Blood genomic expression profile for ischemic stroke (IS)","Expression profiling by array","Homo sapiens",40,GDS4521,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22255/suppl",22453632,,"Sofia A Oliveira","Dec 31, 2011"
GSE22604,"Clinical Impact of Circulating miR-92a Levels in Non-Hodgkin’s Lymphoma","Non-coding RNA profiling by array","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22604/suppl",21383985,,"Masami Tanaka","Dec 31, 2011"
GSE22810,"Expression data from G9a overexpression and knockdown lung cancer cell lines","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22810/suppl",,,"Min-Liang Kuo","Dec 31, 2011"
GSE22826,"Ferulic Acid Challenge of Lactobacillus brevis","Expression profiling by array","Lactobacillus brevis",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22826/suppl",,,"James Winkler","Dec 31, 2011"
GSE22881,"Expression data from murine cardiac tissue","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22881/suppl",22078008,,"Kate S Collison","Dec 31, 2011"
GSE22951,"Transcript profiling of three genotypes by ultraviolet-B (UV-B) radiation","Expression profiling by array","Arabidopsis thaliana",18,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22951/suppl",,,"Miyako Kusano","Dec 31, 2011"
GSE23013,"mRNA microarray analysis on young adult Caenorhabditis elegans exposed to benzene, toluene, formaldehyde and a BTF mix","Expression profiling by array","Caenorhabditis elegans",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23013/suppl",,,"jinhee choi","Dec 31, 2011"
GSE23118,"Cellular response to protein-conjugated nanoparticles","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23118/suppl",,,"Mikhail Dozmorov","Dec 31, 2011"
GSE23298,"Mapping of Polycomb binding in Drosophila larval brain tissue using DamID","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",2,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23298/suppl",21455484,,"Maarten van Lohuizen","Dec 31, 2011"
GSE23299,"Mapping of H3K27me3 enrichment in Drosophila larval brain tissue using ChIP-chip","Genome binding/occupancy profiling by genome tiling array","Drosophila melanogaster",2,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23299/suppl",21455484,,"Maarten van Lohuizen","Dec 31, 2011"
GSE23496,"Expression data from osteocytes in virgin,lactating and post lactation mice","Expression profiling by array","Mus musculus",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23496/suppl",22308018,,"Lynda F Bonewald","Dec 31, 2011"
GSE23584,"The Identification of Genetic Factors Influencing Susceptibility to Staphylococcus aureus Infection in mice susceptible and resistant to S. aureus infection","Expression profiling by array","Mus musculus",36,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23584/suppl",22690378,,"Nicole Johnson","Dec 31, 2011"
GSE23652,"Transcriptome analysis of probiotic Lactobacillus casei Zhang during fermentation in soymilk","Expression profiling by array","Lactobacillus casei str. Zhang",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23652/suppl",,,"Heping Zhang","Dec 31, 2011"
GSE23685,"Gene expression profile of Lactobacillus casei Zhang in fermented milk during transit in simulated gastrointestinal tract","Expression profiling by array","Lactobacillus casei str. Zhang",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23685/suppl",,,"Heping Zhang","Dec 31, 2011"
GSE23740,"Effect of probiotic Lactobacillus casei Zhang on liver gene expression of hypercholesterolemic rats","Expression profiling by array","Rattus norvegicus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23740/suppl",,,"Heping Zhang","Dec 31, 2011"
GSE23959,"Identifying gene expression profiles in hypoplastic left heart syndrome and age-matched normal controls","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23959/suppl",,,"Marco Ricci","Dec 31, 2011"
GSE23985,"Microarray profiling for differential gene expression in PSMG-hCG stimulated pre-ovulatory ovarian follicles of Chinese Erhualian and Large White sows","Expression profiling by array","Sus scrofa",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23985/suppl",,,"Fenge Li","Dec 31, 2011"
GSE24051,"Neurological defects in CAIX knockout mice","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24051/suppl",,,"Pei-wen Pan","Dec 31, 2011"
GSE24066,"miRNA profiling during cardiomyocyte-specific differentiation of murine embryonic stem cells based on two different miRNA array platforms","Non-coding RNA profiling by array","Mus musculus;synthetic construct",32,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24066/suppl",21991358,,"L Gan","Dec 31, 2011"
GSE24093,"Expression gene (angiocrine) profile of various activated endothelial cells","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24093/suppl",,,"Bisen Ding","Dec 31, 2011"
GSE24131,"Hypoxia suppresses neuronal functions in primary neuron, speeds cell cycle progression and affection the differentiation potential of neural stem cells","Expression profiling by array","Mus musculus",9,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24131/suppl",,,"Dan Zhou","Dec 31, 2011"
GSE24134,"Light versus Dark gene expression in SAR11","Expression profiling by array","Candidatus Pelagibacter sp. HTCC7211;Candidatus Pelagibacter ubique HTCC1002;Candidatus Pelagibacter ubique HTCC1062",15,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24134/suppl",,,"Michael S Schwalbach","Dec 31, 2011"
GSE24201,"miRNA profiling of HPCX1 linked prostate cancer patients and their healthy brothers","Non-coding RNA profiling by array","Homo sapiens",29,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24201/suppl",21810217,,"Henna Mattila","Dec 31, 2011"
GSE24204,"Identification of truncating mutations in HPCX1 families with NMD technology","Expression profiling by array;Other","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24204/suppl",21810217,,"Henna Mattila","Dec 31, 2011"
GSE24205,"HPCX1 linked prostate cancer","Expression profiling by array;Other;Non-coding RNA profiling by array","Homo sapiens",41,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24205/suppl",21810217,,"Henna Mattila","Dec 31, 2011"
GSE24319,"EHUA Vibrio alginolyticus EPGS Nimblegen","Expression profiling by array","Vibrio alginolyticus;Vibrio parahaemolyticus RIMD 2210633",8,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24319/suppl",,,"Yuanxing Zhang","Dec 31, 2011"
GSE24597,"Gene expression profile of probiotic Lactobacillus casei Zhang during the late stage of milk fermentation","Expression profiling by array","Lactobacillus casei str. Zhang",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24597/suppl",,,"Heping Zhang","Dec 31, 2011"
GSE24845,"mRNA microarray analysis on young adult Drosophila exposed to benzene, toluene, and formaldehyde","Expression profiling by array","Drosophila melanogaster",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24845/suppl",,,"jinhee choi","Dec 31, 2011"
GSE24846,"mRNA microarray analysis on young adult zebrafish exposed to benzene, toluene, formaldehyde and a BTF mix","Expression profiling by array","Danio rerio",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24846/suppl",,,"jinhee choi","Dec 31, 2011"
GSE24847,"mRNA microarray analysis on young adult Caenorhabditis elegans exposed to MWCNT","Expression profiling by array","Caenorhabditis elegans",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24847/suppl",,,"jinhee choi","Dec 31, 2011"
GSE24888,"Phytochemical variations in medicinal herbs affecting bioefficacy: Equisetum arvense extracts in the global market place as a case study","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24888/suppl",23826764,,"Rebekah Cook","Dec 31, 2011"
GSE24923,"mRNA microarray analysis on young adult Caenorhabditis elegans, Drosophila melanogaster, and Danio rerio exposed to benzene, toluene, and formaldehyde","Expression profiling by array","Caenorhabditis elegans;Danio rerio;Drosophila melanogaster",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24923/suppl",,,"jinhee choi","Dec 31, 2011"
GSE24944,"Butanol Challenge of L. brevis ","Expression profiling by array","Lactobacillus brevis",21,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24944/suppl",21829598,,"James Winkler","Dec 31, 2011"
GSE25289,"Genome-Wide Expression Profiling of human tumor-infiltrating microglia/macrophages","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25289/suppl",22015597,,"Grischa Toedt","Dec 31, 2011"
GSE25433,"Genome-wide Transcriptional Analysis of Genes Associated with Desiccation Stress in Anopheles gambiae","Expression profiling by array","Anopheles gambiae;Plasmodium falciparum",19,GDS4552,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25433/suppl",21991392,,"Mei-Hui Wang","Dec 31, 2011"
GSE25582,"Time course expression data in wild-type and TF-deletion yeast","Expression profiling by array","Saccharomyces cerevisiae",151,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25582/suppl",,,"Xiaowei XUE","Dec 31, 2011"
GSE25830,"TTF-1-induced ROR1 is required to sustain EGFR survival signaling in lung adenocarcinoma","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25830/suppl",22439932,,"Takashi Takahashi","Dec 31, 2011"
GSE25858,"Gene expression profile of butyrate mediated prevention of coloractal cancer in a mouse model","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25858/suppl",,,"Jing-Yuan Fang","Dec 31, 2011"
GSE25936,"Interlaboratory study to determine the reproducibility of toxicogenomics datasets","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25936/suppl",21871943,,"Yeyejide A Adeleye","Dec 31, 2011"
GSE26095,"Transcriptomes From the Deep Cones During FIbroproliferative Cutaneous Healing in the Duroc/Yorkshire Porcine Model","Expression profiling by array","Homo sapiens;Sus scrofa",63,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26095/suppl",,,"Oliver Couture","Dec 31, 2011"
GSE26213,"Gene Expression in Three Early Human Hypertrophic Scar Samples","Expression profiling by array","Homo sapiens",3,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26213/suppl",,,"Oliver Couture","Dec 31, 2011"
GSE26222,"Mussel (Mytilus galloprovincialis) digestive gland tissue: effects of 17β-estradiol injection in reference and Chlorpyrifos pre-exposed animals","Expression profiling by array","Mytilus galloprovincialis",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26222/suppl",21625485,,"Francesco Dondero","Dec 31, 2011"
GSE26383,"Response to immunotherapy in melanoma metastasis","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26383/suppl",,,"Rafael Carretero","Dec 31, 2011"
GSE26445,"A conserved RRM domain of B. napus FCA improves cotton fiber quality and yield by regulating cell size","Expression profiling by array","Gossypium hirsutum",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26445/suppl",,,"Fan Sun","Dec 31, 2011"
GSE26510,"response of ein3eil1 mutants to fe deficiency-Role of ethylene in Fe deficieny response signalling","Expression profiling by array","Arabidopsis thaliana",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26510/suppl",21873619;21586684,,"Eddy Blondet","Dec 31, 2011"
GSE26585,"Role of the yhcR in the Staphylococcus aureus gene expression","Expression profiling by array","Staphylococcus aureus;Staphylococcus aureus subsp. aureus str. Newman",16,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26585/suppl",,,"Chun-Hua Wan","Dec 31, 2011"
GSE26671,"Expression data of murine model of cardiac hypertrophy","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26671/suppl",,,"Masaharu Nakayama","Dec 31, 2011"
GSE26756,"Role of the srrb in the Staphylococcus aureus gene expression","Expression profiling by array","Staphylococcus aureus",10,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26756/suppl",,,"Fatma Onmus-Leone","Dec 31, 2011"
GSE26836,"Amitriptyline-mediated cognitive enhancement in aged 3xTg Alzheimer’s disease mice is associated with neurogenesis and neurotrophic activity","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26836/suppl",21738757,,"Kevin G Becker","Dec 31, 2011"
GSE26853,"SNP data from blood DNAs of patients with gastric cancer","SNP genotyping by SNP array","Homo sapiens",95,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26853/suppl",22199298,,"Tae-Wook Kang","Dec 31, 2011"
GSE26920,"Iron Chelators Treatment on DMS-53 Human Lung Cancer Cell","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26920/suppl",21378396,,"Yu Yu","Dec 31, 2011"
GSE27045,"Expression data from macrophages isolated from lupus NZB/W mouse kidneys prenephritic, nephritic or after complete remission.","Expression profiling by array","Mus musculus",17,GDS4194,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27045/suppl",21411733,,"Celine C Berthier","Dec 31, 2011"
GSE27130,"Anti-cancer drug sensitive DNA methylation marker research","Methylation profiling by array","Homo sapiens",248,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27130/suppl",21298349,,"Han-Chul Lee","Dec 31, 2011"
GSE27306,"IRE1-dependent transcriptome remodelling upon ER stress in human glioma cells","Expression profiling by array","Homo sapiens",10,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27306/suppl",23752693,,"eric chevet","Dec 31, 2011"
GSE27489,"SCREENING STUDY TO IDENTIFY DIAGNOSTIC MARKERS FOR LUNG CANCER IN ENDOBRONCHIAL LINING FLUID","Expression profiling by array","Homo sapiens",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27489/suppl",22588153,,"Ruprecht Kuner","Dec 31, 2011"
GSE27553,"VALIDATION STUDY TO VERIFY DIAGNOSTIC MARKERS FOR LUNG CANCER IN ENDOBRONCHIAL LINING FLUID","Expression profiling by RT-PCR","Homo sapiens",112,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27553/suppl",22588153,,"Ruprecht Kuner","Dec 31, 2011"
GSE27554,"EARLY DETECTION OF LUNG CANCER BY MOLECULAR MARKERS IN ENDOBRONCHIAL LINING FLUID","Expression profiling by array;Expression profiling by RT-PCR","Homo sapiens",142,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27554/suppl",22588153,,"Ruprecht Kuner","Dec 31, 2011"
GSE27558,"Burkholderia pseudomallei transcriptional adaptation in macrophage","Expression profiling by array","Burkholderia pseudomallei;Burkholderia pseudomallei K96243",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27558/suppl",22823543,,"Sheila Nathan","Dec 31, 2011"
GSE27972,"Mouse bone marrow-derived macrophages infected with T. gondii (Type I, RH strain) for 6 hr","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27972/suppl",,,"Melissa Lodoen","Dec 31, 2011"
GSE28052,"Kidney spheroids generate a functional quiescent niche leading to enhanced tubulogenic potency of human kidney-derived cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28052/suppl",,,"jasmine jacob","Dec 31, 2011"
GSE28142,"Viral Detection Microarray Analysis of Unknown Tropical Febrile Illness Cases","Expression profiling by array","Viruses",153,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28142/suppl",22347512,,"Joseph L DeRisi","Dec 31, 2011"
GSE28191,"Time-course expression: hiPSC differentiation toward cardiomyocytes","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28191/suppl",,,"Hideki Uosaki","Dec 31, 2011"
GSE28227,"Comparison of gene expression profiles between erf5/6 and WT Arabidopsis in response to chitooctaose","Expression profiling by array","Arabidopsis thaliana",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28227/suppl",,,"Gary Stacey","Dec 31, 2011"
GSE28272,"Genome-wide analysis of Prokineticin-1-regulated genes in human term myometrium","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28272/suppl",21983634,,"Roberto Catalano","Dec 31, 2011"
GSE28320,"Characterization of Lactobacillus Sigma Factors using a Temperature Sensitive E. coli Sigma70 Mutant","Expression profiling by array","Escherichia coli;Escherichia coli CFT073;Escherichia coli O157:H7 str. EDL933;Escherichia coli O157:H7 str. Sakai;Escherichia coli str. K-12 substr. MG1655",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28320/suppl",,,"James Winkler","Dec 31, 2011"
GSE28324,"Fork head targets in Stage 11 Drosophila embryos","Expression profiling by array","Drosophila melanogaster",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28324/suppl",21698206,,"Deborah J Andrew","Dec 31, 2011"
GSE28405,"Genome-wide gene expression analysis of human whole-blood samples in  in response to dengue disease","Expression profiling by array","Homo sapiens",119,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28405/suppl",21810247,,"Ahmad Nazri Mohamed Naim","Dec 31, 2011"
GSE28435,"Transcriptomic Analysis of Rat Brain Following Exposure to the Organophosphonate Anticholinesterase Sarin","Expression profiling by array","Rattus norvegicus",335,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28435/suppl",,,"James F Dillman","Dec 31, 2011"
