Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE97451,"Identification and Characterization of a Class of MALAT1-like Genomic Loci","Expression profiling by high throughput sequencing","Anolis carolinensis",4,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97451/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA381811",28538188,SRP103128,"Sarah D Diermeier","Jun 08, 2017"
GSE98808,"Loss of Function Mutations in ETS2 Repressor Factor (ERF) Reveal a Balance Between Positive and Negative ETS Factors Controlling Prostate Oncogenesis [Organoids ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98808/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA386289",28614298,SRP106867,"Rohit Bose","Jun 08, 2017"
GSE98809,"Loss of Function Mutations in ETS2 Repressor Factor (ERF) Reveal a Balance Between Positive and Negative ETS Factors Controlling Prostate Oncogenesis [VCaP ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",11,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98809/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA386288",28614298,SRP106868,"Rohit Bose","Jun 08, 2017"
GSE99749,"Integrating transcriptome and proteome profiles of prenatal muscle tissue to reveal the postnatal growth differences in pigsof Pig Muscle Tissue","Expression profiling by high throughput sequencing","Sus scrofa",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99749/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389512",,SRP108727,"Liyuan Wang","Jun 08, 2017"
GSE99758,"Transcriptomes of 102 soybean accessions","Expression profiling by high throughput sequencing","Glycine max",102,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99758/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389558",,SRP108748,"Scott A. Jackson","Jun 08, 2017"
GSE99775,"MYD88 L265P differential expression analysis","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99775/suppl",28701369,,"James Q Wang","Jun 08, 2017"
GSE99784,"Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and Nrl-/- Retinal Transcriptomes","Expression profiling by high throughput sequencing","Mus musculus",8,,"CSV;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99784/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389593",,SRP108781,"Bo Jing","Jun 08, 2017"
GSE99792,"Aplysia Plueral Ganglia 7 Days After Long-Term Sensitization Training","Expression profiling by array","Aplysia californica",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99792/suppl",29246980,,"Robert J Calin-Jageman","Jun 08, 2017"
GSE99797,"ChIP-Seq and RNA-seq in oligodendrocyte progenitor cells","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99797/suppl",,,"John Mariani","Jun 08, 2017"
GSE47622,"Gene expression of LNCaP cells grown in androgen deprived conditions in the presence of 10nM insulin and/or 1nM R1881.","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47622/suppl",,,"Colleen Nelson","Jun 07, 2017"
GSE72900,"Role of Histone Deacetylase 4 on cardiac expression after exercise","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72900/suppl",,,"Carsten Sticht","Jun 07, 2017"
GSE73972,"ATX3, ATX4, and ATX5 encode putative H3K4 methyltransferases and are critical for plant development","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",12,,"BED;TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73972/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA298628",28550207,SRP064752,"Yan He","Jun 07, 2017"
GSE76269,"Genome-wide profiling of the functional DNA methylation landscape at base-pair resolution in human cancer types","Methylation profiling by genome tiling array","Homo sapiens",493,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76269/suppl",28581523,,"Manel Esteller","Jun 07, 2017"
GSE89462,"Transcriptomal analysis of mouse healthy skin sample and of DMBA/TPA-induced skin Tumor","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89462/suppl",28596382,,"Kevin Lebrigand","Jun 07, 2017"
GSE89488,"Effect of AK144841 SiRNAs on the whole transcriptome of a mouse cell line (mSCC-38 cells) isolated from chemically-induced skin carcinoma (SCC )  (DMBA/TPA model)","Expression profiling by array","Mus musculus",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89488/suppl",28596382,,"Kevin Lebrigand","Jun 07, 2017"
GSE89509,"Analysis by RNAseq of the transcriptome of different stage of skin carcinogenesis induced by topical application of DMBA/TPA","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89509/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA352411",28596382,SRP092560,"Kevin Lebrigand","Jun 07, 2017"
GSE89510,"Analysis of CAL165 cells transcriptome using RNASeq","Expression profiling by high throughput sequencing","Homo sapiens",1,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89510/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA352418",28596382,SRP092565,"Kevin Lebrigand","Jun 07, 2017"
GSE89516,"AK144841 in Cutaneous Squamous Cell Carcinoma (cSCC)","Expression profiling by array;Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89516/suppl",28596382,,"Kevin Lebrigand","Jun 07, 2017"
GSE94601,"Molecular profiling of 159 primary lung carcinomas","Expression profiling by array","Homo sapiens",159,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94601/suppl",28535939,,"Johan Staaf","Jun 07, 2017"
GSE95736,"Primate Primordial Germ Cells Acquire Transplantation Potential by Carnegie Stage 23","Expression profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens;Macaca mulatta",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95736/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378239",28579394,SRP101442,"Wanlu Liu","Jun 07, 2017"
GSE99708,"ChIP-Sequencing of p705 Stat3 in oligodendrocyte progenitor cells.","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99708/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389388",,SRP108659,"John Mariani","Jun 07, 2017"
GSE99709,"RNA-Sequencing of Stat3 silenced oligodendrocyte progenitor cells.","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99709/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389387",,SRP108660,"John Mariani","Jun 07, 2017"
GSE99712,"Mycobacterium tuberculosis PtpA ChIP-chip on U937 cells using Monoclonal ANTI-FLAG(R) M2 antibody","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99712/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389391",,SRP108665,"Cuihua Liu","Jun 07, 2017"
GSE99730,"RNA-seq on rRNA depleted libraries from exponentially growing Halobacterium salinarum NRC-1 strains Δura3 and Δhlx2","Expression profiling by high throughput sequencing","Halobacterium salinarum NRC-1",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99730/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389446",30142055,SRP108734,"Cynthia Darnell","Jun 07, 2017"
GSE55011,"Profiling of in vitro differentiated activated T helper cells [mRNA]","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55011/suppl",,,"Johannes Beckers","Jun 06, 2017"
GSE55012,"Profiling of in vitro differentiated activated T helper cells [miRNA]","Non-coding RNA profiling by array","Mus musculus;synthetic construct",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55012/suppl",,,"Johannes Beckers","Jun 06, 2017"
GSE55013,"Profiling of in vitro differentiated activated T helper cells","Expression profiling by array;Non-coding RNA profiling by array","Mus musculus;synthetic construct",20,,"CEL;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55013/suppl",28617945,,"Johannes Beckers","Jun 06, 2017"
GSE65584,"Severe Uncontrolled Asthma Lung Epithelial Brushing Gene Expression","Expression profiling by array","Homo sapiens",57,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65584/suppl",26220531,,"David Fong Choy","Jun 06, 2017"
GSE73930,"Chromatin relaxation is a feature of advanced prostate cancer [expression]","Expression profiling by array","Homo sapiens",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73930/suppl",28591577,,"Alfonso Urbanucci","Jun 06, 2017"
GSE73988,"Chromatin relaxation is a feature of advanced prostate cancer  [FAIRE-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",34,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73988/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA298679",28591577,SRP064785,"Alfonso Urbanucci","Jun 06, 2017"
GSE73989,"Chromatin relaxation is a feature of advanced prostate cancer","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",70,,,,28591577,,"Alfonso Urbanucci","Jun 06, 2017"
GSE76087,"Modulating the gut microbiota by dietary guar gum protects against diet-induced obesity but promotes non-alcoholic steatohepatitis in mice","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76087/suppl",28533304,,"Guido Hooiveld","Jun 06, 2017"
GSE89711,"Analysis of hypertranscription in E13.5 mouse primordial germ cells","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89711/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA353006",28591571,SRP093247,"Michelle Percharde","Jun 06, 2017"
GSE89970,"Genome-wide map of HAEC chromatin landscape under resting and TNFa, IL1b, and OxPAPC stimulation, with corresponding transcription factor binding and RNA expression","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",75,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89970/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA354352",28585919,SRP093727,"Casey E Romanoski","Jun 06, 2017"
GSE94260,"Ethylene signaling is important for isoflavonoid mediated resistance to Rhizoctonia solani in roots of Medicago truncatula","Expression profiling by high throughput sequencing","Medicago truncatula",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94260/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA369210",28510484,SRP098557,"Jonathan P Anderson","Jun 06, 2017"
GSE95296,"Geometry-dependent functional changes in iPSC-derived cardiomyocytes","Expression profiling by high throughput sequencing","Homo sapiens",21,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95296/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA376577",28333933,SRP100634,"Adam Ezra Cohen","Jun 06, 2017"
GSE95689,"Widespread changes in nucleosome accessibility without changes in nucleosome occupancy during a rapid transcriptional induction","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Drosophila melanogaster",64,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95689/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA377957",28356342,SRP101384,"Michael Tolstorukov","Jun 06, 2017"
GSE95826,"Tcrd rearrangement redirects a processive Tcra recombination program to expand the Tcra repertoire ","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",28,,"BEDGRAPH;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95826/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378534",28591585,SRP101575,"Zachary Carico","Jun 06, 2017"
GSE96093,"RNA-sequencing of  hepatocyte specific ABCA1 deletion mice","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96093/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378792",28591582,SRP101732,"Praveen Sethupathy","Jun 06, 2017"
GSE97618,"Opposing roles of Toll-like receptor and cytosolic DNA-STING signaling pathways for Staphylococcus aureus cutaneous host defense","Expression profiling by high throughput sequencing","Mus musculus",83,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97618/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA382450",28704551,SRP103790,"Steven T Smale","Jun 06, 2017"
GSE97667,"Effectes of temperatures on meiotic recombination in S. cerevisiae","Genome variation profiling by genome tiling array;Genome variation profiling by SNP array","Saccharomyces cerevisiae",84,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97667/suppl",29259092,,"Daoqiong Zheng","Jun 06, 2017"
GSE97956,"Hormone-dependent control of developmental timing through regulation of chromatin accessibility","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Drosophila melanogaster",24,,"BED;BW;TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97956/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA383482",28536147,SRP104244,"Spencer L Nystrom","Jun 06, 2017"
GSE98331,"Structural basis for 5’-ETS recognition by Utp4 at the early stages of ribosome biogenesis","Other","Chaetomium thermophilum;Saccharomyces cerevisiae",2,,"FASTA;PILEUP;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98331/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA384723",28575120,SRP105405,"Ed Hurt","Jun 06, 2017"
GSE98517,"Activation of Lineage-Regulators and Transposable Elements Across a Pluripotent Spectrum","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",54,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98517/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA385325",,SRP106356,"Charles Bradshaw","Jun 06, 2017"
GSE99656,"SHP2 Is Required for BCR-ABL1-Induced Hematologic Neoplasms","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99656/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389249",28804122,SRP108591,"Benjamin G. Neel","Jun 06, 2017"
GSE99658,"Viable RNaseH1 knockout mice show RNaseH1 is essential for R loop processing, mitochondrial and liver function","Expression profiling by high throughput sequencing","Mus musculus",23,,"FPKM_TRACKING;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99658/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389251",27131367,SRP108593,"Sagar S Damle","Jun 06, 2017"
GSE99659,"WT Pik3ca2X basal cell expression profile","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99659/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389255",30361695,SRP108594,"Slobodan Beronja","Jun 06, 2017"
GSE99660,"The effect of titanium dioxide (TiO2) nano-objects, and their aggregates and agglomerates greater than 100 nm (NOAA) on yeast under UV irradiation","Expression profiling by array","Saccharomyces cerevisiae",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99660/suppl",,,"Akihiro Moriyama","Jun 06, 2017"
