Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE107235,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [ATAC-Seq-Tet-On]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107235/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419395",29440261,SRP125425,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107236,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [EBF1-ChIP-Seq-Cre]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107236/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419400",29440261,SRP125426,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107237,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [EBF1-ChIP-Seq-Tet-On]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",2,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107237/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419399",29440261,SRP125418,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107238,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [Histone-ChIP-Seq-Cre]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",16,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107238/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419398",29440261,SRP125417,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107239,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [Pax5-ChIP-Seq-Tet-On]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107239/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419397",29440261,SRP125419,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107240,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [RNA-Seq-Cre]","Expression profiling by high throughput sequencing","Mus musculus",8,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419402",29440261,SRP125420,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107241,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming  [Bisulfite-Seq-Cre]","Methylation profiling by high throughput sequencing","Mus musculus",8,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107241/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419401",29440261,SRP125421,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107242,"Dynamic EBF1 occupancy directs sequential epigenetic and transcriptional events in B cell programming","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",60,,"BEDGRAPH;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107242/suppl",29440261,,"Pierre Daniel Cauchy","Feb 20, 2018"
GSE107376,"Gene expression profile of human placenta from T. Cruzi infected mothers","Expression profiling by high throughput sequencing","Homo sapiens",9,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107376/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419921",29545200,SRP125683,"Natalia Anahí Juiz","Feb 20, 2018"
GSE107527,"Single cell transcriptome datasets of murine B cell commitment","Expression profiling by high throughput sequencing","Mus musculus",5,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107527/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA420457",29440259,SRP125877,"Tomokatsu Ikawa","Feb 20, 2018"
GSE107826,"Translational control of ERK signalling pathway by the mRNA cap-binding protein 4EHP","Expression profiling by high throughput sequencing","Mus musculus",8,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107826/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA421497",29412140,SRP126348,"Noam Stern-Ginossar","Feb 20, 2018"
GSE107971,"RNA sequencing of human bronchial epithelial cell transcriptomes after repopulation and differentiation on bronchial scaffolds from COPD patients and healthy donors","Expression profiling by high throughput sequencing","Homo sapiens",36,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107971/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA422059",29472603,SRP126553,"Lisa Öberg","Feb 20, 2018"
GSE108075,"The UzcRS two-component system integrates regulatory input from a diverse set of auxiliary regulators","Expression profiling by high throughput sequencing","Caulobacter vibrioides",5,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108075/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA422404",,SRP126747,"Dan Park","Feb 20, 2018"
GSE108616,"Are small RNAs involved in the regulation of nitrogen metabolism in haloarchaea?","Non-coding RNA profiling by high throughput sequencing","Haloferax mediterranei",15,,"GFF3;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108616/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA427822",29439418,SRP127683,"Julia Esclapez","Feb 20, 2018"
GSE109176,"Spine patterning is guided by segmentation of the notochord sheath","Expression profiling by high throughput sequencing","Danio rerio",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109176/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA429966",29466731,SRP130968,"Michel Bagnat","Feb 20, 2018"
GSE109277,"Gene expression profile of in vitro differentiated mouse bone marrow-derived dendritic cells.","Expression profiling by array","Mus musculus",3,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109277/suppl",29507185,,"Szilard Poliska","Feb 20, 2018"
GSE109919,"Gene Expression of Small Cell Carcinoma of the Ovary, hypercalcemic type.","Expression profiling by high throughput sequencing","Homo sapiens",4,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109919/suppl",29440177,,"Jessica Lang","Feb 20, 2018"
GSE110591,"RNA-Seq study of gene expression in feather branching","Expression profiling by high throughput sequencing","Gallus gallus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110591/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434089",29632339,SRP132864,"Qingxiang Gao","Feb 20, 2018"
GSE110789,"Gene expression in WT, Flt3 KO, and Flt3L KO cDC1s and cDC2s","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110789/suppl",29572360,,"Vivek Durai","Feb 20, 2018"
GSE110790,"Gene expression in WT and Flt3 KO pDCs","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110790/suppl",29572360,,"Vivek Durai","Feb 20, 2018"
GSE110807,"Nanopore and Illumina sequencing of limited MNase digests to map chromatin regularity and linker length","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",10,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110807/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434594",30127356,SRP133080,"Sandro Baldi","Feb 20, 2018"
GSE110810,"RNA sequencing Facilitates Quantitative Analysis of luminal breast cancer cells and basal breast cancer cells Transcriptomes","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110810/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434599",,SRP133085,"Lixing Zhan","Feb 20, 2018"
GSE110812,"Altered compensatory cytokine signaling underlies the discrepancy between Flt3-/- and Flt3l-/- mice","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110812/suppl",29572360,,"Vivek Durai","Feb 20, 2018"
GSE110888,"Maternal transmission of anti-miRs into offspring","Non-coding RNA profiling by high throughput sequencing","Mus musculus",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110888/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434738",,SRP133173,"Rory Morty","Feb 20, 2018"
GSE64956,"Gene expression in diabetes-prone (NZO/HiBomDife) and diabetes-resistant (C57BL/6.V-Lepob/ob) mouse strains","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64956/suppl",,,"Robert Schwenk","Feb 19, 2018"
GSE66119,"MicroRNA microarray between smoking-induced human bronchial epithelial cell (HBEC)-derived extracellular vesicles (EVs) and non-treated HBEC-derived Evs","Non-coding RNA profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66119/suppl",,,"Yu Fujita","Feb 19, 2018"
GSE66120,"Messenger RNA (mRNA) microarray analyses of MRC5 cells and primary lung fibroblasts that were transiently transfected with miR-210 mimic and control","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66120/suppl",,,"Yu Fujita","Feb 19, 2018"
GSE79026,"Comparative transcriptional profiling of Arabidopsis CA-YDA line and wild-type plants after infection with Plectosphaerella cucumerina","Expression profiling by array","Arabidopsis thaliana",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79026/suppl",29451312,,"Sara Sopeña Torres","Feb 19, 2018"
GSE81169,"PHLDA1 mediates drug resistance in receptor tyrosine kinase driven cancer","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81169/suppl",29490281,,"Jun Wang","Feb 19, 2018"
GSE85240,"Gene expression changes in stimulated and unstimulated Foxp1-deficient B cells.","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85240/suppl",29507226,,"Silvia Thoene","Feb 19, 2018"
GSE86978,"AR Expression in Breast Cancer CTCs Associates with Bone Metastases","Expression profiling by high throughput sequencing","Homo sapiens",77,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86978/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343124",29453314,SRP089966,"Ben S. Wittner","Feb 19, 2018"
GSE88718,"Expression analysis of Thermococcus onnurineus NA1 KCTC10859 and an Frh-deficient mutant, Frh overexpression mutant and TON_0282 deletion mutant in a T. onnurineus NA1 strain.","Expression profiling by array","Thermococcus onnurineus NA1",8,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88718/suppl",28341885;30774712,,"LEE SEONG HYUK","Feb 19, 2018"
GSE93261,"Transcriptome analysis of Follicular Lymphomas from the PRIMABIO cohort","Expression profiling by array","Homo sapiens",149,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93261/suppl",29475724,,"Bruno Tesson","Feb 19, 2018"
GSE94863,"Identification of the RB loss-induced transcriptome in prostate cancer [RNA]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94863/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA374662",29202480,SRP099582,"Christopher McNair","Feb 19, 2018"
GSE95609,"Comparative transcriptional profiling of Arabidopsis yda11 mutant and wild-type plants after infection with Plectosphaerella cucumerina","Expression profiling by array","Arabidopsis thaliana",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95609/suppl",29451312,,"Sara Sopeña Torres","Feb 19, 2018"
GSE100693,"Ezh2 and Runx1 Mutations Collaborate to Initiate Lympho-Myeloid Leukemia in Early Thymic Progenitors [Mouse bone marrow and human cell line ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus",28,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100693/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA392684",29438697,SRP110823,"Christopher Booth","Feb 19, 2018"
GSE100694,"Ezh2 and Runx1 Mutations Collaborate to Initiate Lympho-Myeloid Leukemia in Early Thymic Progenitors [Human cell line RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",24,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100694/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA392682",29438697,SRP110822,"Christopher Booth","Feb 19, 2018"
GSE100695,"Ezh2 and Runx1 Mutations Collaborate to Initiate Lympho-Myeloid Leukemia in Early Thymic Progenitors","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus",52,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100695/suppl",29438697,,"Christopher Booth","Feb 19, 2018"
GSE101333,"Small RNA profiling in mouse mammary tumor virus (MMTV) infected cell cultures and induced mammary tumors","Non-coding RNA profiling by high throughput sequencing","Mouse mammary tumor virus;Mus musculus",6,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101333/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA394002",29096160,SRP111722,"Christopher Sullivan","Feb 19, 2018"
GSE102099,"Extensive characterization of NMD complexes in yeast","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",18,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102099/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA396583",,SRP114474,"Marine Dehecq","Feb 19, 2018"
GSE102520,"Response of the Drosophila Schneider cells to the 20-hydroxyecdysone","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",10,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102520/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA397928",29410380,SRP115238,"Nadezhda E Vorobyeva","Feb 19, 2018"
GSE103668,"Pre-treatment expression data from neoadjuvant platinum & bevacizumab treated triple negative breast cancer patients","Expression profiling by array","Homo sapiens",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103668/suppl",29452344,,"Nicolai Juul Birkbak","Feb 19, 2018"
GSE103692,"Distinct, OR-specific subsets of axon guidance molecules govern early olfactory map formation","Expression profiling by high throughput sequencing","Danio rerio",50,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103692/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA404067",29385124,SRP117248,"Junhyong Kim","Feb 19, 2018"
GSE105131,"Affymetrix SNP array data for wild Dutch great tits (Parus major)","Genome variation profiling by SNP array","Parus major",3116,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105131/suppl",29703149,,"Veronika Laine","Feb 19, 2018"
GSE107759,"ADAM17 is required for EGF-R induced intestinal tumors via IL-6 trans-signaling","Expression profiling by high throughput sequencing","Mus musculus",39,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107759/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA421311",29472497,SRP126245,"Neha Mishra","Feb 19, 2018"
GSE107964,"Transcriptomic analysis of paired patient isolates of Acinetobacter baumannii following failed colistin treatment","Expression profiling by high throughput sequencing","Acinetobacter baumannii",6,,"CSV;GFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107964/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA422053",29712662,SRP126549,"David Richard Powell","Feb 19, 2018"
GSE108059,"Spliceosome profiling visualizes the operations of a dynamic RNP in vivo at nucleotide resolution","Expression profiling by high throughput sequencing;Other","Cryptococcus neoformans;Saccharomyces cerevisiae;Schizosaccharomyces pombe",56,,"BED;BEDGRAPH;CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108059/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA422373",29727661,SRP126733,"Jordan Emily Burke","Feb 19, 2018"
GSE109444,"High throughput quantitative whole transcriptome analysis of adult mouse distal lung mesenchyme","Expression profiling by high throughput sequencing","Mus musculus",48,,"FPKM_TRACKING;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109444/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA430888",29420258,SRP131061,"Mark Krasnow","Feb 19, 2018"
GSE110617,"Reduced chronic lymphocyte activation following Interferon-α blockade in the acute phase of SIV infection in rhesus macaques","Expression profiling by array","Homo sapiens;Macaca mulatta",107,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110617/suppl",,,"Peter A Wilkinson","Feb 19, 2018"
GSE110771,"IL-4 effect on mouse bone marrow-derived macrophages","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110771/suppl",,,"Saet-Byel Jung","Feb 19, 2018"
GSE110800,"RRAD, IL4I1, CDKN1A, and SERPINE1 genes are potentially co-regulated by NF-κB and p53 transcription factors in cells exposed to high doses of ionizing radiation [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110800/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434584",30419821,SRP133071,"Tomasz Stokowy","Feb 19, 2018"
GSE84509,"Gene expression profiling in murine granulocyte-monocyte progenitors (GMP), common dendritic cell progenitors (CDP), committed precursors of classical dendritic cells (pre-cDC), Ly6C+ monocytes (Mo), CD4+ cDC, CD8+ cDC, and neutrophils (Neu)","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84509/suppl",29514092,,"Tomohiko Tamura","Feb 18, 2018"
GSE90595,"Zebrafish heart regeneration","Expression profiling by high throughput sequencing","Danio rerio",4,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90595/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA355135",29444893,SRP093996,"Michael Tsang","Feb 18, 2018"
GSE93223,"Plant-specific histone residue F41 restricts H3.1 distribution in heterochromatin","Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",11,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93223/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA360334",29434220,SRP096152,"Xuehua Zhong","Feb 18, 2018"
GSE94397,"Transcriptome profiles of liver biopsy tissues from sever alcoholic hepatitis patients (derivation cohort)","Expression profiling by array","Homo sapiens",71,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94397/suppl",29158192,,"Yujin Hoshida","Feb 18, 2018"
GSE94399,"Transcriptome profiles of liver biopsy tissues from sever alcoholic hepatitis patients (validation cohort, Brussels)","Expression profiling by array","Homo sapiens",38,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94399/suppl",29158192,,"Yujin Hoshida","Feb 18, 2018"
GSE94417,"An integrative transcriptomic and clinical score for mortality prediction in severe alcoholic hepatitis treated with corticosteroids","Expression profiling by array","Homo sapiens",305,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94417/suppl",29158192,,"Yujin Hoshida","Feb 18, 2018"
GSE95246,"Prognostic liver signature profiles (114-gene signature) in liver biopsy tissues from severe alcoholic hepatitis patients (NanoString)","Other","Homo sapiens",110,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95246/suppl",29158192,,"Yujin Hoshida","Feb 18, 2018"
GSE97648,"Drosha drives the formation of DNA:RNA hybrids around DNA break sites to facilitate DNA damage repair","Genome binding/occupancy profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",19,,"BED;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97648/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA382559",29416038,SRP103804,"Martin Bushell","Feb 18, 2018"
GSE98851,"Regulatory Mechanisms Mediated by DNA methyltransferase 1 link the maternal Environment with the Development of the Embryo","Expression profiling by array","Rattus norvegicus",12,,"XYS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98851/suppl",29434026,,"Ranjit Vijayan","Feb 18, 2018"
