Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE73865,"Genome-wide map of SIX2 and SIX1 binding in human embryonic kidney cortex","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",21,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73865/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA298244",26884396,SRP064623,"Andrew P McMahon","Jan 31, 2016"
GSE73866,"Transcriptional profiling of human and mouse nephron progenitor cells","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",2,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73866/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA298246",26884396,SRP064624,"Andrew P McMahon","Jan 31, 2016"
GSE73867,"Nephron endowment","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",23,,"BED;TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73867/suppl",26884396,,"Andrew P McMahon","Jan 31, 2016"
GSE73920,"Expression profiling individual DrosDel flies heterozygous for deletions of chromosome 2L in a hybrid background","Expression profiling by high throughput sequencing","Drosophila melanogaster",417,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73920/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA298537",27599372,SRP064744,"Brian Oliver","Jan 31, 2016"
GSE74477,"Inhibition of class I histone deacetylases 1 and 2 promotes urothelial carcinoma cell death by various mechanisms (HDAC siRNA knockdown)","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74477/suppl",26772204,,"Karl Koehrer","Jan 31, 2016"
GSE74478,"Inhibition of class I histone deacetylases 1 and 2 promotes urothelial carcinoma cell death by various mechanisms","Expression profiling by array","Homo sapiens",46,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74478/suppl",26772204,,"Karl Koehrer","Jan 31, 2016"
GSE74532,"CGH analysis of allodiploid embryonic stem cells","Genome variation profiling by array","Mus musculus;Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74532/suppl",26771496,,"Xiaolong Cui","Jan 31, 2016"
GSE74533,"Gene expression data of allodiploid embryonic stem cells.","Expression profiling by high throughput sequencing","Mus musculus;Rattus norvegicus",95,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74533/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA300663",26771496,SRP065546,"Xiaolong Cui","Jan 31, 2016"
GSE74543,"Genomic and transcriptomic study of allodiploid embryonic stem cells","Genome variation profiling by array;Expression profiling by high throughput sequencing","Mus musculus;Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74543/suppl",26771496,,"Xiaolong Cui","Jan 31, 2016"
GSE74975,"Systems biology of immunity to MF59-adjuvanted versus non-adjuvanted trivalent seasonal influenza vaccines in early childhood","Expression profiling by array","Homo sapiens",230,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74975/suppl",,,"Dmitri A Kazmin","Jan 31, 2016"
GSE75018,"Large-scale nucleosome density patterns and precise nucleosome positioning correlate with V(D)J recombination at the IgH locus in a cell-type specific manner","Genome binding/occupancy profiling by genome tiling array","Mus musculus",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75018/suppl",27698124,,"Guray Kuzu","Jan 31, 2016"
GSE75777,"Expression signatures of dopaminergic neurons of ventral SNc (Pitx3-dependent), dorsal SNc (Pitx3-independent) and VTA","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75777/suppl",25501001,,"Panojot Bifsha","Jan 31, 2016"
GSE76002,"Maternal Obesity is Associated with Ovarian Inflammation and Up-regulation of Early Growth Response Factor (Egr)-1","Expression profiling by array","Rattus norvegicus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76002/suppl",27279249,,"Aline Andres","Jan 31, 2016"
GSE43901,"Transcriptional changes associated with the fleshless (flb) somatic variation","Expression profiling by array","Vitis vinifera",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43901/suppl",,,"PLEXdb Curator, Sudhansu Dash","Jan 30, 2016"
GSE56545,"mRNA profiling  of Hepatocellular carcinoma (HCC)","Expression profiling by high throughput sequencing","Homo sapiens",42,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56545/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA243866",,SRP040998,"Dong Shen","Jan 30, 2016"
GSE59908,"Expression data from MCF7 cells depleted of the cohesin subunit RAD21 and treated with estrogen or vehicle","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59908/suppl",25542856,,"Julia Horsfield","Jan 30, 2016"
GSE64931,"Disease-specific modules and potential hub genes for intervention strategies: A co-expression network-based approach for Plasmodium falciparum clinical isolates","Expression profiling by array","Plasmodium falciparum",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64931/suppl",,,"Ashis Kumar Das","Jan 30, 2016"
GSE73718,"Transcriptome profiling of HEK 293T cells depleted of endogenous miRNAs","Expression profiling by high throughput sequencing","Homo sapiens",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73718/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297763",26651947,SRP064457,"Benjamin tenOever","Jan 30, 2016"
GSE73719,"Transcriptome profiling of BJ foreskin fibroblasts (ATCC: CRL-2522) depleted of endogenous miRNAs","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73719/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297762",,SRP064458,"Benjamin tenOever","Jan 30, 2016"
GSE73720,"Transcriptome profiling of HEK 293T cells and BJ foreskin fibroblasts depleted of endogenous miRNAs","Expression profiling by high throughput sequencing","Homo sapiens",23,,,,26651947,,"Benjamin tenOever","Jan 30, 2016"
GSE75322,"Accurate prediction of cellular co-translational folding indicates proteins can switch from post- to co-translational folding","Other","Saccharomyces cerevisiae",2,,"TAB;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75322/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA303186",26887592,SRP066576,"Nabeel Ahmed","Jan 30, 2016"
GSE76523,"Methylomes and Transcriptomes of Human Pluripotent-to-Cardiomyocyte Differentiation [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",30,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76523/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA307622",26981572,SRP068078,"Joshua Tompkins","Jan 30, 2016"
GSE76524,"Methylomes and Transcriptomes of Human Pluripotent-to-Cardiomyocyte Differentiation [MBD-seq]","Methylation profiling by high throughput sequencing","Homo sapiens",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76524/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA307623",26981572,SRP068077,"Joshua Tompkins","Jan 30, 2016"
GSE76525,"Methylomes and Transcriptomes of Human Pluripotent-to-Cardiomyocyte Differentiation","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",46,,,,26981572,,"Joshua Tompkins","Jan 30, 2016"
GSE76599,"Human Calu-3 cell transcriptome response to a wild type infectious clone of H5N1 Influenza virus and mutant H5N1 viruses [mRNA]","Expression profiling by array","Homo sapiens",80,,"TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76599/suppl",,,"Natalie Heller","Jan 30, 2016"
GSE77081,"Transcriptome in control, Fzd3 and Celsr3 mutant embryonic mouse cortex","Expression profiling by high throughput sequencing","Mus musculus",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77081/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA309418",,SRP068724,"Andre M GOFFINET","Jan 30, 2016"
GSE77211,"Identification of microRNA targets in Arabidopsis by transcriptome profiling of wild-type and ago1-27 mutant plants","Expression profiling by high throughput sequencing","Arabidopsis thaliana",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77211/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA309714",,SRP068856,"Xuan Ma","Jan 30, 2016"
GSE77379,"The Marrow Niche Controls The Cancer Stem Cell Phenotype Of Disseminated Prostate Cancer","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77379/suppl",27172799,,"Yusuke Shiozawa","Jan 30, 2016"
GSE77398,"Next generation sequencing analysis of transcriptomes of Plasmodium falciparum male and female gametocytes","Expression profiling by high throughput sequencing","Plasmodium falciparum",12,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77398/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA310220",,SRP069075,"Jun Miao","Jan 30, 2016"
GSE77413,"Modeling the combined effect of RNA-binding proteins and microRNAs in post-transcriptional regulation","Expression profiling by array","Homo sapiens",8,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77413/suppl",26837572,,"Saber HafezQorani","Jan 30, 2016"
GSE43843,"DNA methylation dynamics during development in the rice blast fungus [RNA-Seq]","Expression profiling by high throughput sequencing","Pyricularia oryzae KJ201",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43843/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA187572",,SRP018259,"Jaeyoung Choi","Jan 29, 2016"
GSE43844,"DNA methylation dynamics during development in the rice blast fungus [Bisulfite-Seq]","Methylation profiling by high throughput sequencing","Pyricularia oryzae KJ201",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43844/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA187573",,SRP018261,"Jaeyoung Choi","Jan 29, 2016"
GSE43845,"DNA methylation dynamics during development in the rice blast fungus","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Pyricularia oryzae KJ201",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43845/suppl",,,"Jaeyoung Choi","Jan 29, 2016"
GSE54609,"Gene expression profiles of LN3 T-ALL cells, and tumor-associated and WT thymic dendritic cell subsets","Expression profiling by array","Mus musculus",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54609/suppl",26862168,,"Lauren Ehrlich","Jan 29, 2016"
GSE62822,"Comparison of expression profiles of Ba/F3 cells transduced with human CALR or human CALR + Type 1 mutation (hCALR-del52) by RNA-seq","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62822/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA265360",,SRP049380,"Doris Chen","Jan 29, 2016"
GSE65416,"Comparative metabolic and transcriptional analysis of a doubled diploid and its diploid citrus rootstock (C. junos cv. Ziyang xiangcheng) suggests its potential value for stress resistance improvement","Expression profiling by high throughput sequencing","Citrus junos",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65416/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA273934",,SRP052947,"Fengquan Tan","Jan 29, 2016"
GSE65428,"DNA methylation analyses in infants reveal signals correlated with fetal alcohol syndrome, maternal smoking, gender, and ethnicity","Methylation profiling by genome tiling array","Homo sapiens",145,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65428/suppl",,,"David McGaughey","Jan 29, 2016"
GSE67452,"One-day old broilers exposed to amoxicillin","Expression profiling by array","Gallus gallus",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67452/suppl",28413565,,"Dirkjan Schokker","Jan 29, 2016"
GSE68087,"Active DNA demethylation at enhancers during the vertebrate phylotypic period","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Danio rerio;Mus musculus;Xenopus tropicalis",30,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68087/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA281741",26928226,SRP057505,"Ozren Bogdanovic","Jan 29, 2016"
GSE71008,"Plasma extracellular RNA profiles in healthy and cancer patients","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",192,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71008/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA290097",26786760,SRP061240,"Liang Wang","Jan 29, 2016"
GSE71665,"Genome-wide gene expression analysis of FAF1 silencing in HeLa cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71665/suppl",26811330,,"Soonhwa SONG","Jan 29, 2016"
GSE74131,"Comparison between lamina propria macrophages and muscularis macrophages","Expression profiling by high throughput sequencing","Mus musculus",8,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74131/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA299133",26777404,SRP064961,"Thiago Y Oliveira","Jan 29, 2016"
GSE74158,"Developing a Gene Expression Signature For T Cells Resident in Human Skin","Expression profiling by array","Homo sapiens",30,,"IDAT;TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74158/suppl",26824609,,"Jane Li","Jan 29, 2016"
GSE74795,"Comparative Morphophysiological Analyses and Molecular Profiling Reveal ‘Pi-Efficient Strategies’ of a Traditional Rice Genotypefor Low Phosphorus Tolerance in Traditional indica Rice","Expression profiling by array","Oryza sativa",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74795/suppl",,,"JITENDER GIRI","Jan 29, 2016"
GSE77327,"Human gut microbiota preservation for functional studies: in-vitro comparison of common cryoprotective agents","Other","human gut metagenome;uncultured bacterium",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77327/suppl",,,"Nadia Gaci","Jan 29, 2016"
GSE77330,"Investigating the role of Lef1 in mouse embryonic stem cells.","Expression profiling by high throughput sequencing","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77330/suppl",,,"shoudong ye","Jan 29, 2016"
GSE77336,"Transgenic overexpression of Pla2g10","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77336/suppl",26828067,,"Kei Yamamoto","Jan 29, 2016"
GSE77338,"miRNA profile of WI-38 cells and their progressively transformed derivatives","Non-coding RNA profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77338/suppl",26908102,,"Yonit Hoffman","Jan 29, 2016"
GSE77340,"Transcriptome profile analysis of overexpression of SlRBZ results in etiolation and dwarfism by impairing chlorophyll, carotenoid, and gibberellin biosynthesis in tomato","Expression profiling by high throughput sequencing","Solanum lycopersicum",2,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77340/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA310094",,SRP069007,"Yanna Gao","Jan 29, 2016"
GSE77353,"Spatial and Temporal Homogeneity of Driver Mutations in Diffuse Intrinsic Pontine Glioma","Methylation profiling by genome tiling array","Homo sapiens",35,,"CSV;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77353/suppl",27048880,,"Nada Jabado","Jan 29, 2016"
GSE77358,"Expression Profiles of MicroRNA, its genes and proteins targets and Stromal Genes in Aggressive Behavior Tumors from Young Patients with Breast Cancer.","Expression profiling by array","Homo sapiens",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77358/suppl",,,"Renato David Puga","Jan 29, 2016"
GSE77359,"Affymetrix microarray data for the fibroblasts isolated from mice lacking the plasma membrane calcium ATPase isoform 4 and wild type controls","Expression profiling by array","Mus musculus",4,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77359/suppl",27020607,,"Tamer Mohamed","Jan 29, 2016"
GSE77361,"Genome wide analysis of gene expression in conjunctiva whole tissue and primary conjunctival fibroblasts from patients with ocular mucous membrane pemphigoid and control patients","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77361/suppl",,,"Sarah Ahadome","Jan 29, 2016"
GSE77362,"Expression data between WT and G3/4 Terc KO mouse ESCs during differentiation","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77362/suppl",,,"Yu Yin","Jan 29, 2016"
GSE77368,"SNP arrays of tumors derived from human prostate epithelial cells transformed with the oncogenes N-Myc and myrAKT1","Genome variation profiling by SNP array;Genome variation profiling by genome tiling array","Homo sapiens",4,,"CEL;CYCHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77368/suppl",27050099,,"John Lee","Jan 29, 2016"
GSE77375,"Gene expression profile of induced expandable cardiovascular progenitor cells derived from mouse fibroblasts","Expression profiling by high throughput sequencing","Mus musculus",15,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77375/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA310182",,SRP069058,"Gladstone Bioinformatics","Jan 29, 2016"
GSE77393,"EphA4 is Involved in Sleep Regulation But Not in the Electrophysiological Response to Sleep Deprivation","Expression profiling by array","Mus musculus",19,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77393/suppl",26612390,,"Valerie Mongrain","Jan 29, 2016"
GSE43812,"RhoE KD in U87 cells","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43812/suppl",,,"Nil Turan","Jan 28, 2016"
GSE43815,"ROCK1 KD in U87 cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43815/suppl",,,"Nil Turan","Jan 28, 2016"
GSE65125,"Comprehensive identification of sexually dimorphic genes using RNA-seq with several tissues of cattle","Expression profiling by high throughput sequencing","Bos taurus",40,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65125/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA273164",26818975,SRP052656,"Minseok Seo","Jan 28, 2016"
GSE65404,"Deep sequencing, profiling and detailed annotation of miRNAs in Takifugu rubripes","Non-coding RNA profiling by high throughput sequencing","Takifugu rubripes",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65404/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA273883",26078057,SRP052920,"chaninya wongwarangkana","Jan 28, 2016"
GSE67221,"Genome-wide analysis of E. coli MukB distribution using ChIP-sequencing","Genome binding/occupancy profiling by high throughput sequencing","Escherichia coli K-12",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67221/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA279886",,SRP056701,"Sophie Nolivos","Jan 28, 2016"
GSE70397,"Phenotypic and genomic analysis of multiple myeloma minimal residual disease clonal plasma cells: a new model to understand chemoresistance [CytoScan750K Copy Number, LOH]","Genome variation profiling by SNP array","Homo sapiens",24,,"CEL;CYCHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70397/suppl",26755711,,"Bruno Paiva","Jan 28, 2016"
GSE70398,"Phenotypic and genomic analysis of multiple myeloma minimal residual disease clonal plasma cells: a new model to understand chemoresistance  [HuGene-1_0 Expression]","Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70398/suppl",26755711,,"Bruno Paiva","Jan 28, 2016"
GSE70399,"Phenotypic and genomic analysis of multiple myeloma minimal residual disease clonal plasma cells: a new model to understand chemoresistance","Genome variation profiling by SNP array;Expression profiling by array","Homo sapiens",30,,"CEL;CYCHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70399/suppl",26755711,,"Bruno Paiva","Jan 28, 2016"
GSE71962,"Urinary miRNA biomarkers for early detection of pancreatic adenocarcinoma (PDAC)","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",29,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71962/suppl",26807325,,"Silvana Debernardi","Jan 28, 2016"
GSE72183,"Cell and microvesicle urine microRNA deep sequencing profiles from healthy individuals","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",79,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72183/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293274",26785265,SRP062587,"Iddo Z. Ben-Dov","Jan 28, 2016"
GSE72221,"Characterization of LncRNA BC012900 among long non-coding RNAs differentially expressed in ulcerative colitis","Non-coding RNA profiling by array","Homo sapiens",57,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72221/suppl",26937624,,"Yong Huang","Jan 28, 2016"
GSE75151,"KMT2D regulates specific programs in heart development via histone H3 lysine 4 dimethylation","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",27,,"BB;BED;BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75151/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA302646",26932671,SRP066370,"Siang-Yun Ang","Jan 28, 2016"
GSE76132,"Leukemia-associated activating mutation of Flt3 expands dendritic cells and alters T cell responses","Expression profiling by high throughput sequencing","Mus musculus",24,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76132/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA306390",26903243,SRP067537,"Colleen Lau","Jan 28, 2016"
