Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE71859,"Tissue-specific laser microdissection of the Brassica napus funiculus improves gene identification and spatial control of biological processes","Expression profiling by high throughput sequencing","Brassica napus",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71859/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA292325",,SRP062180,"Michael G. Becker","Aug 20, 2015"
GSE72181,"Differential Gene Expression Profiles of PASMCs Induced by Quercetin under Hypoxia","Expression profiling by array","Rattus norvegicus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72181/suppl",,,"he yuan zhou","Aug 20, 2015"
GSE72189,"Real-time quantitative PCR analysis of tomato bZIP genes in various tissues","Expression profiling by RT-PCR","Solanum lycopersicum",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72189/suppl",26459863,,"Dayong Li","Aug 20, 2015"
GSE72192,"Combined clinical and genomic signatures for the prognosis of early stage non-small cell lung cancer based on gene copy number alterations [Affymetrix]","Genome variation profiling by SNP array","Homo sapiens",78,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72192/suppl",26444668,,"Angel Rubio","Aug 20, 2015"
GSE72193,"Unique microRNAs appear at different times during the course of a delayed-type hypersensitivity reaction in human skin","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",34,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72193/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293287",26205579,SRP062601,"Kemal Marc Akat","Aug 20, 2015"
GSE72194,"Combined clinical and genomic signatures for the prognosis of early stage non-small cell lung cancer based on gene copy number alterations [Agilent]","Genome variation profiling by genome tiling array","Homo sapiens",64,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72194/suppl",26444668,,"Angel Rubio","Aug 20, 2015"
GSE72195,"Combined clinical and genomic signatures for the prognosis of early stage non-small cell lung cancer based on gene copy number alterations","Genome variation profiling by genome tiling array;Genome variation profiling by SNP array","Homo sapiens",142,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72195/suppl",26444668,,"Angel Rubio","Aug 20, 2015"
GSE72198,"Differentially Expressed microRNAs in Bone Marrow Mesenchymal Stem Cell-derived Microvesicles in Young and Older Rats and Their Effect on Tumor Growth Factor-β1-mediated Epithelial-Mesenchymal Transition in HK2 cells","Non-coding RNA profiling by array","Cytomegalovirus;Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Lymphocryptovirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Rattus norvegicus;Rhadinovirus",6,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72198/suppl",26415502,,"Yan Wang","Aug 20, 2015"
GSE72200,"Arid1a is essential for endometrial function during early pregnancy","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72200/suppl",26378916,,"Jae-Wook Jeong","Aug 20, 2015"
GSE72209,"CNA data from The human glioblastoma cell culture resource: validated cell models representing all molecular subtypes","Genome variation profiling by SNP array","Homo sapiens",48,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72209/suppl",26629530,,"Sven Nelander","Aug 20, 2015"
GSE72211,"Effect of high fat diet versus low fat diet on histone distribution in sperm of male mice","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72211/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293365",26252449,SRP062628,"Kathrin Muegge","Aug 20, 2015"
GSE72212,"Differential role of IL-23 and IL-17 in intestinal regulation","Expression profiling by array","Mus musculus",42,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72212/suppl",26431947,,"Antony Symons","Aug 20, 2015"
GSE72215,"Real-time quantitative PCR analysis of tomato bZIP genes under biotic stress and plant hormone treatments","Expression profiling by RT-PCR","Solanum lycopersicum",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72215/suppl",26459863,,"Dayong Li","Aug 20, 2015"
GSE72217,"Expression data from The human glioblastoma cell culture resource: validated cell models representing all molecular subtypes (exon)","Expression profiling by array","Homo sapiens",47,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72217/suppl",26629530,,"Sven Nelander","Aug 20, 2015"
GSE72218,"Expression data from The human glioblastoma cell culture resource: validated cell models representing all molecular subtypes (transcript)","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72218/suppl",26629530,,"Sven Nelander","Aug 20, 2015"
GSE72219,"The human glioblastoma cell culture resource","Expression profiling by array;Genome variation profiling by SNP array","Homo sapiens",110,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72219/suppl",26629530,,"Sven Nelander","Aug 20, 2015"
GSE72222,"MicroRNA signatures of Insulin-producing cells differentiated from mesenchymal stem cells","Non-coding RNA profiling by high throughput sequencing","Gallus gallus",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72222/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293412",,SRP062660,"Weijun Guan","Aug 20, 2015"
GSE72225,"Gene expression differences associated with parental care","Expression profiling by high throughput sequencing","Nicrophorus vespilloides",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72225/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA285436",26416581,SRP058908,"Darren James Parker","Aug 20, 2015"
GSE36136,"Expression profiling of the E10.5 cardiac conduction system using MinKGFP BAC transgenic mice","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36136/suppl",,,"David Arnolds","Aug 19, 2015"
GSE53461,"PAT-seq: a simple approach to digital gene expression, the measure of poly(A)-tail length and its position in eukaryotic transcriptomes","Non-coding RNA profiling by high throughput sequencing","Saccharomyces cerevisiae",13,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53461/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA232053",26092945,SRP034597,"Traude Beilharz","Aug 19, 2015"
GSE56924,"Ribosome profiling reveals an important role for translational control in circadian gene expression","Expression profiling by high throughput sequencing;Other","Homo sapiens",96,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56924/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA244941",26338483,SRP041298,"Nicholas Lahens","Aug 19, 2015"
GSE58666,"S coelicolor ∆argR vs S. coelicolor M145","Expression profiling by array","Streptomyces coelicolor;Streptomyces coelicolor A3(2)",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58666/suppl",,,"Alma María Botas","Aug 19, 2015"
GSE61362,"Distinct and cooperative activities of HESO1 and URT1 nucleotidyl transferases in microRNA turnover in Arabidopsis","Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61362/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA260855",25928405,SRP047055,"Lei Gao","Aug 19, 2015"
GSE62270,"Single-Cell mRNA Sequencing Reveals Rare Intestinal Cell Types","Expression profiling by high throughput sequencing","Mus musculus",35,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62270/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA263622",26287467,SRP048838,"Dominic Grün","Aug 19, 2015"
GSE64601,"MacroH2A1 ChIP-seq from H-RasV12 expressing senescent IMR90 human primary lung fibroblasts","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BEDGRAPH;GAPPEDPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64601/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA271454",,SRP051655,"Matthew Jon Gamble","Aug 19, 2015"
GSE69138,"Epigenome analysis of ischemic stroke patients","Methylation profiling by array","Homo sapiens",589,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69138/suppl",26643952,,"Carolina Soriano-Tarraga","Aug 19, 2015"
GSE70201,"Uptake and function studies of maternal milk-derived miRNAs","Non-coding RNA profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70201/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA287836",26240150,SRP059803,"Alexandra Chloe Title","Aug 19, 2015"
GSE70775,"Transcriptomic analysis of wild-type, spn-E and aub mutant 0-2h- and 2-4h-embryos","Expression profiling by array","Drosophila melanogaster",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70775/suppl",26257181,,"Simonelig Martine","Aug 19, 2015"
GSE70777,"Aubergine iCLIP reveals direct regulation of mRNAs involved in germ cell development by piRNAs in the early embryo","Other;Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",9,,"BEDGRAPH;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70777/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA289520",26257181,SRP060665,"Simonelig Martine","Aug 19, 2015"
GSE70778,"Aubergine iCLIP and expression","Other;Non-coding RNA profiling by high throughput sequencing;Expression profiling by array","Drosophila melanogaster",45,,"BEDGRAPH;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70778/suppl",26257181,,"Simonelig Martine","Aug 19, 2015"
GSE71806,"Herpesvirus saimiri microRNAs Preferentially Target Host Cell-Cycle Regulators","Other;Non-coding RNA profiling by high throughput sequencing","Callithrix jacchus",5,,"BED;BEDGRAPH;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71806/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA292108",26292323,SRP062128,"Yang Eric Guo","Aug 19, 2015"
GSE72140,"Transcriptional profiling shows altered expression of wnt pathway- and lipid metabolism-related genes as well as melanogenesis-related genes in melasma.","Expression profiling by array","Homo sapiens",48,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72140/suppl",21562572,,"CORINNE MENIGOT","Aug 19, 2015"
GSE72142,"Effect of cis-2-dodecenoic acid on F. novicida gene expression","Expression profiling by high throughput sequencing","Francisella tularensis subsp. novicida U112",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72142/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293200",26231649,SRP062549,"Monique van Hoek","Aug 19, 2015"
GSE72158,"Adipose tissue remodeling during drastic weight loss","Expression profiling by array","Homo sapiens",84,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72158/suppl",,,"veronique PELLOUX","Aug 19, 2015"
GSE72174,"Expression data from bone marrow-derived dendritic cells cultured in media containing different osmolaric conditions.","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72174/suppl",26466317,,"Thomas Hielscher","Aug 19, 2015"
GSE72176,"Transcriptome analysis of Spinocerebellar Ataxia 17  Aug","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72176/suppl",,,"Viren Patel","Aug 19, 2015"
GSE72178,"RNA-Seq of Ctcfl transgenic mouse ES cells","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72178/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293245",,SRP062577,"James McGrath","Aug 19, 2015"
GSE60481,"Identification of novel gene signatures in patients with atopic dermatitis complicated by eczema herpeticum","Expression profiling by high throughput sequencing","Homo sapiens",22,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60481/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA258384",,SRP045569,"Michael Edwards","Aug 18, 2015"
GSE60522,"An ensemble-guided approach identifies ClpP as a major regulator of transcript levels in nitric oxide-stressed Escherichia coli","Expression profiling by high throughput sequencing","Escherichia coli str. K-12 substr. MG1655",12,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60522/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA258462",26112956,SRP045607,"Mark Brynildsen","Aug 18, 2015"
GSE68176,"Gene expression during biting behavior in zombie ants reflects the complexity of fungal pathogenic manipulation of ants","Expression profiling by high throughput sequencing","Camponotus castaneus;Ophiocordyceps unilateralis",15,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68176/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA281955",26285697,SRP057573,"Charissa de Bekker","Aug 18, 2015"
GSE69795,"a phase 2 trial of DDMVAC and bevacizumab in urothelial cancer","Expression profiling by array","Homo sapiens",61,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69795/suppl",,,"Woonyoung Choi","Aug 18, 2015"
GSE70479,"Effects on gene expression of nuclear export inhibitor in control and TP53-knockdown cell line of mantle cell lymphoma","Expression profiling by array","Homo sapiens",12,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70479/suppl",,,"Wencai Ma","Aug 18, 2015"
GSE70691,"MVAC treated tumors","Expression profiling by array","Homo sapiens",49,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70691/suppl",,,"Woonyoung Choi","Aug 18, 2015"
GSE72114,"Reversion of FMR1 methylation and silencing by editing the triplet repeats in Fragile-X iPSC-derived neurons","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72114/suppl",,,"Nissim Benvenisty","Aug 18, 2015"
GSE72115,"RNA Deep Sequencing Reveals Expression Patterns of Long Non-coding RNAs during Swine Ovary Development","Non-coding RNA profiling by high throughput sequencing","Sus scrofa",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72115/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA293041",,SRP062477,"Liu Jing","Aug 18, 2015"
GSE72135,"Expression data from hyperoxaluric rats","Expression profiling by array","Rattus norvegicus;synthetic construct",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72135/suppl",,,"Jiang Hongyang","Aug 18, 2015"
GSE46181,"Genes involved in plucking induced hair regeneration","Expression profiling by array","Mus musculus",8,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46181/suppl",25860610,,"chihchiang chen","Aug 17, 2015"
GSE52237,"Smoking accelerated aging of the small airway epithelium","Expression profiling by array","Homo sapiens",58,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52237/suppl",25248511,,"Yael Strulovici-Barel","Aug 17, 2015"
GSE63942,"Genome-wide analysis of H4K12 acetylation in neuronal and non-neuronal nuclei in young animals treated with vehicle, WT littermates of APP/PS1-21 animals treated with vehicle and aged and APP/PS1-21 animals treated with oral vehicle or SAHA for 4 weeks","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63942/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA269576",26280576,SRP050893,"Eva Benito Garagorri","Aug 17, 2015"
GSE63943,"mRNA-Seq of the CA1 hippocampal subregion and liver from 3 month and 20 month old animals treated orally with vehicle or SAHA and mRNA-Seq of CA1 of 10 month old WT or APP/PS1-21 transgenic animals treated orally with vehicle or SAHA","Expression profiling by high throughput sequencing","Mus musculus",69,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63943/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA269577",26280576,SRP050894,"Eva Benito Garagorri","Aug 17, 2015"
GSE63944,"small RNA-Seq of the CA1 hippocampal subregion from 3 month and 20 month old animals treated orally with vehicle or SAHA","Non-coding RNA profiling by high throughput sequencing","Mus musculus",19,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63944/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA269580",26280576,SRP050896,"Eva Benito Garagorri","Aug 17, 2015"
GSE63945,"Reinstating transcriptome plasticity and memory function in mouse models for cognitive decline","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",112,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63945/suppl",26280576,,"Eva Benito Garagorri","Aug 17, 2015"
GSE64294,"A high-resolution map of inner kinetochore proteins in fission yeast regional centromeres","Genome binding/occupancy profiling by high throughput sequencing","Schizosaccharomyces pombe",41,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64294/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA270660",26275423,SRP051316,"Jorja Henikoff","Aug 17, 2015"
GSE64740,"Hybrid Mimics and Hybrid Vigor in Arabidopsis (F4 data)","Expression profiling by high throughput sequencing","Arabidopsis thaliana",64,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64740/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275437",26283378,SRP051763,"Li Wang","Aug 17, 2015"
GSE64742,"Hybrid Mimics and Hybrid Vigor in Arabidopsis (F6 data)","Expression profiling by high throughput sequencing","Arabidopsis thaliana",12,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275436",26283378,SRP051764,"Li Wang","Aug 17, 2015"
GSE64743,"Hybrid Mimics and Hybrid Vigor in Arabidopsis","Expression profiling by high throughput sequencing","Arabidopsis thaliana",76,,,,26283378,,"Li Wang","Aug 17, 2015"
GSE66459,"The idiopathic preterm delivery methylation profile in umbilical cord blood","Methylation profiling by genome tiling array","Homo sapiens",22,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66459/suppl",26419829,,"Febilla Fernando","Aug 17, 2015"
