Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE31719,"ENCODE SUNY RNA Binding Protein GeneST Data for HeLaS3","Expression profiling by array","Homo sapiens",12,,"BROADPEAK;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31719/suppl",,,"Frank Doyle","Sep 19, 2011"
GSE31720,"ENCODE SUNY RNA Binding Protein GeneST Data for HepG2","Expression profiling by array","Homo sapiens",12,,"BROADPEAK;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31720/suppl",,,"Frank Doyle","Sep 19, 2011"
GSE31721,"ENCODE SUNY RNA Binding Protein GeneST Data for H1ESC","Expression profiling by array","Homo sapiens",9,,"BROADPEAK;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31721/suppl",,,"Frank Doyle","Sep 19, 2011"
GSE31964,"MYC binding in human B cells (P493-6) and ESC (H9)","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",3,,"BAR;BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31964/suppl",22039435,,"Hongkai Ji","Sep 19, 2011"
GSE31965,"Gene expression comparison between undifferentiated H9 cells and trophoblasts","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31965/suppl",22039435,,"Hongkai Ji","Sep 19, 2011"
GSE32219,"Gene expression from human B-lymphocytes (P493-6)","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32219/suppl",22039435,,"Hongkai Ji","Sep 19, 2011"
GSE32220,"Cell-type independent MYC target genes reveal a primordial signature involved in biomass accumulation","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",15,,"BAR;CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32220/suppl",22039435,,"Hongkai Ji","Sep 19, 2011"
GSE32196,"nup42-delta cells pretreated with NaCl lose the altered gene expression in response to H2O2","Expression profiling by array","Saccharomyces cerevisiae",43,,"FTR;GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32196/suppl",22851651,,"Suraiya Ruma Haroon","Sep 18, 2011"
GSE32198,"Expression data from peripheral blood - blood draws at Pre and Post time points of Methacholine (MCh) inhalation challenge","Expression profiling by array","Homo sapiens",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32198/suppl",,,"Scott Tebbutt","Sep 18, 2011"
GSE23956,"Gene expression profiles of E14 ESCs treated with low levels of HDAC inhibitors for 16 hrs","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23956/suppl",21849501;21941115,,"Eran Meshorer","Sep 17, 2011"
GSE23957,"Gene expression profiles of E14 ESCs treated with low levels of the HDAC inhibitor VPA for 4 hrs","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23957/suppl",21849501,,"Eran Meshorer","Sep 17, 2011"
GSE23958,"Gene expression and H3K9ac genome-wide maps following HDAC inhibition in mouse ES cells","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",14,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23958/suppl",21849501,,"Eran Meshorer","Sep 17, 2011"
GSE24211,"Genome-wide H3K9 acetylation state before and after VPA treatment","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24211/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA133743",21849501;21941115,SRP005133,"Eran Meshorer","Sep 17, 2011"
GSE30915,"Transcriptomic Signature of Trophoblast Differentiation in a Human Embryonic Stem Cell Model","Expression profiling by array","Homo sapiens",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30915/suppl",21368299,,"Jose Antonio Martinez-Conejero","Sep 17, 2011"
GSE32159,"Community network analysis of complex microbial biofilms reveals characteristic microbial assemblages in health and disease","Non-coding RNA profiling by array","Bacteria;Homo sapiens",604,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32159/suppl",22163302,,"Jorge Frias-Lopez","Sep 17, 2011"
GSE32178,"Identification of a Myometrial Molecular Profile for Dystocic Labor","Expression profiling by array","Homo sapiens",8,GDS4593,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32178/suppl",21999197,,"Donal Brennan","Sep 17, 2011"
GSE14789,"An integrative multi-platform analysis for biomarker discovery of osteosarcoma","Expression profiling by array","Homo sapiens",4,,,,19445706,,"Long Ji Liu","Sep 16, 2011"
GSE20558,"Adult Caenorhabditis elegans: wild-type (N2) and mir-243 mutant worms","Expression profiling by array","Caenorhabditis elegans",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20558/suppl",20386745,,"Rene Ketting","Sep 16, 2011"
GSE26065,"Unstable transcripts in Arabidopsis allotetraploids are associated with nonadditive gene expression in response to abiotic and biotic stresses			","Expression profiling by array","Arabidopsis;Arabidopsis thaliana",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26065/suppl",21897874,,"Z Jeffrey Jeffrey Chen","Sep 16, 2011"
GSE29069,"Global DNA Hypomethylation Coupled to Repressive Chromatin Domain Formation and Gene Silencing in Breast Cancer","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",14,,"BAM","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29069/suppl",22156296,,"Gary Chung Hon","Sep 16, 2011"
GSE29118,"Genome-wide location analysis in breast cancer cells (HCC1954)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",7,,"BAM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29118/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA142885",22156296,SRP006725,"Gary Chung Hon","Sep 16, 2011"
GSE29119,"Gene expression analysis of breast cancer (HCC1954) and normal breast cells (HMEC)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BAM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29119/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA142887",22156296,SRP006726,"Gary Chung Hon","Sep 16, 2011"
GSE29120,"Bisulfite sequencing of ChIP DNA on breast cancer cells (HCC1954)","Methylation profiling by high throughput sequencing","Homo sapiens",3,,"BAM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29120/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA142889",22156296,SRP006727,"Gary Chung Hon","Sep 16, 2011"
GSE29127,"Genome-wide DNA methylation mapping in breast cancer cells (HCC1954) and normal breast cells (HMEC)","Methylation profiling by high throughput sequencing","Homo sapiens",2,,"BAM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29127/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA142895",22156296,SRP006728,"Gary Chung Hon","Sep 16, 2011"
GSE31015,"A role for Snf2 related nucleosome spacing enzymes in genome-wide nucleosome organization","Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",5,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31015/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA146325",21940898,SRP008217,"Triantafyllos Gkikopoulos","Sep 16, 2011"
GSE31240,"Glutathione-induced elicitation of defense responses in Lotus japonicus.","Expression profiling by array","Lotus japonicus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31240/suppl",22529285,,"Dale Shelton","Sep 16, 2011"
GSE31330,"Identification of RNAs associated with the epigenetic activator MLL1 in undifferentiated and differentiated CJ7 mouse embryonic stem cells.","Other","Mus musculus",3,,"BAR;BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31330/suppl",21925392,,"Frank Sauer","Sep 16, 2011"
GSE31739,"Constitutive over-expression of LjMyb14 in Lotus japonicus.","Expression profiling by array","Lotus japonicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31739/suppl",22529285,,"Dale Shelton","Sep 16, 2011"
GSE32136,"Propionic Acid Induces Autistic-like Gene Expression Profiles, Inhibits Neurite Outgrowth, and Promotes Neurodegeneration in Cells from Non-Autistic Individuals","Expression profiling by array","Homo sapiens",23,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32136/suppl",,,"Valerie Wailin Hu","Sep 16, 2011"
GSE32157,"Mycobacterium tuberulosis H37Rv strains: Control vs. 5-chloro-8-hydroxyquinoline","Expression profiling by array","Mycobacterium tuberculosis;Mycobacterium tuberculosis H37Rv",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32157/suppl",,,"Lu Yu","Sep 16, 2011"
GSE32158,"Bisphenol A Regulates the Expression of DNA Repair Genes in Human Breast Epithelial Cells (expression data)","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32158/suppl",,,"Yong Huang","Sep 16, 2011"
GSE32160,"Bisphenol A Regulates the Expression of DNA Repair Genes in Human Breast Epithelial Cells","Methylation profiling by genome tiling array;Expression profiling by array","Homo sapiens",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32160/suppl",,,"Yong Huang","Sep 16, 2011"
GSE32161,"Microarray analysis of genes associated with cell surface NIS protein levels in breast cancer","Expression profiling by array","Homo sapiens",6,GDS4082,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32161/suppl",21989294,,"Sissy Jhiang","Sep 16, 2011"
GSE32164,"Expression data from macrophage maturation and polarization c-Myc in alternative macrophage activation experiments","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32164/suppl",22067385,,"Massimo Locati","Sep 16, 2011"
GSE32171,"Human Mesenchymal Stem Cells in Cardiomyocyte Co-Culture","Expression profiling by array","Homo sapiens",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32171/suppl",22715383,,"Barbara Muller-Borer","Sep 16, 2011"
GSE32191,"Genomic alterations of chromosome 11 induce transcriptome dysregulation in aggressive and malignant prolactin tumours","Genome variation profiling by SNP array;Expression profiling by array","Homo sapiens",28,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32191/suppl",21251114,,"Joël LACHUER","Sep 16, 2011"
GSE19385,"Genotyping in Neuroblastoma Primary tumors","Genome variation profiling by genome tiling array;Genome variation profiling by SNP array","Homo sapiens",648,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19385/suppl",,,"Jayanti Jagannathan","Sep 15, 2011"
GSE24183,"Genomic profiling of enzastaurin-treated B cell lymphoma RL cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24183/suppl",21922509,,"Luca Agnelli","Sep 15, 2011"
GSE26057,"miRNA profiling of Macaca nemestrina plasma samples: before SIV infection and during acute infection","Other","Homo sapiens;Macaca nemestrina",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26057/suppl",21857495,,"Kenneth W Witwer","Sep 15, 2011"
GSE26085,"BCL6 is required for the initiation and maintenance of chronic myeloid leukemia","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26085/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA135225",21911423,SRP004887,"Katerina Hatzi","Sep 15, 2011"
GSE27395,"Analysis of Gsk-3-Deficient Embryonic Stem Cells Reveals Large-Scale Alterations in Gene Expression","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27395/suppl",,,"Christopher Phiel","Sep 15, 2011"
GSE27675,"Expression data from lung tumor and stromal cells of KrasTgfbr2 -/- mouse model","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27675/suppl",21911454,,"Charles A Powell","Sep 15, 2011"
GSE27716,"Expression data from Columbia Lung Adenocarcinoma Human Tumor Cells","Expression profiling by array","Homo sapiens",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27716/suppl",21911454,,"Charles A Powell","Sep 15, 2011"
GSE27717,"Expression data from lung tumors of KrasTgfbr2 -/- mouse model","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27717/suppl",21911454,,"Charles A Powell","Sep 15, 2011"
GSE27719,"Lung adenocarcinoma invasion and progression","Expression profiling by array","Homo sapiens;Mus musculus",65,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27719/suppl",21911454,,"Charles A Powell","Sep 15, 2011"
GSE27977,"Smad3 regulates the miR-200 family in gastric cancer","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27977/suppl",22020340,,"DeokHoon Kim","Sep 15, 2011"
GSE28073,"COMPARISON OF DORSOCERVICAL TO ABDOMINAL SUBCUTANEOUS ADIPOSE TISSUE IN PATIENTS WITH AND WITHOUT ANTIRETROVIRAL THERAPY-ASSOCIATED LIPODYSTROPHY","Expression profiling by array","Homo sapiens",28,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28073/suppl",21602514,,"Dario Greco","Sep 15, 2011"
GSE28365,"Expression data from fibroblasts, iPSCs and neurons with four copies of SNCA, and equivalent cell lines from an unaffected first degree relative","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28365/suppl",21863007,,"Tilo Kunath","Sep 15, 2011"
GSE28366,"SNP data from genomic DNA from a subject, fibroblasts, iPSCs and neurons with four copies of SNCA, and genomic DNA from an unaffected first degree relative and equivalent cell lines","Genome variation profiling by SNP array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28366/suppl",21863007,,"Tilo Kunath","Sep 15, 2011"
GSE28367,"Expression and SNP data from fibroblasts, iPSCs and neurons with four copies of SNCA, and equivalent cell lines from an unaffected first degree relative","Expression profiling by array;Genome variation profiling by SNP array","Homo sapiens",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28367/suppl",21863007,,"Tilo Kunath","Sep 15, 2011"
GSE30090,"A promoter DNA demethylation landscape of human hematopoietic differentiation","Methylation profiling by array","Homo sapiens",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30090/suppl",21911366,,"Agustin F Fernandez","Sep 15, 2011"
GSE30346,"Colour analysis in Fenneropenaeus merguiensis","Expression profiling by array","Penaeus merguiensis",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30346/suppl",,,"Nicole Ertl","Sep 15, 2011"
GSE30477,"comparison of transcriptomes in mad mutants-Transcriptome analysis of miRNA action deficient mutants","Expression profiling by array","Arabidopsis thaliana",20,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30477/suppl",,,"Eddy Blondet","Sep 15, 2011"
GSE30625,"pBL1 impairs cellobiose metabolism in Lactococcus lactis","Expression profiling by array","Lactococcus lactis;Lactococcus lactis subsp. cremoris MG1363",6,,,,21890668,,"Beatriz Martinez","Sep 15, 2011"
GSE30675,"A new, highly conserved domain in Swi2/Snf2 is required for SWI/SNF remodeling","Expression profiling by array","Saccharomyces cerevisiae",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30675/suppl",21835776,,"Sujana Ghosh","Sep 15, 2011"
GSE30792,"Expression data from Parkinson's iPSCs with four copies of SNCA, and equivalent cell lines from an unaffected first degree relative","Expression profiling by array","Homo sapiens",5,GDS4156,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30792/suppl",21863007,,"Tilo Kunath","Sep 15, 2011"
GSE30992,"An Alternative Splicing Switch Regulates Embryonic Stem Cell Pluripotency and Reprogramming","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other;Expression profiling by array","Homo sapiens;synthetic construct",16,,"BOWTIE;FA;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30992/suppl",21924763,,"Xinchen Wang","Sep 15, 2011"
