Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE12708,"ERRγ mediates Tamoxifen resistance in novel models of invasive lobular breast cancer","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12708/suppl",18974135,,"Rebecca B. Riggins","Nov 01, 2008"
GSE12724,"Positional identification of Adamts16 variants linked to inherited hypertension: knockdown of Adamts16 in NRK-52E cells","Expression profiling by array","Rattus norvegicus",7,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12724/suppl",19423552,,"Norman H Lee","Nov 01, 2008"
GSE12725,"Positional identification of Adamts16 variants linked to inherited hypertension: gene expression of congenic vs S rats","Expression profiling by array","Rattus norvegicus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12725/suppl",19423552,,"Norman H Lee","Nov 01, 2008"
GSE12729,"Microarray analysis of MINI ZINC FINGER 1 (MIF1) overexpression transgenic Arabidopsis seedlings","Expression profiling by array","Arabidopsis thaliana",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12729/suppl",16412086,,"Wei Hu","Nov 01, 2008"
GSE12869,"Positional identification of Adamts16 variants linked to inherited hypertension","Expression profiling by array","Rattus norvegicus",13,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12869/suppl",19423552,,"Norman H Lee","Nov 01, 2008"
GSE12879,"Meiotic DNA double strand breaks in wild-type and set1∆ cells","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",2,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12879/suppl",,,"Nicolas Robine","Nov 01, 2008"
GSE12903,"Transcriptomic analysis for response of EHEC  to short chain fatty acids","Expression profiling by array","Escherichia coli",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12903/suppl",19202100,,"Toru Tobe","Nov 01, 2008"
GSE12950,"Gene expression profile of testes from three mouse strains, AKR/N, C57BL/6 and MRL/MpJ+/+","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12950/suppl",,,"Lizhong Yang","Nov 01, 2008"
GSE13010,"Heat shock effects on testes from C57BL/6 and AKR/N mouse strains","Expression profiling by array","Mus musculus",20,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13010/suppl",,,"Lizhong Yang","Nov 01, 2008"
GSE13084,"Mapping polycomb complexes in human and mouse embryonic stem cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13084/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA110911",18974828,SRP000711,"Tarjei S Mikkelsen","Nov 01, 2008"
GSE13168,"Effects of glucocorticoids and Protein Kinase A on growth factor- and  1beta- regulated gene","Expression profiling by array","Homo sapiens",54,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13168/suppl",19059887,,"Anna Misior","Nov 01, 2008"
GSE13396,"Rhinovirus-induced modulation of gene expression in bronchial epithelial cells from subjects with asthma","Expression profiling by array","Homo sapiens",34,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13396/suppl",19710636,,"Yury A Bochkov","Nov 01, 2008"
GSE13417,"Transcript profiling in Arabidopsis gollum mutant: Role of the Gollum gene in the plant development","Expression profiling by array","Arabidopsis thaliana",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13417/suppl",23639116,,"Sandra Pelletier","Nov 01, 2008"
GSE13420,"Significant and Systematic Expression Differentiation in Long-Lived Yeast Strains","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13420/suppl",17971858,,"Huanying Ge","Nov 01, 2008"
GSE13421,"CBA/CaJ mouse cochlea gene expression profile","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13421/suppl",19277783,,"Joe Claud Adams","Nov 01, 2008"
GSE5424,"Microarray analysis of Foxa2 mutant mouse embryos","Expression profiling by array","Mus musculus",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5424/suppl",18973680,,"Owen James Tamplin","Oct 31, 2008"
GSE7443,"Centaurea maculosa preliminary study","Expression profiling by array","Arabidopsis thaliana",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7443/suppl",,,"Amanda Broz","Oct 31, 2008"
GSE7444,"Molecular response of an invasive weed to different competitive conditions.","Expression profiling by array","Arabidopsis thaliana",4,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7444/suppl",,,"Amanda Broz","Oct 31, 2008"
GSE9641,"The CodY Regulon in Streptoccus mutans","Expression profiling by array","Streptococcus mutans",8,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9641/suppl",18539745,,"Robert A Burne","Oct 31, 2008"
GSE9791,"Antibody microarrays of plasma from bone marrow transplant patients to find markers of graft versus host disease","Protein profiling by protein array","Homo sapiens",44,,"GPR;TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9791/suppl",18832652,,"Rork Kuick","Oct 31, 2008"
GSE10377,"Strains for eQTL CNV Analysis","Expression profiling by array","Mus musculus",5,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10377/suppl",19324942,,"Mathew T Pletcher","Oct 31, 2008"
GSE11761,"Brief bout of exercise alters gene expression in peripheral blood mononuclear cells of early- and late-pubertal males","Expression profiling by array","Homo sapiens",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11761/suppl",19127215,,"Shlomit Radom-Aizik","Oct 31, 2008"
GSE12200,"Ebp1's effect in prostate cancer","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12200/suppl",18852121,,"Anne Hamburger","Oct 31, 2008"
GSE12288,"Gene expression patterns in peripheral blood correlate with the extent of coronary artery disease","Expression profiling by array","Homo sapiens",222,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12288/suppl",19750006,,"Peter Grass","Oct 31, 2008"
GSE12389,"Interferon-γ-dependent regulatory circuits in immune inflammation highlighted in diabetes","Expression profiling by array","Mus musculus",8,GDS4034,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12389/suppl",18981116,,"Jason C Mills","Oct 31, 2008"
GSE12519,"The growth factor environment defines distinct pluripotent ground states in novel blastocyst derived stem cells","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12519/suppl",18984157,,"Niels Geijsen","Oct 31, 2008"
GSE13266,"Canine CNVs associated with canFam2 segmental duplications","Genome variation profiling by genome tiling array","Canis lupus;Canis lupus familiaris",19,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13266/suppl",19129542,,"Thomas J Nicholas","Oct 31, 2008"
GSE13289,"PocR regulates glycerol reduction, assembly of metabolosomes and vitamin B12 biosynthesis in Lactobacillus reuteri F275","Expression profiling by array","Lactobacillus reuteri F275",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13289/suppl",,,"Douwe Molenaar","Oct 31, 2008"
GSE13310,"Cryptic Transcription in a set2∆ in Saccharomyces cerevisiae","Expression profiling by genome tiling array","Saccharomyces cerevisiae",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13310/suppl",19295910,,"Jason D Lieb","Oct 31, 2008"
GSE13335,"Gene expression analysis of cells sensitive to necrosis (L929) and cells sensitive to apoptosis (NIH3T3).","Expression profiling by array","Mus musculus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13335/suppl",19109899,,"Junying Yuan","Oct 31, 2008"
GSE13391,"Effect of amino acid availability on vitamin B12 production in Lactobacillus reuteri","Expression profiling by array","Lactobacillus reuteri F275",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13391/suppl",19376900,,"Douwe Molenaar","Oct 31, 2008"
GSE13409,"Expression data of Naïve Treg and Tumor associated Treg cells","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13409/suppl",,,"Yu Zhao","Oct 31, 2008"
GSE13410,"Mechanism and transcriptional program of YB-1 in breast cancer cell lines.","Expression profiling by array","Homo sapiens",10,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13410/suppl",19411069,,"Elai Davicioni","Oct 31, 2008"
GSE8615,"In vivo study of ADH-1 in combination with melphalan for treatment of melanoma","Expression profiling by array","Homo sapiens",19,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8615/suppl",,,"Christina Augustine","Oct 30, 2008"
GSE8802,"PBMC response to B. pertussis filamentous hemagglutinin stimulation in vitro","Expression profiling by array","Homo sapiens",27,,,,,,"Christine Dieterich","Oct 30, 2008"
GSE9996,"Organ regeneration in plants is independent of stem cell niche activity","Expression profiling by array","Arabidopsis thaliana",30,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9996/suppl",19182776,,"Kenneth David Birnbaum","Oct 30, 2008"
GSE10282,"In-transit extremity melanoma I","Expression profiling by array","Homo sapiens",43,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10282/suppl",20371714,,"Christina Augustine","Oct 30, 2008"
GSE10878,"Integrative Genome-wide Analysis of Glioblastoma.","Genome variation profiling by genome tiling array;Expression profiling by genome tiling array","Homo sapiens",60,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10878/suppl",18828157,,"Marie de Tayrac","Oct 30, 2008"
GSE12709,"Differential gene expression profiles are dependent upon method of peripheral blood RNA isolation (PHA)","Expression profiling by array","Homo sapiens",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12709/suppl",18847473,,"Zhong Gao","Oct 30, 2008"
GSE12710,"Differential gene expression profiles are dependent upon method of peripheral blood RNA isolation (direct, heparin)","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12710/suppl",18847473,,"Zhong Gao","Oct 30, 2008"
GSE12711,"Differential gene expression profiles are dependent upon method of peripheral blood RNA isolation","Expression profiling by array","Homo sapiens",48,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12711/suppl",18847473,,"Zhong Gao","Oct 30, 2008"
GSE13149,"Multi-stage analysis of gene expression in C57/B6 mouse liver development","Expression profiling by array","Mus musculus",25,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13149/suppl",19015022,,"Tingting Li","Oct 30, 2008"
GSE13215,"Overexpression of Musashi1 (Msi1) in HEK293T cells.","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13215/suppl",19258308,,"Luiz Penalva","Oct 30, 2008"
GSE13314,"Gene expression profiling of pulmonary MALT lymphoma","Expression profiling by array","Homo sapiens",35,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13314/suppl",18974375,,"Wee Joo Chng","Oct 30, 2008"
GSE7766,"Moderate long-term drought stress in rice","Expression profiling by array","Oryza sativa",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7766/suppl",18931976,,"Karin Koehl","Oct 29, 2008"
GSE8045,"Gene Expression Profiling in A549 Lung Cancer Cell Line Following siRNA Mediated Knock-down of ALDH1A1 and ALDH3A1","Expression profiling by array","Homo sapiens",12,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8045/suppl",,,"M Cecilia Lopez","Oct 29, 2008"
GSE9481,"Transcriptional signature of IFN-alfa in the side population of ovarian cancer cells","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9481/suppl",18632618,,"Alberto Corradin","Oct 29, 2008"
GSE9576,"Gene expression profiling of classical midgut carcinoid primary tumors and liver metastasis","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9576/suppl",18953328,,"Jean-Baptiste Demoulin","Oct 29, 2008"
GSE11710,"TGF-beta-induced gene expression data and Smad2/3 binding sites of HaCaT keratinocytes","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11710/suppl",18955504,,"Daizo Koinuma","Oct 29, 2008"
GSE12539,"Differential gene expression analysis in the larval heart of Drosophila","Expression profiling by array","Drosophila melanogaster",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12539/suppl",,,"Bruno ZEITOUNI","Oct 29, 2008"
GSE13325,"Streptococcus agalactiae genes controlled by the MtaR transcription factor","Expression profiling by array","Streptococcus agalactiae",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13325/suppl",19087320,,"Daniel Wilson Shelver","Oct 29, 2008"
GSE13366,"Transcriptional and translational status of genes responding to drought stress","Expression profiling by array","Arabidopsis thaliana",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13366/suppl",,,"Sandra Pelletier","Oct 29, 2008"
GSE9165,"The Transcriptome of Photo-Biological Hydrogen Production in the Green Alga Chlamydomonas reinhardtii","Expression profiling by array","Chlamydomonas reinhardtii",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9165/suppl",18708561,,"Anh Vu Nguyen","Oct 28, 2008"
GSE9451,"Identification of Signature Molecule-Marked Native Mesenchymal Stem Cells","Expression profiling by array","Homo sapiens",15,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9451/suppl",19228201,,"Masakazu SHIMIZU","Oct 28, 2008"
GSE13135,"RBP40_arrays","Expression profiling by array","Saccharomyces cerevisiae",153,,,,18959479,,"Daniel Hogan","Oct 28, 2008"
GSE13348,"Foggy mutant: brain (Guo-1R01NS042626-01A2)","Expression profiling by array","Danio rerio",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13348/suppl",,,"Winnie Liang","Oct 28, 2008"
GSE13356,"Microarray analysis of rat mammary carcinogenesis","Expression profiling by array","Rattus norvegicus",8,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13356/suppl",19480007,,"souda masakazu","Oct 28, 2008"
GSE13364,"Expression data from BWF1 mice","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13364/suppl",20200542,,"Ram Pyare Singh","Oct 28, 2008"
GSE9543,"Arabidopsis thaliana open flowers: Wild type vs. sdg4 mutant (SALK T-DNA line_128444)","Expression profiling by array","Arabidopsis thaliana",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9543/suppl",18252252,,"Motoaki Seki","Oct 27, 2008"
GSE11597,"Expression data from chicken B cell lymphoma (DT40) cell lines.","Expression profiling by array","Gallus gallus",28,,"CEL;CHP;DCP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11597/suppl",18930021,,"Hossain Nawaz","Oct 27, 2008"
GSE12061,"Chemical genomics study of Snf1 as a gene repressor","Expression profiling by array","Saccharomyces cerevisiae",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12061/suppl",18955495,,"Karen M. Arndt","Oct 27, 2008"
GSE12327,"Expression profiling reveals distinct clusters of transcriptional regulation during bovine preimplantation in vivo","Expression profiling by array","Bos taurus",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12327/suppl",19064908,,"Smita Sudheer","Oct 27, 2008"
GSE12583,"Highly efficient generation of induced pluripotent stem cells from human keratinocytes","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12583/suppl",18931654,,"Stephanie Boue","Oct 27, 2008"
GSE12807,"Gene expression data throughout spontaneous functional regression of the rhesus macaque corpus luteum.","Expression profiling by array","Macaca mulatta",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12807/suppl",18948396,,"Randy Lloyd Bogan","Oct 27, 2008"
