Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE66101,"The Transcriptome of Basilar Papilla Hair Cell Regeneration in the Avian Inner Ear","Expression profiling by high throughput sequencing","Gallus gallus",28,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66101/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275882",,SRP055179,"Michael Lovett","Feb 21, 2015"
GSE66117,"Transcriptome analysis in chronic lymphocytic leukemia cells using RNA sequencing (RNA-seq)","Expression profiling by high throughput sequencing","Homo sapiens",52,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66117/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA276003",27461342,SRP055390,"Huidong Shi","Feb 21, 2015"
GSE66121,"Genome-wide DNA methylation maps in chronic lymphocytic leukemia cells determined by next-generation sequencing (RRBS)","Methylation profiling by high throughput sequencing","Homo sapiens",42,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66121/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA276004",27461342,SRP055387,"Huidong Shi","Feb 21, 2015"
GSE66127,"The Effects of Nanog HD Mutants on Mouse Embryonic Stem Cells","Expression profiling by high throughput sequencing","Mus musculus",9,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66127/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275930",25825768,SRP055200,"Gladstone Bioinformatics","Feb 21, 2015"
GSE66149,"Effects of thyroxine on the Craniosynostotic Phenotype","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66149/suppl",,,"James Cray","Feb 21, 2015"
GSE66154,"Role of beclin-1 in breast cancer microenvironment","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66154/suppl",25955408,,"Tamotsu Takeuchi","Feb 21, 2015"
GSE66157,"The Genetic Legacy of the Expansion of Turkic-Speaking Nomads Across Eurasia","Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",322,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66157/suppl",,,"Mait Metspalu","Feb 21, 2015"
GSE66165,"NanoString assays of miRNA in MCF7 and MCF10A cells and in extracellular vesicles (EVs) derived from these cells.","Non-coding RNA profiling by array","Homo sapiens",10,,"RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66165/suppl",25722304,,"Lianbo Yu","Feb 21, 2015"
GSE66170,"Using the Porcine SNP60k array to discover copy number variations in high and low fertility boars","Genome variation profiling by SNP array","Sus scrofa",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66170/suppl",25888238,,"Tamas Revay","Feb 21, 2015"
GSE66175,"Imporatance of substantial weight loss for altering gene expression during intensive cardiovascular lifestyle modification","Expression profiling by array","Homo sapiens",480,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66175/suppl",25960328,,"Darrell Ellsworth","Feb 21, 2015"
GSE66176,"The NuA4 complex promotes Translesion Synthesis (TLS) - mediated DNA damage tolerance","Expression profiling by array","Saccharomyces cerevisiae",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66176/suppl",25701288,,"Jennifer Cobb","Feb 21, 2015"
GSE36046,"microRNA signatures of iPSCs and endoderm-derived tissues","Expression profiling by RT-PCR","Mus musculus",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36046/suppl",,,"Xabier Agirre","Feb 20, 2015"
GSE40239,"Development and blind clinical validation of a microRNA based predictor of response to treatment with R-CHOEP in DLBCL","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",116,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40239/suppl",25692889,,"Thomas Jensen","Feb 20, 2015"
GSE40958,"Identification of Cbt target genes in Drosophila wing imaginal discs","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",1,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40958/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA175436",25572844,SRP015792,"Enrique Blanco","Feb 20, 2015"
GSE49010,"Genome-wide maps of chromatin state in E12.5 mouse forelimbs","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",5,,"BB;BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49010/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA212630",25530700,SRP027569,"Chrissa Kioussi","Feb 20, 2015"
GSE50134,"Recurrent copy number alterations are associated with poor prognosis and HPV infection in penile carcinomas","Genome variation profiling by array","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50134/suppl",25502573,,"Fabio Albuquerque Marchi","Feb 20, 2015"
GSE52879,"The dicerlike1 homologue, fuzzy tassel, is required for the regulation of meristem determinacy in the inflorescence and vegetative growth in maize","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Zea mays",26,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52879/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA230402",25465405,SRP033422,"Blake C. Meyers","Feb 20, 2015"
GSE53694,"Methylation dynamics of mouse neuron by MeDIP-seq and MRE-seq","Methylation profiling by high throughput sequencing","Mus musculus",2,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53694/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA232650",25691127,SRP034751,"Daofeng Li","Feb 20, 2015"
GSE55109,"Erythroid differentiation of human induced pluripotent stem cells is independent of donor cell type of origin","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55109/suppl",25326431,,"Marcos J Araúzo-Bravo","Feb 20, 2015"
GSE55275,"Activin A and BMP4 Modulation of Wnt/β-catenin Signaling Directs Fate Specification of Mesoderm Derivatives from Human Embryonic Stem Cells","Expression profiling by high throughput sequencing","Homo sapiens",4,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55275/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA239168",,SRP038767,"Chuck Murry","Feb 20, 2015"
GSE55280,"mRNA sequencing of two brain regions (prefrontal cortex and hippocampus) and left myocardial tissue in mice with chronic heart failure vs. sham-operated control mice","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLS;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55280/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA239183",25400562,SRP038773,"Anna Frey","Feb 20, 2015"
GSE55702,"Lepidium sativum seed germination timecourse","Expression profiling by array","Arabidopsis thaliana;Lepidium sativum",107,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55702/suppl",25429110,,"Simon Peter Pearce","Feb 20, 2015"
GSE56812,"Identification of a novel NF-kB target gene in human triple-negative breast cancer cells","Expression profiling by array","Homo sapiens",2,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56812/suppl",25398440,,"Satoshi Kondo","Feb 20, 2015"
GSE57148,"Characterizing gene expression in lung tissue of COPD subjects using RNA-seq","Expression profiling by high throughput sequencing","Homo sapiens",189,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57148/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA245811",25834810;29871630,SRP041538,"JaeHyun Lim","Feb 20, 2015"
GSE57181,"In vivo response of microglia to Aβ and prostaglandin-E2 EP2 receptor signaling","Expression profiling by array","Mus musculus",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57181/suppl",25485684;26251825,,"Katrin Andreasson","Feb 20, 2015"
GSE57397,"Transriptional profiling upon heat shock and recovery in cells deficient for FBXW7 and their wild type counterpart.","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57397/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA246391",25720964,SRP041753,"Nikos Kourtis","Feb 20, 2015"
GSE57398,"Genome-wide characterization of HSF1 binding in human WT and FBXW7 KO colon cancer cells under basal conditions and upon heat shock","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57398/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA246392",25720964,SRP041754,"Nikos Kourtis","Feb 20, 2015"
GSE57717,"Pi3kcb links Hippo-YAP and PI3K-AKT signaling pathways to promote cardiomyocyte proliferation and survival [ChIPseq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",2,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57717/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA247831",25249570,SRP042025,"Fei Gu","Feb 20, 2015"
GSE57718,"Pi3kcb links Hippo-YAP and PI3K-AKT signaling pathways to promote cardiomyocyte proliferation and survival [microarray]","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57718/suppl",25249570,,"Fei Gu","Feb 20, 2015"
GSE57719,"Pi3kcb links Hippo-YAP and PI3K-AKT signaling pathways to promote cardiomyocyte proliferation and survival","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BW;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57719/suppl",25249570,,"Fei Gu","Feb 20, 2015"
GSE57868,"Accumulation of inorganic polyphosphate mediates metabolic downshift and antibiotic tolerance in Mycobacterium tuberculosis","Expression profiling by high throughput sequencing","Mycobacterium tuberculosis CDC1551",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57868/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA248293",25784702,SRP042154,"Yu-Min Chuang","Feb 20, 2015"
GSE58053,"Nitrobacter winogradskyi transcriptomic response to ammonia","Expression profiling by high throughput sequencing","Nitrobacter winogradskyi",9,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58053/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA248766",25673652,SRP042351,"Luis Sayavedra-Soto","Feb 20, 2015"
GSE58299,"Time-course analysis of transcriptomes of human long-term (LT) and short-term (ST) hematopoietic stem cells (HSC) after xenotransplantation","Expression profiling by array","Homo sapiens",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58299/suppl",25704240,,"Elisa Laurenti","Feb 20, 2015"
GSE59777,"Escape from X inactivation in mouse tissues (RNA-Seq)","Expression profiling by high throughput sequencing","Mus musculus x Mus spretus",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59777/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA256188",25785854;25887447,SRP044862,"Xinxian Deng","Feb 20, 2015"
GSE59778,"Regulation of mouse X inactivation (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus x Mus spretus",3,,"BED;BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59778/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA256187",25785854;25887447,SRP044863,"Xinxian Deng","Feb 20, 2015"
GSE59779,"Studies of regulation of mouse X inactivation and genes escaping XCI","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus;Mus musculus x Mus spretus",68,,"BED;BIGWIG;GFF;PAIR;TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59779/suppl",25785854;25887447,,"Xinxian Deng","Feb 20, 2015"
GSE60343,"Inhibition of Pseudomonas aeruginosa swarming motility by 1-naphthol and other bicyclic compounds bearing hydroxyl group.","Expression profiling by genome tiling array","Pseudomonas aeruginosa PAO1",2,,"BAR;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60343/suppl",25681177,,"Yosuke Tashiro","Feb 20, 2015"
GSE60361,"Single-cell RNA-seq of mouse cerebral cortex","Expression profiling by high throughput sequencing","Mus musculus",3005,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60361/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA258094",25700174,SRP045452,"Sten Linnarsson","Feb 20, 2015"
GSE61379,"Identifying actionable targets through integrative analyses of GEM model and human prostate cancer profiling (Illumina)","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61379/suppl",25381262,,"Jeffrey Zhao","Feb 20, 2015"
GSE61382,"Identifying actionable targets through integrative analyses of GEM model and human prostate cancer profiling [Agilent]","Genome variation profiling by array","Mus musculus",55,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61382/suppl",25381262,,"Jeffrey Zhao","Feb 20, 2015"
GSE61383,"Identifying actionable targets through integrative analyses of GEM model and human prostate cancer profiling","Expression profiling by array;Genome variation profiling by array","Mus musculus",79,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61383/suppl",25381262,,"Jeffrey Zhao","Feb 20, 2015"
GSE61460,"Splenic B cells from Hymenolepis diminuta-infected mice ameliorate colitis independent of T cells and via cooperation with macrophages","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61460/suppl",25452561,,"Jose L Reyes","Feb 20, 2015"
GSE61859,"Defined conditions for the isolation and expansion of basal prostate stem cells of mouse and human origin [human]","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61859/suppl",25702639,,"Eisen Christian","Feb 20, 2015"
