Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE113380,"A Syngeneic ErbB2 Mammary Cancer Model for Preclinical Immunotherapy Trials","Expression profiling by high throughput sequencing","Mus musculus",12,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113380/suppl",,,"Alexander D Borowsky","Mar 03, 2019"
GSE115514,"Transcriptome landscape of human primary monocytes response upon different ligand glucocorticoids","Expression profiling by high throughput sequencing","Homo sapiens",8,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115514/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA475253",,SRP150074,"Cheng Wang","Mar 03, 2019"
GSE115669,"Transcriptome landscape of HeLa response upon triamcinolone acetonide","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115669/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA475732",,SRP150331,"Cheng Wang","Mar 03, 2019"
GSE116114,"RNA-Sequencing of human dermal lymphatic endothelial cells (HDLEC) treated with siRNA targeting YAP/TAZ and YAP5SA","Expression profiling by high throughput sequencing","Homo sapiens",16,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA477309",,SRP151027,"Hyunsoo Cho","Mar 03, 2019"
GSE117057,"The chromatin architecture at glucocorticoid-induced genes PER1 and IRAK3","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",4,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117057/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA480918",,SRP153269,"Cheng Wang","Mar 03, 2019"
GSE117548,"Image-based profiling identifies compound induced phenotypes in patient-derived organoids","Expression profiling by array","Homo sapiens",31,,,,,,"Johannes Betge","Mar 03, 2019"
GSE124535,"Gene expression profiles of 35 paired HCC and non-tumor tissues by RNA-seq data","Expression profiling by high throughput sequencing","Homo sapiens",70,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA512451",,SRP174991,"Ying Jiang","Mar 03, 2019"
GSE125535,"Integrator enforces the fidelity of transcriptional termination at protein coding genes with unique genomic landscape","Other","Homo sapiens",16,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA516698",,SRP181677,"Felipe Beckedorff","Mar 03, 2019"
GSE126978,"Hi-C from THP-1 (ENCSR669GJD)","Other","Homo sapiens",6,,"HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126978/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE126979,"Hi-C from THP-1 (ENCSR748LQF)","Other","Homo sapiens",6,,"HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126979/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127006,"ChIA-PET from K562 (ENCSR000FDB)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127006/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127007,"ChIA-PET from K562 (ENCSR000FDC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127007/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127008,"ChIA-PET from K562 (ENCSR000FDD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127008/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127009,"ChIA-PET from K562 (ENCSR000FDE)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127009/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127010,"ChIA-PET from K562 (ENCSR000FDF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127010/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127011,"ChIA-PET from K562 (ENCSR000FDG)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127011/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127012,"ChIA-PET from GM19239 (ENCSR018VOS)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127012/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127013,"ChIA-PET from GM19240 (ENCSR025JPD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127013/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127014,"ChIA-PET from GM19238 (ENCSR029IXY)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127014/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127015,"ChIA-PET from GM12892 (ENCSR033GUP)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127015/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127017,"ChIA-PET from ARPE-19 (ENCSR110JOO)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127017/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127018,"ChIA-PET from LNCAP (ENCSR113OIR)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127018/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127019,"ChIA-PET from SU-DHL-2 (ENCSR128RPG)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127019/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127020,"ChIA-PET from GM19240 (ENCSR130SRF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127020/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127021,"ChIA-PET from neural progenitor cell (ENCSR247RGI)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127021/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127022,"ChIA-PET from MCF-7 (ENCSR255XYX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127022/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127023,"ChIA-PET from GM12891 (ENCSR299VMZ)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127023/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127024,"ChIA-PET from GM19240 (ENCSR312TUD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127024/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127025,"ChIA-PET from K1 (ENCSR314HAC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127025/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127026,"ChIA-PET from GM19239 (ENCSR332ZHA)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127026/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127027,"ChIA-PET from K562 (ENCSR338WUS)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127027/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127028,"ChIA-PET from Jurkat clone E61 (ENCSR361AYD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127028/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127029,"ChIA-PET from GM19238 (ENCSR380UPB)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127029/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127030,"ChIA-PET from hepatocyte (ENCSR381DCY)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127030/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127031,"ChIA-PET from HT-1197 (ENCSR386KHY)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127031/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127032,"ChIA-PET from KU-19-19 (ENCSR404HWQ)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127032/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127033,"ChIA-PET from MSLCL (ENCSR452NHL)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127033/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127034,"ChIA-PET from H9 (ENCSR478BMT)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127034/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127035,"ChIA-PET from GM19239 (ENCSR479MTN)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127035/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127036,"ChIA-PET from GM19238 (ENCSR527RXH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127036/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127037,"ChIA-PET from neural cell (ENCSR587DSF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127037/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127038,"ChIA-PET from GM12891 (ENCSR600ACR)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127038/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127039,"ChIA-PET from SU-DHL-4 (ENCSR658RQQ)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127039/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127040,"ChIA-PET from pulmonary artery endothelial cell (ENCSR668RDP)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127040/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127041,"ChIA-PET from DU 145 (ENCSR672RHL)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127041/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127042,"ChIA-PET from fibroblast (ENCSR732QOH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127042/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127043,"ChIA-PET from GM12878 (ENCSR752QCX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127043/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127044,"ChIA-PET from GM19239 (ENCSR761FUE)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127044/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127045,"ChIA-PET from MSiPS (ENCSR778FXH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127045/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127046,"ChIA-PET from GM19240 (ENCSR782XOF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127046/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127047,"ChIA-PET from GM19238 (ENCSR823TEV)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127047/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127048,"ChIA-PET from NCI-H1437 (ENCSR833CMG)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127048/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127049,"ChIA-PET from GM12892 (ENCSR852EAX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127049/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127050,"ChIA-PET from HT-1376 (ENCSR933UZH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127050/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127051,"ChIA-PET from GM19239 (ENCSR952NXC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127051/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127052,"ChIA-PET from GM19240 (ENCSR980MHP)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127052/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127053,"ChIA-PET from GM12878 (ENCSR981FNA)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127053/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127054,"ChIA-PET from hTERT-HME1 (ENCSR991JXX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127054/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127061,"siRNA RNA-seq from MCF-7 (ENCSR005AHI)","Expression profiling by high throughput sequencing","Homo sapiens",3,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127061/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127062,"CRISPRi RNA-seq from K562 (ENCSR011GAO)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127062/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127063,"CRISPRi RNA-seq from K562 (ENCSR016WFQ)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127063/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127065,"CRISPRi RNA-seq from K562 (ENCSR024HAR)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127065/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127066,"CRISPRi RNA-seq from K562 (ENCSR028FBD)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127066/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127068,"CRISPRi RNA-seq from K562 (ENCSR039VEQ)","Expression profiling by high throughput sequencing","Homo sapiens",3,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127068/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127070,"CRISPRi RNA-seq from K562 (ENCSR043UMW)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127070/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127071,"CRISPRi RNA-seq from K562 (ENCSR046FQX)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127071/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127073,"CRISPRi RNA-seq from K562 (ENCSR052BWT)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127073/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127074,"CRISPRi RNA-seq from K562 (ENCSR052ZPX)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127074/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127076,"CRISPRi RNA-seq from K562 (ENCSR069OUL)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127076/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127077,"siRNA RNA-seq from K562 (ENCSR071JWS)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127077/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127078,"CRISPRi RNA-seq from K562 (ENCSR073QLQ)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127078/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127080,"CRISPRi RNA-seq from K562 (ENCSR074FBG)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127080/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127082,"CRISPRi RNA-seq from K562 (ENCSR084NTT)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127082/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127083,"CRISPRi RNA-seq from K562 (ENCSR095PIC)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127083/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127084,"CRISPRi RNA-seq from K562 (ENCSR096VPS)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127084/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127085,"CRISPRi RNA-seq from K562 (ENCSR103URL)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127085/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127086,"CRISPRi RNA-seq from K562 (ENCSR104JMN)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127086/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127087,"CRISPRi RNA-seq from K562 (ENCSR104QKG)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127087/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127088,"CRISPRi RNA-seq from K562 (ENCSR123IMQ)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127088/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127089,"CRISPRi RNA-seq from K562 (ENCSR126GEQ)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127089/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127090,"siRNA RNA-seq from C4-2B (ENCSR142YZV)","Expression profiling by high throughput sequencing","Homo sapiens",3,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127090/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127091,"CRISPRi RNA-seq from K562 (ENCSR160YSN)","Expression profiling by high throughput sequencing","Homo sapiens",2,,"BIGWIG;TSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127091/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
