Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE39403,"A gDNA microarray for genotyping Salvia species","Genome variation profiling by array","Salvia;Salvia elegans;Salvia fruticosa;Salvia lanceolata;Salvia lavandulifolia;Salvia lyrata;Salvia mexicana;Salvia microphylla;Salvia miltiorrhiza;Salvia officinalis;Salvia przewalskii;Salvia runcinata;Salvia sclarea;Salvia sinica",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39403/suppl",23269604,,"Nitin Mantri","Jul 31, 2013"
GSE40936,"Metformin mild supplementation improves health and survival of mice","Expression profiling by array","Mus musculus",30,,"TXT;XLS;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40936/suppl",23900241,,"Kevin G Becker","Jul 31, 2013"
GSE41107,"Experiment 2: Pou5f1 and Sox2 overexpression experiments protein synthesis inhibition","Expression profiling by array","Danio rerio",16,,,,23950494,,"Wolfgang Driever","Jul 31, 2013"
GSE41276,"Classification of  Myeloma Using Global MicroRNA Profiling","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",163,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41276/suppl",23718138,,"Gareth Morgan","Jul 31, 2013"
GSE41806,"Transcriptional profiling of Neurospora crassa Δmak-2 reveals that mitogen-activated protein kinase MAK-2 participates in the phosphate signaling pathway","Expression profiling by array","Neurospora crassa",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41806/suppl",23733042,,"Gabriela F Persinoti","Jul 31, 2013"
GSE42542,"Effect of clpX overexpression in Synechococcus","Expression profiling by array","Synechococcus elongatus PCC 6301;Synechococcus elongatus PCC 7942",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42542/suppl",23913328,,"Keiko Imai","Jul 31, 2013"
GSE45005,"Expression data from renal cortex of ICR-derived Glomerulonephritis (ICGN) mice and ICR mice","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45005/suppl",23989031,,"Kotaro Tamura","Jul 31, 2013"
GSE45330,"Leukocyte gene expression variation as a function of psychological well-being","Expression profiling by array","Homo sapiens",79,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45330/suppl",23898182,,"Steve Cole","Jul 31, 2013"
GSE45362,"miR-18a modulates gene transcription in breast cancer cells treated with Cobalt(II) chloride","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45362/suppl",25069832,,"Meiyun Fan","Jul 31, 2013"
GSE45697,"Transcription factor transcriptome during somatic embryogenesis (SE) in Arabidopsis thaliana","Expression profiling by RT-PCR","Arabidopsis thaliana",6,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45697/suppl",,,"Salma Balazadeh","Jul 31, 2013"
GSE45836,"Default DNA Methylation is Preceded by Broad, Low-Level Transcription in Fetal Male Germ Cells and Is Inversely Patterned by Dynamic H3K4 Methylation (ChIP-chip and MIRA-chip)","Genome binding/occupancy profiling by genome tiling array;Methylation profiling by genome tiling array","Mus musculus",59,,"GFF;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45836/suppl",23810559,,"Xiwei Wu","Jul 31, 2013"
GSE46914,"IDENTIFICATION OF BIOMARKERS OF RESPONSE TO IFNG DURING ENDOTOXIN TOLERANCE: APPLICATION TO SEPTIC SHOCK","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46914/suppl",23874546,,"Florence Frager","Jul 31, 2013"
GSE46953,"Default DNA Methylation is Preceded by Broad, Low-Level Transcription in Fetal Male Germ Cells and Is Inversely Patterned by Dynamic H3K4 Methylation (RNA-Seq)","Expression profiling by high throughput sequencing","Mus musculus",4,,"BEDGRAPH;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46953/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA203213",23810559,SRP022767,"Xiwei Wu","Jul 31, 2013"
GSE46954,"Default DNA Methylation is Preceded by Broad, Low-Level Transcription in Fetal Male Germ Cells and Is Inversely Patterned by Dynamic H3K4 Methylation","Genome binding/occupancy profiling by genome tiling array;Methylation profiling by genome tiling array;Expression profiling by high throughput sequencing","Mus musculus",63,,"BEDGRAPH;GFF;PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46954/suppl",23810559,,"Xiwei Wu","Jul 31, 2013"
GSE47068,"Rat Life Cycle Kidney Male Gene Expression Data","Expression profiling by array","Rattus norvegicus",35,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47068/suppl",24116033;23902594,,"Vikrant Vijay","Jul 31, 2013"
GSE47069,"Rat Life Cycle Kidney Female Gene Expression Data","Expression profiling by array","Rattus norvegicus",40,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47069/suppl",23902594,,"Vikrant Vijay","Jul 31, 2013"
GSE47070,"Rat Life Cycle Kidney Gene Expression Data","Expression profiling by array","Rattus norvegicus",75,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47070/suppl",23902594;24116033,,"Vikrant Vijay","Jul 31, 2013"
GSE47586,"Murine Cytomegalovirus Protein pM79 is a Key Regulator for Viral Late Transcription","Expression profiling by array","Murid betaherpesvirus 1;Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47586/suppl",23760242,,"travis Chapa","Jul 31, 2013"
GSE47960,"SHAE002: SARS-CoV, SARS-dORF6 and SARS-BatSRBD infection of HAE cultures.","Expression profiling by array","Homo sapiens",163,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47960/suppl",23935999,,"Michael Katze","Jul 31, 2013"
GSE47961,"SHAE003: SARS-CoV, SARS-dORF6 and SARS-BatSRBD infection of HAE cultures.","Expression profiling by array","Homo sapiens",141,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47961/suppl",23935999,,"Michael Katze","Jul 31, 2013"
GSE47962,"SHAE004: SARS-CoV, SARS-dORF6 and SARS-BatSRBD infection of HAE cultures.","Expression profiling by array","Homo sapiens",134,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47962/suppl",23935999,,"Michael Katze","Jul 31, 2013"
GSE48582,"Effects of 5α-dihydrotestosterone on male mummichog (Fundulus heteroclitus) testes steroid production and gene expression patterns","Expression profiling by array","Fundulus heteroclitus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48582/suppl",,,"Christopher Joseph Martyniuk","Jul 31, 2013"
GSE49117,"Expression analysis of 32Dcl3 cells expressing ASXL-MT in the presence of  IL-3 or G-CSF","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49117/suppl",24216483,,"Daichi Inoue","Jul 31, 2013"
GSE49118,"Expression analysis of BM cells of ASXL-MT induced MDS mice","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49118/suppl",24216483,,"Daichi Inoue","Jul 31, 2013"
GSE49336,"Gene expression in Fut8+/+ and Fut8-/- MEFs","Expression profiling by array","Mus musculus",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49336/suppl",24619415,,"ayako kurimoto","Jul 31, 2013"
GSE49338,"ChIP-seq data of Epstein-Barr Virus Nuclear Antigen Leader Protein (EBNALP)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49338/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA213673",24167291,SRP028321,"Hufeng Zhou","Jul 31, 2013"
GSE49340,"The global gene expression pattern by RCK1 over-expression","Expression profiling by array","Saccharomyces cerevisiae",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49340/suppl",24051094,,"miwha Chang","Jul 31, 2013"
GSE49347,"Transmission of xanthomonads to Medicago truncatula seeds","Expression profiling by array","Medicago truncatula",24,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49347/suppl",25922487,,"Sandra Pelletier","Jul 31, 2013"
GSE49350,"Medicago truncatula seed development at 21-19°C","Expression profiling by array","Medicago truncatula",32,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49350/suppl",25922487,,"Sandra Pelletier","Jul 31, 2013"
GSE49351,"Microarray gene expression profiling of transgenic mice with myocardium-specific over-expression of fatty acid synthase (FASN)","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49351/suppl",26670611,,"Ursula Quitterer","Jul 31, 2013"
GSE49353,"Evaluating cross-hybridization of murine cDNA to the Affymetrix Human Genome U133 Plus 2.0 chipset","Expression profiling by array","Homo sapiens;Mus musculus",29,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49353/suppl",24885658,,"Luke Hunter Stockwin","Jul 31, 2013"
GSE49359,"Sex-biased expression profile of Schistosoma mansoni microRNAs","Non-coding RNA profiling by high throughput sequencing","Schistosoma mansoni",4,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49359/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA213724",24069470,SRP028328,"Antonio Marco","Jul 31, 2013"
GSE49362,"Medaka larvae were exposed to HBCD","Expression profiling by array","Oryzias latipes;Oryzias melastigma",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49362/suppl",,,"geng hong","Jul 31, 2013"
GSE49371,"Investigation of Alterations in Gene Expression in the Retina Induced by Intravitreal Injection of gold and silicate nanoparticles","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49371/suppl",,,"Jeong Hun Kim","Jul 31, 2013"
GSE16975,"Hydrogen sulfide (H2S) modulates lifespan of C.elegans","Expression profiling by array","Caenorhabditis elegans",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16975/suppl",24093496,,"Stephen Sturzenbaum","Jul 30, 2013"
GSE33499,"Microarray analysis of male strobili in fertile and sterile male strobili of Cryptomeria japonica","Expression profiling by genome tiling array","Cryptomeria japonica",74,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33499/suppl",,,"Norihiro Futamura","Jul 30, 2013"
GSE37138,"Exon array analysis of the response to bevacizumab/erlotinib in advanced non-small cell lung cancer","Expression profiling by array","Homo sapiens",117,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37138/suppl",24039832,,"Florent Baty","Jul 30, 2013"
GSE38432,"Expression data from Andromonoecious poplar flower","Expression profiling by array","Populus sp.;Populus tomentosa",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38432/suppl",23860796;25617468,,"Yuepeng Song","Jul 30, 2013"
GSE39506,"Cytokine and gene transcription profiles of immune responses elicited by HIV lipopeptide vaccine in HIV-negative volunteers","Expression profiling by array","Homo sapiens",161,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39506/suppl",,,"hakim hocini","Jul 30, 2013"
GSE40524,"Unprecedented alternative splicing and 3 Mb of novel transcribed sequence leads to significant transcript diversity in the transcriptome of the human retina","Expression profiling by high throughput sequencing;Other","Homo sapiens",3,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40524/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA174224",23865674,SRP015336,"Eric Pierce","Jul 30, 2013"
GSE40849,"Vav proteins orchestrate a keratinocyte auto/paracrine program critical for skin tumorigenesis.","Expression profiling by array","Mus musculus",17,GDS4985,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40849/suppl",23935450,,"Ramón García-Escudero","Jul 30, 2013"
GSE42586,"Expression profile of HEK293 cells stably transfected with PRL-1 (PTP4A1) or empty pcDNA4 vector (control)","Expression profiling by array","Homo sapiens",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42586/suppl",24019887,,"Carmen M. Dumaual","Jul 30, 2013"
GSE42587,"Quantitative real-time RT-PCR analysis of HEK293 cells stably transfected with PRL-1 (PTP4A1) or empty pcDNA4 vector control.","Expression profiling by RT-PCR","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42587/suppl",24019887,,"Carmen M. Dumaual","Jul 30, 2013"
GSE42588,"Affymetrix microarray and qRT-PCR expression profile of HEK293 cells stably transfected with PRL-1 (PTP4A1) or empty pcDNA4 vector (control)","Expression profiling by array;Expression profiling by RT-PCR","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42588/suppl",24019887,,"Carmen M. Dumaual","Jul 30, 2013"
GSE42723,"Genome wide hydroxymethylation tested using the HELP-GT assay shows redistribution in cancer","Methylation profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42723/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA182946",23861445,SRP017412,"Yiting Yu","Jul 30, 2013"
GSE43941,"Transcriptome sequencing and microarray development for the woodrat (Neotoma spp.):  custom genetic tools for exploring herbivore ecology","Expression profiling by array","Neotoma bryanti;Neotoma lepida",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43941/suppl",23496907,,"Brett Milash","Jul 30, 2013"
GSE44091,"Genome-wide expression of the epithelial layer cells of mice injected with Clostridium difficile Toxin A and B","Expression profiling by array","Mus musculus",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44091/suppl",23897615,,"Kevin Michael D'Auria","Jul 30, 2013"
GSE44244,"PAX5 overexpression is not enough to reestablish the mature B-cell phenotype in classical Hodgkin lymphoma","Expression profiling by array","Homo sapiens",18,GDS4978,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44244/suppl",23842424,,"Lora Dimitrova","Jul 30, 2013"
GSE44551,"PAX5 overexpression is not enough to reestablish the mature B-cell phenotype in classical Hodgkin lymphoma (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44551/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA190710",23842424,SRP018781,"Lora Dimitrova","Jul 30, 2013"
GSE46858,"Analysis of Unannotated Equine Transcripts Identified by mRNA Sequencing","Expression profiling by high throughput sequencing","Equus caballus",8,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA202910",23922931,SRP022567,"Stephen J Coleman","Jul 30, 2013"
GSE46884,"Gene Expression Signature of Human Polynucleotide Phosphorylase (hPNPaseold-35) in Melanoma","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46884/suppl",24143183,,"Catherine Dumur","Jul 30, 2013"
GSE47963,"SARS-CoV, SARS-dORF6 and SARS-BatSRBD infection of HAE cultures.","Expression profiling by array","Homo sapiens",438,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47963/suppl",23935999,,"Michael Katze","Jul 30, 2013"
GSE49306,"Genome-wide gene expression profiles in lung tissues of pig breeds differing in resistance to porcine reproductive and respiratory syndrome virus","Expression profiling by array","Sus scrofa",6,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49306/suppl",,,"Yunliang Jiang","Jul 30, 2013"
GSE49307,"A variant in the neuropeptide receptor npr-1 is a major determinant of Caenorhabditis elegans growth and physiology","Expression profiling by array","Caenorhabditis elegans",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49307/suppl",,,"Leonid Kruglyak","Jul 30, 2013"
GSE49308,"CTCL and ATL cell lines, mir-150 transfected versus controls","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49308/suppl",24385540,,"Sho Ikeda","Jul 30, 2013"
GSE49311,"Expression data from left versus right mouse entorhinal cortex (EC).","Expression profiling by array","Mus musculus",6,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49311/suppl",24362760,,"Diego E Berman","Jul 30, 2013"
GSE49317,"Affymetrix SNP array data for hepatocellular carcinoma and their adjacent liver tissue samples","SNP genotyping by SNP array","Homo sapiens",86,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49317/suppl",,,"Zeguang Han","Jul 30, 2013"
GSE49318,"Genome-wide  gene expression analysis of new cardiomyocytes (CMs) derived from resident c-kitpos endogenous cardiac stem cells (eCSCs) after myocardial injury by Isoproterenol (ISO) in mice.","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49318/suppl",23953114,,"Giuliano Giuseppe Stirparo","Jul 30, 2013"
GSE49323,"Angiotensin converting enzyme inhibition attenuates insterstitial injury in a murine model of chronic glomerulonephritis","Expression profiling by array","Mus musculus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49323/suppl",,,"Frank A Middleton","Jul 30, 2013"
GSE49324,"Identification of neural stem cell gene expression signatures associated with disease progression in alveolar soft part sarcoma by integrated molecular profiling [aCGH]","Genome variation profiling by genome tiling array","Homo sapiens",15,,,,24493828,,"Ramakrishna Sompallae","Jul 30, 2013"
GSE49327,"Identification of neural stem cell gene expression signatures associated with disease progression in alveolar soft part sarcoma by integrated molecular profiling","Expression profiling by array;Genome variation profiling by genome tiling array","Homo sapiens",28,,,,24493828,,"Ramakrishna Sompallae","Jul 30, 2013"
GSE49328,"Gene expression on in vitro activated DCs","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49328/suppl",23995234,,"Francisco Quintana","Jul 30, 2013"
GSE49335,"Interaction of Phenotypic Plasticity and Natural Selection on Gene Expression","Expression profiling by array","Fundulus grandis;Fundulus heteroclitus",113,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49335/suppl",,,"David I Dayan","Jul 30, 2013"
GSE24629,"Comparison of two clones (4106a and FRC) of Myzus Persicae (Sulzer) (Hemiptera: Aphididae)","Expression profiling by array","Myzus persicae",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24629/suppl",,,"Chris Bass","Jul 29, 2013"
GSE32928,"Genome-wide transcriptomic analysis of the sporophyte of the moss Physcomitrella patens","Expression profiling by array","Physcomitrella patens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32928/suppl",23888066,,"Martin-Timothy O'Donoghue","Jul 29, 2013"
GSE41018,"Rapamycin extends life span, but has limited effects on aging in mice","Expression profiling by array","Mus musculus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41018/suppl",23863708,,"Martin Irmler","Jul 29, 2013"
GSE42515,"Gene Set Enrichment Analysis reveals lineage relationships between mouse and human gliomas and identifies stem cells and PNET as distinct entities","Expression profiling by array","Mus musculus",33,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42515/suppl",23887970,,"Nick Henriquez","Jul 29, 2013"
GSE42656,"Gene expression profiles for paediatric brain tumours","Expression profiling by array","Homo sapiens",73,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42656/suppl",23887970,,"Denise Sheer","Jul 29, 2013"
GSE42658,"Expression profiles for paediatric brain tumours","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",137,,,,23887970,,"Denise Sheer","Jul 29, 2013"
GSE44040,"Genome-wide transcriptional profiling of the purple sulfur bacterium Allochromatium vinosum DSM 180T during growth on different reduced sulfur compounds [Set1]","Expression profiling by array","Allochromatium vinosum DSM 180;Bacillus subtilis subsp. subtilis str. 168;Escherichia coli str. K-12 substr. MG1655;Rhodobacter capsulatus SB 1003",9,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44040/suppl",23873913,,"Tino Polen","Jul 29, 2013"
GSE44041,"Genome-wide transcriptional profiling of the purple sulfur bacterium Allochromatium vinosum DSM 180T during growth on different reduced sulfur compounds [Set2]","Expression profiling by array","Allochromatium vinosum DSM 180;Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Pseudomonas aeruginosa PAO1;Pseudomonas putida KT2440",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44041/suppl",23873913,,"Tino Polen","Jul 29, 2013"
GSE44042,"Genome-wide transcriptional profiling of the purple sulfur bacterium Allochromatium vinosum DSM 180T during growth on different reduced sulfur compounds","Expression profiling by array","Allochromatium vinosum DSM 180;Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli str. K-12 substr. MG1655;Pseudomonas aeruginosa PAO1;Pseudomonas putida KT2440;Rhodobacter capsulatus SB 1003",13,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44042/suppl",23873913,,"Tino Polen","Jul 29, 2013"
GSE44183,"Genetic Programs in Human and Mouse Early Embryos Revealed by Single-Cell RNA-Sequencing","Expression profiling by high throughput sequencing;Other","Homo sapiens;Mus musculus",47,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44183/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA189204",23892778,SRP018525,"Kevin Huang","Jul 29, 2013"
GSE44812,"Complex regulation of the PEP carboxykinase gene pck and characterization of its GntR-type regulator IolR as a repressor of myo-inositol utilization genes in Corynebacterium glutamicum","Expression profiling by array","Corynebacterium glutamicum ATCC 13032",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44812/suppl",23873914,,"Tino Polen","Jul 29, 2013"
