Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE60473,"gravity-Gravitational signature of synchronized cell cultures in particular cell cycle stages","Expression profiling by array","Arabidopsis thaliana",12,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60473/suppl",,,"Soubigou-Taconnat Ludivine","Aug 23, 2014"
GSE60649,"Myeloid malignancies with chromosome 5q deletions acquire a dependency on an intrachromosomal NF-κB gene network","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60649/suppl",25199827,,"Jing Fang","Aug 23, 2014"
GSE60661,"Effect of Helicobacter pylori on ATM-dependent DNA damage responses [cell lines]","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60661/suppl",25069978,,"Katsuhiro Hanada","Aug 23, 2014"
GSE60662,"Effect of Helicobacter pylori on ATM-dependent DNA damage responses [biopsy]","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60662/suppl",25069978,,"Katsuhiro Hanada","Aug 23, 2014"
GSE47155,"Hepatic transcriptome of mice with a deletion of the miR-379/miR-410 cluster obtained 4h following a caesarean at embryonic day E19.5","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47155/suppl",25124681,,"Pascal GP Martin","Aug 22, 2014"
GSE47156,"Hepatic transcriptome of mice with a deletion of the miR-379/miR-410 cluster at E19.5 and P0","Expression profiling by array","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47156/suppl",25124681,,"Pascal GP Martin","Aug 22, 2014"
GSE47159,"Hepatic transcriptome of mice with a deletion of the miR-379/miR-410 cluster","Expression profiling by array","Mus musculus",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47159/suppl",25124681,,"Pascal GP Martin","Aug 22, 2014"
GSE49972,"Clear cell sarcoma of the kidney demonstrates an embryonic signature indicative of a primitive nephrogenic origin","Expression profiling by array","Homo sapiens",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49972/suppl",24488803,,"Jenny Karlsson","Aug 22, 2014"
GSE50615,"Human Esophageal Squamous Cell Cancer Cell line: Control vs. mir203 expression vector Transfected","Expression profiling by array","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50615/suppl",24692008,,"Satoshi Kondo","Aug 22, 2014"
GSE52664,"Genome-wide analysis of primary and secondary angiosarcomas using RNA extracted from formalin-fixed parafinembedded samples.","Expression profiling by array","Homo sapiens",65,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52664/suppl",24983371,,"Emelie Styring","Aug 22, 2014"
GSE54099,"Expression profiles of 186-gene signature in Italian hepatitis C virus (HCV)-related liver cirrhosis","Expression profiling by array","Homo sapiens",90,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54099/suppl",25143343,,"Yujin Hoshida","Aug 22, 2014"
GSE54100,"Expression profiles of 186-gene signature in U.S. hepatitis C virus (HCV)-related liver cirrhosis","Expression profiling by array","Homo sapiens",145,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54100/suppl",25143343,,"Yujin Hoshida","Aug 22, 2014"
GSE54101,"Gene-expression profiles of paired biopsies and explanted liver from hepatitis C virus (HCV)-infected individuals","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54101/suppl",25143343,,"Yujin Hoshida","Aug 22, 2014"
GSE54102,"A genomic and clinical prognostic index for hepatitis C-related early-stage cirrhosis that predicts clinical deterioration","Expression profiling by array","Homo sapiens",244,,,,25143343,,"Yujin Hoshida","Aug 22, 2014"
GSE55070,"Primary breast tumor-derived cellular models: characterization of tumorigenic, metastatic, and cancer-associated fibroblasts in dissociated tumor (DT) cultures","Expression profiling by array","Homo sapiens",12,,,,24567196,,"Charles M. Perou","Aug 22, 2014"
GSE55301,"BCL6 target genes in a Burkitt's lymphoma cell line with inducible BCL6 expression.","Expression profiling by array","Homo sapiens",4,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55301/suppl",27268052,,"Simon David Wagner","Aug 22, 2014"
GSE55569,"methylSig: a whole genome DNA methylation analysis pipeline","Methylation profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55569/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA240058",24836530,SRP039394,"Maria Eugenia Figueroa","Aug 22, 2014"
GSE57112,"Hepatic transcriptome of mice with a deletion of the miR-379/miR-410 cluster at P1","Expression profiling by array","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57112/suppl",25124681,,"Pascal GP Martin","Aug 22, 2014"
GSE57315,"The role of carbon starvation in the induction of enzymes that degrade plant-derived carbohydrates in Aspergillus niger","Expression profiling by high throughput sequencing","Aspergillus niger",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57315/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA246235",24792495,SRP041680,"David B Archer","Aug 22, 2014"
GSE58563,"Three-dimensional proximity mapping of the DRGFP DNA double-strand break site in U2OS cells","Other","Homo sapiens",2,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58563/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA252903",25131201,SRP043311,"Philipp Oberdoerffer","Aug 22, 2014"
GSE59032,"Standing at the gateway to Europe - the genetic structure of Western Balkan populations based on autosomal and haploid markers","Genome variation profiling by SNP array;SNP genotyping by SNP array","Homo sapiens",70,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59032/suppl",25148043,,"Mait Metspalu","Aug 22, 2014"
GSE60363,"Sequestration of a two-component response regulator by a riboswitch regulated non-coding RNA","Expression profiling by high throughput sequencing","Listeria monocytogenes EGD-e",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60363/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA258096",25146292,SRP045450,"Jeffrey Mellin","Aug 22, 2014"
GSE60588,"Alanine scan of potential linear epitopes of Klebsiella pneumoniae MGH 78578","Protein profiling by protein array","Klebsiella pneumoniae",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60588/suppl",25333280,,"Sebastian Hoppe","Aug 22, 2014"
GSE60589,"Loss of BTG1 function promotes ETV6-RUNX1-mediated leukemic transformation by upregulation of BCL6","Expression profiling by array","Mus musculus",4,,"TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60589/suppl",,,"Frank N van Leeuwen","Aug 22, 2014"
