Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE7749,"Analysis of gene expression in grape berries due to diurnal effects (DIU_05).","Expression profiling by array","Vitis vinifera",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7749/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE7750,"Analysis of gene expression changes involved in diurnal and circadian rhythms in grape berries. (DIU_05_circadian).","Expression profiling by array","Vitis vinifera",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7750/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE7751,"Analysis of gene expression in grape berries due to diurnal effects (DIU_06).","Expression profiling by array","Vitis vinifera",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7751/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE7752,"Gene expression analysis in grape berries at veraison (SIB_06)","Expression profiling by array","Vitis vinifera",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7752/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE7758,"Hormonal effects on grape berry ripening (HOM_06)","Expression profiling by array","Vitis vinifera",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7758/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE8389,"The effects of heat shock treatment on gene expression of grapevine berries (HSP_06)","Expression profiling by array","Vitis vinifera",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8389/suppl",,,"Mark Raymond Thomas","Nov 22, 2018"
GSE33222,"Heat stress effects on gene expression in the grape berry. Comparison of pre- and post-véraison berries and microarray versus mRNA-seq datasets.","Expression profiling by high throughput sequencing","Vitis vinifera",8,,"BAM;TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33222/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA149155",,SRP009081,"Mark Raymond Thomas","Nov 22, 2018"
GSE33349,"Discovery of new small RNA molecules expressed in the grape berry. Comparison of pre- and post-véraison berries and heat stress effects.","Non-coding RNA profiling by high throughput sequencing","Vitis vinifera",8,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33349/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA148951",,SRP009156,"Mark Raymond Thomas","Nov 22, 2018"
GSE33384,"Unique small RNA expressed during grapevine floral development","Non-coding RNA profiling by high throughput sequencing","Vitis vinifera",11,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33384/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA149111",,SRP009171,"Mark Raymond Thomas","Nov 22, 2018"
GSE33386,"Unique mRNA expressed during grapevine floral development","Expression profiling by high throughput sequencing","Vitis vinifera",11,,"BAM;TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33386/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA149115",,SRP009172,"Mark Raymond Thomas","Nov 22, 2018"
GSE89700,"Estradiol-regulated Dependence Receptor UNC5A Restricts Estradiol Signaling and Luminal to Basal Transition and Metastasis of Breast Cancer","Expression profiling by high throughput sequencing","Homo sapiens",16,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89700/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA352975",29720215,SRP093290,"Harikrishna Nakshatri","Nov 22, 2018"
GSE90795,"Transcriptomic analysis of intestinal epithelial Sox4 knockout","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90795/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA355972",30055169,SRP094461,"Scott T Magness","Nov 22, 2018"
GSE101608,"Transcriptome of U251 cells overexpression complement component 7","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101608/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA394980",,SRP112852,"Yong-Gang Yao","Nov 22, 2018"
GSE106546,"Deciphering the role of importin alpha in mammalian central neurons - Hippocampal gene expression profiling in importin alpha5-deleted mice","Expression profiling by high throughput sequencing","Mus musculus",11,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106546/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417195",30540948,SRP124160,"Mike Fainzilber","Nov 22, 2018"
GSE107288,"RNA-seq data of effects of DCPS inhibition in mouse AML cells (CALM/AF10) and in normal GMP cells. Overall mRNA profiles of CALM/AF10 (#1/#2) and MLL/AF9 (#1/#2).","Expression profiling by high throughput sequencing","Mus musculus",30,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107288/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419567",29478914,SRP125512,"Takuji Yamauchi","Nov 22, 2018"
GSE107391,"Integrated Genetic and Proteomic Analysis Identifies PLK1 as a Candidate Therapeutic Target for SETD2-Deficient Clear Cell Renal Cell Carcinoma","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107391/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419954",,SRP125695,"LIN LI","Nov 22, 2018"
GSE113330,"Transcriptome-wide analysis links the short-term expression of the b isoforms of T-cell intracellular antigens to protective proteostasis-mediated survival and quiescence","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113330/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA450827",30533021,SRP140916,"Juan Carlos Oliveros","Nov 22, 2018"
GSE114519,"Mitochondrial hypoxic stress induces RNA editing by APOBEC3G in lymphocytes","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114519/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA471680",,SRP147456,"Eduardo Cortes","Nov 22, 2018"
GSE116011,"An Optically Decodable Bead Array for Linking Imaging and Sequencing with Single-Cell Resolution","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus;synthetic construct",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116011/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA476792",30583733,SRP150876,"Peter Sims","Nov 22, 2018"
GSE117872,"Single cell RNA-seq profiles of primary, metastatic, drug-resistant and drug-holiday cells","Expression profiling by high throughput sequencing","Homo sapiens",1431,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117872/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA483471",30467425,SRP155751,"Yiqun Elaine Cao","Nov 22, 2018"
GSE120309,"Transcriptome of Prmt5-deficient and control mouse activated B cells","Expression profiling by high throughput sequencing","Mus musculus",8,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120309/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA492475",,SRP162344,"Javier Marcelo Di Noia","Nov 22, 2018"
GSE120571,"Mobilization of Pack-CACTA transposons in Arabidopsis suggests the mechanism of gene shuffling","Genome variation profiling by high throughput sequencing","Arabidopsis thaliana",70,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120571/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA493616",30476196,SRP162754,"Marco Catoni","Nov 22, 2018"
GSE120634,"ChIP-seq profiles of primary, metastatic, drug-resistant and drug-holiday cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",17,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120634/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA493811",30467425,SRP162865,"Vibhor Kumar","Nov 22, 2018"
GSE122761,"Acetylation of spliceosome protein PHF5A modulates stress responses and colorectal carcinogenesis through alternative splicing mediated upregulation of KDM3A","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122761/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506256",,SRP169950,"Xin Yang","Nov 22, 2018"
GSE122786,"Toxoplasma controls host cyclin E expression through the use of a novel MYR1-dependent effector protein, HCE1","Expression profiling by high throughput sequencing","Homo sapiens",8,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122786/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506353",,SRP170007,"Adit Naor","Nov 22, 2018"
GSE122791,"The Type I interferon response impairs differentiation potential of pluripotent stem cells [seq]","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",76,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122791/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506373",30606801,SRP170013,"Julie Anne Eggenberger","Nov 22, 2018"
GSE122793,"The Type I interferon response impairs differentiation potential of pluripotent stem cells [RT-qPCR]","Expression profiling by RT-PCR","Homo sapiens",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122793/suppl",30606801,,"Julie Anne Eggenberger","Nov 22, 2018"
GSE122794,"The Type I interferon response impairs differentiation potential of pluripotent stem cells","Expression profiling by high throughput sequencing;Expression profiling by RT-PCR","Homo sapiens;Mus musculus",84,,,,30606801,,"Julie Anne Eggenberger","Nov 22, 2018"
GSE122796,"RNA Sequencing of three pairs of gastric cancer","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122796/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506381",,SRP170025,"Jie Chen","Nov 22, 2018"
GSE122799,"Genome wide DNA methylation sequencing by XmaI-RRBS resolves breast cancer epigenetic heterogeneity and suggests novel perspectives for personalized therapy","Methylation profiling by high throughput sequencing","Homo sapiens",118,,"COV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122799/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506388",30729807,SRP170035,"Alexey Igorevich Kalinkin","Nov 22, 2018"
GSE122816,"Identification of molecular mechanisms related with fatness in pig at transcriptome and miRNAome level","Expression profiling by high throughput sequencing","Sus scrofa",22,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122816/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506427",,SRP170053,"Artur Gurgul","Nov 22, 2018"
GSE122818,"Expression profiling of pancreatic adenocarcinoma and ductal adenocarcinoma cell lines.","Expression profiling by high throughput sequencing","Homo sapiens",10,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122818/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506428",30651550,SRP170055,"Samir Hanash","Nov 22, 2018"
GSE122819,"Gene expression changes in human breast cancer cells (LM2-4) after sunitinib resistance and chronic withdrawal","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122819/suppl",,,"John M.L. Ebos","Nov 22, 2018"
GSE122820,"Gene expression changes in mouse fibroblasts (3T3) after sunitinib resistance and acute and chronic withdrawal","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122820/suppl",,,"John M.L. Ebos","Nov 22, 2018"
GSE122821,"Gene expression changes in mouse kidney cancer cells (RENCA) after sunitinib resistance and acute and chronic withdrawal","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122821/suppl",,,"John M.L. Ebos","Nov 22, 2018"
GSE122826,"ChIP seq of primary CD4+ T cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",19,,"BEDGRAPH;BROADPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122826/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506446",,SRP170060,"Marina Lusic","Nov 22, 2018"
GSE122829,"Differential roles of Stella in the modulation of DNA methylation during oocyte and zygotic development","Methylation profiling by high throughput sequencing","Mus musculus",12,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122829/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA506447",30701082,SRP170065,"Wenjie Shu","Nov 22, 2018"
GSE122835,"Expression data from second oncogene expressing Melanoma Cells.","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122835/suppl",30651601,,"Raj Kumar","Nov 22, 2018"
GSE122837,"Expression data from IGRA positive and IGRA negative","Expression profiling by array","Homo sapiens",42,,"CEL;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122837/suppl",,,"Martha Torres","Nov 22, 2018"
GSE122839,"MicroRNA expression in the cuprizone-induced demyelination mouse model","Non-coding RNA profiling by array","Mus musculus;synthetic construct",2,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122839/suppl",,,"Yun Hee Kang","Nov 22, 2018"
GSE71053,"Differential Effect of Surgical Manipulation on Gene Expression in Normal Breast Tissue and Breast Tumour Tissue","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71053/suppl",30445902,,"mads thomassen","Nov 21, 2018"
GSE92484,"Expression data from ORMDL3 knockdown in the A549 Human Lung Epithelial cell line","Expression profiling by array","Homo sapiens",38,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92484/suppl",30339462,,"William Cookson","Nov 21, 2018"
GSE97230,"Regeneration time course of a larval sea star, Patiria miniata","Expression profiling by high throughput sequencing","Patiria miniata",18,,"GTF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97230/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA381038",30795750,SRP102790,"Gregory Cary","Nov 21, 2018"
GSE99208,"The BET Bromodomain Inhibitor OTX015/MK-8628 modulates microRNA expression in Diffuse Large B-Cell Lymphoma","Expression profiling by array;Other","Homo sapiens",96,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99208/suppl",30076183,,"Francesco Bertoni","Nov 21, 2018"
GSE101822,"Transcriptome profile of liver tissue in CD95 activating antibody-treated mice","Expression profiling by high throughput sequencing","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101822/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA395586",29580866,SRP113493,"Annamaria Carissimo","Nov 21, 2018"
