"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"11","Purine metabolism_Homo sapiens_hsa00230","25/176",2.06394570280534e-06,3.64004969403851e-05,1.65167298154147e-05,0.000291295053108224,-1.53859196455364,20.1415397283289,"PRIM2;GMPS;NUDT5;NME1-NME2;ATIC;POLR2B;POLD2;TWISTNB;POLR2D;POLR2H;RRM1;NME2;PAICS;DCK;NME1;POLR3B;POLR3C;POLR1B;POLE2;POLR3E;POLR1C;LOC101060521;NT5C1B-RDH14;POLR3K;GART"
"12","Metabolic pathways_Homo sapiens_hsa01100","95/1239",1.39455096368406e-05,0.000208109913042083,6.29174524700262e-05,0.000938921983014237,-1.71359331150789,19.158578106269,"MOCS2;CPOX;ATP5G3;EPRS;ADO;ATP5G1;COX7C;NDUFC2-KCTD14;PIGY;GLS;GCSH;ATIC;SPTLC2;FPGT;ACADM;TK1;ENOPH1;ALG9;ALG14;NME2;ATP5F1;QRSL1;DCK;NME1;PIGC;NDUFS8;MTHFD1;DAD1;POLR1B;NDUFS5;EHHADH;AGPS;POLR1C;NDUFS3;UQCRC2;TKT;UMPS;GART;ALDH7A1;PRIM2;MTMR2;DNMT1;FH;NDUFB6;NDUFB5;COX17;GMPS;DLST;UQCR11;UQCR10;HMGCR;COX5B;TYMS;ATP5O;UQCRH;FUT4;NME1-NME2;GMDS;PPCS;POLR2B;POLD2;TWISTNB;POLR2D;PNPO;COX11;POLR2H;NDUFA8;RRM1;FAHD1;NDUFA6;MDH1;AGL;PTGES3;SLC33A1;GOT2;NDUFA2;PAICS;ACADSB;TRIT1;UQCRHL;COQ5;QDPR;RPIA;COQ3;COQ2;NAT1;POLR3B;POLR3C;UQCRQ;ETNK1;POLE2;NDUFAB1;STT3B;NT5C1B-RDH14;POLR3K"
"13","Alzheimer's disease_Homo sapiens_hsa05010","23/168",9.75064933404504e-06,0.000157635497567062,6.04122564801729e-05,0.000938921983014237,-1.5665383825644,18.0749966290299,"NDUFA8;NDUFA6;NDUFB6;NDUFB5;NDUFA2;UQCR11;ATP5G3;UQCR10;COX5B;ATP5F1;ATP5O;ATP5G1;COX7C;NDUFC2-KCTD14;UQCRH;UQCRHL;NDUFS8;UQCRQ;NDUFS5;NDUFAB1;NDUFS3;UQCRC2;NAE1"
"14","Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008","15/89",2.96269649383555e-05,0.000410545085574355,0.000161394044607259,0.00223646033241487,-1.58254332239737,16.5009032803747,"POP5;NOP58;UTP6;HEATR1;RPP40;WDR75;NMD3;GNL2;UTP18;WDR43;RCL1;XPO1;NOB1;DKC1;RAN"
"15","Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932","19/151",0.000177053113978421,0.00214676900698836,0.000679774973146346,0.00824227154939945,-1.57568813653939,13.6124655999004,"NDUFA8;NDUFA6;NDUFB6;NDUFB5;NDUFA2;UQCR11;UQCR10;COX5B;EIF2S1;COX7C;NDUFC2-KCTD14;UQCRH;UQCRHL;NDUFS8;UQCRQ;NDUFS5;NDUFAB1;NDUFS3;UQCRC2"
"16","Epstein-Barr virus infection_Homo sapiens_hsa05169","22/202",0.000459788039648541,0.00524699292304806,0.00152023506883916,0.0173485649032234,-1.55282887209895,11.9330938455725,"ATF2;PSMD12;PSMD14;GTF2B;CCNA2;PSMD6;PSMC6;XPO1;SNW1;POLR3B;POLR3C;POLR2B;PSMC2;POLR3E;CDK2;POLR1C;POLR2D;CDK1;LOC101060521;POLR2H;POLR3K;RAN"
"17","Proteasome_Homo sapiens_hsa03050","10/44",4.57451741096815e-05,0.000591637585151881,0.000258889191056293,0.00334830020432805,-1.01462874659313,10.1386008980363,"PSMA6;PSMD12;PSMA3;PSMD6;PSMC6;PSMB5;PSMD14;PSMA1;PSMC2;PSME4"
"18","Oocyte meiosis_Homo sapiens_hsa04114","14/123",0.00313939359423517,0.0304521178640812,0.0074858079532282,0.0726123371463135,-1.38037174548276,7.95608399534662,"SMC3;ANAPC10;AURKA;ANAPC11;PPP2CA;CDC20;CCNB2;CCNB1;PTTG1;CDK2;CDK1;BUB1;CPEB2;MAD2L1"
"19","RNA degradation_Homo sapiens_hsa03018","10/77",0.0046256089411433,0.0417601845788692,0.0102254715895611,0.0944638803988021,-1.22759441442736,6.59972833982367,"BTG3;DIS3;EXOSC8;WDR61;EXOSC3;LSM5;LSM4;LSM3;SKIV2L2;HSPD1"
"20","Nucleotide excision repair_Homo sapiens_hsa03420","8/47",0.00199802104922638,0.0204008465026273,0.00518995911636019,0.0529922141354672,-1.01471742220529,6.30707564462425,"CUL4A;RFC3;RFC4;POLE2;POLD2;GTF2H3;RAD23B;GTF2H5"
"21","Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970","8/66",0.0160218613195301,0.124329643839554,0.0286761349966146,0.222526807573729,-1.15578949890882,4.77780396766961,"LARS2;KARS;SARS;IARS2;EPRS;FARSA;QRSL1;FARS2"
"22","Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914","10/98",0.0234361725034039,0.162379195202155,0.0400424463700318,0.277436949849506,-1.18488726576508,4.44744427571257,"CCNA2;CCNB2;CCNB1;CDK2;CDK1;BUB1;CPEB2;ANAPC10;MAD2L1;ANAPC11"
"23","Ubiquitin mediated proteolysis_Homo sapiens_hsa04120","13/137",0.0187190081785204,0.139672599485883,0.0338009593830489,0.252207158473519,-1.05047584839068,4.17901960839763,"UBE3C;FANCL;UBE2D2;SIAH1;BRCA1;RCHY1;PRPF19;ANAPC10;ANAPC11;CDC20;CUL4A;HERC4;UBE2K"
"24","Fanconi anemia pathway_Homo sapiens_hsa03460","7/53",0.0152273219359475,0.124329643839554,0.0273940006824541,0.222526807573729,-0.815275472399189,3.41165389408182,"FANCD2;FANCL;UBE2T;USP1;BRCA1;PALB2;FANCF"
"25","Cardiac muscle contraction_Homo sapiens_hsa04260","8/78",0.0391596968357923,0.25323270620479,0.0610591453597577,0.3948491399931,-0.862707706416998,2.79526545367144,"UQCRQ;UQCR11;UQCRC2;UQCR10;COX5B;COX7C;UQCRH;UQCRHL"
"26","Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623","7/64",0.0385976407079448,0.25323270620479,0.0598626036647161,0.3948491399931,-0.705980245547248,2.29765798077699,"POLR3B;POLR3C;POLR3E;POLR1C;LOC101060521;POLR2H;POLR3K"
"27","Basal transcription factors_Homo sapiens_hsa03022","6/45",0.0229027179889466,0.162379195202155,0.0384055267597489,0.275950821903381,-0.58963274427423,2.22674787360184,"GTF2A1;GTF2B;TAF11;GTF2H3;GTF2F2;GTF2H5"
"28","p53 signaling pathway_Homo sapiens_hsa04115","7/69",0.0543973469665653,0.340422106823021,0.0801760580014193,0.501746943621786,-0.73273928467709,2.13332638626719,"CCNB2;CCNB1;CDK4;CDK2;SIAH1;CDK1;RCHY1"
"29","HTLV-I infection_Homo sapiens_hsa05166","17/258",0.143186457846959,0.770782388158129,0.199563800802345,0.999896456570746,-1.06870031572448,2.07713405259609,"ATF1;ATF2;BUB1B;ANAPC10;ANAPC11;CDC20;CCNB2;XPO1;PTTG1;CDK4;POLE2;POLD2;E2F3;BUB3;SLC25A4;RAN;MAD2L1"
"30","Carbon metabolism_Homo sapiens_hsa01200","8/113",0.198529385857904,0.895690717591473,0.247409468608283,0.999896456570746,-0.625585012185404,1.01145720221025,"RPIA;FH;MDH1;EHHADH;GOT2;DLST;ACADM;TKT"
"31","Lysine degradation_Homo sapiens_hsa00310","5/52",0.114261246396998,0.633333765743358,0.148916238105635,0.825421434071233,-0.434276506315939,0.942062048968114,"SUV39H2;SETD2;EHHADH;DLST;ALDH7A1"
"32","Fatty acid degradation_Homo sapiens_hsa00071","5/44",0.0654423435128721,0.396744207546787,0.0924221830563523,0.560309484779136,-0.247253093471435,0.674156767657494,"EHHADH;ECI1;ACADM;ACADSB;ALDH7A1"
"33","Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141","10/169",0.329356735886957,0.999887957253997,0.390038752673516,0.999896456570746,-0.45354889974086,0.503717672488449,"SEC24B;DAD1;UBE2D2;DNAJC10;DNAJA2;STT3B;RAD23B;EIF2S1;MBTPS2;UBQLN2"
"34","Chronic myeloid leukemia_Homo sapiens_hsa05220","5/73",0.295471691725181,0.999887957253997,0.340936984175932,0.999896456570746,-0.234787451320824,0.2862486919074,"CTBP2;CDK4;E2F3;SOS1;SOS2"
"35","Tuberculosis_Homo sapiens_hsa05152","1/178",0.999887957253997,0.999887957253997,0.999896456570746,0.999896456570746,2.89734620487797,-0.000324644812303869,"HSPD1"
"36","Rap1 signaling pathway_Homo sapiens_hsa04015","2/211",0.999750540552275,0.999887957253997,0.999781056645518,0.999896456570746,2.86313107200865,-0.00071432419715139,"MAGI3;RAPGEF6"
"37","Viral carcinogenesis_Homo sapiens_hsa05203","10/205",0.567296582415114,0.999887957253997,0.623552439381835,0.999896456570746,0.00183541345674498,-0.00104044640398572,"CCNA2;CDC20;ATF2;GTF2A1;SNW1;CDK4;GTF2B;CDK2;CDK1;GTF2H3"
"38","Proteoglycans in cancer_Homo sapiens_hsa05205","2/203",0.999636844067424,0.999887957253997,0.999679567636088,0.999896456570746,2.93034460907153,-0.00106436530626502,"SOS1;SOS2"
"39","Focal adhesion_Homo sapiens_hsa04510","2/202",0.999619428863059,0.999887957253997,0.999663984483808,0.999896456570746,2.8556405343312,-0.00108698121480549,"SOS1;SOS2"
"40","Ras signaling pathway_Homo sapiens_hsa04014","3/227",0.999237639151038,0.999887957253997,0.999353497796553,0.999896456570746,2.87999425256469,-0.00219643220677304,"RASA1;SOS1;SOS2"
"41","Chemokine signaling pathway_Homo sapiens_hsa04062","2/187",0.999233830524633,0.999887957253997,0.999317306365414,0.999896456570746,2.94824400216228,-0.00225972033534613,"SOS1;SOS2"
"42","Calcium signaling pathway_Homo sapiens_hsa04020","2/180",0.998940055588624,0.999887957253997,0.999051806921225,0.999896456570746,2.75586816937598,-0.00292261624376664,"PHKB;SLC25A4"
"43","Regulation of actin cytoskeleton_Homo sapiens_hsa04810","3/214",0.998666014540701,0.999887957253997,0.998858269797358,0.999896456570746,2.67931217001051,-0.00357654953898879,"DIAPH3;SOS1;SOS2"
"44","cGMP-PKG signaling pathway_Homo sapiens_hsa04022","2/167",0.998070437653844,0.999887957253997,0.998262130987511,0.999896456570746,2.86723747686246,-0.00553785801387003,"ATF2;SLC25A4"
"45","Glutamatergic synapse_Homo sapiens_hsa04724","1/114",0.997021449320733,0.999887957253997,0.997172192581865,0.999896456570746,3.11010673687301,-0.00927743405662966,"GLS"
"46","Phagosome_Homo sapiens_hsa04145","2/154",0.996506044335889,0.999887957253997,0.996833917013353,0.999896456570746,2.68650634995425,-0.009402970441498,"DYNC1LI1;SEC22B"
"47","MAPK signaling pathway_Homo sapiens_hsa04010","5/255",0.996060672341162,0.999887957253997,0.996821867018235,0.999896456570746,2.63588627173076,-0.0104041258071583,"ATF2;RASA1;SOS1;SOS2;MAP4K3"
"48","PI3K-Akt signaling pathway_Homo sapiens_hsa04151","8/341",0.995370392348672,0.999887957253997,0.996603607567785,0.999896456570746,2.59976630596959,-0.0120638450136982,"PPP2CA;ATF2;RHEB;CDK4;CDK2;BRCA1;SOS1;SOS2"
"49","Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261","2/148",0.995413739995636,0.999887957253997,0.995833338590082,0.999896456570746,2.66253533885697,-0.0122391668378173,"PPP2CA;ATF2"
"50","Transcriptional misregulation in cancer_Homo sapiens_hsa05202","3/180",0.994423674500083,0.999887957253997,0.995125408738164,0.999896456570746,2.44314821038853,-0.0136619168141808,"ATF1;CCNT2;JMJD1C"
"51","Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142","1/104",0.995032050336134,0.999887957253997,0.995271737905612,0.999896456570746,3.0349299990313,-0.0151149558028943,"PPP2CA"
"52","Apoptosis_Homo sapiens_hsa04210","2/140",0.993422844620862,0.999887957253997,0.994005188448995,0.999896456570746,2.56252140522856,-0.0169097717020941,"BIRC5;EIF2S1"
"53","AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933","1/101",0.994208294123088,0.999887957253997,0.994484109838299,0.999896456570746,3.00162524839154,-0.0174350688650762,"CDK4"
"54","Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650","2/135",0.991771657554786,0.999887957253997,0.992485877293235,0.999896456570746,2.57686469985503,-0.0212910407964743,"SOS1;SOS2"
"55","Glycerophospholipid metabolism_Homo sapiens_hsa00564","1/95",0.9921289219409,0.999887957253997,0.992494859774733,0.999896456570746,3.08079858908289,-0.0243451436287599,"ETNK1"
"56","Pathways in cancer_Homo sapiens_hsa05200","11/397",0.989424616085376,0.999887957253997,0.992621767591447,0.999896456570746,2.50817962209429,-0.0266662150104593,"FH;CTBP2;MSH2;CDK4;CDK2;CKS2;BIRC5;E2F3;SOS1;SOS2;CKS1B"
"57","Dopaminergic synapse_Homo sapiens_hsa04728","2/129",0.989250266399053,0.999887957253997,0.990161982221411,0.999896456570746,2.69859012155423,-0.0291661715744902,"PPP2CA;ATF2"
"58","Axon guidance_Homo sapiens_hsa04360","2/127",0.988252967807475,0.999887957253997,0.989241767475568,0.999896456570746,2.59142157790565,-0.0306217241046182,"RASA1;PLXNA1"
"59","Jak-STAT signaling pathway_Homo sapiens_hsa04630","3/158",0.986360032870955,0.999887957253997,0.98793681096207,0.999896456570746,2.31473443207093,-0.0317902065198564,"STAM;SOS1;SOS2"
"60","Lysosome_Homo sapiens_hsa04142","2/123",0.985980609448032,0.999887957253997,0.987143269900366,0.999896456570746,2.39561304138504,-0.0338226794010106,"GGA2;AP4E1"
"61","GABAergic synapse_Homo sapiens_hsa04727","1/88",0.988743211843709,0.999887957253997,0.989253930620131,0.999896456570746,3.30730602902239,-0.03744077235922,"GLS"
"62","Sphingolipid signaling pathway_Homo sapiens_hsa04071","2/120",0.984000985116306,0.999887957253997,0.985313390196582,0.999896456570746,2.432804159247,-0.0392371918822519,"PPP2CA;SPTLC2"
"63","Salmonella infection_Homo sapiens_hsa05132","1/86",0.987531949154555,0.999887957253997,0.988094115910851,0.999896456570746,3.30700225706765,-0.0414910695370072,"DYNC1LI1"
"64","Insulin secretion_Homo sapiens_hsa04911","1/85",0.986878336797786,0.999887957253997,0.98746821444729,0.999896456570746,3.31402481135795,-0.0437733391477265,"ATF2"
"65","Alcoholism_Homo sapiens_hsa05034","4/179",0.979608084826963,0.999887957253997,0.982431012688734,0.999896456570746,2.133051223409,-0.0439466160319982,"ATF2;H2AFZ;SOS1;SOS2"
"66","Endocytosis_Homo sapiens_hsa04144","7/259",0.975131500047451,0.999887957253997,0.980150159847546,0.999896456570746,1.8665716509016,-0.0470057716621189,"RAB4A;ACAP2;ZFYVE16;CHMP4C;STAM;EPS15;SNX6"
"67","ECM-receptor interaction_Homo sapiens_hsa04512","1/82",0.984704876442824,0.999887957253997,0.985386707438464,0.999896456570746,3.30051541706748,-0.0508718360237956,"HMMR"
"68","Phospholipase D signaling pathway_Homo sapiens_hsa04072","3/144",0.976278924177018,0.999887957253997,0.978879156494542,0.999896456570746,2.15570212821792,-0.0517518341317363,"RHEB;SOS1;SOS2"
"69","Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550","3/142",0.974357093556042,0.999887957253997,0.977146789033462,0.999896456570746,2.03751820611051,-0.052929459479817,"REST;RIF1;JARID2"
"70","TNF signaling pathway_Homo sapiens_hsa04668","2/110",0.975241564176001,0.999887957253997,0.977202347428495,0.999896456570746,2.31246231759873,-0.0579736165526198,"ATF2;DNM1L"
"71","MicroRNAs in cancer_Homo sapiens_hsa05206","9/297",0.961692834335531,0.999887957253997,0.970329617433362,0.999896456570746,1.59428627381312,-0.0622731061653808,"DNMT1;CDCA5;KIF23;E2F3;BRCA1;SOS1;SOS2;GLS;EZH2"
"72","Complement and coagulation cascades_Homo sapiens_hsa04610","1/79",0.982171828246022,0.999887957253997,0.982960571040955,0.999896456570746,3.49107036375155,-0.0628008930066389,"CD46"
"73","Systemic lupus erythematosus_Homo sapiens_hsa05322","3/135",0.966402094893411,0.999887957253997,0.969961512369961,0.999896456570746,1.92479344710767,-0.0657803628402698,"SSB;H2AFZ;SNRPD1"
"74","Hepatitis B_Homo sapiens_hsa05161","7/146",0.590821896438334,0.999887957253997,0.63649956379954,0.999896456570746,0.128240051334659,-0.0674851301066578,"CCNA2;ATF2;CDK4;CDK2;BIRC5;E2F3;LAMTOR5"
"75","Antigen processing and presentation_Homo sapiens_hsa04612","1/77",0.980254401087058,0.999887957253997,0.981123968010443,0.999896456570746,3.50799937462708,-0.0699605509224388,"HSPA4"
"76","Adherens junction_Homo sapiens_hsa04520","1/74",0.976985211104995,0.999887957253997,0.977992496956381,0.999896456570746,3.50936732818101,-0.0817112810131537,"ACP1"
"77","Hippo signaling pathway_Homo sapiens_hsa04390","4/153",0.949029596794353,0.999887957253997,0.955398044452388,0.999896456570746,1.58307118808164,-0.0828188338507101,"PPP2CA;LATS1;RASSF6;BIRC5"
"78","Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980","1/73",0.975779471967937,0.999887957253997,0.976837547243358,0.999896456570746,3.49198983863125,-0.0856189428382242,"MGST2"
"79","Bile secretion_Homo sapiens_hsa04976","1/71",0.973175390771311,0.999887957253997,0.974343185554835,0.999896456570746,3.38646851903838,-0.0920813141618697,"HMGCR"
"80","Inositol phosphate metabolism_Homo sapiens_hsa00562","1/71",0.973175390771311,0.999887957253997,0.974343185554835,0.999896456570746,3.4310824465069,-0.0932944094698959,"MTMR2"
"81","Influenza A_Homo sapiens_hsa05164","5/175",0.938703040020291,0.999887957253997,0.947435763121463,0.999896456570746,1.4997755300096,-0.0948699525557817,"ATF2;XPO1;KPNA2;EIF2S1;AGFG1"
"82","Phosphatidylinositol signaling system_Homo sapiens_hsa04070","2/98",0.958538576584591,0.999887957253997,0.961694020908706,0.999896456570746,2.24162527432666,-0.094922676877564,"MTMR2;PPIP5K2"
"83","RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622","1/70",0.97177027870994,0.999887957253997,0.972997302797633,0.999896456570746,3.41358057107453,-0.0977507512587239,"TANK"
"84","Neurotrophin signaling pathway_Homo sapiens_hsa04722","3/120",0.940899798308902,0.999887957253997,0.946810351478683,0.999896456570746,1.69897828037265,-0.103499428100383,"KIDINS220;SOS1;SOS2"
"85","Drug metabolism - cytochrome P450_Homo sapiens_hsa00982","1/69",0.970291642947132,0.999887957253997,0.971581022999894,0.999896456570746,3.57077580063428,-0.107689562791299,"MGST2"
"86","Longevity regulating pathway - mammal_Homo sapiens_hsa04211","2/94",0.950877767896872,0.999887957253997,0.954568667686147,0.999896456570746,2.14728254331475,-0.108158095137986,"ATF2;RHEB"
"87","Central carbon metabolism in cancer_Homo sapiens_hsa05230","1/67",0.967098226997296,0.999887957253997,0.96852239545898,0.999896456570746,3.25076271726864,-0.108754948000409,"GLS"
"88","Amphetamine addiction_Homo sapiens_hsa05031","1/67",0.967098226997296,0.999887957253997,0.96852239545898,0.999896456570746,3.45793851768686,-0.115686057823262,"ATF2"
"89","Tight junction_Homo sapiens_hsa04530","4/139",0.918669477349615,0.999887957253997,0.928248437020302,0.999896456570746,1.39817177649158,-0.118605340250682,"PPP2CA;CDK4;MAGI3;TJP2"
"90","Insulin signaling pathway_Homo sapiens_hsa04910","4/139",0.918669477349615,0.999887957253997,0.928248437020302,0.999896456570746,1.40017449842778,-0.118775228901465,"RHEB;PHKB;SOS1;SOS2"
"91","Small cell lung cancer_Homo sapiens_hsa05222","5/86",0.424283446979879,0.999887957253997,0.469269999704324,0.999896456570746,0.139545511849072,-0.119639838585164,"CDK4;CDK2;CKS2;E2F3;CKS1B"
"92","GnRH signaling pathway_Homo sapiens_hsa04912","2/91",0.944263788397278,0.999887957253997,0.948412064602338,0.999896456570746,2.10340833858692,-0.120629868768293,"SOS1;SOS2"
"93","Herpes simplex infection_Homo sapiens_hsa05168","6/185",0.901519152917241,0.999887957253997,0.916249026755335,0.999896456570746,1.20244237568959,-0.124661999980721,"CDK2;SRSF1;CDK1;EIF2S1;HMGN1;SRPK1"
"94","Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010","1/67",0.967098226997296,0.999887957253997,0.96852239545898,0.999896456570746,3.82500920195629,-0.127966484496095,"ALDH7A1"
"95","Shigellosis_Homo sapiens_hsa05131","1/65",0.96356192681644,0.999887957253997,0.965135580091569,0.999896456570746,3.53417915154881,-0.131183501006403,"UBE2D2"
"96","Peroxisome_Homo sapiens_hsa04146","5/83",0.394542827539515,0.999887957253997,0.440043914130708,0.999896456570746,0.146608386335916,-0.136349843194192,"PEX7;ABCD3;EHHADH;AGPS;PEX13"
"97","Wnt signaling pathway_Homo sapiens_hsa04310","5/142",0.838748439726648,0.999887957253997,0.858409566100851,0.999896456570746,0.786904245796846,-0.138372745040143,"INVS;CTBP2;RUVBL1;SIAH1;CACYBP"
"98","Hepatitis C_Homo sapiens_hsa05160","4/133",0.901282780601784,0.999887957253997,0.912603016558486,0.999896456570746,1.34355466375193,-0.139643991327829,"PPP2CA;SOS1;SOS2;EIF2S1"
"99","ErbB signaling pathway_Homo sapiens_hsa04012","2/87",0.934118554659743,0.999887957253997,0.938960711518883,0.999896456570746,2.04997271881664,-0.139709569815545,"SOS1;SOS2"
"100","Measles_Homo sapiens_hsa05162","5/136",0.810498592800684,0.999887957253997,0.83285503616822,0.999896456570746,0.689626414775768,-0.144894422697965,"CDK4;CDK2;CD46;RCHY1;EIF2S1"
"101","AMPK signaling pathway_Homo sapiens_hsa04152","4/124",0.869065553348982,0.999887957253997,0.883458720725562,0.999896456570746,1.04847139613227,-0.147139037981621,"PPP2CA;CCNA2;RHEB;HMGCR"
"102","FoxO signaling pathway_Homo sapiens_hsa04068","6/133",0.651408798372276,0.999887957253997,0.689841893106392,0.999896456570746,0.384780017738637,-0.164923595225386,"PLK4;CCNB2;CCNB1;CDK2;SOS1;SOS2"
"103","Cysteine and methionine metabolism_Homo sapiens_hsa00270","4/45",0.182805944254978,0.895661225485968,0.221577385895469,0.999896456570746,0.0976130235943956,-0.165876749408014,"DNMT1;MDH1;GOT2;ENOPH1"
"104","mTOR signaling pathway_Homo sapiens_hsa04150","1/60",0.952969922145655,0.999887957253997,0.954993019969613,0.999896456570746,3.44799078059251,-0.16609639486017,"RHEB"
"105","T cell receptor signaling pathway_Homo sapiens_hsa04660","3/104",0.894735270823895,0.999887957253997,0.904601822466801,0.999896456570746,1.49421081369079,-0.166197170784017,"CDK4;SOS1;SOS2"
"106","Long-term depression_Homo sapiens_hsa04730","1/60",0.952969922145655,0.999887957253997,0.954993019969613,0.999896456570746,3.46379788920758,-0.166857853901448,"PPP2CA"
"107","Thyroid hormone signaling pathway_Homo sapiens_hsa04919","4/118",0.84286902421885,0.999887957253997,0.859630495708721,0.999896456570746,0.982850243134459,-0.168012058790096,"NCOA2;RHEB;MED13L;MED17"
