"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"63","negative regulation of nuclear migration along microtubule (GO:1902839)","1/6",0.00449213142930971,0.0689542867903496,0.006319570206616,0.0890405476289651,-2.00790046348229,10.8535613544049,"SP100"
"64","regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)","1/19",0.0141605504396181,0.0765823236359638,0.0179588844491345,0.0968751914762453,-2.53224120407288,10.7804986237103,"SP100"
"65","establishment of mitochondrion localization involved in mitochondrial fission (GO:0090146)","1/20",0.01490063310564,0.0765823236359638,0.0188490191560115,0.0968751914762453,-2.55606792171169,10.7517203324449,"MX1"
"66","establishment of protein localization to mitochondrial membrane involved in mitochondrial fission (GO:0090152)","1/20",0.01490063310564,0.0765823236359638,0.0188490191560115,0.0968751914762453,-2.54782452397485,10.7170457033778,"MX1"
"67","mitochondrial nucleoid organization involved in mitochondrial fission (GO:0090145)","1/20",0.01490063310564,0.0765823236359638,0.0188490191560115,0.0968751914762453,-2.54334726383305,10.6982127731214,"MX1"
"68","negative regulation of transcription regulatory region DNA binding (GO:2000678)","1/29",0.0215380816061631,0.0848120358422735,0.0268270142594431,0.104906509659084,-2.78154033306922,10.6753645259538,"SP100"
"69","JAK-STAT cascade (GO:0007259)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.65076738009024,10.6704730651188,"STAT2"
"70","dADP phosphorylation (GO:0006174)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-2.07036947262475,10.5970738235741,"CMPK2"
"71","negative regulation of helicase activity (GO:0051097)","1/6",0.00449213142930971,0.0689542867903496,0.006319570206616,0.0890405476289651,-1.95140305363352,10.5481686741845,"IFIT1"
"72","dCDP phosphorylation (GO:0061570)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-2.04712433654094,10.4780948556285,"CMPK2"
"73","mitochondrial membrane fission (GO:0090149)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.59866292293425,10.4607303276641,"MX1"
"74","dGDP phosphorylation (GO:0006186)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-2.03445350960184,10.4132399153607,"CMPK2"
"75","deoxyribonucleoside triphosphate biosynthetic process (GO:0009202)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-2.029870222119,10.3897806070331,"CMPK2"
"76","GDP phosphorylation (GO:0061568)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-2.00733689271852,10.2744449829789,"CMPK2"
"77","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039531)","1/23",0.0171177709932522,0.07971975119647,0.0215149876150325,0.100017756029278,-2.51786501719742,10.2417637142342,"SAMHD1"
"78","dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)","1/9",0.00673112769902211,0.0689542867903496,0.00901673344709652,0.0890405476289651,-2.04027117448745,10.2034218231948,"MX1"
"79","nucleoside diphosphate phosphorylation (GO:0006165)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.98158999292229,10.1426608731974,"CMPK2"
"80","regulation of establishment of mitochondrion localization involved in mitochondrial fission (GO:0090147)","1/6",0.00449213142930971,0.0689542867903496,0.006319570206616,0.0890405476289651,-1.87289152231517,10.1237802457292,"STAT2"
"81","ribonucleoside triphosphate biosynthetic process (GO:0009201)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.97453980280967,10.1065748575941,"CMPK2"
"82","TDP phosphorylation (GO:0061571)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.96989047589868,10.0827775300363,"CMPK2"
"83","negative regulation of retrograde axon cargo transport (GO:2001018)","1/6",0.00449213142930971,0.0689542867903496,0.006319570206616,0.0890405476289651,-1.86434191141254,10.0775659397037,"SP100"
"84","regulation of histone phosphorylation (GO:0033127)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.50207057389472,10.0719047873831,"STAT2"
"85","nucleoside triphosphate biosynthetic process (GO:0009142)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.96467272015835,10.056070730354,"CMPK2"
"86","regulation of peptidyl-threonine phosphorylation (GO:0010799)","1/21",0.0156401971948812,0.0785564450015625,0.0197384142138632,0.0991406713923582,-2.39444440878371,9.9558865919108,"STAT2"
"87","positive regulation of mitochondrial fission (GO:0090141)","1/22",0.0163792430449216,0.07971975119647,0.0206270701802231,0.100017756029278,-2.41540269465665,9.93150887516989,"STAT2"
"88","pyrimidine nucleoside triphosphate biosynthetic process (GO:0009148)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.92014966632093,9.82818189475994,"CMPK2"
"89","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)","2/1175",0.219179398340494,0.275541514712418,0.289112044545072,0.346642673647341,-6.47395360643314,9.82658573926582,"SP100;STAT2"
"90","negative regulation of defense response to virus by host (GO:0050689)","1/14",0.0104523466401661,0.0689542867903496,0.0134970965862911,0.0890405476289651,-2.13720473627261,9.74763856244913,"IFIT1"
"91","regulation of peptidyl-serine phosphorylation (GO:0033135)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.41337740451401,9.71487682557656,"STAT2"
"92","regulation of toll-like receptor signaling pathway (GO:0034121)","1/30",0.0222729936670376,0.0848120358422735,0.0277097775707736,0.104906509659084,-2.54469312921252,9.68098061579637,"SAMHD1"
"93","negative regulation of muscle filament sliding (GO:1904113)","1/7",0.00523898638718187,0.0689542867903496,0.00721937138078378,0.0890405476289651,-1.84223994610855,9.67475747792817,"SP100"
"94","modulation by virus of host protein phosphorylation (GO:0039612)","1/28",0.0208026539976145,0.0848120358422735,0.0259435163152468,0.104906509659084,-2.48763731338548,9.6338100972083,"STAT2"
"95","purine nucleoside triphosphate biosynthetic process (GO:0009145)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.87843374471158,9.61466121318208,"CMPK2"
"96","UDP phosphorylation (GO:0061569)","1/8",0.00598531836349322,0.0689542867903496,0.00811842560621897,0.0890405476289651,-1.86898181648608,9.56628203134758,"CMPK2"
"97","regulation of protein phosphorylation (GO:0001932)","1/31",0.0230073905176292,0.0848120358422735,0.0285918068018595,0.104906509659084,-2.48594358313404,9.3768295114841,"STAT2"
"98","negative regulation of endothelial cell chemotaxis (GO:2001027)","1/21",0.0156401971948812,0.0785564450015625,0.0197384142138632,0.0991406713923582,-2.24507087764552,9.33480475330573,"SP100"
"99","dIDP phosphorylation (GO:0006194)","1/7",0.00523898638718187,0.0689542867903496,0.00721937138078378,0.0890405476289651,-1.75683198458315,9.22622670093146,"CMPK2"
"100","regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)","1/25",0.0185932745326877,0.0805708563083133,0.0232886091173538,0.100802329440124,-2.29416763575272,9.14215558910504,"STAT2"
"101","IDP phosphorylation (GO:0006192)","1/7",0.00523898638718187,0.0689542867903496,0.00721937138078378,0.0890405476289651,-1.73110937638286,9.09114115110216,"CMPK2"
"102","telomere maintenance via telomere trimming (GO:0090737)","1/32",0.0237412724916266,0.0848120358422735,0.0294731025086736,0.104906509659084,-2.43026255267222,9.09049499372704,"SP100"
"103","telomeric loop disassembly (GO:0090657)","1/32",0.0237412724916266,0.0848120358422735,0.0294731025086736,0.104906509659084,-2.4246969143035,9.06967649916886,"SP100"
"104","negative regulation of axon guidance (GO:1902668)","1/20",0.01490063310564,0.0765823236359638,0.0188490191560115,0.0968751914762453,-2.15209731278369,9.05247792467165,"SP100"
"105","negative regulation of cytokine secretion (GO:0050710)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.24633825717883,9.0424727753955,"RSAD2"
"106","telomeric loop formation (GO:0031627)","1/31",0.0230073905176292,0.0848120358422735,0.0285918068018595,0.104906509659084,-2.39653707940752,9.03959356278868,"SP100"
"107","regulation of protein autophosphorylation (GO:0031952)","1/23",0.0171177709932522,0.07971975119647,0.0215149876150325,0.100017756029278,-2.21789289509289,9.02158567670313,"STAT2"
"108","mitochondrial DNA inheritance (GO:0033955)","1/31",0.0230073905176292,0.0848120358422735,0.0285918068018595,0.104906509659084,-2.34485733591183,8.84466068207329,"MX1"
"109","positive regulation of bone mineralization involved in bone maturation (GO:1900159)","1/32",0.0237412724916266,0.0848120358422735,0.0294731025086736,0.104906509659084,-2.35129845158982,8.79512659215888,"ISG15"
"110","response to interferon-beta (GO:0035456)","1/38",0.0281337707008429,0.086958927620787,0.0347455037792154,0.107395193499393,-2.45155739956577,8.7539834572467,"XAF1"
"111","ATP generation from ADP (GO:0006757)","1/26",0.0193302507970553,0.0806034986065893,0.0241743143001203,0.100802329440124,-2.20981444651008,8.72011345541837,"CMPK2"
"112","negative regulation of protein autoubiquitination (GO:1905524)","1/36",0.0266716583304887,0.0848120358422735,0.0329909611823817,0.104906509659084,-2.40245209844736,8.70685581325648,"ISG15"
"113","positive regulation of innate immune response (GO:0045089)","1/31",0.0230073905176292,0.0848120358422735,0.0285918068018595,0.104906509659084,-2.28812978771803,8.63068778597597,"SAMHD1"
"114","negative regulation of protein secretion (GO:0050709)","1/27",0.0200667105063091,0.0828923929326042,0.0250592831808837,0.103515917438791,-2.20450629439703,8.61673838890743,"RSAD2"
"115","regulation of blood vessel branching (GO:1905553)","1/26",0.0193302507970553,0.0806034986065893,0.0241743143001203,0.100802329440124,-2.18230817239607,8.61157138692532,"SP100"
"116","negative regulation of innate immune response (GO:0045824)","1/29",0.0215380816061631,0.0848120358422735,0.0268270142594431,0.104906509659084,-2.24264775446063,8.60713109119718,"SAMHD1"
"117","negative regulation of protein monoubiquitination (GO:1902526)","1/34",0.0252074931546333,0.0848120358422735,0.0312334955691383,0.104906509659084,-2.33548645474634,8.59602409837726,"ISG15"
"118","vacuole fusion, non-autophagic (GO:0042144)","1/34",0.0252074931546333,0.0848120358422735,0.0312334955691383,0.104906509659084,-2.33354577905146,8.58888122028157,"MX1"
"119","negative regulation of protein polyubiquitination (GO:1902915)","1/34",0.0252074931546333,0.0848120358422735,0.0312334955691383,0.104906509659084,-2.32792880138298,8.56820729374256,"ISG15"
"120","negative regulation of histone ubiquitination (GO:0033183)","1/35",0.0259398325105781,0.0848120358422735,0.0321125940306974,0.104906509659084,-2.33897303871918,8.5418723656876,"ISG15"
"121","membrane fusion (GO:0061025)","1/33",0.0244746399262893,0.0848120358422735,0.0303536652460137,0.104906509659084,-2.29520486164883,8.5154804177533,"MX1"
"122","multi-organism membrane fusion (GO:0044800)","1/33",0.0244746399262893,0.0848120358422735,0.0303536652460137,0.104906509659084,-2.2899722455587,8.49606679564328,"MX1"
"123","telomere maintenance via telomere lengthening (GO:0010833)","1/35",0.0259398325105781,0.0848120358422735,0.0321125940306974,0.104906509659084,-2.3145954938208,8.45284616758109,"SP100"
"124","regulation of angiogenesis (GO:0045765)","1/24",0.0178557813765849,0.07971975119647,0.0224021670744311,0.100017756029278,-2.0971947165163,8.44210620025612,"SP100"
"125","cellular response to interferon-beta (GO:0035458)","1/36",0.0266716583304887,0.0848120358422735,0.0329909611823817,0.104906509659084,-2.32146425271318,8.41334340737358,"XAF1"
"126","telomere capping (GO:0016233)","1/37",0.0274029709510563,0.0859015117756518,0.0338685975819666,0.106169646320775,-2.338394631837,8.41144831568538,"SP100"
"127","positive regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045870)","1/25",0.0185932745326877,0.0805708563083133,0.0232886091173538,0.100802329440124,-2.10583519763289,8.39165923263366,"IFIT1"
"128","negative regulation of interferon-alpha production (GO:0032687)","1/36",0.0266716583304887,0.0848120358422735,0.0329909611823817,0.104906509659084,-2.30793124127858,8.36429769305675,"ISG15"
"129","plasma membrane fusion (GO:0045026)","1/36",0.0266716583304887,0.0848120358422735,0.0329909611823817,0.104906509659084,-2.28556791397044,8.28324955623753,"MX1"
"130","negative regulation of cell motility (GO:2000146)","1/39",0.0288640579182608,0.087985611033595,0.0356216803264933,0.108584708305587,-2.33114464511674,8.26427638737353,"SP100"
"131","negative regulation of interferon-beta production (GO:0032688)","1/41",0.0303230960900813,0.0911755678354824,0.0373718466808149,0.112369770291974,-2.35878509240084,8.24594850933551,"ISG15"
"132","suppression by virus of host type I interferon production (GO:0039501)","1/33",0.0244746399262893,0.0848120358422735,0.0303536652460137,0.104906509659084,-2.21683286431026,8.22471107520435,"ISG15"
"133","organelle membrane fusion (GO:0090174)","1/35",0.0259398325105781,0.0848120358422735,0.0321125940306974,0.104906509659084,-2.25192377931072,8.22397059808028,"MX1"
"134","negative regulation of blood vessel endothelial cell migration (GO:0043537)","1/30",0.0222729936670376,0.0848120358422735,0.0277097775707736,0.104906509659084,-2.15927840879914,8.21471641500485,"SP100"
"135","regulation of eIF2 alpha phosphorylation by heme (GO:0010999)","1/45",0.0332350366957191,0.0929739634146067,0.0408634478510247,0.114314202216158,-2.40838213989639,8.19849559653581,"STAT2"
"136","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","1/29",0.0215380816061631,0.0848120358422735,0.0268270142594431,0.104906509659084,-2.13270995769422,8.18519722897389,"STAT2"
"137","regulation of vascular wound healing (GO:0061043)","1/29",0.0215380816061631,0.0848120358422735,0.0268270142594431,0.104906509659084,-2.13152942351583,8.18066641827891,"SP100"
"138","regulation of sprouting angiogenesis (GO:1903670)","1/26",0.0193302507970553,0.0806034986065893,0.0241743143001203,0.100802329440124,-2.07250299469599,8.17827093083987,"SP100"
"139","positive regulation of viral genome replication (GO:0045070)","1/26",0.0193302507970553,0.0806034986065893,0.0241743143001203,0.100802329440124,-2.0723488887847,8.17766281596726,"IFIT1"
"140","positive regulation of bone mineralization (GO:0030501)","1/45",0.0332350366957191,0.0929739634146067,0.0408634478510247,0.114314202216158,-2.39987912834992,8.16955006436043,"ISG15"
"141","negative regulation of type I interferon production (GO:0032480)","1/49",0.0361388140800792,0.0962250350806928,0.0443434363150124,0.118071077417081,-2.45810128795472,8.16184954972388,"ISG15"
"142","regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation (GO:0060734)","1/45",0.0332350366957191,0.0929739634146067,0.0408634478510247,0.114314202216158,-2.39750210993736,8.16145833561628,"STAT2"
"143","negative regulation of ubiquitin-protein transferase activity (GO:0051444)","1/41",0.0303230960900813,0.0911755678354824,0.0373718466808149,0.112369770291974,-2.32729062209708,8.13584870359644,"ISG15"
"144","regulation of eIF2 alpha phosphorylation by dsRNA (GO:0060735)","1/47",0.0346879444623774,0.0940617880513548,0.0426048914747055,0.115529828416072,-2.4156586277066,8.11990571111272,"STAT2"
"145","negative regulation of protein ubiquitination (GO:0031397)","1/44",0.0325078176777936,0.0926997123457082,0.0399916376240863,0.114040669869975,-2.36256428069106,8.09479416214178,"ISG15"
"146","JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)","1/36",0.0266716583304887,0.0848120358422735,0.0329909611823817,0.104906509659084,-2.2068004252011,7.99778406540417,"STAT2"
"147","negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000059)","1/47",0.0346879444623774,0.0940617880513548,0.0426048914747055,0.115529828416072,-2.35797831048809,7.92602122270465,"ISG15"
"148","regulation of respiratory burst involved in inflammatory response (GO:0060264)","1/56",0.0412008456462431,0.105264588298494,0.0504055786410044,0.128781883001872,-2.47458604082836,7.89218859263535,"SAMHD1"
"149","regulation of I-kappaB phosphorylation (GO:1903719)","1/32",0.0237412724916266,0.0848120358422735,0.0294731025086736,0.104906509659084,-2.10475573329068,7.87292362113673,"STAT2"
"150","regulation of protein kinase activity (GO:0045859)","1/44",0.0325078176777936,0.0926997123457082,0.0399916376240863,0.114040669869975,-2.27089153400007,7.78069815179969,"STAT2"
